,a0,a1,a2,a3,a4,a5,a6
5.01774,0.00016407701923829387,0.0,7.060506290791418e-05,0.0,-8.642434795899006e-05,0.0,1.2994584192843073e-05
5.01786,0.00016320853040554964,0.0,6.674043072037925e-05,0.0,-8.844753352137499e-05,0.0,1.2391750323366009e-05
5.019819999999999,0.00020136318344522698,0.0,8.374306526414821e-05,0.0,-0.00011934582135763181,0.0,8.26420974686313e-06
5.0248,0.0003205005677542517,0.0,0.00011543405509380229,0.0,-0.00015256022589032277,0.0,1.9392731701506442e-05
5.027830000000001,0.0004361500602340469,0.0,0.00017012538467338692,0.0,-0.00017882795350257104,0.0,2.537564667489586e-05
5.0301,0.0004348876526758404,0.0,0.00016268397377417772,0.0,-0.00017661637384691834,0.0,4.233335472349168e-05
5.032780000000001,0.00041041009118086635,0.0,0.00016415930306212014,0.0,-0.0001848116873929668,0.0,2.0394278678464587e-05
5.0359,0.0004018316495538057,0.0,0.0001475104148914314,0.0,-0.00016934546902780704,0.0,3.167979519285024e-05
5.03871,0.00039443923398900364,0.0,0.00014891263819651185,0.0,-0.0001709277480536319,0.0,3.2496130431370086e-05
5.041980000000001,0.00037362494192067587,0.0,0.00014552737758723264,0.0,-0.00014885276348031962,0.0,8.109997097114108e-06
5.04479,0.0003360570167357416,0.0,0.00013284856966738057,0.0,-0.00012539108991643308,0.0,9.554911155249637e-06
5.04997,0.0002525753573317124,0.0,0.00011602950524694562,0.0,-9.51886352927559e-05,0.0,3.363463788513339e-05
5.05484,0.00018133268769205627,0.0,7.977037593404022e-05,0.0,-9.722210671467964e-05,0.0,2.3714903320143977e-05
5.0648800000000005,0.00035501450304011896,0.0,0.00016092500600201152,0.0,-0.00018829945712716238,0.0,2.0468042749439244e-05
5.06991,0.00034833008831823537,0.0,0.00015714218731510265,0.0,-0.00016005272819015072,0.0,3.9942608223801576e-05
5.07448,0.0003544900363760262,0.0,0.00016368240519111578,0.0,-0.00019625961204118047,0.0,1.0994424036460896e-05
5.08419,0.00032108263938537455,0.0,0.00016564733164177274,0.0,-0.000218497624952562,0.0,3.421020783828818e-05
5.08999,0.0003240266667028546,0.0,0.0001758709040992814,0.0,-0.00023060685854710305,0.0,3.554169925996114e-05
5.093719999999999,0.0005751072009900597,0.0,0.00035891373137126063,0.0,-0.0004904053189042108,0.0,1.533011412328583e-05
5.09676,0.0007511837543498893,0.0,0.0004505757678971981,0.0,-0.0006247214564050398,0.0,5.417562445882169e-05
5.09889,0.000730721787496579,0.0,0.00043321081917647726,0.0,-0.0006213826163603966,0.0,6.444930178907297e-05
