Run,Detector,Yield,Yield err,Fit Status
run0206,det_h0-5,0.0049969,0.000252236,0
run0206,det_h0-6,0.00533171,0.000221604,0
run0206,det_h0-7,0.00489608,0.000231881,0
run0206,det_h1-0,0.00482749,0.000223717,0
run0206,det_h1-1,0.00463205,0.000189541,0
run0206,det_h1-2,0.00273646,0.000234874,0
run0206,det_h1-3,0.00495726,0.000258551,0
run0206,det_h1-4,0.0060338,0.000233564,0
run0207,det_h0-0,0.00867808,0.000258898,0
run0207,det_h0-1,0.00795887,0.000256077,0
run0207,det_h0-2,0.00341515,0.000206227,0
run0207,det_h0-3,0.00667307,0.000260674,0
run0207,det_h0-4,0.00746519,0.000278981,0
run0207,det_h0-5,0.00754768,0.000277155,0
run0207,det_h0-6,0.00838582,0.000276257,0
run0207,det_h0-7,0.00648957,0.000261243,0
run0207,det_h1-0,0.00751487,0.000269933,0
run0207,det_h1-1,0.0070068,0.000265234,0
run0207,det_h1-2,0.00403994,0.000265302,0
run0207,det_h1-3,0.00750674,0.00028803,0
run0207,det_h1-4,0.00996293,0.000303882,0
run0208,det_h0-0,0.0115009,0.000299821,0
run0208,det_h0-1,0.0107364,0.000296711,0
run0208,det_h0-2,0.00443877,0.000218667,0
run0208,det_h0-3,0.0078367,0.000285345,0
run0208,det_h0-4,0.00990928,0.000311523,0
run0208,det_h0-5,0.00910424,0.000325883,0
run0208,det_h0-6,0.010422,0.000292248,0
run0208,det_h0-7,0.00868944,0.000304225,0
run0208,det_h1-0,0.00842773,0.000297344,0
run0208,det_h1-1,0.00906633,0.000306651,0
run0208,det_h1-2,0.00504595,0.00025919,0
run0208,det_h1-3,0.00982359,0.000318343,0
run0208,det_h1-4,0.0122041,0.000323546,0
run0209,det_h0-0,0.00897556,0.000261246,0
run0209,det_h0-1,0.00912132,0.000263962,0
run0209,det_h0-2,0.00362508,0.000212751,0
run0209,det_h0-3,0.00655218,0.000263296,0
run0209,det_h0-4,0.00709946,0.000272478,0
run0209,det_h0-5,0.00758744,0.000284299,0
run0209,det_h0-6,0.00816889,0.000268377,0
run0209,det_h0-7,0.00651438,0.000258918,0
run0209,det_h1-0,0.00747952,0.000271375,0
run0209,det_h1-1,0.00739475,0.000264976,0
run0209,det_h1-2,0.00384,0.000230076,0
run0209,det_h1-3,0.00792907,0.000261134,0
run0209,det_h1-4,0.00932802,0.000274712,0
run0210,det_h0-0,0.00873398,0.00024622,0
run0210,det_h0-1,0.00912365,0.000252751,0
run0210,det_h0-2,0.00394699,0.000209834,0
run0210,det_h0-3,0.00668958,0.000260569,0
run0210,det_h0-4,0.00671583,0.000251371,0
run0210,det_h0-5,0.00722628,0.00027055,0
run0210,det_h0-6,0.00743192,0.000253839,0
run0210,det_h0-7,0.00621587,0.000252107,0
run0210,det_h1-0,0.00674329,0.000252953,0
run0210,det_h1-1,0.00770266,0.000264369,0
run0210,det_h1-2,0.00437735,0.000250533,0
run0210,det_h1-3,0.00798178,0.000289884,0
run0210,det_h1-4,0.00903856,0.000273722,0
run0211,det_h0-0,0.00691979,0.000205963,0
run0211,det_h0-1,0.00734986,0.000212729,0
run0211,det_h0-2,0.00292515,0.00016351,0
run0211,det_h0-3,0.00494176,0.00021037,0
run0211,det_h0-4,0.00519859,0.000202365,0
run0211,det_h0-5,0.00542252,0.000215373,0
run0211,det_h0-6,0.00538015,0.00020837,0
run0211,det_h0-7,0.00422662,0.000200011,0
run0211,det_h1-0,0.00486068,0.000198578,0
run0211,det_h1-1,0.00561409,0.000213493,0
run0211,det_h1-2,0.00317341,0.000184928,0
run0211,det_h1-3,0.0064218,0.00024278,0
run0211,det_h1-4,0.00710897,0.00022878,0
run0212,det_h0-0,0.00234341,0.000114421,0
run0212,det_h0-1,0.00246086,0.000106975,0
run0212,det_h0-2,0.00100588,0.000103082,0
run0212,det_h0-3,0.00197622,0.000121989,0
run0212,det_h0-4,0.0020255,0.000104605,0
run0212,det_h0-5,0.00238952,0.000164116,0
run0212,det_h0-6,0.00248548,0.00013257,0
run0212,det_h0-7,0.00212906,0.000136019,0
run0212,det_h1-0,0.00213436,0.000118588,0
run0212,det_h1-1,0.0023357,0.000132512,0
run0212,det_h1-2,0.00119472,0.000137753,0
run0212,det_h1-3,0.00231626,0.000162757,0
run0212,det_h1-4,0.00249287,0.00011839,0
run0213,det_h0-0,0.00193809,0.000124073,0
run0213,det_h0-1,0.00226668,0.000152074,0
run0213,det_h0-2,0.000771112,0.000112443,0
run0213,det_h0-3,0.00158732,0.000135787,0
run0213,det_h0-4,0.00178602,0.000158937,0
run0213,det_h0-5,0.00205829,0.000151706,0
run0213,det_h0-6,0.00208304,0.000141743,0
run0213,det_h0-7,0.00189658,0.000160724,0
run0213,det_h1-0,0.00167389,0.000122501,0
run0213,det_h1-1,0.00191648,0.000135765,0
run0213,det_h1-2,0.00112075,0.00014549,0
run0213,det_h1-3,0.00176425,0.000174707,0
run0213,det_h1-4,0.00213178,0.0001267,0
run0214,det_h0-0,0.00228608,0.000131637,0
run0214,det_h0-1,0.00221282,0.000150753,0
run0214,det_h0-2,0.000874323,9.29918e-05,0
run0214,det_h0-3,0.00135557,0.000106934,0
run0214,det_h0-4,0.00184894,0.000122015,0
run0214,det_h0-5,0.00175326,0.00013061,0
run0214,det_h0-6,0.00217812,0.00012775,0
run0214,det_h0-7,0.00175229,0.000128943,0
run0214,det_h1-0,0.00186222,0.000132286,0
run0214,det_h1-1,0.00178499,0.000121139,0
run0214,det_h1-2,0.000889513,0.00012581,0
run0214,det_h1-3,0.00190836,0.00015595,0
run0214,det_h1-4,0.00199221,0.000121944,0
run0215,det_h0-0,0.00280238,0.000123705,0
run0215,det_h0-1,0.00300676,0.000133096,0
run0215,det_h0-2,0.00123525,0.000110137,0
run0215,det_h0-3,0.00259227,0.000145768,0
run0215,det_h0-4,0.00263268,0.000141682,0
run0215,det_h0-5,0.00268803,0.000158661,0
run0215,det_h0-6,0.00267489,0.000129167,0
run0215,det_h0-7,0.0023523,0.000141976,0
run0215,det_h1-0,0.00248125,0.000126223,0
run0215,det_h1-1,0.00248281,0.000132756,0
run0215,det_h1-2,0.00133682,0.000129207,0
run0215,det_h1-3,0.00266007,0.000185458,0
run0215,det_h1-4,0.00339503,0.000144273,0
run0216,det_h0-0,0.0297667,0.000702589,0
run0216,det_h0-1,0.0295594,0.000723334,0
run0216,det_h0-2,0.0121464,0.000521143,0
run0216,det_h0-3,0.0237255,0.000731392,0
run0216,det_h0-4,0.0262601,0.000765544,0
run0216,det_h0-5,0.0294987,0.000809044,0
run0216,det_h0-6,0.0310756,0.000774508,0
run0216,det_h0-7,0.0264133,0.000763236,0
run0216,det_h1-0,0.0260881,0.000733645,0
run0216,det_h1-1,0.0255217,0.000743047,0
run0216,det_h1-2,0.0120793,0.00056739,0
run0216,det_h1-3,0.0245372,0.000753847,0
run0216,det_h1-4,0.0298326,0.000755313,0
run0217,det_h0-0,0.0744678,0.00131895,0
run0217,det_h0-1,0.0745742,0.00139418,0
run0217,det_h0-2,0.0340774,0.000868453,0
run0217,det_h0-3,0.0592694,0.00124951,0
run0217,det_h0-4,0.0682551,0.00131027,0
run0217,det_h0-5,0.0729585,0.00138313,0
run0217,det_h0-6,0.0763985,0.00137119,0
run0217,det_h0-7,0.0649722,0.00132212,0
run0217,det_h1-0,0.0666045,0.00129251,0
run0217,det_h1-1,0.063134,0.00128435,0
run0217,det_h1-2,0.0333321,0.000911407,1
run0217,det_h1-3,0.062426,0.00131197,0
run0217,det_h1-4,0.0776176,0.00137156,0
run0218,det_h0-0,0.0199376,0.00050438,0
run0218,det_h0-1,0.0197916,0.000482894,0
run0218,det_h0-2,0.00744093,0.000341227,0
run0218,det_h0-3,0.0138793,0.000489411,0
run0218,det_h0-4,0.0161572,0.000518765,0
run0218,det_h0-5,0.0179258,0.000513048,0
run0218,det_h0-6,0.0170405,0.000462404,0
run0218,det_h0-7,0.0150163,0.000461086,0
run0218,det_h1-0,0.0158034,0.000488669,0
run0218,det_h1-1,0.0145414,0.000488891,0
run0218,det_h1-2,0.00817859,0.000382065,0
run0218,det_h1-3,0.0168828,0.000535649,0
run0218,det_h1-4,0.0190025,0.000525436,0
run0219,det_h0-0,0.00729058,0.000237716,0
run0219,det_h0-1,0.00723068,0.000244651,0
run0219,det_h0-2,0.00307335,0.000191419,0
run0219,det_h0-3,0.005589,0.000239268,0
run0219,det_h0-4,0.00660017,0.000261364,0
run0219,det_h0-5,0.00675003,0.000251933,0
run0219,det_h0-6,0.00677507,0.000234972,0
run0219,det_h0-7,0.00585749,0.000240206,0
run0219,det_h1-0,0.00578388,0.00026359,0
run0219,det_h1-1,0.00616766,0.000252194,0
run0219,det_h1-2,0.00359827,0.000240194,0
run0219,det_h1-3,0.00695707,0.000273686,0
run0219,det_h1-4,0.0079311,0.000260819,0
run0220,det_h0-0,0.00554773,0.000199056,0
run0220,det_h0-1,0.00539628,0.000195643,0
run0220,det_h0-2,0.00213666,0.000138715,0
run0220,det_h0-3,0.00405563,0.000196457,0
run0220,det_h0-4,0.00475172,0.000204073,0
run0220,det_h0-5,0.00538243,0.000221138,0
run0220,det_h0-6,0.00502874,0.000185611,0
run0220,det_h0-7,0.00443927,0.000196307,0
run0220,det_h1-0,0.00496313,0.000205466,0
run0220,det_h1-1,0.00444407,0.000202026,0
run0220,det_h1-2,0.00264929,0.000172353,0
run0220,det_h1-3,0.00466989,0.000216407,0
run0220,det_h1-4,0.00556669,0.000209465,0
run0221,det_h0-0,0.0057412,0.000165828,0
run0221,det_h0-1,0.00586394,0.000163912,0
run0221,det_h0-2,0.00233507,0.000130809,0
run0221,det_h0-3,0.00419184,0.000163984,0
run0221,det_h0-4,0.00488972,0.00017567,0
run0221,det_h0-5,0.00515853,0.000178771,0
run0221,det_h0-6,0.00543354,0.000174073,0
run0221,det_h0-7,0.00469427,0.000168185,0
run0221,det_h1-0,0.00470367,0.000170908,0
run0221,det_h1-1,0.00481385,0.000168142,0
run0221,det_h1-2,0.00266437,0.000151023,0
run0221,det_h1-3,0.00553085,0.000204164,0
run0221,det_h1-4,0.00630101,0.000180744,0
run0222,det_h0-0,0.00743057,0.000229191,0
run0222,det_h0-1,0.0073692,0.000235075,0
run0222,det_h0-2,0.00304219,0.000183402,0
run0222,det_h0-3,0.00584617,0.000241385,0
run0222,det_h0-4,0.00605643,0.000238285,0
run0222,det_h0-5,0.00621301,0.000240129,0
run0222,det_h0-6,0.00658666,0.000239102,0
run0222,det_h0-7,0.00578581,0.000244322,0
run0222,det_h1-0,0.00600718,0.000239803,0
run0222,det_h1-1,0.00603341,0.000246044,0
run0222,det_h1-2,0.00329352,0.000190213,0
run0222,det_h1-3,0.00667662,0.000267059,0
run0222,det_h1-4,0.00775082,0.000248619,0
run0223,det_h0-0,0.0183889,0.000455697,0
run0223,det_h0-1,0.0190282,0.000467527,0
run0223,det_h0-2,0.0075582,0.000319038,0
run0223,det_h0-3,0.0140146,0.000445488,0
run0223,det_h0-4,0.0161118,0.000458117,0
run0223,det_h0-5,0.0171857,0.000452042,0
run0223,det_h0-6,0.0156258,0.000415895,0
run0223,det_h0-7,0.0152463,0.00043225,0
run0223,det_h1-0,0.0147691,0.000440179,0
run0223,det_h1-1,0.0157173,0.00047626,0
run0223,det_h1-2,0.00849381,0.000344556,0
run0223,det_h1-3,0.0158838,0.000476943,0
run0223,det_h1-4,0.0201126,0.000492274,0
run0224,det_h0-0,0.0373437,0.000788783,0
run0224,det_h0-1,0.0360071,0.000762533,0
run0224,det_h0-2,0.0156278,0.000546732,0
run0224,det_h0-3,0.02594,0.000724496,0
run0224,det_h0-4,0.0306415,0.000757563,0
run0224,det_h0-5,0.031241,0.000776852,0
run0224,det_h0-6,0.03261,0.00073795,0
run0224,det_h0-7,0.0276942,0.000728682,0
run0224,det_h1-0,0.028423,0.00071936,0
run0224,det_h1-1,0.0284929,0.000758484,0
run0224,det_h1-2,0.0166847,0.00058824,0
run0224,det_h1-3,0.0344433,0.000855367,0
run0224,det_h1-4,0.0369768,0.000808698,0
run0225,det_h0-0,0.138436,0.00224298,0
run0225,det_h0-1,0.136426,0.00220493,0
run0225,det_h0-2,0.0517955,0.00133115,1
run0225,det_h0-3,0.11393,0.00220101,0
run0225,det_h0-4,0.126816,0.00219936,0
run0225,det_h0-5,0.15018,0.00237404,0
run0225,det_h0-6,0.138421,0.00232754,0
run0225,det_h0-7,0.131789,0.00216255,0
run0225,det_h1-0,0.120954,0.00212685,0
run0225,det_h1-1,0.119119,0.00219936,0
run0225,det_h1-2,0.059439,0.00148131,0
run0225,det_h1-3,0.10955,0.00210883,0
run0225,det_h1-4,0.144325,0.00232478,0
run0226,det_h0-0,0.169629,0.00266998,0
run0226,det_h0-1,0.167818,0.00256295,0
run0226,det_h0-2,0.0746245,0.00162529,1
run0226,det_h0-3,0.128919,0.002437,0
run0226,det_h0-4,0.151775,0.00255741,0
run0226,det_h0-5,0.159887,0.00256698,0
run0226,det_h0-6,0.171735,0.00253489,0
run0226,det_h0-7,0.147168,0.00246259,0
run0226,det_h1-0,0.151147,0.00255734,0
run0226,det_h1-1,0.141974,0.00255945,0
run0226,det_h1-2,0.0740237,0.00173861,0
run0226,det_h1-3,0.144724,0.00250422,0
run0226,det_h1-4,0.175538,0.0027362,0
run0227,det_h0-0,0.0952812,0.00153449,0
run0227,det_h0-1,0.106187,0.0015904,1
run0227,det_h0-2,0.0421854,0.00110064,0
run0227,det_h0-3,0.0688551,0.00132568,0
run0227,det_h0-4,0.0721356,0.00139131,0
run0227,det_h0-5,0.0737088,0.00148075,0
run0227,det_h0-6,0.071908,0.00141556,0
run0227,det_h0-7,0.0643922,0.00125473,0
run0227,det_h1-0,0.0697663,0.00140635,0
run0227,det_h1-1,0.0779534,0.00139771,1
run0227,det_h1-2,1.41617e-10,0.00176873,1
run0227,det_h1-3,0.0817931,0.00154961,0
run0227,det_h1-4,0.102707,0.00165107,0
run0228,det_h0-0,0.365368,0.00411516,1
run0228,det_h0-1,0.361572,0.00422772,0
run0228,det_h0-2,0.16642,0.00276092,1
run0228,det_h0-3,0.25041,0.00355513,0
run0228,det_h0-4,0.270262,0.00369019,1
run0228,det_h0-5,2.93312e-11,0.000502437,1
run0228,det_h0-6,0.275514,0.00393055,0
run0228,det_h0-7,0.23301,0.00344312,0
run0228,det_h1-0,0.248015,0.00355365,0
run0228,det_h1-1,0.282822,0.00369591,0
run0228,det_h1-2,0.163809,0.00292558,1
run0228,det_h1-3,0.329601,0.00428233,0
run0228,det_h1-4,0.373976,0.00426352,0
run0229,det_h0-0,0.251267,0.00239604,0
run0229,det_h0-1,0.253224,0.00241884,0
run0229,det_h0-2,0.103969,0.00159248,0
run0229,det_h0-3,0.181958,0.0020741,0
run0229,det_h0-4,0.195736,0.00214527,0
run0229,det_h0-5,0.20973,0.00229002,0
run0229,det_h0-6,0.209513,0.00215997,0
run0229,det_h0-7,0.186617,0.00211071,0
run0229,det_h1-0,0.197293,0.00217513,0
run0229,det_h1-1,0.201982,0.00215911,0
run0229,det_h1-2,0.116699,0.00164415,0
run0229,det_h1-3,0.215185,0.00236001,0
run0229,det_h1-4,0.262429,0.00241532,0
run0230,det_h0-0,0.100331,0.00157086,0
run0230,det_h0-1,0.0943975,0.00152692,0
run0230,det_h0-2,0.0393517,0.00106893,0
run0230,det_h0-3,0.0756313,0.00137959,0
run0230,det_h0-4,0.0888515,0.00150822,0
run0230,det_h0-5,0.0962392,0.00152215,0
run0230,det_h0-6,0.0989497,0.00154177,0
run0230,det_h0-7,0.0852925,0.00147531,0
run0230,det_h1-0,0.0842278,0.00146189,0
run0230,det_h1-1,0.0824981,0.0014598,0
run0230,det_h1-2,0.0433065,0.00106832,0
run0230,det_h1-3,0.0868633,0.00151246,0
run0230,det_h1-4,0.103143,0.00160438,0
run0231,det_h0-0,0.00436278,0.00014746,0
run0231,det_h0-1,0.00439275,0.000150113,0
run0231,det_h0-2,0.00221078,0.000144142,0
run0231,det_h0-3,0.00328019,0.00015518,0
run0231,det_h0-4,0.00343668,0.000152441,0
run0231,det_h0-5,0.00415092,0.000181659,0
run0231,det_h0-6,0.0039634,0.000148194,0
run0231,det_h0-7,0.00343881,0.000156213,0
run0231,det_h1-0,0.00364665,0.000150669,0
run0231,det_h1-1,0.00376374,0.000158365,0
run0231,det_h1-2,0.00230099,0.000167226,0
run0231,det_h1-3,0.00412175,0.000186985,0
run0231,det_h1-4,0.00466045,0.000162663,0
run0232,det_h0-0,0.044977,0.000770145,0
run0232,det_h0-1,0.0470788,0.000792416,0
run0232,det_h0-2,0.0205847,0.000590739,0
run0232,det_h0-3,0.0299564,0.00068917,0
run0232,det_h0-4,0.0304512,0.000693484,0
run0232,det_h0-5,0.0300331,0.000701178,0
run0232,det_h0-6,0.0311617,0.000696306,0
run0232,det_h0-7,0.027221,0.000672617,0
run0232,det_h1-0,0.0293712,0.000680457,0
run0232,det_h1-1,0.0328494,0.000716753,0
run0232,det_h1-2,0.0219071,0.000638526,0
run0232,det_h1-3,0.0432164,0.000851084,0
run0232,det_h1-4,0.0473243,0.000816472,0
run0233,det_h0-0,0.138157,0.00196343,1
run0233,det_h0-1,0.136582,0.00199707,0
run0233,det_h0-2,0.210952,0.00619987,1
run0233,det_h0-3,0.089373,0.00163657,0
run0233,det_h0-4,0.0908148,0.00166434,0
run0233,det_h0-5,0.0896636,0.00168908,0
run0233,det_h0-6,0.0911783,0.0016588,1
run0233,det_h0-7,0.0773449,0.00159773,0
run0233,det_h1-0,0.0850699,0.00160678,1
run0233,det_h1-1,0.0929956,0.00175964,0
run0233,det_h1-2,0.0653811,0.00143637,0
run0233,det_h1-3,0.12742,0.00194819,0
run0233,det_h1-4,0.143992,0.00204189,0
run0234,det_h0-0,0.0347428,0.000630268,0
run0234,det_h0-1,0.0374838,0.000666697,0
run0234,det_h0-2,0.0158699,0.00047007,0
run0234,det_h0-3,0.0237763,0.00054932,0
run0234,det_h0-4,0.0244661,0.000557226,0
run0234,det_h0-5,0.0273382,0.000573336,0
run0234,det_h0-6,0.0231319,0.000554957,0
run0234,det_h0-7,0.0217075,0.000534752,0
run0234,det_h1-0,0.0237697,0.000556662,0
run0234,det_h1-1,0.0259379,0.00057701,0
run0234,det_h1-2,0.018098,0.000505522,0
run0234,det_h1-3,0.0311805,0.000684918,0
run0234,det_h1-4,0.0372056,0.000660524,0
run0235,det_h0-0,0.0114448,0.000233881,0
run0235,det_h0-1,0.0119638,0.000232277,0
run0235,det_h0-2,0.0050485,0.000192999,0
run0235,det_h0-3,0.00813238,0.000219542,0
run0235,det_h0-4,0.00849635,0.000226498,0
run0235,det_h0-5,0.00835442,0.000231495,0
run0235,det_h0-6,0.00818088,0.000217271,0
run0235,det_h0-7,0.00726414,0.00023129,0
run0235,det_h1-0,0.00798737,0.000219222,0
run0235,det_h1-1,0.00896305,0.000225197,0
run0235,det_h1-2,0.00554061,0.000203166,0
run0235,det_h1-3,0.0101516,0.000260266,0
run0235,det_h1-4,0.0120173,0.000243665,0
run0236,det_h0-0,0.00619345,0.000170933,0
run0236,det_h0-1,0.00631591,0.000179153,0
run0236,det_h0-2,0.00282718,0.000151714,0
run0236,det_h0-3,0.00428781,0.000177387,0
run0236,det_h0-4,0.00447613,0.000173509,0
run0236,det_h0-5,0.00456748,0.000189871,0
run0236,det_h0-6,0.00464963,0.00017533,0
run0236,det_h0-7,0.00399765,0.000177629,0
run0236,det_h1-0,0.00390292,0.000160664,0
run0236,det_h1-1,0.00470198,0.000170565,0
run0236,det_h1-2,0.00296951,0.000170042,0
run0236,det_h1-3,0.00562129,0.000206151,0
run0236,det_h1-4,0.00675361,0.000186477,0
run0237,det_h0-0,0.00459812,0.000150302,0
run0237,det_h0-1,0.00450137,0.000145422,0
run0237,det_h0-2,0.00208633,0.000129576,0
run0237,det_h0-3,0.0031894,0.00014846,0
run0237,det_h0-4,0.00295883,0.000135981,0
run0237,det_h0-5,0.00341007,0.000163323,0
run0237,det_h0-6,0.00326253,0.000145856,0
run0237,det_h0-7,0.00305285,0.000158231,0
run0237,det_h1-0,0.00341869,0.000145644,0
run0237,det_h1-1,0.00312038,0.000138341,0
run0237,det_h1-2,0.00254759,0.000162064,0
run0237,det_h1-3,0.00401094,0.000176703,0
run0237,det_h1-4,0.00421015,0.000145752,0
run0238,det_h0-0,0.00340379,0.00012785,0
run0238,det_h0-1,0.00344584,0.000131795,0
run0238,det_h0-2,0.00164365,0.000127865,0
run0238,det_h0-3,0.00246938,0.000142903,0
run0238,det_h0-4,0.00242098,0.000116854,0
run0238,det_h0-5,0.00275216,0.000149495,0
run0238,det_h0-6,0.00251099,0.000124451,0
run0238,det_h0-7,0.0022209,0.000125526,0
run0238,det_h1-0,0.00242981,0.00013535,0
run0238,det_h1-1,0.00293623,0.000142918,0
run0238,det_h1-2,0.00164898,0.000132203,0
run0238,det_h1-3,0.00340019,0.000189118,0
run0238,det_h1-4,0.00331276,0.000140223,0
run0239,det_h0-0,0.00308692,0.000124553,0
run0239,det_h0-1,0.00321682,0.00012864,0
run0239,det_h0-2,0.0011636,0.000110438,0
run0239,det_h0-3,0.0022916,0.000145662,0
run0239,det_h0-4,0.00246389,0.000138571,0
run0239,det_h0-5,0.00249089,0.000133471,0
run0239,det_h0-6,0.00234723,0.000124427,0
run0239,det_h0-7,0.00235695,0.000140095,0
run0239,det_h1-0,0.00228362,0.00013002,0
run0239,det_h1-1,0.00260809,0.000133937,0
run0239,det_h1-2,0.00167671,0.000146689,0
run0239,det_h1-3,0.00243364,0.000151563,0
run0239,det_h1-4,0.00362593,0.000151117,0
run0240,det_h0-0,0.0230079,0.000518018,0
run0240,det_h0-1,0.0224357,0.000514361,0
run0240,det_h0-2,0.00949076,0.000397906,0
run0240,det_h0-3,0.0193119,0.00051149,0
run0240,det_h0-4,0.0230012,0.000514133,0
run0240,det_h0-5,0.0248452,0.000561766,0
run0240,det_h0-6,0.0250341,0.0005404,0
run0240,det_h0-7,0.0221931,0.000531011,0
run0240,det_h1-0,0.0210118,0.000519039,0
run0240,det_h1-1,0.0201092,0.000509328,0
run0240,det_h1-2,0.0099494,0.000401809,0
run0240,det_h1-3,0.0195289,0.000534917,0
run0240,det_h1-4,0.026038,0.000561565,0
run0241,det_h0-0,0.0500158,0.00099732,0
run0241,det_h0-1,0.0477435,0.000962512,0
run0241,det_h0-2,0.0200368,0.000678403,0
run0241,det_h0-3,0.0391192,0.000942061,0
run0241,det_h0-4,0.0457177,0.0009877,0
run0241,det_h0-5,0.0495701,0.0010205,0
run0241,det_h0-6,0.0515069,0.000996538,0
run0241,det_h0-7,0.0451874,0.000964872,0
run0241,det_h1-0,0.0453757,0.00098311,0
run0241,det_h1-1,0.0423177,0.000955866,0
run0241,det_h1-2,0.0240467,0.000696841,0
run0241,det_h1-3,0.0421534,0.000980384,0
run0241,det_h1-4,0.0538684,0.00105538,0
run0242,det_h0-0,0.00211485,0.00010611,0
run0242,det_h0-1,0.00205762,0.000110632,0
run0242,det_h0-2,0.000968358,0.000116117,0
run0242,det_h0-3,0.00151601,0.000113794,0
run0242,det_h0-4,0.0018507,0.000118207,0
run0242,det_h0-5,0.00180728,0.000116525,0
run0242,det_h0-6,0.00159966,0.000107197,0
run0242,det_h0-7,0.00153424,0.000108227,0
run0242,det_h1-0,0.0016013,0.000101012,0
run0242,det_h1-1,0.00156349,0.000112023,0
run0242,det_h1-2,0.00120786,0.000170703,0
run0242,det_h1-3,0.00183494,0.000141911,0
run0242,det_h1-4,0.00208858,0.00011308,0
run0243,det_h0-0,0.00130043,8.53521e-05,0
run0243,det_h0-1,0.00165978,0.000105191,0
run0243,det_h0-2,0.000793657,0.00012211,0
run0243,det_h0-3,0.000989764,0.000105415,0
run0243,det_h0-4,0.00104824,9.09897e-05,0
run0243,det_h0-5,0.00104667,0.000114491,0
run0243,det_h0-6,0.00103788,9.55144e-05,0
run0243,det_h0-7,0.00102747,9.62212e-05,0
run0243,det_h1-0,0.00101951,8.81192e-05,0
run0243,det_h1-1,0.00127229,0.000107624,0
run0243,det_h1-2,0.000846043,0.000109659,0
run0243,det_h1-3,0.00105654,9.80669e-05,0
run0243,det_h1-4,0.00147804,9.88878e-05,0
run0256,det_h0-0,0.00287408,0.000114737,0
run0256,det_h0-1,0.00303921,0.000125014,0
run0256,det_h0-2,0.00121489,0.00011058,0
run0256,det_h0-3,0.00224672,0.000120742,0
run0256,det_h0-4,0.00203101,0.00011799,0
run0256,det_h0-5,0.00217699,0.000124046,0
run0256,det_h0-6,0.0019755,0.000117675,0
run0256,det_h0-7,0.00166445,0.0001112,0
run0256,det_h1-0,0.00230262,0.000127488,0
run0256,det_h1-1,0.00225715,0.000110174,0
run0256,det_h1-2,0.00122254,9.8136e-05,0
run0256,det_h1-3,0.00275442,0.000141727,0
run0256,det_h1-4,0.00309678,0.000129826,0
run0257,det_h0-0,0.00361429,0.000122824,0
run0257,det_h0-1,0.00380418,0.000139956,0
run0257,det_h0-2,0.00160964,0.000116775,0
run0257,det_h0-3,0.00262344,0.000139951,0
run0257,det_h0-4,0.00261569,0.000128417,0
run0257,det_h0-5,0.0027503,0.00014392,0
run0257,det_h0-6,0.00251,0.000130182,0
run0257,det_h0-7,0.00246331,0.000137052,0
run0257,det_h1-0,0.00253491,0.000132097,0
run0257,det_h1-1,0.00305791,0.000126828,0
run0257,det_h1-2,0.00170845,0.000116988,0
run0257,det_h1-3,0.00313189,0.000142008,0
run0257,det_h1-4,0.00392968,0.000133815,0
run0258,det_h0-0,0.00414258,0.000144599,0
run0258,det_h0-1,0.00466994,0.000161524,0
run0258,det_h0-2,0.0017954,0.000123399,0
run0258,det_h0-3,0.00313811,0.000149517,0
run0258,det_h0-4,0.00311189,0.000153972,0
run0258,det_h0-5,0.00317461,0.00015616,0
run0258,det_h0-6,0.00286025,0.000146445,0
run0258,det_h0-7,0.00259302,0.000143152,0
run0258,det_h1-0,0.00313233,0.000151086,0
run0258,det_h1-1,0.00331904,0.00016836,0
run0258,det_h1-2,0.00208713,0.000154491,0
run0258,det_h1-3,0.00381735,0.000186562,0
run0258,det_h1-4,0.00476604,0.000161873,0
run0259,det_h0-0,0.00482828,0.000121252,0
run0259,det_h0-1,0.00434409,0.000129375,0
run0259,det_h0-2,0.00209383,0.000111748,0
run0259,det_h0-3,0.00335265,0.000118378,0
run0259,det_h0-4,0.00331742,0.000119824,0
run0259,det_h0-5,0.00314219,0.000133475,0
run0259,det_h0-6,0.00313624,0.000109776,0
run0259,det_h0-7,0.00316532,0.000119925,0
run0259,det_h1-0,0.00321565,0.000115925,0
run0259,det_h1-1,0.00305295,0.000111871,0
run0259,det_h1-2,0.00203204,0.00011853,0
run0259,det_h1-3,0.00411202,0.000139879,0
run0259,det_h1-4,0.00430085,0.00012319,0
run0260,det_h0-0,0.00550196,0.000191115,0
run0260,det_h0-1,0.00541176,0.00018849,0
run0260,det_h0-2,0.00255978,0.000162176,0
run0260,det_h0-3,0.00465084,0.000213479,0
run0260,det_h0-4,0.00455377,0.000204599,0
run0260,det_h0-5,0.00457703,0.000222336,0
run0260,det_h0-6,0.00498934,0.000200425,0
run0260,det_h0-7,0.00499045,0.000220993,0
run0260,det_h1-0,0.00455863,0.000208957,0
run0260,det_h1-1,0.00428907,0.000191437,0
run0260,det_h1-2,0.00251602,0.000167084,0
run0260,det_h1-3,0.0044851,0.000205852,0
run0260,det_h1-4,0.00547868,0.000197639,0
run0261,det_h0-0,0.00460097,0.00015528,0
run0261,det_h0-1,0.00449925,0.000155388,0
run0261,det_h0-2,0.00233227,0.000134898,0
run0261,det_h0-3,0.00416504,0.000168271,0
run0261,det_h0-4,0.00415855,0.000169477,0
run0261,det_h0-5,0.00393988,0.000185569,0
run0261,det_h0-6,0.0044843,0.000168514,0
