,a0,a2,a4,a6,a0_err,a2_err,a4_err,a6_err,Chi2,Pval,Chi2NDF
4.298080000000001,1.5012850507932826e-05,3.0101513911401873e-06,-5.592841522506938e-06,-8.131187354710272e-07,7.668947750118083e-07,1.4899974462424672e-06,2.0209422041008335e-06,2.0269887618982835e-06,12.956032842373439,0.004732658121536226,4.318677614124479
4.2990900000000005,1.6448758445283817e-05,2.5850660487090705e-06,7.73504745928837e-06,-6.082550091009938e-06,9.496967154627228e-07,2.0325573495892325e-06,2.4253602870933093e-06,2.431255575989677e-06,15.837674348925967,0.0012242712578088844,5.279224782975322
4.30105,3.027083541072201e-05,5.2097113171615755e-06,-1.2550234577739429e-05,7.508683762325199e-06,1.5418066243543877e-06,2.957677793646603e-06,3.718138564877996e-06,3.943726930223507e-06,9.596051221255156,0.022331188038632543,3.198683740418385
4.3031,2.729152077976565e-05,1.0184182960756906e-06,-1.4365962395839327e-05,1.0389636223222761e-05,1.37420385955118e-06,2.519191754963919e-06,3.4216293178868345e-06,3.4372146106188848e-06,18.037637581778803,0.00043205738577556385,6.012545860592934
4.30523,2.936273567566597e-05,3.6399182843719334e-08,-7.050687765674736e-06,-2.8760184639256578e-06,1.4671054946820361e-06,2.901980194880429e-06,3.5902898448116314e-06,3.6182712949162076e-06,11.33691136927388,0.010036834176773812,3.7789704564246267
4.30725,2.824666408003587e-05,2.1821376868406755e-06,-6.2495580010628234e-06,4.161627827313571e-06,1.4698497895808075e-06,2.880824725480509e-06,3.6390100053411806e-06,3.836844136544513e-06,5.502343611235523,0.13849851065892305,1.8341145370785077
4.3093,2.952140734614371e-05,6.316383693929892e-06,-1.2248638682576202e-05,-9.552402599964915e-06,1.5032969042199453e-06,2.9637502170802153e-06,3.818555622520853e-06,3.86615823915305e-06,1.962817550048061,0.5801598155873879,0.6542725166826869
4.30996,2.973530902620709e-05,7.868753056721127e-07,-7.942949213758124e-06,1.5565469435997962e-05,1.4551091931574427e-06,2.7495596489798863e-06,3.6889513405683424e-06,3.96130419851096e-06,19.811528785510664,0.0001857125063668974,6.603842928503554
4.31117,2.5096899604390748e-05,-3.6760714647171397e-06,-1.5502480724550802e-05,1.8370528450564458e-05,1.3354803050369929e-06,2.3971683400181024e-06,3.1649337464187153e-06,3.476451452230013e-06,57.53556325825471,1.9750867608081535e-12,19.178521086084903
4.31311,2.6034450600391698e-05,1.3335364144073375e-06,-2.0741335132989343e-05,1.6339986079939742e-05,1.3784922740909577e-06,2.3048822261701666e-06,3.2339812072468813e-06,3.142322041978531e-06,21.20005810136203,9.566983803732665e-05,7.0666860337873425
4.31513,2.6920631624636857e-05,1.1162398168895989e-05,-7.150830194259757e-06,1.5886151082059735e-06,1.3932204986645906e-06,2.724981162026005e-06,3.846500450820132e-06,4.029228490721266e-06,6.70439842564389,0.08194085634567938,2.23479947521463
4.3172,2.626843376935298e-05,5.666094857471104e-07,-3.0790146135225186e-06,7.65823049967019e-06,1.317117270434183e-06,2.545253980566965e-06,3.3279401127596066e-06,3.3571869051408434e-06,4.851276983256396,0.18301696753199492,1.6170923277521319
4.31917,2.90213957424857e-05,1.1662770267914892e-06,-2.2181928024349448e-06,-2.417872674389431e-06,1.471416426281854e-06,2.9517379915293087e-06,3.6999936655548103e-06,3.87961924244955e-06,8.511651886630553,0.0365402963072865,2.8372172955435175
4.32116,2.638075053354881e-05,8.515105807312279e-06,-8.555681557779363e-06,7.98599606106561e-06,1.2883387117177054e-06,2.5312792732160886e-06,3.2913993734119715e-06,3.729515778665328e-06,7.336777533598889,0.06190403426576285,2.4455925111996297
4.32298,2.5359348111886423e-05,6.386091659503815e-06,-1.5534426440612535e-06,-4.0832359479787264e-06,1.1994657953229508e-06,2.4099644869389986e-06,3.2266454392194755e-06,3.3726369963136695e-06,6.918980862752843,0.07452545448118275,2.3063269542509475
