,a0,a1,a2,a3,a4,a5,a6,a7,a8
4.33515,2.475915116577512e-05,0.0,2.337075420165294e-06,0.0,-1.8671800645949864e-06,0.0,1.4752165560275589e-06,0.0,9.253262021978002e-07
4.34004,2.2485689872186018e-05,0.0,2.2800089214408356e-06,0.0,-2.5489612484179524e-06,0.0,5.305669030109417e-07,0.0,1.3579105444080675e-06
4.34488,2.2974247227783354e-05,0.0,3.068371582480132e-06,0.0,-4.4095930621552014e-07,0.0,-6.02952634347379e-07,0.0,2.514986632767788e-06
4.34998,2.2319436763217337e-05,0.0,4.480714671513948e-07,0.0,-2.222720128078583e-07,0.0,4.331525812160295e-07,0.0,-4.0377187140190954e-07
4.37005,1.5452279334300117e-05,0.0,2.303103148083191e-06,0.0,-1.59159404915475e-06,0.0,1.7898153200708061e-06,0.0,7.040846478848485e-08
4.39015,2.0406618513642058e-05,0.0,1.2106978388714278e-06,0.0,1.1640813129589433e-06,0.0,2.7737788331249344e-07,0.0,-1.5070790787484877e-06
4.41003,3.0469988942976622e-05,0.0,7.839265540778024e-08,0.0,4.5465655813405856e-07,0.0,-2.388276027299562e-07,0.0,6.157314902402167e-06
4.42024,4.4835967632199404e-05,0.0,2.398851002096394e-06,0.0,-4.257215544130291e-06,0.0,1.0213468652262484e-05,0.0,-1.289200070266794e-06
4.43018,6.130369107802417e-05,0.0,1.9693414470541118e-07,0.0,-1.6039116822857618e-06,0.0,3.6539762387361394e-07,0.0,2.4363641713287888e-06
4.44004,0.00012673851648381247,0.0,6.72945217301635e-06,0.0,-1.998092985691592e-06,0.0,7.466246135567477e-06,0.0,7.291995561106116e-06
4.44994,0.000219053941969271,0.0,8.086933081650618e-06,0.0,1.7718206081266167e-06,0.0,-1.0227761493731945e-05,0.0,-1.0110036544368999e-06
4.4549900000000004,0.0005927141356303314,0.0,5.283136408681566e-05,0.0,-4.366039500335774e-05,0.0,5.312609066691764e-05,0.0,2.3827949474780964e-05
4.46012,0.0009601838291593616,0.0,4.6992958993944016e-05,0.0,-3.740296207526576e-05,0.0,6.830636276396419e-05,0.0,1.9286821067887767e-05
4.4699599999999995,0.0010647791275167234,0.0,3.114559166234504e-05,0.0,-3.630785185517334e-05,0.0,6.519719168132682e-05,0.0,2.7882683350423456e-05
4.4779800000000005,0.0008568563611345258,0.0,7.032748020076464e-05,0.0,-1.4015665826858579e-05,0.0,3.1718713815441783e-05,0.0,1.702824870770718e-05
4.48613,0.0004429553974940093,0.0,2.7642299140017848e-05,0.0,-2.8010278045806896e-05,0.0,3.781397659020973e-05,0.0,-4.621447146405592e-06
4.48819,0.00034175593855877005,0.0,2.2955891262400545e-05,0.0,-2.143199132142019e-05,0.0,3.581075423039307e-05,0.0,-1.2668813987222323e-05
4.490069999999999,0.0004329448827586322,0.0,1.728719781901675e-05,0.0,-1.7827690151304436e-05,0.0,5.122605437685927e-05,0.0,1.014005026094684e-05
4.49222,0.0001907309033860221,0.0,1.4806385539270341e-05,0.0,-3.31638415689023e-06,0.0,7.4433220926193865e-06,0.0,6.33216153925794e-06
4.4949900000000005,0.00013693605744879541,0.0,7.475774710222733e-06,0.0,-6.216411298951613e-07,0.0,3.500987107076143e-07,0.0,1.8998335524700177e-06
4.499969999999999,7.884558770152759e-05,0.0,4.023398532228875e-06,0.0,-2.6234337454538145e-06,0.0,5.609823816681996e-07,0.0,7.027481233164453e-06
4.51021,4.246323246178795e-05,0.0,-5.37788057529412e-07,0.0,-8.863483448463749e-08,0.0,3.0606318629469665e-06,0.0,1.1131914772973665e-06
4.51218,3.273331381380612e-05,0.0,2.7799354349923426e-06,0.0,-4.858339800232756e-07,0.0,3.911287536816502e-06,0.0,-2.63593943514369e-06
4.51508,3.157213788346344e-05,0.0,2.463615772527151e-06,0.0,-3.2503106471727035e-06,0.0,3.6388945170619087e-06,0.0,2.398485419126937e-06
4.52007,3.850241760470265e-05,0.0,2.7944730333929458e-06,0.0,-3.0859343286366134e-06,0.0,1.7840463359525923e-06,0.0,-1.8730415997319473e-06
4.52524,5.408728402680404e-05,0.0,3.1980254890485517e-06,0.0,-8.031836826494641e-06,0.0,1.1751632136004801e-05,0.0,7.819603802147515e-06
4.5294099999999995,4.982917673261881e-05,0.0,9.203520705220149e-06,0.0,-1.3527925234093213e-05,0.0,1.5461417498203716e-05,0.0,-2.1558776570748757e-06
4.53506,0.00010009211640219255,0.0,1.2859094513782033e-05,0.0,-5.842891720382021e-07,0.0,-6.820650481382379e-06,0.0,1.1620090446169111e-05
4.54024,0.00015327564539693048,0.0,3.097358209946454e-05,0.0,-2.63049883804416e-05,0.0,5.0179611431294614e-05,0.0,-3.717583995148113e-05
4.5498,0.0003786752117152475,0.0,2.675593507757675e-05,0.0,-2.9565953808571196e-05,0.0,2.4132249126274618e-05,0.0,9.87655968735213e-06
4.56018,0.0009624257813190198,0.0,5.7945710648384386e-05,0.0,-4.382478471770382e-05,0.0,7.146618250413597e-05,0.0,4.359018921074048e-05
4.570130000000001,0.0009592929270281698,0.0,2.5319712765710073e-05,0.0,-1.5799713005220992e-05,0.0,8.995644684730435e-05,0.0,-4.293988413953397e-05
4.580030000000001,0.0005178708929103927,0.0,3.5359728010847595e-05,0.0,-1.6592684643115377e-05,0.0,2.147736523367885e-05,0.0,-3.844491943432133e-05
4.59008,0.0002749817315744445,0.0,2.6356694668565797e-05,0.0,-2.3646100739054177e-05,0.0,3.759721682980744e-05,0.0,-2.7921872432558728e-05
4.60027,0.0001362519794778846,0.0,1.7997441804797093e-05,0.0,-2.1198023266317027e-05,0.0,8.106682640123618e-07,0.0,1.3633108010962079e-05
4.60999,0.00014017883428154768,0.0,-6.6426038878350914e-06,0.0,-1.073429377374998e-05,0.0,1.4422499071957953e-05,0.0,-1.6226065235095148e-05
4.62023,9.405947029483479e-05,0.0,1.3114649866529276e-05,0.0,-2.646009726771688e-05,0.0,2.9510019028840326e-05,0.0,-4.0798053528180686e-05
4.62994,9.00035271557056e-05,0.0,-5.724897211206566e-07,0.0,-5.6267057329290485e-06,0.0,1.516621755159298e-05,0.0,-1.4800426941785032e-05
4.63517,5.32468187154313e-05,0.0,9.25703825507668e-06,0.0,-3.3899983168796822e-06,0.0,1.3194149168561444e-05,0.0,-8.98948946105947e-06
4.639959999999999,6.43329650459427e-05,0.0,1.959429423082579e-06,0.0,-6.8936520371606425e-06,0.0,6.770545058631379e-06,0.0,4.4615742607060485e-06
4.64996,0.00013987853247244596,0.0,-6.199026032013822e-06,0.0,-8.94407435729526e-07,0.0,3.790740230951501e-06,0.0,1.2966826156768445e-05
4.67012,9.274047392802733e-05,0.0,6.380006701850956e-06,0.0,-4.664158800921629e-06,0.0,-4.281554115128001e-07,0.0,-3.246484306405222e-07
4.68015,4.2659759012472054e-05,0.0,6.679393263433149e-07,0.0,6.027658965517483e-06,0.0,-4.456897734812596e-06,0.0,1.8345535419292706e-06
4.68993,3.642774118007539e-05,0.0,1.552571496187626e-07,0.0,-1.184604312661809e-06,0.0,4.928472044721939e-06,0.0,-6.210078626211078e-06
4.71002,3.3525997565099687e-05,0.0,1.4101120932651598e-06,0.0,2.315550889347607e-06,0.0,2.982046255381791e-06,0.0,-2.7098244318710456e-06
4.73,4.2581014731634686e-05,0.0,2.256664035655147e-06,0.0,3.260511310947682e-06,0.0,-6.875662508812977e-06,0.0,3.901075744396997e-06
4.75,7.740719874230973e-05,0.0,1.4082843333976207e-06,0.0,-4.690660832180674e-06,0.0,4.652555981927312e-06,0.0,6.985788808725482e-06
4.75518,0.0001775065436114748,0.0,8.90283284340889e-06,0.0,-3.787343670908186e-06,0.0,8.549342166649952e-06,0.0,2.2613827281260856e-06
4.75888,0.00020017185133822536,0.0,-9.407113818522845e-07,0.0,-4.5535759959345655e-06,0.0,6.942482705526335e-06,0.0,7.266880519858051e-06
4.77004,0.000234567793112659,0.0,1.2328348670500662e-05,0.0,-1.5536875773013267e-05,0.0,2.0185076444229843e-05,0.0,1.6634575023105476e-05
4.77502,0.00024276948576233863,0.0,1.3213038855382323e-05,0.0,-2.4085559789144185e-06,0.0,-5.827185099548553e-06,0.0,6.772981315965221e-06
4.7801800000000005,0.00021633102101108455,0.0,9.11158381641753e-06,0.0,-1.4286524729609864e-05,0.0,-5.980023943681157e-06,0.0,1.8834488782871622e-05
4.79012,0.00018932981524392946,0.0,2.44557278407718e-06,0.0,-2.3815881102414832e-06,0.0,1.145691721806347e-05,0.0,8.017453861798138e-06
4.799919999999999,0.0001432133058807991,0.0,-9.412330324467288e-07,0.0,1.614438547058302e-08,0.0,5.748229445309484e-06,0.0,5.140391740096306e-06
4.81003,0.00013254227541129623,0.0,5.778373338013234e-06,0.0,-3.345174978658049e-06,0.0,1.0215045323690567e-05,0.0,-1.0205856200995775e-05
4.8121599999999995,0.0001245750337524219,0.0,9.09859212205379e-06,0.0,-5.5340425633572025e-06,0.0,4.033645589806515e-06,0.0,4.96421791296624e-06
4.81527,0.00012198835749430456,0.0,7.710866920337916e-06,0.0,-3.2678077638198828e-06,0.0,-6.092419618357353e-06,0.0,6.976843077927052e-06
4.82006,0.0001206837233904917,0.0,1.3094215293655932e-05,0.0,-4.654527912031297e-06,0.0,6.40288497679923e-06,0.0,1.6479106523453667e-06
4.82989,0.00012088336795358075,0.0,5.267308506222992e-06,0.0,-3.7101158326532798e-06,0.0,2.144432411717422e-06,0.0,9.71823154847345e-06
4.85003,0.00014258135754349874,0.0,5.346919987839626e-06,0.0,-1.6017873890065166e-06,0.0,5.68394532345778e-06,0.0,8.668085928955561e-06
4.86629,0.00019049833377289787,0.0,1.5712861260493528e-05,0.0,-6.248993920763281e-06,0.0,1.1927191327784326e-05,0.0,2.282503136787329e-06
4.88989,0.0003118993853022852,0.0,1.799682301308701e-05,0.0,-1.0459254510827889e-05,0.0,2.25454694121087e-05,0.0,6.842885021687921e-06
4.89991,0.00047664595754578896,0.0,2.4164106569027086e-05,0.0,-1.7312440922088608e-05,0.0,2.302242922967226e-05,0.0,1.1707812919032951e-05
4.9101300000000005,0.000630750368257191,0.0,4.3429658834354396e-05,0.0,-2.1487209633007394e-05,0.0,2.903636539911826e-05,0.0,1.730312225793005e-05
4.91996,0.0008406773378632107,0.0,2.6473558517174403e-05,0.0,-1.9003077927332082e-05,0.0,4.2357628518464976e-05,0.0,-5.506876199029366e-06
4.92615,0.001045627762780184,0.0,6.347001233679341e-05,0.0,-3.325323524629681e-05,0.0,6.142969150219036e-05,0.0,3.1166840164481503e-05
4.9301900000000005,0.001129288147143139,0.0,9.38129460468819e-05,0.0,-3.242886409918703e-05,0.0,4.0731523826826574e-05,0.0,3.761198592331385e-05
4.93692,0.0014101675768798446,0.0,0.00010083860545598187,0.0,-4.949353982484543e-05,0.0,7.323176432755238e-05,0.0,3.227784252259251e-05
4.94675,0.001730585636221607,0.0,8.125481733363124e-05,0.0,-5.5691951845867404e-05,0.0,8.707958461187823e-05,0.0,2.7924310208460053e-05
4.95027,0.0017505063338461525,0.0,8.526949988735333e-05,0.0,-5.238887866459634e-05,0.0,0.00010044715688422369,0.0,4.33381594319379e-05
4.95676,0.0019642207863848488,0.0,4.2871838903639924e-05,0.0,-6.710842160509001e-05,0.0,0.00013285245082147787,0.0,4.241438928279615e-05
4.961869999999999,0.002005861348056404,0.0,7.695386987781775e-05,0.0,-6.67493640378761e-05,0.0,0.00010088732924695095,0.0,2.086018913420555e-05
4.96475,0.001993613237746663,0.0,5.768724429937098e-05,0.0,-7.923046459417819e-05,0.0,0.00014705284389680031,0.0,4.75059647361353e-05
4.96787,0.001961107061270974,0.0,8.446013924653602e-05,0.0,-6.90547162251195e-05,0.0,0.00011295607403107319,0.0,1.8010051179457128e-05
4.97004,0.0019609755522690783,0.0,5.934673499405273e-05,0.0,-1.9166134913496965e-05,0.0,0.00013489410427373585,0.0,5.273559710647857e-05
4.9728,0.0018612596107023748,0.0,7.681703747312127e-05,0.0,-7.54131005691957e-05,0.0,0.00012385314404039785,0.0,4.915184435979343e-05
4.97463,0.001817044553437195,0.0,7.340683442243114e-05,0.0,-6.786312048460913e-05,0.0,8.80996318704577e-05,0.0,1.8558534510943042e-05
4.98471,0.0014941210492189082,0.0,3.98748764577195e-05,0.0,-6.773463604352487e-05,0.0,9.717217016728175e-05,0.0,2.2650937472607537e-05
4.990069999999999,0.0013886083965497457,0.0,5.4471152089989055e-05,0.0,-2.3509356259771525e-05,0.0,0.00010038014363634312,0.0,4.351201565493972e-05
4.994669999999999,0.0011679072495509018,0.0,6.875162612854566e-05,0.0,-4.987131466427159e-05,0.0,6.802946145453117e-05,0.0,2.6407019385952797e-05
5.00464,0.0009068983297298124,0.0,3.938310022660584e-05,0.0,-3.3746012949204736e-05,0.0,3.424958167176748e-05,0.0,1.1135034557226126e-05
5.00999,0.0008294923613384241,0.0,2.729309288300353e-05,0.0,-2.2877475332439958e-05,0.0,5.4824193528751295e-05,0.0,1.182332651220687e-05
5.01484,0.0007138854028421119,0.0,4.742460960308587e-05,0.0,-3.18233131152755e-05,0.0,4.260855039751135e-05,0.0,1.677895866325606e-05
5.01774,0.0006795559479488043,0.0,3.196481610468583e-05,0.0,-2.608153160655714e-05,0.0,1.7276035860877075e-05,0.0,7.385239948477926e-06
5.01786,0.0006830129421801184,0.0,2.8626978945331784e-05,0.0,-2.678665967516923e-05,0.0,2.7799289961838627e-05,0.0,-1.750357057553445e-06
5.019819999999999,0.0006756444511192474,0.0,5.192480822503584e-05,0.0,-4.842781740241386e-05,0.0,1.4860018533742132e-05,0.0,-1.1874669830677929e-05
5.0248,0.0006548985701728863,0.0,3.8904272782845234e-05,0.0,-4.055315793449641e-05,0.0,-4.323641367979854e-06,0.0,1.2778980554399755e-05
5.027830000000001,0.000660668431103899,0.0,3.267260232463667e-05,0.0,-4.748547161057613e-05,0.0,3.100980852331965e-05,0.0,-2.576015793818577e-06
5.0301,0.0006688832592922094,0.0,6.046652474390491e-06,0.0,-6.024920031221271e-06,0.0,4.178694100800037e-05,0.0,1.854094077117953e-05
5.032780000000001,0.0007432992850943929,0.0,4.7159638091028346e-05,0.0,-3.6871030947029295e-05,0.0,2.7422609385709323e-05,0.0,-1.610042123898699e-05
5.0359,0.0008122060892323497,0.0,2.694966364872633e-05,0.0,-3.830491508781009e-05,0.0,1.069078954772287e-05,0.0,-8.599239509508408e-06
5.03871,0.0008525933961029744,0.0,3.547948492956075e-05,0.0,-3.278944278596747e-05,0.0,1.241567079673618e-05,0.0,-3.417740418039364e-05
5.041980000000001,0.0008663067244728518,0.0,4.076083250963041e-05,0.0,-4.057681321440737e-05,0.0,2.6302464541766616e-05,0.0,2.7836450493573317e-07
5.04479,0.000843603904253482,0.0,4.7384576199118806e-05,0.0,-4.932941114926161e-05,0.0,-8.163235644811196e-06,0.0,-4.904949015357006e-06
5.04997,0.0008004039814835649,0.0,4.4262611774465136e-05,0.0,-2.5574037055334576e-05,0.0,2.919692541623759e-05,0.0,2.2201979314592595e-05
5.05484,0.0006909195786472592,0.0,3.675500718409084e-05,0.0,-3.955668877888337e-05,0.0,3.282566944207401e-06,0.0,2.4607110315911285e-06
5.0648800000000005,0.00043093098423874297,0.0,1.8244562469762576e-05,0.0,-2.183248048330088e-05,0.0,4.538689337817048e-06,0.0,5.14285673723486e-06
5.06991,0.0003614700783997976,0.0,8.861087648987847e-06,0.0,-1.7077528438624558e-06,0.0,7.711330725228026e-06,0.0,2.3155561600304297e-05
5.07448,0.0002919136817921366,0.0,1.8078266027512833e-05,0.0,-1.795113167686282e-05,0.0,7.38596581269757e-06,0.0,-6.103635921119734e-06
5.08419,0.00022560105746586637,0.0,2.0619605994304277e-05,0.0,-1.0705459169319413e-05,0.0,8.030310667962297e-06,0.0,-1.5159077315361237e-06
5.08999,0.00021354354882731285,0.0,-2.802941166916484e-07,0.0,5.065781734221065e-06,0.0,-2.7676611092435123e-06,0.0,1.234125395356069e-05
5.093719999999999,0.0002057929022260324,0.0,3.992678207014842e-06,0.0,-1.2480344498278007e-05,0.0,-3.6443989338361063e-06,0.0,1.0342468258743526e-05
5.09676,0.00021394046425139238,0.0,9.828351920713523e-06,0.0,-2.242326410373218e-06,0.0,3.43970466322739e-06,0.0,-6.895973895634271e-08
5.09889,0.00020295125398397897,0.0,3.4894320441052114e-06,0.0,-3.727028417990502e-07,0.0,1.213229079724201e-05,0.0,1.3843738183083066e-05
5.09999,0.00020190811683724378,0.0,3.000076433140576e-05,0.0,-1.4704779735785942e-05,0.0,8.231207286662742e-06,0.0,1.1132470388536883e-05
5.10043,0.0002035992449222717,0.0,6.335343297192683e-06,0.0,-7.40486429892e-06,0.0,1.9364167213377018e-05,0.0,-5.251460928428118e-06
5.100709999999999,0.00019981301594679263,0.0,7.383281861720904e-06,0.0,1.6485069512066854e-06,0.0,1.791501929386019e-05,0.0,-8.54625160157658e-06
5.10288,0.0001994293128986977,0.0,7.76018608665445e-06,0.0,-1.7625265040959755e-05,0.0,3.7306793670362678e-06,0.0,6.780668708418165e-06
5.1048599999999995,0.00019198114815817085,0.0,1.3532238186844433e-05,0.0,-1.307133833997227e-05,0.0,-5.849701730185479e-07,0.0,3.4465319121136386e-05
5.1069,0.00019193560207875362,0.0,-1.90078335432556e-06,0.0,-4.581835661412085e-06,0.0,2.5273077659483153e-06,0.0,9.019054230863858e-06
5.10878,0.00017789336292863928,0.0,1.922730685230822e-05,0.0,-1.3027276677102596e-05,0.0,1.8397980985035906e-05,0.0,1.1905011387112823e-05
5.110040000000001,0.00017946346038242385,0.0,-2.7208214181640947e-06,0.0,2.537423058193546e-06,0.0,1.692363089291749e-07,0.0,2.579549798774261e-05
5.11075,0.0001810226455914843,0.0,6.168699051934892e-07,0.0,-2.543296835708481e-05,0.0,2.0572827956530737e-05,0.0,4.51081901500261e-06
5.11384,0.00017954031377600456,0.0,-5.906791840847291e-06,0.0,-1.511629227054758e-05,0.0,1.0847039741486296e-05,0.0,1.178952218759188e-05
5.1188,0.00016083350236599034,0.0,3.255158146991037e-06,0.0,2.4801651322677774e-07,0.0,1.2746412998717947e-05,0.0,4.112392464989169e-06
5.1237699999999995,0.00013981211595389434,0.0,5.842061996938837e-06,0.0,-1.5402266717278135e-05,0.0,1.689768746648727e-05,0.0,-1.7958957861512274e-06
5.12852,0.00012939475313181623,0.0,8.563634733845095e-06,0.0,-1.182005620836048e-05,0.0,6.985265550931979e-06,0.0,-5.0287512766142445e-06
5.12994,0.00012603658698755573,0.0,8.92083405818704e-06,0.0,-4.5132211374702746e-06,0.0,4.284956822059353e-06,0.0,6.34602569305926e-06
5.1338099999999995,0.00015910257425153816,0.0,7.829873522442679e-06,0.0,-7.747118929573365e-06,0.0,-3.7962397674699933e-06,0.0,-5.4307485357183e-06
5.13888,0.00027706376592398756,0.0,1.764802168305134e-05,0.0,-3.560928699345591e-05,0.0,2.4364312293190967e-05,0.0,-4.886640919296514e-06
5.14165,0.00033541719312745345,0.0,1.2365237055546108e-05,0.0,-8.04023277465946e-06,0.0,1.9853474482184774e-06,0.0,-1.6172117917735874e-06
5.1447400000000005,0.000356733723020397,0.0,1.847703832354284e-05,0.0,-1.4829216991107514e-05,0.0,1.1173555943692425e-05,0.0,3.918773627318418e-06
5.14799,0.0003625126618400204,0.0,1.4136403391126514e-05,0.0,-1.6156493864098595e-05,0.0,1.1122909403537924e-05,0.0,1.1583582541100776e-06
5.15001,0.00037275267767313946,0.0,2.567120674329952e-05,0.0,-6.273349573465951e-06,0.0,1.008718362185758e-05,0.0,1.6433918587870764e-05
5.150980000000001,0.00037803039080459947,0.0,1.3927013166411323e-05,0.0,-1.0667941120885968e-05,0.0,1.0263736271746438e-05,0.0,-5.8903381158729535e-06
5.15704,0.00036309295590404377,0.0,1.536887182548407e-05,0.0,-1.3007050157387847e-05,0.0,3.138164872722237e-06,0.0,1.128859863622672e-05
5.15937,0.00033472553800420495,0.0,2.2835033708710662e-05,0.0,-2.0564107572100812e-05,0.0,1.254942010908541e-05,0.0,8.248573391458166e-06
5.17005,0.00021005401769281034,0.0,8.392001528662691e-06,0.0,-4.095191315632273e-06,0.0,1.0660992329305454e-05,0.0,1.1730467238918269e-05
5.18984,0.00013681191324545268,0.0,4.619303177545802e-06,0.0,-1.580114545686468e-07,0.0,8.789370944391445e-06,0.0,9.78992416457299e-06
5.210030000000001,0.00012560935220008712,0.0,6.411152428005968e-06,0.0,-3.540010030698181e-06,0.0,6.2600111952257625e-06,0.0,4.30695330691275e-06
5.23003,0.00014522138382234282,0.0,1.0852607528636387e-05,0.0,-2.4726752691771896e-06,0.0,7.34905884752749e-06,0.0,2.52219882200425e-06
5.2395,0.00020364414778841668,0.0,1.471140058597578e-05,0.0,-1.5103036742576161e-05,0.0,7.279388700377765e-06,0.0,-3.5582136035033023e-06
5.24306,0.00022462636469505512,0.0,2.3154972453282775e-06,0.0,-3.600411560685797e-06,0.0,2.1240132320948593e-06,0.0,2.5669612569174867e-05
