Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF
run0165,det_h0-2,0.00502655,0.000182647,2321.96,84.3716,1006.76,1,1.00182,0,2.49846
run0165,det_h0-3,0.0103146,0.000267966,4764.7,123.784,1006.76,1,1.00092,0,1.95029
run0165,det_h0-4,0.00971788,0.000263803,4489.07,121.861,1006.76,1,1.00136,0,2.4113
run0165,det_h0-5,0.00888014,0.000256754,4102.08,118.605,1006.76,1,0.999135,0,1.70927
run0165,det_h0-6,0.00781215,0.000232415,3608.74,107.361,1006.76,1,0.997081,0,1.65056
run0165,det_h0-7,0.008266,0.000240395,3818.39,111.048,1006.76,1,1.00276,0,2.34774
run0165,det_h1-0,0.00840196,0.000236323,3881.19,109.167,1006.76,1,1.00324,0,2.07403
run0165,det_h1-1,0.00775347,0.000230112,3581.63,106.298,1006.76,1,1.00706,0,3.91908
run0165,det_h1-2,0.00353571,0.000174702,1633.28,80.7016,1006.76,1,1.00174,0,3.33572
run0165,det_h1-3,0.0071013,0.000273544,3280.37,126.361,1006.76,1,1.011,0,6.10995
run0165,det_h1-4,0.00976763,0.00028396,4512.05,131.172,1006.76,1,1.0058,0,4.36031
run0167,det_h0-0,0.00909847,0.000220556,4267.69,103.453,441.133,0,0,0,1.18923
run0167,det_h0-1,0.00796619,0.000209737,3736.59,98.3784,441.133,1,0,0,3.8837
run0167,det_h0-2,0.00375504,0.000157992,1761.33,74.1072,441.133,1,0,0,1.73031
run0167,det_h0-3,0.00734426,0.000227109,3444.87,106.527,441.133,1,0,0,1.60951
run0167,det_h0-4,0.00742755,0.000234976,3483.93,110.217,441.133,1,0,0,3.00592
run0167,det_h0-5,0.00875314,0.000250413,4105.71,117.458,441.133,1,0,0,1.52177
run0167,det_h0-6,0.00916376,0.000234795,4298.32,110.132,441.133,1,0,0,1.41085
run0167,det_h0-7,0.0077859,0.000239189,3652.02,112.193,441.133,1,0,0,1.97593
run0167,det_h1-0,0.00749646,0.0002241,3516.26,105.116,441.133,1,0,0,2.09228
run0167,det_h1-1,0.00711492,0.000215463,3337.3,101.064,441.133,1,0,0,2.91294
run0167,det_h1-2,0.00374397,0.000183895,1756.13,86.2573,441.133,1,0,0,3.26541
run0167,det_h1-3,0.00555248,0.000336191,2604.42,157.692,441.133,1,0,0,8.06679
run0167,det_h1-4,0.0084512,0.000237836,3964.08,111.558,441.133,1,0,0,4.6009
run0168,det_h0-0,0.0334655,0.00045608,8491.1,115.72,236.839,0,0,0,0.989667
run0168,det_h0-1,0.0289483,0.000430873,7344.97,109.324,236.839,1,0,0,6.19707
run0168,det_h0-2,0.0138122,0.000297756,3504.54,75.5487,236.839,1,0,0,1.79566
run0168,det_h0-3,0.0257906,0.000438321,6543.78,111.214,236.839,0,0,0,1.13421
run0168,det_h0-4,0.0288923,0.000460839,7330.76,116.927,236.839,1,0,0,5.26185
run0168,det_h0-5,0.033644,0.000494141,8536.4,125.377,236.839,1,0,0,1.4135
run0168,det_h0-6,0.0365861,0.000487191,9282.88,123.613,236.839,0,0,0,0.960738
run0168,det_h0-7,0.0288505,0.000448748,7320.16,113.86,236.839,1,0,0,3.78386
run0168,det_h1-0,0.028623,0.00044797,7262.44,113.662,236.839,1,0,0,2.78775
run0168,det_h1-1,0.0271362,0.000442856,6885.2,112.365,236.839,1,0,0,5.13326
run0168,det_h1-2,0.0118496,0.000298331,3006.56,75.6947,236.839,1,0,0,5.33109
run0168,det_h1-3,0.0164476,0.000393624,4173.21,99.8729,236.839,1,0,0,19.1112
run0168,det_h1-4,0.0311961,0.000461563,7915.28,117.111,236.839,1,0,0,7.7988
run0169,det_h0-0,0.0389538,0.000583222,6787.2,101.619,178.397,0,0,0,1.35819
run0169,det_h0-1,0.0347266,0.000554894,6050.67,96.683,178.397,1,0,0,5.32742
run0169,det_h0-2,0.0162042,0.0003707,2823.37,64.5896,178.397,1,0,0,2.69369
run0169,det_h0-3,0.0309665,0.000559957,5395.51,97.5653,178.397,0,0,0,1.38455
run0169,det_h0-4,0.0325669,0.000580417,5674.36,101.13,178.397,1,0,0,4.72956
run0169,det_h0-5,0.0388437,0.00061044,6768.01,106.361,178.397,1,0,0,1.48361
run0169,det_h0-6,0.0423573,0.000614023,7380.21,106.986,178.397,0,0,0,1.32795
run0169,det_h0-7,0.0313887,0.000560558,5469.08,97.6699,178.397,1,0,0,3.96584
run0169,det_h1-0,0.0333889,0.000570292,5817.58,99.3659,178.397,1,0,0,2.35643
run0169,det_h1-1,0.0302844,0.000539883,5276.66,94.0676,178.397,1,0,0,4.81859
run0169,det_h1-2,0.014313,0.000392658,2493.86,68.4155,178.397,1,0,0,4.32467
run0169,det_h1-3,0.0193449,0.000534858,3370.6,93.1921,178.397,1,0,0,16.0911
run0169,det_h1-4,0.0354689,0.000581944,6180,101.396,178.397,1,0,0,7.72245
run0170,det_h0-0,0.0416006,0.000592515,7275.99,103.631,162.556,0,0,0,1.27492
run0170,det_h0-1,0.0375487,0.000569893,6567.3,99.6748,162.556,1,0,0,5.11077
run0170,det_h0-2,0.0169653,0.000388239,2967.25,67.9034,162.556,1,0,0,1.83055
run0170,det_h0-3,0.0336667,0.000573605,5888.33,100.324,162.556,0,0,0,1.1699
run0170,det_h0-4,0.0340966,0.000580823,5963.52,101.586,162.556,1,0,0,4.52893
run0170,det_h0-5,0.0405526,0.000629162,7092.69,110.041,162.556,0,0,0,1.33018
run0170,det_h0-6,0.0443178,0.000632276,7751.22,110.586,162.556,0,0,0,1.24053
run0170,det_h0-7,0.0336351,0.000580013,5882.81,101.445,162.556,1,0,0,3.75601
run0170,det_h1-0,0.0354388,0.000580758,6198.28,101.575,162.556,1,0,0,2.48153
run0170,det_h1-1,0.0317318,0.000554999,5549.92,97.0698,162.556,1,0,0,5.3177
run0170,det_h1-2,0.0149738,0.000387918,2618.94,67.8472,162.556,1,0,0,4.03017
run0170,det_h1-3,0.0200778,0.00051306,3511.63,89.7347,162.556,1,0,0,16.6019
run0170,det_h1-4,0.037893,0.000595081,6627.53,104.08,162.556,1,0,0,8.02654
run0171,det_h0-0,0.0477543,0.000662945,7598.09,105.48,146.168,0,0,0,1.22354
run0171,det_h0-1,0.0418824,0.000617507,6663.83,98.2504,146.168,1,0,0,5.58027
run0171,det_h0-2,0.0194211,0.000432996,3090.05,68.8932,146.168,1,0,0,2.17544
run0171,det_h0-3,0.0383145,0.000623916,6096.14,99.27,146.168,0,0,0,1.27594
run0171,det_h0-4,0.0410123,0.000660914,6525.38,105.157,146.168,1,0,0,4.33132
run0171,det_h0-5,0.0488677,0.000726247,7775.25,115.552,146.168,0,0,0,1.16669
run0171,det_h0-6,0.0514723,0.000702563,8189.65,111.783,146.168,1,0,0,1.71857
run0171,det_h0-7,0.0400789,0.000651207,6376.87,103.612,146.168,1,0,0,3.83085
run0171,det_h1-0,0.0416925,0.000647919,6633.61,103.089,146.168,1,0,0,2.37628
run0171,det_h1-1,0.0380862,0.000619558,6059.82,98.5766,146.168,1,0,0,4.19098
run0171,det_h1-2,0.0176609,0.000440872,2809.99,70.1462,146.168,1,0,0,4.67406
run0171,det_h1-3,0.0247119,0.00059471,3931.86,94.623,146.168,1,0,0,17.1032
run0171,det_h1-4,0.0440909,0.000654595,7015.21,104.151,146.168,1,0,0,7.82824
run0172,det_h0-0,0.028867,0.000413216,7443.85,106.555,233.152,1,0,0,1.58104
run0172,det_h0-1,0.0252974,0.000395013,6523.35,101.861,233.152,1,0,0,4.72529
run0172,det_h0-2,0.0113502,0.000276171,2926.84,71.2153,233.152,1,0,0,2.79113
run0172,det_h0-3,0.0229287,0.000404832,5912.55,104.393,233.152,0,0,0,1.08208
run0172,det_h0-4,0.0250227,0.000420047,6452.52,108.316,233.152,1,0,0,3.25004
run0172,det_h0-5,0.0286604,0.000457252,7390.57,117.91,233.152,1,0,0,1.80118
run0172,det_h0-6,0.0301181,0.000453391,7766.47,116.915,233.152,1,0,0,1.58634
run0172,det_h0-7,0.023601,0.000422946,6085.91,109.064,233.152,1,0,0,2.99176
run0172,det_h1-0,0.0255899,0.000415728,6598.78,107.203,233.152,1,0,0,1.92867
run0172,det_h1-1,0.0232356,0.000393471,5991.69,101.463,233.152,1,0,0,4.73641
run0172,det_h1-2,0.0109429,0.000306223,2821.81,78.9649,233.152,1,0,0,3.64934
run0172,det_h1-3,0.01593,0.00039907,4107.83,102.907,233.152,1,0,0,15.5356
run0172,det_h1-4,0.0264322,0.000413544,6815.98,106.639,233.152,1,0,0,6.5471
run0173,det_h0-0,0.0229015,0.000427345,4701.48,87.7301,189.258,0,0,0,1.35836
run0173,det_h0-1,0.0211933,0.000418279,4350.79,85.869,189.258,1,0,0,3.56403
run0173,det_h0-2,0.00953681,0.000291673,1957.82,59.8777,189.258,1,0,0,2.31022
run0173,det_h0-3,0.0184566,0.000419322,3788.98,86.083,189.258,1,0,0,1.6951
run0173,det_h0-4,0.0199595,0.000445834,4097.51,91.5258,189.258,1,0,0,3.20054
run0173,det_h0-5,0.0229656,0.000490612,4714.64,100.718,189.258,0,0,0,1.32043
run0173,det_h0-6,0.0242036,0.000483267,4968.78,99.2103,189.258,0,0,0,1.14324
run0173,det_h0-7,0.0196626,0.00044926,4036.55,92.2291,189.258,1,0,0,2.54803
run0173,det_h1-0,0.0196863,0.000433861,4041.43,89.0678,189.258,1,0,0,1.50932
run0173,det_h1-1,0.018385,0.000402247,3774.28,82.5777,189.258,1,0,0,3.02778
run0173,det_h1-2,0.00983912,0.000322957,2019.88,66.3001,189.258,1,0,0,2.97066
run0173,det_h1-3,0.0134668,0.000433806,2764.62,89.0565,189.258,1,0,0,8.6501
run0173,det_h1-4,0.0227154,0.000451219,4663.28,92.6313,189.258,1,0,0,3.92745
run0174,det_h0-0,0.0333494,0.000578814,5048.1,87.615,139.253,0,0,0,1.14859
run0174,det_h0-1,0.0300045,0.000561114,4541.78,84.9358,139.253,1,0,0,3.02175
run0174,det_h0-2,0.013298,0.000399013,2012.92,60.3986,139.253,1,0,0,1.80461
run0174,det_h0-3,0.0255914,0.000553121,3873.77,83.7259,139.253,0,0,0,1.32647
run0174,det_h0-4,0.0276202,0.000582732,4180.87,88.2081,139.253,1,0,0,2.64856
run0174,det_h0-5,0.0322274,0.000640389,4878.26,96.9357,139.253,1,0,0,1.50409
run0174,det_h0-6,0.033002,0.000632135,4995.51,95.6862,139.253,1,0,0,1.42388
run0174,det_h0-7,0.0280097,0.000596809,4239.83,90.339,139.253,1,0,0,2.30763
run0174,det_h1-0,0.0285491,0.000580332,4321.48,87.8449,139.253,1,0,0,1.59302
run0174,det_h1-1,0.0258809,0.000542475,3917.6,82.1144,139.253,1,0,0,3.45629
run0174,det_h1-2,0.0131212,0.000401384,1986.16,60.7575,139.253,1,0,0,3.82603
run0174,det_h1-3,0.0180158,0.000553285,2727.05,83.7507,139.253,1,0,0,9.82949
run0174,det_h1-4,0.0302361,0.000575731,4576.83,87.1484,139.253,1,0,0,4.92618
run0175,det_h0-0,0.0528726,0.000778839,6323.2,93.1437,109.58,1,0,0,1.90751
run0175,det_h0-1,0.0461911,0.0007382,5524.13,88.2835,109.58,1,0,0,4.55141
run0175,det_h0-2,0.0220512,0.000516592,2637.17,61.7808,109.58,1,0,0,2.64372
run0175,det_h0-3,0.0412295,0.000742868,4930.75,88.8418,109.58,0,0,0,1.13539
run0175,det_h0-4,0.0436064,0.000757862,5215.02,90.635,109.58,1,0,0,3.75007
run0175,det_h0-5,0.052075,0.00084607,6227.8,101.184,109.58,0,0,0,1.07107
run0175,det_h0-6,0.0569573,0.000855892,6811.7,102.359,109.58,1,0,0,1.40442
run0175,det_h0-7,0.0451282,0.000793294,5397.01,94.8724,109.58,1,0,0,2.10938
run0175,det_h1-0,0.0458129,0.000778862,5478.9,93.1465,109.58,1,0,0,1.7309
run0175,det_h1-1,0.0436831,0.000733659,5224.19,87.7404,109.58,1,0,0,3.44394
run0175,det_h1-2,0.0202294,0.00054295,2419.3,64.933,109.58,1,0,0,3.46399
run0175,det_h1-3,0.0301345,0.000703616,3603.87,84.1476,109.58,1,0,0,12.545
run0175,det_h1-4,0.05014,0.000786549,5996.39,94.0657,109.58,1,0,0,5.55437
run0176,det_h0-0,0.0792115,0.00105158,7464.41,99.0946,90.0006,1,0,0,1.61933
run0176,det_h0-1,0.0694607,0.000991334,6545.56,93.4174,90.0006,1,0,0,4.10124
run0176,det_h0-2,0.0309297,0.000685192,2914.63,64.5684,90.0006,1,0,0,2.43779
