,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea
0,run0159,det_h0-0,0.00531748,0.000229532,2350.47,101.459,850.6469999999999,1,1.00252,0,11.6259,2.7073099999999997,0.156442,-102.64299999999999,442026.0,5440.81634040209
1,run0159,det_h0-1,0.00488549,0.000194099,2159.51,85.7969,850.6469999999999,1,1.00042,0,10.2942,1.93291,-0.0222386,71.0994,442026.0,5440.81634040209
2,run0159,det_h0-2,0.00336652,0.000128092,1488.09,56.62,850.6469999999999,1,1.00126,0,14.0,4.6538,0.146833,-131.601,442026.0,5440.81634040209
3,run0159,det_h0-3,0.00454638,0.00024125400000000002,2009.62,106.641,850.6469999999999,1,0.998499,0,13.3868,1.8371,0.05769969999999999,-6.46284,442026.0,5440.81634040209
4,run0159,det_h0-4,0.00407479,0.000210897,1801.16,93.2218,850.6469999999999,1,1.00023,0,10.5487,1.4763899999999999,0.0772695,-19.0736,442026.0,5440.81634040209
5,run0159,det_h0-5,0.00532572,0.00025748599999999997,2354.11,113.815,850.6469999999999,1,0.997749,0,13.0867,1.76675,0.145084,-87.1775,442026.0,5440.81634040209
6,run0159,det_h0-6,0.00525623,0.00022585299999999998,2323.39,99.8328,850.6469999999999,1,0.997875,0,10.8679,1.4012200000000001,0.10788199999999999,-44.7662,442026.0,5440.81634040209
7,run0159,det_h0-7,0.00394432,0.000204668,1743.49,90.4686,850.6469999999999,1,1.00157,0,10.4928,1.5162799999999999,0.05268,1.5929,442026.0,5440.81634040209
8,run0159,det_h1-0,0.00393644,0.000212805,1740.01,94.0654,850.6469999999999,1,1.0012299999999998,0,10.5987,1.8054,0.05658490000000001,-0.7123619999999999,442026.0,5440.81634040209
9,run0159,det_h1-1,0.00369392,0.00019323,1632.81,85.4128,850.6469999999999,0,1.00632,0,9.91235,1.2155200000000002,0.0774181,-20.1695,442026.0,5440.81634040209
10,run0159,det_h1-2,0.0025765000000000002,0.00017330200000000002,1138.88,76.6039,850.6469999999999,1,1.00239,0,13.6295,2.66233,-0.0006113080000000001,23.548000000000002,442026.0,5440.81634040209
11,run0159,det_h1-3,0.00417713,0.000220991,1846.4,97.6839,850.6469999999999,1,1.00832,0,12.9552,2.3458799999999997,-0.0251363,70.4674,442026.0,5440.81634040209
12,run0159,det_h1-4,0.0059858,0.000230118,2645.88,101.71799999999999,850.6469999999999,1,1.00442,0,11.6436,1.56647,0.0996973,-44.256,442026.0,5440.81634040209
13,run0160,det_h0-0,0.0042788999999999995,0.00016512799999999998,2891.3,111.579,1433.01,1,1.00357,0,11.3097,2.30477,0.114451,-35.64,675710.0,5414.07835333669
14,run0160,det_h0-1,0.00407906,0.00015619,2756.26,105.539,1433.01,1,1.0003600000000001,0,10.6741,1.79008,0.0584995,12.2571,675710.0,5414.07835333669
15,run0160,det_h0-2,0.00221181,0.000101762,1494.54,68.7616,1433.01,1,1.00092,0,14.0,4.62173,0.208256,-178.53599999999997,675710.0,5414.07835333669
16,run0160,det_h0-3,0.00329536,0.00017258,2226.71,116.61399999999999,1433.01,1,1.0036100000000001,0,11.9994,2.12661,0.13109,-58.4509,675710.0,5414.07835333669
17,run0160,det_h0-4,0.00367306,0.000192817,2481.93,130.28799999999998,1433.01,1,1.00242,0,13.1896,1.8703400000000001,0.1142,-36.5618,675710.0,5414.07835333669
18,run0160,det_h0-5,0.00371684,0.00018753099999999998,2511.51,126.71600000000001,1433.01,1,0.999554,0,12.4149,2.14297,0.161133,-77.1586,675710.0,5414.07835333669
19,run0160,det_h0-6,0.00361198,0.00017393400000000002,2440.65,117.529,1433.01,1,0.9997969999999999,0,10.9782,1.73763,0.171408,-79.1722,675710.0,5414.07835333669
20,run0160,det_h0-7,0.00289852,0.000160038,1958.56,108.139,1433.01,1,1.0042,0,11.2201,1.49675,0.120706,-40.2602,675710.0,5414.07835333669
21,run0160,det_h1-0,0.00330288,0.000166557,2231.79,112.544,1433.01,1,1.00377,0,11.7259,2.06241,0.125349,-50.7043,675710.0,5414.07835333669
22,run0160,det_h1-1,0.00310491,0.000161284,2098.02,108.98100000000001,1433.01,1,1.00804,0,10.8075,1.56776,0.0892126,-7.98336,675710.0,5414.07835333669
23,run0160,det_h1-2,0.0023226999999999996,0.000138176,1569.47,93.3669,1433.01,1,1.00264,0,13.8029,2.14649,0.035606099999999995,2.61444,675710.0,5414.07835333669
24,run0160,det_h1-3,0.00370955,0.00014095200000000002,2506.58,95.2425,1433.01,1,1.00744,0,14.0,2.68952,0.023793599999999998,42.8201,675710.0,5414.07835333669
25,run0160,det_h1-4,0.00424479,0.00017961099999999999,2868.24,121.365,1433.01,1,1.00617,0,11.5145,1.68745,0.0701469,12.651,675710.0,5414.07835333669
26,run0161,det_h0-0,0.0032067,0.000144058,2525.61,113.461,1874.39,1,1.00169,0,10.399000000000001,3.3847699999999996,0.188727,-94.2022,787604.0,5403.41451924703
27,run0161,det_h0-1,0.00336361,0.000131419,2649.19,103.506,1874.39,1,1.0006899999999999,0,10.0508,2.8641799999999997,0.0327613,50.0353,787604.0,5403.41451924703
28,run0161,det_h0-2,0.00191516,9.347420000000001e-05,1508.39,73.6206,1874.39,1,1.00175,0,14.0,2.74346,0.08092039999999999,-41.9309,787604.0,5403.41451924703
29,run0161,det_h0-3,0.00248875,0.0001506,1960.15,118.613,1874.39,1,1.0015399999999999,0,11.4393,2.4445799999999998,0.129438,-40.8777,787604.0,5403.41451924703
30,run0161,det_h0-4,0.00266838,0.00015214799999999998,2101.63,119.83200000000001,1874.39,1,1.0013,0,11.3198,1.7123,0.0904283,5.71306,787604.0,5403.41451924703
31,run0161,det_h0-5,0.00294961,0.000166345,2323.13,131.014,1874.39,1,0.9989379999999999,0,12.6917,1.9877200000000002,0.106093,-5.8653900000000005,787604.0,5403.41451924703
32,run0161,det_h0-6,0.00308869,0.000144136,2432.67,113.522,1874.39,1,1.00016,0,10.3396,1.8143200000000002,0.11549200000000001,-10.1087,787604.0,5403.41451924703
33,run0161,det_h0-7,0.00241178,0.00016669099999999998,1899.53,131.287,1874.39,1,1.00366,0,11.9209,1.9296200000000001,0.16533399999999998,-75.692,787604.0,5403.41451924703
34,run0161,det_h1-0,0.00266679,0.000155009,2100.37,122.086,1874.39,1,1.00342,0,11.9459,1.55423,0.182611,-93.089,787604.0,5403.41451924703
35,run0161,det_h1-1,0.00239052,0.000129375,1882.79,101.897,1874.39,1,1.00833,0,9.20926,1.91081,0.0908132,6.9626399999999995,787604.0,5403.41451924703
36,run0161,det_h1-2,0.00161795,0.00010783200000000001,1274.31,84.9292,1874.39,1,1.00221,0,11.5721,2.54141,-0.00570162,51.9113,787604.0,5403.41451924703
37,run0161,det_h1-3,0.0028174,0.00017879099999999998,2218.99,140.817,1874.39,1,1.00857,0,12.7583,2.51962,-0.0368954,118.413,787604.0,5403.41451924703
38,run0161,det_h1-4,0.00393273,0.00015245799999999998,3097.43,120.07700000000001,1874.39,1,1.00509,0,10.8991,1.6691200000000002,0.140882,-44.5125,787604.0,5403.41451924703
39,run0162,det_h0-0,0.00324274,0.00014772,2442.81,111.28,1943.46,1,1.0018799999999999,0,10.9435,3.89914,0.21231,-130.77100000000002,753317.0,5393.08387099751
40,run0162,det_h0-1,0.00353118,0.000141186,2660.1,106.35799999999999,1943.46,1,1.00081,0,10.4909,1.8678400000000002,0.07879610000000001,-1.8094400000000002,753317.0,5393.08387099751
41,run0162,det_h0-2,0.00168848,0.00010491799999999999,1271.96,79.0363,1943.46,1,1.00149,0,11.4751,2.68967,0.107373,-70.0667,753317.0,5393.08387099751
42,run0162,det_h0-3,0.00297632,0.00018522299999999998,2242.11,139.532,1943.46,1,1.0018200000000002,0,13.5779,2.60148,0.13506400000000002,-57.5137,753317.0,5393.08387099751
43,run0162,det_h0-4,0.00274033,0.00018053900000000001,2064.33,136.003,1943.46,1,1.00137,0,13.0139,1.83297,0.10155800000000001,-13.9388,753317.0,5393.08387099751
44,run0162,det_h0-5,0.0029858000000000003,0.00017884700000000002,2249.25,134.72799999999998,1943.46,1,0.998835,0,12.8315,1.7412599999999998,0.111883,-20.0123,753317.0,5393.08387099751
45,run0162,det_h0-6,0.0034296999999999995,0.00016232399999999999,2583.65,122.281,1943.46,1,0.998556,0,11.3214,2.0369,0.181386,-83.9061,753317.0,5393.08387099751
46,run0162,det_h0-7,0.00219952,0.00013942799999999998,1656.94,105.03399999999999,1943.46,1,1.0018200000000002,0,11.0359,2.06434,0.114379,-26.8817,753317.0,5393.08387099751
47,run0162,det_h1-0,0.00242416,0.000151235,1826.16,113.928,1943.46,1,1.00232,0,11.2013,1.9192799999999999,0.14643,-57.7,753317.0,5393.08387099751
48,run0162,det_h1-1,0.00277911,0.000142562,2093.55,107.395,1943.46,1,1.00686,0,10.275,1.64524,0.12370999999999999,-35.969,753317.0,5393.08387099751
49,run0162,det_h1-2,0.00134405,9.33493e-05,1012.49,70.3216,1943.46,1,1.0035399999999999,0,9.995239999999999,2.52878,-0.00294509,47.4574,753317.0,5393.08387099751
50,run0162,det_h1-3,0.00329565,0.000127391,2482.67,95.9658,1943.46,1,1.00969,0,14.0,2.6046099999999996,0.0146227,55.5766,753317.0,5393.08387099751
51,run0162,det_h1-4,0.00361287,0.000161347,2721.64,121.546,1943.46,1,1.0050700000000001,0,11.4467,1.9131200000000002,0.113878,-24.899,753317.0,5393.08387099751
52,run0165,det_h0-0,0.00984869,0.000262504,4549.49,121.26100000000001,1006.76,1,1.0026,0,10.9774,3.4996099999999997,0.163628,-83.4778,461939.0,5383.34338821273
53,run0165,det_h0-1,0.0077393,0.000219715,3575.09,101.495,1006.76,0,1.00007,0,11.3593,1.3707200000000002,-0.0227235,74.2053,461939.0,5383.34338821273
54,run0165,det_h0-2,0.00498619,0.00018423900000000002,2303.32,85.1072,1006.76,1,1.0018200000000002,0,11.2475,2.84272,0.0262986,10.923,461939.0,5383.34338821273
55,run0165,det_h0-3,0.00979069,0.000272173,4522.7,125.727,1006.76,1,1.00092,0,11.9659,3.2277299999999998,0.125124,-49.6272,461939.0,5383.34338821273
56,run0165,det_h0-4,0.00987593,0.000261642,4562.08,120.86200000000001,1006.76,1,1.00136,0,11.2418,1.55282,0.0438007,32.3489,461939.0,5383.34338821273
57,run0165,det_h0-5,0.00886701,0.00026166,4096.02,120.87100000000001,1006.76,1,0.999135,0,12.4771,2.17214,0.0944492,-31.1575,461939.0,5383.34338821273
58,run0165,det_h0-6,0.00724145,0.00023585,3345.11,108.948,1006.76,1,0.997081,0,11.3767,3.44361,0.0832169,-21.9949,461939.0,5383.34338821273
59,run0165,det_h0-7,0.00845697,0.000241152,3906.6,111.398,1006.76,1,1.00276,0,11.8469,1.5971899999999999,0.029927699999999998,30.3659,461939.0,5383.34338821273
60,run0165,det_h1-0,0.00837428,0.00023301099999999998,3868.4,107.637,1006.76,0,1.00324,0,10.378,1.38165,0.04976869999999999,21.1458,461939.0,5383.34338821273
61,run0165,det_h1-1,0.00842736,0.00023113599999999998,3892.93,106.771,1006.76,1,1.00706,0,10.6255,1.7756599999999998,0.0881963,-24.4018,461939.0,5383.34338821273
62,run0165,det_h1-2,0.00365901,0.000173174,1690.24,79.99600000000001,1006.76,1,1.0017399999999999,0,12.7671,2.37068,-0.053489499999999995,83.8732,461939.0,5383.34338821273
63,run0165,det_h1-3,0.0080618,0.000258187,3724.06,119.26700000000001,1006.76,1,1.011,0,12.5825,3.3832,-0.132416,195.58900000000003,461939.0,5383.34338821273
64,run0165,det_h1-4,0.010206299999999998,0.000271663,4714.69,125.492,1006.76,1,1.0058,0,11.8243,2.0007,-0.00473664,80.9263,461939.0,5383.34338821273
65,run0167,det_h0-0,0.00880412,0.000219957,4129.62,103.17200000000001,441.13300000000004,1,0.0,0,10.6934,2.2206599999999996,0.0900551,-35.9241,469056.0,5383.34338821273
66,run0167,det_h0-1,0.0086402,0.000208283,4052.74,97.6963,441.13300000000004,1,0.0,0,10.6655,1.7435,-0.0135676,60.0212,469056.0,5383.34338821273
67,run0167,det_h0-2,0.00379655,0.000159154,1780.79,74.652,441.13300000000004,1,0.0,0,12.3205,1.9234799999999999,0.0208468,2.8912,469056.0,5383.34338821273
68,run0167,det_h0-3,0.00717835,0.00022952,3367.05,107.65799999999999,441.13300000000004,1,0.0,0,12.3637,2.03574,0.0925956,-41.2028,469056.0,5383.34338821273
69,run0167,det_h0-4,0.0080079,0.000231018,3756.15,108.36,441.13300000000004,1,0.0,0,11.6142,1.42438,0.0745606,-17.6988,469056.0,5383.34338821273
70,run0167,det_h0-5,0.00862496,0.000247094,4045.59,115.90100000000001,441.13300000000004,0,0.0,0,12.5001,1.3614600000000001,0.0972319,-40.7862,469056.0,5383.34338821273
71,run0167,det_h0-6,0.00855676,0.00023349900000000002,4013.6,109.524,441.13300000000004,1,0.0,0,11.0629,3.1116099999999998,0.150475,-89.3034,469056.0,5383.34338821273
72,run0167,det_h0-7,0.00792127,0.00023354900000000002,3715.52,109.54700000000001,441.13300000000004,0,0.0,0,12.0019,1.31079,0.0631041,-9.27218,469056.0,5383.34338821273
73,run0167,det_h1-0,0.00759648,0.000219163,3563.18,102.8,441.13300000000004,1,0.0,0,10.7084,1.50482,0.0983059,-40.62,469056.0,5383.34338821273
74,run0167,det_h1-1,0.00747638,0.000212432,3506.84,99.6424,441.13300000000004,0,0.0,0,10.3417,1.24051,0.06705239999999998,-9.9727,469056.0,5383.34338821273
75,run0167,det_h1-2,0.00387316,0.000164017,1816.73,76.9332,441.13300000000004,1,0.0,0,12.2953,2.09186,-0.0386844,64.3948,469056.0,5383.34338821273
76,run0167,det_h1-3,0.00590661,0.000247251,2770.53,115.97399999999999,441.13300000000004,1,0.0,0,13.8977,5.93865,-0.134101,184.46,469056.0,5383.34338821273
77,run0167,det_h1-4,0.00920794,0.000232415,4319.04,109.016,441.13300000000004,1,0.0,0,11.3561,2.00483,0.0278752,28.3017,469056.0,5383.34338821273
78,run0168,det_h0-0,0.031110900000000004,0.000444758,7893.68,112.84700000000001,236.83900000000003,1,0.0,0,10.3861,5.25623,0.146229,-107.376,253727.0,5373.41845414069
79,run0168,det_h0-1,0.031675,0.000442423,8036.81,112.255,236.83900000000003,1,0.0,0,11.0477,1.41524,-0.0070479,40.3871,253727.0,5373.41845414069
80,run0168,det_h0-2,0.0135817,0.00029736,3446.05,75.4483,236.83900000000003,1,0.0,0,11.1735,1.9870700000000001,0.0111053,5.03195,253727.0,5373.41845414069
81,run0168,det_h0-3,0.0248263,0.00043887,6299.11,111.353,236.83900000000003,1,0.0,0,11.538,3.21353,0.0433906,-1.63204,253727.0,5373.41845414069
82,run0168,det_h0-4,0.030783799999999997,0.000467267,7810.68,118.55799999999999,236.83900000000003,1,0.0,0,11.6706,1.50153,-0.009799299999999999,51.1142,253727.0,5373.41845414069
83,run0168,det_h0-5,0.0334601,0.000496789,8489.72,126.04899999999999,236.83900000000003,1,0.0,0,12.7387,2.18201,0.0214001,17.4888,253727.0,5373.41845414069
84,run0168,det_h0-6,0.034140699999999996,0.00047794,8662.41,121.266,236.83900000000003,1,0.0,0,11.3907,6.137230000000001,0.11739400000000001,-77.0993,253727.0,5373.41845414069
85,run0168,det_h0-7,0.030272000000000004,0.000459043,7680.83,116.47200000000001,236.83900000000003,0,0.0,0,11.8603,1.34051,-0.0131224,50.7415,253727.0,5373.41845414069
86,run0168,det_h1-0,0.0295567,0.000452017,7499.34,114.689,236.83900000000003,1,0.0,0,10.9794,1.54882,0.026094599999999996,16.414,253727.0,5373.41845414069
87,run0168,det_h1-1,0.029207499999999997,0.000448101,7410.73,113.695,236.83900000000003,1,0.0,0,10.7239,1.4517799999999998,0.0281653,15.1861,253727.0,5373.41845414069
88,run0168,det_h1-2,0.013714500000000001,0.000312396,3479.74,79.2632,236.83900000000003,1,0.0,0,12.184000000000001,2.3062400000000003,-0.0699136,88.1514,253727.0,5373.41845414069
89,run0168,det_h1-3,0.0216037,0.00042383199999999996,5481.44,107.538,236.83900000000003,1,0.0,0,12.4656,11.7351,-0.221571,261.08099999999996,253727.0,5373.41845414069
90,run0168,det_h1-4,0.0345974,0.00047318400000000003,8778.28,120.059,236.83900000000003,1,0.0,0,11.0865,1.7923,0.0112686,29.7441,253727.0,5373.41845414069
91,run0169,det_h0-0,0.036537099999999996,0.000571668,6366.12,99.6057,178.39700000000002,1,0.0,0,10.5875,4.82094,0.07380650000000001,-46.4164,174237.0,5368.26625840007
92,run0169,det_h0-1,0.037655400000000006,0.0005676419999999999,6560.96,98.9043,178.39700000000002,1,0.0,0,11.0734,1.59153,0.0155966,7.25622,174237.0,5368.26625840007
93,run0169,det_h0-2,0.0155145,0.00037381199999999995,2703.2,65.1319,178.39700000000002,1,0.0,0,11.2976,2.07488,0.00513885,5.44332,174237.0,5368.26625840007
94,run0169,det_h0-3,0.029944099999999998,0.0005576569999999999,5217.38,97.1645,178.39700000000002,1,0.0,0,11.6247,2.9803,0.047474199999999994,-19.8121,174237.0,5368.26625840007
95,run0169,det_h0-4,0.035214499999999996,0.000593138,6135.67,103.34700000000001,178.39700000000002,0,0.0,0,11.5616,1.34191,0.00419863,26.444000000000003,174237.0,5368.26625840007
96,run0169,det_h0-5,0.0386859,0.000613509,6740.52,106.896,178.39700000000002,1,0.0,0,12.5254,1.8469099999999998,0.028641399999999997,-3.3355900000000003,174237.0,5368.26625840007
97,run0169,det_h0-6,0.038952099999999996,0.000598689,6786.9,104.314,178.39700000000002,1,0.0,0,10.8984,5.72462,0.047749,-17.7315,174237.0,5368.26625840007
98,run0169,det_h0-7,0.033523800000000006,0.0005775940000000001,5841.08,100.63799999999999,178.39700000000002,0,0.0,0,11.8772,1.22682,-0.0060882,33.2178,174237.0,5368.26625840007
99,run0169,det_h1-0,0.0344574,0.000577439,6003.76,100.611,178.39700000000002,1,0.0,0,10.9493,1.4011200000000001,0.00796359,22.9729,174237.0,5368.26625840007
100,run0169,det_h1-1,0.0327636,0.000552581,5708.63,96.2801,178.39700000000002,0,0.0,0,10.253,1.1975,0.0249208,5.41758,174237.0,5368.26625840007
101,run0169,det_h1-2,0.016437900000000002,0.000409481,2864.09,71.3468,178.39700000000002,1,0.0,0,12.8016,2.38021,-0.0672356,80.3843,174237.0,5368.26625840007
102,run0169,det_h1-3,0.0247085,0.000551272,4305.13,96.0519,178.39700000000002,1,0.0,0,12.7472,10.409,-0.187597,218.148,174237.0,5368.26625840007
103,run0169,det_h1-4,0.0395784,0.0005999019999999999,6896.03,104.525,178.39700000000002,1,0.0,0,11.2318,1.95156,-0.0172226,46.0026,174237.0,5368.26625840007
104,run0170,det_h0-0,0.0380674,0.000572558,6658.03,100.141,162.556,1,0.0,0,10.238999999999999,6.35792,0.09467869999999999,-67.0534,174901.0,5371.48609114125
105,run0170,det_h0-1,0.0405156,0.000585935,7086.22,102.48100000000001,162.556,0,0.0,0,11.0618,1.12405,-0.028686,53.4695,174901.0,5371.48609114125
106,run0170,det_h0-2,0.0169124,0.000388094,2957.99,67.878,162.556,1,0.0,0,11.6477,2.30642,-0.021155599999999997,31.8601,174901.0,5371.48609114125
107,run0170,det_h0-3,0.0321431,0.000571139,5621.87,99.8928,162.556,1,0.0,0,11.8021,3.22839,0.0479633,-20.7357,174901.0,5371.48609114125
108,run0170,det_h0-4,0.0366954,0.000592936,6418.05,103.705,162.556,0,0.0,0,11.0743,1.1992399999999999,-0.012980200000000002,45.0819,174901.0,5371.48609114125
109,run0170,det_h0-5,0.039738199999999994,0.000628353,6950.25,109.9,162.556,1,0.0,0,12.4121,2.38814,0.0322431,-3.59582,174901.0,5371.48609114125
110,run0170,det_h0-6,0.040764499999999995,0.000618748,7129.74,108.22,162.556,1,0.0,0,11.3513,7.01444,0.06498380000000001,-34.5281,174901.0,5371.48609114125
111,run0170,det_h0-7,0.0358666,0.000593849,6273.1,103.865,162.556,1,0.0,0,11.8338,1.44069,-0.0282132,57.343,174901.0,5371.48609114125
112,run0170,det_h1-0,0.0361625,0.000586837,6324.86,102.63799999999999,162.556,1,0.0,0,11.0053,1.46882,0.0238068,7.34255,174901.0,5371.48609114125
113,run0170,det_h1-1,0.0347281,0.000566758,6073.98,99.1266,162.556,0,0.0,0,10.2694,0.9618180000000001,0.0564927,-25.0948,174901.0,5371.48609114125
114,run0170,det_h1-2,0.017257400000000003,0.000410702,3018.34,71.8321,162.556,1,0.0,0,12.2263,1.6428,-0.05778440000000001,71.5184,174901.0,5371.48609114125
115,run0170,det_h1-3,0.026099,0.0005394180000000001,4564.73,94.3448,162.556,1,0.0,0,12.253,10.2942,-0.18020799999999998,209.929,174901.0,5371.48609114125
116,run0170,det_h1-4,0.0425103,0.000615089,7435.09,107.58,162.556,1,0.0,0,11.0928,1.88652,-0.00906782,39.1544,174901.0,5371.48609114125
117,run0171,det_h0-0,0.0438404,0.000644745,6975.36,102.584,146.168,1,0.0,0,10.5398,6.07134,0.102756,-75.5606,159108.0,5357.96928059456
118,run0171,det_h0-1,0.0452497,0.000639198,7199.59,101.70200000000001,146.168,0,0.0,0,10.8043,1.3933,0.00516222,18.2753,159108.0,5357.96928059456
119,run0171,det_h0-2,0.019099400000000002,0.00043238699999999995,3038.87,68.7963,146.168,1,0.0,0,11.4397,2.25916,0.0147215,-3.52504,159108.0,5357.96928059456
120,run0171,det_h0-3,0.036099900000000004,0.000617976,5743.78,98.325,146.168,1,0.0,0,11.2848,3.6090400000000002,0.04874559999999999,-21.697,159108.0,5357.96928059456
121,run0171,det_h0-4,0.0440429,0.000676213,7007.58,107.59100000000001,146.168,0,0.0,0,11.9051,1.2716399999999999,-0.029547399999999998,58.3398,159108.0,5357.96928059456
122,run0171,det_h0-5,0.0483958,0.0007281739999999999,7700.16,115.85799999999999,146.168,1,0.0,0,13.1009,2.31732,0.024628900000000002,2.8356,159108.0,5357.96928059456
123,run0171,det_h0-6,0.046767500000000004,0.0006813969999999999,7441.08,108.416,146.168,1,0.0,0,10.9206,6.81487,0.0510518,-19.6976,159108.0,5357.96928059456
124,run0171,det_h0-7,0.0422185,0.0006653610000000001,6717.3,105.86399999999999,146.168,0,0.0,0,12.0637,1.2252399999999999,-0.0243343,51.6541,159108.0,5357.96928059456
125,run0171,det_h1-0,0.0420878,0.000649093,6696.51,103.27600000000001,146.168,1,0.0,0,10.675999999999998,1.7176,0.00302589,28.0892,159108.0,5357.96928059456
126,run0171,det_h1-1,0.0403358,0.0006298930000000001,6417.74,100.221,146.168,0,0.0,0,10.3301,1.31149,0.0115387,18.9809,159108.0,5357.96928059456
127,run0171,det_h1-2,0.0199243,0.00046211099999999997,3170.11,73.5255,146.168,1,0.0,0,12.4666,2.08526,-0.06597689999999999,79.7501,159108.0,5357.96928059456
128,run0171,det_h1-3,0.0311957,0.000617256,4963.48,98.2104,146.168,1,0.0,0,12.2962,10.3843,-0.15758699999999998,187.592,159108.0,5357.96928059456
129,run0171,det_h1-4,0.0492577,0.000678503,7837.3,107.955,146.168,1,0.0,0,10.8838,1.68485,-0.038433300000000004,67.437,159108.0,5357.96928059456
130,run0172,det_h0-0,0.0262875,0.000401139,6778.68,103.44,233.15200000000002,1,0.0,0,10.4387,6.62449,0.108205,-77.3287,257867.0,5353.59605829881
131,run0172,det_h0-1,0.0269969,0.00040165199999999996,6961.61,103.573,233.15200000000002,0,0.0,0,10.7451,1.2713700000000001,-0.0081656,37.3873,257867.0,5353.59605829881
132,run0172,det_h0-2,0.0109756,0.00027506599999999997,2830.24,70.9305,233.15200000000002,1,0.0,0,11.0637,2.7075,0.0110971,5.20056,257867.0,5353.59605829881
133,run0172,det_h0-3,0.0221336,0.00040878400000000004,5707.52,105.412,233.15200000000002,1,0.0,0,12.3284,3.54642,0.0262288,4.93694,257867.0,5353.59605829881
134,run0172,det_h0-4,0.026094,0.000423672,6728.79,109.251,233.15200000000002,0,0.0,0,11.6923,1.27233,0.03546180000000001,-1.5969,257867.0,5353.59605829881
135,run0172,det_h0-5,0.0281253,0.000460442,7252.57,118.73299999999999,233.15200000000002,1,0.0,0,12.637,2.8113200000000003,0.0512552,-14.2964,257867.0,5353.59605829881
136,run0172,det_h0-6,0.027487400000000002,0.000444226,7088.09,114.551,233.15200000000002,1,0.0,0,11.1067,6.41747,0.13655599999999998,-93.4004,257867.0,5353.59605829881
137,run0172,det_h0-7,0.0246703,0.00042571,6361.66,109.777,233.15200000000002,0,0.0,0,11.6851,1.3655700000000002,-0.00988216,47.9298,257867.0,5353.59605829881
138,run0172,det_h1-0,0.025594099999999998,0.00041517699999999997,6599.87,107.06,233.15200000000002,1,0.0,0,11.2062,2.04493,0.0188352,16.3232,257867.0,5353.59605829881
139,run0172,det_h1-1,0.0246264,0.00039646099999999997,6350.33,102.234,233.15200000000002,0,0.0,0,10.537,1.20502,0.051181,-18.4502,257867.0,5353.59605829881
140,run0172,det_h1-2,0.01268,0.000318869,3269.75,82.2258,233.15200000000002,1,0.0,0,13.3612,1.79073,-0.06436069999999999,81.9973,257867.0,5353.59605829881
141,run0172,det_h1-3,0.0196745,0.00040604599999999997,5073.4,104.706,233.15200000000002,1,0.0,0,12.4569,8.78983,-0.160511,196.861,257867.0,5353.59605829881
142,run0172,det_h1-4,0.029214599999999997,0.00042421900000000004,7533.49,109.39200000000001,233.15200000000002,1,0.0,0,11.033,1.81263,0.0194745,12.9355,257867.0,5353.59605829881
143,run0173,det_h0-0,0.020832800000000002,0.00041560800000000004,4276.78,85.3206,189.25799999999998,1,0.0,0,10.2409,4.27046,0.0947235,-69.7206,205291.0,5348.26057429132
144,run0173,det_h0-1,0.0226196,0.000423659,4643.61,86.9735,189.25799999999998,1,0.0,0,11.0751,1.8183799999999999,-0.011954600000000001,33.5207,205291.0,5348.26057429132
145,run0173,det_h0-2,0.00937617,0.000289552,1924.84,59.4424,189.25799999999998,1,0.0,0,10.7194,2.64752,0.00581207,6.83448,205291.0,5348.26057429132
146,run0173,det_h0-3,0.017641099999999996,0.00041924400000000004,3621.56,86.0671,189.25799999999998,1,0.0,0,11.8623,2.9422200000000003,0.035124199999999994,-10.9748,205291.0,5348.26057429132
147,run0173,det_h0-4,0.0212594,0.0004497,4364.37,92.3193,189.25799999999998,0,0.0,0,11.5547,1.12671,0.00811584,20.3785,205291.0,5348.26057429132
148,run0173,det_h0-5,0.0222117,0.000488262,4559.86,100.236,189.25799999999998,1,0.0,0,12.4989,2.3079400000000003,0.0662804,-35.0543,205291.0,5348.26057429132
149,run0173,det_h0-6,0.0225461,0.000477163,4628.5,97.9573,189.25799999999998,1,0.0,0,11.2912,3.7421300000000004,0.09767730000000001,-62.8723,205291.0,5348.26057429132
150,run0173,det_h0-7,0.0204532,0.000449935,4198.86,92.3676,189.25799999999998,0,0.0,0,11.6242,1.3317,0.00645087,22.6246,205291.0,5348.26057429132
151,run0173,det_h1-0,0.0201839,0.00043697,4143.58,89.706,189.25799999999998,0,0.0,0,11.0361,1.0815700000000001,0.029029500000000003,0.393015,205291.0,5348.26057429132
152,run0173,det_h1-1,0.0193616,0.000406946,3974.77,83.5424,189.25799999999998,1,0.0,0,10.2794,1.6213899999999999,0.00647697,19.9354,205291.0,5348.26057429132
153,run0173,det_h1-2,0.010501100000000001,0.00032905099999999996,2155.78,67.5511,189.25799999999998,1,0.0,0,12.648,1.70192,-0.0475024,61.8466,205291.0,5348.26057429132
154,run0173,det_h1-3,0.0166013,0.00044473,3408.1,91.29899999999999,189.25799999999998,1,0.0,0,12.8684,5.28604,-0.153013,182.123,205291.0,5348.26057429132
155,run0173,det_h1-4,0.024373,0.000455985,5003.55,93.6097,189.25799999999998,0,0.0,0,11.6378,1.19556,0.0348027,-10.3433,205291.0,5348.26057429132
