,a0,a1,a2,a3,a4,a5,a6
4.30725,2.8193135364162278e-05,0.0,2.832138799194043e-06,0.0,-6.1891761902442345e-06,0.0,4.965714653229726e-06
4.3093,2.9129739611917035e-05,0.0,6.974246259295951e-06,0.0,-1.092213982338914e-05,0.0,-7.100723480980318e-06
4.30996,3.0066770053133953e-05,0.0,3.0333426940027896e-06,0.0,-6.282207754087589e-06,0.0,1.526551820408137e-05
4.31117,2.716600989206251e-05,0.0,9.447841110341725e-07,0.0,-8.91410018046499e-06,0.0,1.408984883198649e-05
4.31311,2.84905345556417e-05,0.0,4.133148596036456e-07,0.0,-1.6842520395935903e-05,0.0,1.36110900152009e-05
4.31513,2.8757740957584808e-05,0.0,7.305006667601797e-06,0.0,-4.222056904845154e-06,0.0,1.7327550236708894e-06
4.3172,2.657175805928788e-05,0.0,7.6795917232336e-07,0.0,-4.809473105797582e-06,0.0,8.664770685823602e-06
4.31917,2.8934800037240867e-05,0.0,3.458499639869947e-06,0.0,-1.898436862115299e-06,0.0,3.844692483440933e-07
4.32116,2.6989229455084492e-05,0.0,9.72460471798861e-06,0.0,-9.188543207956891e-06,0.0,6.094698002801576e-06
4.32298,2.6183616688727797e-05,0.0,5.353723271947908e-06,0.0,1.7260151948650336e-06,0.0,-3.6741330480525674e-06
4.32521,2.1097816283813843e-05,0.0,1.477528635482195e-06,0.0,-1.498657229037874e-06,0.0,2.9009727737353725e-06
4.32711,1.9807147163748e-05,0.0,-1.2082835444460899e-07,0.0,4.308372194402831e-07,0.0,5.26203185387342e-06
4.32908,1.6603619472509835e-05,0.0,6.216572007258554e-06,0.0,-8.497114189903574e-06,0.0,6.645933967981202e-06
4.33012,1.769668596252783e-05,0.0,5.608968489894193e-06,0.0,-4.1741382910018386e-06,0.0,5.404716969211878e-07
4.33119,2.5430839908719e-05,0.0,5.821967870709804e-07,0.0,-9.27316908323291e-07,0.0,4.872043234871634e-06
4.33324,2.59258979464364e-05,0.0,7.121544566495596e-06,0.0,-3.994135084115385e-06,0.0,3.5296663459756943e-06
4.33515,2.481945166046287e-05,0.0,2.2829041669721917e-06,0.0,-1.6365460983573211e-06,0.0,1.9225207622570016e-06
4.34004,2.2593099765026337e-05,0.0,2.215300885071618e-06,0.0,-2.284914064022129e-06,0.0,1.1675704917551352e-06
4.34488,2.3177642697265367e-05,0.0,2.831775886719628e-06,0.0,1.9272697469513277e-07,0.0,6.585213636684263e-07
4.34998,2.2293212334998876e-05,0.0,4.783144243374153e-07,0.0,-3.287650058001851e-07,0.0,2.6258354204506676e-07
4.37005,1.5457118458573284e-05,0.0,2.2984312155917094e-06,0.0,-1.575872469685731e-06,0.0,1.8240431302638516e-06
4.39015,2.0330389161358673e-05,0.0,1.3439487758196043e-06,0.0,7.2739376973541e-07,0.0,-4.3306394235452574e-07
4.41003,3.098135304666305e-05,0.0,-4.256386136868547e-07,0.0,2.290664975615879e-06,0.0,2.5715535405533e-06
4.42024,4.4774779150613144e-05,0.0,2.428199567630285e-06,0.0,-4.571866993303368e-06,0.0,9.60401223133504e-06
4.43018,6.144765179139874e-05,0.0,5.192124445193484e-08,0.0,-8.964600118673962e-07,0.0,1.4495246324559824e-06
4.44004,0.00012723266999972125,0.0,6.2287642293437795e-06,0.0,-6.381090233438643e-08,0.0,1.0856436568320324e-05
4.44994,0.00021899339435519732,0.0,8.170487474980598e-06,0.0,1.4904151627348207e-06,0.0,-1.0682810127212917e-05
4.4549900000000004,0.0005940616476532345,0.0,5.172898901886733e-05,0.0,-3.758128913024612e-05,0.0,6.488498012698838e-05
4.46012,0.0009612332010461018,0.0,4.597652377559146e-05,0.0,-3.218615618331045e-05,0.0,7.74116776166986e-05
4.4699599999999995,0.001066159522348702,0.0,2.9900443784826536e-05,0.0,-2.8415552702918028e-05,0.0,7.836904351002152e-05
4.4779800000000005,0.0008577352097547318,0.0,6.94475641474154e-05,0.0,-9.601494940785318e-06,0.0,4.030961203129353e-05
4.48613,0.000442738431127024,0.0,2.784503444234619e-05,0.0,-2.9246129840942594e-05,0.0,3.5593551130985585e-05
4.48819,0.0003411975415422167,0.0,2.34251021342203e-05,0.0,-2.462628359831676e-05,0.0,2.9684870029720068e-05
4.490069999999999,0.0004333878904631596,0.0,1.6923859338717857e-05,0.0,-1.4942361435706062e-05,0.0,5.6161960625187794e-05
4.49222,0.00019108015294178694,0.0,1.4459256167070739e-05,0.0,-1.6732891176674395e-06,0.0,1.060175640149181e-05
4.4949900000000005,0.00013703563002099192,0.0,7.3660633554044445e-06,0.0,-1.0831934676065315e-07,0.0,1.2707032794386598e-06
4.499969999999999,7.929084416739653e-05,0.0,3.672399652874699e-06,0.0,-7.67344412456694e-07,0.0,3.963117266777402e-06
4.51021,4.25207863517176e-05,0.0,-6.034611895922342e-07,0.0,2.5657822550917385e-07,0.0,3.5596616689511035e-06
4.51218,3.2613143742238545e-05,0.0,3.005573372667963e-06,0.0,-1.3211819782061551e-06,0.0,2.662397886617852e-06
4.51508,3.177737223382533e-05,0.0,2.2592334426786897e-06,0.0,-2.6690944479402365e-06,0.0,4.662751067991702e-06
4.52007,3.836922053168681e-05,0.0,2.951562891067008e-06,0.0,-3.5634683498586052e-06,0.0,9.570186203310384e-07
4.52524,5.479868959952753e-05,0.0,2.4701256038165377e-06,0.0,-5.951120131866948e-06,0.0,1.4951226533813419e-05
4.5294099999999995,4.969836150393567e-05,0.0,9.290698257869428e-06,0.0,-1.3993040023293478e-05,0.0,1.4417535311062768e-05
4.53506,0.00010118226248098533,0.0,1.131655638304984e-05,0.0,2.4874233864833835e-06,0.0,-1.5302375437031624e-06
4.54024,0.00015178407854601517,0.0,3.300953534376441e-05,0.0,-3.4713308924710694e-05,0.0,3.184073106970326e-05
4.5498,0.00037924258706265853,0.0,2.6266542172616697e-05,0.0,-2.6957370027405577e-05,0.0,2.8845072624890164e-05
4.56018,0.0009648712313338286,0.0,5.603370625285393e-05,0.0,-3.2327325205537505e-05,0.0,9.274112014981409e-05
4.570130000000001,0.0009574148895754666,0.0,2.7868735551852908e-05,0.0,-2.8597066248369082e-05,0.0,7.011684263754102e-05
4.580030000000001,0.0005157026477316018,0.0,3.826582667368366e-05,0.0,-2.6580792389362123e-05,0.0,4.126154527046128e-06
4.59008,0.00027354125189009974,0.0,2.7758241178440186e-05,0.0,-3.0001823536769824e-05,0.0,2.4633660190757757e-05
4.60027,0.00013746483912091664,0.0,1.6827604781056503e-05,0.0,-1.8098598417268783e-05,0.0,6.925127279138324e-06
4.60999,0.00013924520636878483,0.0,-5.063850265759043e-06,0.0,-1.573512136724513e-05,0.0,8.419659606404041e-06
4.62023,9.264748855512883e-05,0.0,1.5258452787026159e-05,0.0,-3.4406015103435527e-05,0.0,1.253770805491926e-05
4.62994,8.899469674325337e-05,0.0,2.5418264485005063e-07,0.0,-8.562124345308928e-06,0.0,9.750138030168162e-06
4.63517,5.275081656251159e-05,0.0,9.963522197636557e-06,0.0,-5.490921035931686e-06,0.0,8.826196281787237e-06
4.639959999999999,6.468337912572286e-05,0.0,1.7145366608745995e-06,0.0,-5.829743008147027e-06,0.0,8.712532821463236e-06
4.64996,0.00014079701772522104,0.0,-7.252559985868938e-06,0.0,3.1616320945252495e-06,0.0,9.148000093717543e-06
4.67012,9.27207474746105e-05,0.0,6.400635817386087e-06,0.0,-4.7475395182644795e-06,0.0,-5.800596959778892e-07
4.68015,4.278207995725955e-05,0.0,4.433479771969287e-07,0.0,6.613470555708469e-06,0.0,-3.616625830007855e-06
4.68993,3.614714012982812e-05,0.0,6.065069272377823e-07,0.0,-2.876155702954958e-06,0.0,2.4658898143798257e-06
4.71002,3.340267776465859e-05,0.0,1.6352485231684172e-06,0.0,1.5235743396288494e-06,0.0,1.704439246092767e-06
4.73,4.288105050685182e-05,0.0,1.8237891456445054e-06,0.0,4.376441012526433e-06,0.0,-5.0276482070137524e-06
4.75,7.782336121541343e-05,0.0,1.0774763217910424e-06,0.0,-2.6106099047296e-06,0.0,7.869665230405025e-06
4.75518,0.00017761862487490843,0.0,8.780753039257076e-06,0.0,-3.1474610004431117e-06,0.0,9.639660497567606e-06
4.75888,0.00020057402734192632,0.0,-1.3266836036381697e-06,0.0,-2.4380547083647184e-06,0.0,1.0175844147092164e-05
4.77004,0.00023547982140755637,0.0,1.1679928104545277e-05,0.0,-1.0963108673898292e-05,0.0,2.8236982703120188e-05
4.77502,0.00024317544186052887,0.0,1.2730629079527377e-05,0.0,-5.390857140503588e-07,0.0,-2.6291538626621975e-06
4.7801800000000005,0.00021781673414648779,0.0,7.673908341876863e-06,0.0,-9.43237018093746e-06,0.0,2.2434425146851245e-06
4.79012,0.0001898746216344764,0.0,1.7685462425057629e-06,0.0,-2.1924284347800813e-08,0.0,1.4938582621290041e-05
4.799919999999999,0.00014355129952319017,0.0,-1.3574122667232289e-06,0.0,1.5410995823252773e-06,0.0,7.948849749760795e-06
4.81003,0.0001320039452035857,0.0,6.459750162967372e-06,0.0,-6.04576500354338e-06,0.0,5.66868933057849e-06
4.8121599999999995,0.00012488326114963927,0.0,8.738104497475458e-06,0.0,-4.1548483888612294e-06,0.0,6.38898175190131e-06
4.81527,0.0001224679323979267,0.0,7.246122901172583e-06,0.0,-1.5392330881755901e-06,0.0,-2.8150077615575605e-06
4.82006,0.00012076360671271155,0.0,1.302043603084718e-05,0.0,-4.248737869096289e-06,0.0,7.2593305617817135e-06
4.82989,0.00012143829488909282,0.0,4.8548047405570185e-06,0.0,-1.1225583382415256e-06,0.0,6.8638268732326535e-06
4.85003,0.0001430224488237929,0.0,4.978692669071935e-06,0.0,7.833726246906095e-07,0.0,9.928995076333243e-06
4.86629,0.00019059992352555045,0.0,1.5626021037338696e-05,0.0,-5.677688417206468e-06,0.0,1.3093249353940641e-05
4.88989,0.00031218090127165275,0.0,1.7793027092752528e-05,0.0,-8.669681654341585e-06,0.0,2.599453315952215e-05
4.89991,0.0004771794029391564,0.0,2.375717828154538e-05,0.0,-1.4239066897104364e-05,0.0,2.878525893381846e-05
4.9101300000000005,0.0006315152069906256,0.0,4.283422091652061e-05,0.0,-1.7036665621158835e-05,0.0,3.781095212463335e-05
4.91996,0.0008404517456344439,0.0,2.6671991634524067e-05,0.0,-2.0488024740475687e-05,0.0,3.9711563515162816e-05
4.92615,0.0010469448225834451,0.0,6.261460474162952e-05,0.0,-2.5304588585662844e-05,0.0,7.726856922119177e-05
4.9301900000000005,0.0011310492443093478,0.0,9.248556693172081e-05,0.0,-2.326562135267897e-05,0.0,6.0159317570830226e-05
4.93692,0.001411561913615356,0.0,9.988552114127939e-05,0.0,-4.150914636849869e-05,0.0,8.972058475382264e-05
4.94675,0.0017317376591760574,0.0,8.050668122065641e-05,0.0,-4.848876735606852e-05,0.0,0.00010096699576226031
4.95027,0.0017522853913010264,0.0,8.407778739455933e-05,0.0,-4.100499736819498e-05,0.0,0.00012215737981328566
4.95676,0.001966024241425126,0.0,4.1904139605374336e-05,0.0,-5.5948461274705255e-05,0.0,0.00015323899372580844
4.961869999999999,0.0020067145517856494,0.0,7.63690350246301e-05,0.0,-6.12662267876779e-05,0.0,0.00011110141916108185
4.96475,0.001995612275192445,0.0,5.67456456834543e-05,0.0,-6.694634782602768e-05,0.0,0.00017015735315911902
4.96787,0.001961819950526107,0.0,8.39808018790639e-05,0.0,-6.432284467384161e-05,0.0,0.0001218563471947814
4.97004,0.0019630083909986185,0.0,5.7752806671387984e-05,0.0,-4.412930882925232e-06,0.0,0.00016106410849254051
4.9728,0.001863362634539497,0.0,7.577106403294403e-05,0.0,-6.295533480665959e-05,0.0,0.00014811884284705553
4.97463,0.0018178133526423872,0.0,7.288014253974594e-05,0.0,-6.300235851239798e-05,0.0,9.717430806036762e-05
4.98471,0.0014950756934331677,0.0,3.93887184245253e-05,0.0,-6.185494881021465e-05,0.0,0.00010805206928986534
4.990069999999999,0.0013903237833270616,0.0,5.309812716435796e-05,0.0,-1.1388579339193208e-05,0.0,0.00012210962714843775
4.994669999999999,0.0011690263935412383,0.0,6.806920934778928e-05,0.0,-4.3204379807426864e-05,0.0,8.130216755306217e-05
5.00464,0.0009073806598738892,0.0,3.90461260709705e-05,0.0,-3.087141570667326e-05,0.0,3.9686782253964023e-05
5.00999,0.0008299541798664298,0.0,2.6939707896302704e-05,0.0,-1.960593863809134e-05,0.0,6.0618801778479134e-05
5.01484,0.0007146153149840053,0.0,4.6969449352989893e-05,0.0,-2.7654900525778977e-05,0.0,5.108968336061401e-05
5.01774,0.000679884376367003,0.0,3.170701402540677e-05,0.0,-2.415385555246657e-05,0.0,2.087379718993045e-05
5.01786,0.0006829392479684166,0.0,2.868179590010293e-05,0.0,-2.7239797096033612e-05,0.0,2.695143406698398e-05
5.019819999999999,0.0006750809063364787,0.0,5.235438463196474e-05,0.0,-5.11959295711373e-05,0.0,9.119313437758694e-06
5.0248,0.000655620668542772,0.0,3.83547658681358e-05,0.0,-3.7499584080455566e-05,0.0,1.6854629519585556e-06
5.027830000000001,0.0006605437034784148,0.0,3.2768266494716935e-05,0.0,-4.8142496463472276e-05,0.0,2.980065971210568e-05
5.0301,0.0006697108096912076,0.0,5.3400833469415934e-06,0.0,-6.244244917847035e-07,0.0,5.058723156073005e-05
5.032780000000001,0.0007425272568934013,0.0,4.780792441315314e-05,0.0,-4.076343624691065e-05,0.0,1.9718928143918157e-05
5.0359,0.0008117722120778045,0.0,2.730006575080697e-05,0.0,-4.045313242840308e-05,0.0,6.764066508759693e-06
5.03871,0.0008509940243478663,0.0,3.703906523085115e-05,0.0,-4.13316443942819e-05,0.0,-3.2808224561027296e-06
5.041980000000001,0.0008663206887327605,0.0,4.074683724919835e-05,0.0,-4.0502421805795736e-05,0.0,2.6432842484665663e-05
5.04479,0.000843343851493832,0.0,4.7607003824743744e-05,0.0,-5.051691536012914e-05,0.0,-1.044765007171883e-05
5.04997,0.0008014749669248856,0.0,4.332763109095162e-05,0.0,-1.9630744586252074e-05,0.0,4.0112847845884555e-05
5.05484,0.0006910462813254523,0.0,3.664571909482951e-05,0.0,-3.893606021907381e-05,0.0,4.43960023296116e-06
5.0648800000000005,0.00043119391742712604,0.0,1.8043073946624062e-05,0.0,-2.053079764452785e-05,0.0,6.956775788532206e-06
5.06991,0.0003626701744478509,0.0,7.750584845501296e-06,0.0,4.988147556214297e-06,0.0,1.884563078513232e-05
5.07448,0.0002916238351711794,0.0,1.8288629344910606e-05,0.0,-1.938592428991252e-05,0.0,4.474535944256028e-06
5.08419,0.00022552817506182605,0.0,2.069938814097933e-05,0.0,-1.1095853786132772e-05,0.0,7.276497836666515e-06
5.08999,0.00021420915603506213,0.0,-1.1297077458941807e-06,0.0,8.927442225349626e-06,0.0,2.9132126734172396e-06
5.093719999999999,0.00020651683479383824,0.0,3.2949227585379855e-06,0.0,-9.740551780893856e-06,0.0,7.640226663447488e-07
5.09676,0.00021393648736490304,0.0,9.833056102014836e-06,0.0,-2.2610008469596743e-06,0.0,3.407845060650464e-06
5.09889,0.00020381697410737186,0.0,2.4753778161985382e-06,0.0,3.81971271984827e-06,0.0,1.846811417611136e-05
5.09999,0.0002026960125878166,0.0,2.9130933525105017e-05,0.0,-1.1951491381585364e-05,0.0,1.3813123665542894e-05
5.10043,0.00020329575149697526,0.0,6.727017422362594e-06,0.0,-8.904390852202667e-06,0.0,1.7060131708453425e-05
5.100709999999999,0.00019939689768126863,0.0,8.015683585594927e-06,0.0,-9.267277605021237e-07,0.0,1.395305330541395e-05
5.10288,0.00019990374826435705,0.0,7.341469515359775e-06,0.0,-1.592047820374518e-05,0.0,6.656918355434083e-06
5.1048599999999995,0.00019476287046629615,0.0,1.1375964906062147e-05,0.0,-3.898219117384301e-06,0.0,1.59846187032007e-05
5.1069,0.00019258063014931476,0.0,-2.5060876056843915e-06,0.0,-2.1785452392610957e-06,0.0,6.252206297438267e-06
5.10878,0.0001787114188217268,0.0,1.8348157428046562e-05,0.0,-9.850754692869088e-06,0.0,2.4161182469524216e-05
5.110040000000001,0.00018133026370233633,0.0,-4.8868925406946485e-06,0.0,1.0834253475155363e-05,0.0,1.1646034183145716e-05
5.11075,0.00018130116048639582,0.0,4.7633099992025747e-07,0.0,-2.4253057233411684e-05,0.0,2.2496573090464508e-05
5.11384,0.00018032584890321555,0.0,-6.405711840509165e-06,0.0,-1.1824116228521301e-05,0.0,1.5724151737871373e-05
5.1188,0.0001611066132368827,0.0,2.9154933293035903e-06,0.0,1.4318049924190402e-06,0.0,1.454401478717924e-05
5.1237699999999995,0.00013971072871075304,0.0,5.949766360587163e-06,0.0,-1.5920439580032934e-05,0.0,1.610154759870441e-05
5.12852,0.0001290978440727765,0.0,8.830292478968145e-06,0.0,-1.300689181446931e-05,0.0,4.739791886308199e-06
5.12994,0.00012647459110875483,0.0,8.467647234446292e-06,0.0,-2.8428147075619443e-06,0.0,7.270821981949247e-06
5.1338099999999995,0.00015879316738283463,0.0,8.211560312703322e-06,0.0,-9.190225184562434e-06,0.0,-6.218386106286775e-06
5.13888,0.00027681535226948265,0.0,1.7791935047109727e-05,0.0,-3.678318802467434e-05,0.0,2.2108565891380382e-05
5.14165,0.0003353287948721318,0.0,1.2457552815689507e-05,0.0,-8.463842899441056e-06,0.0,1.246339595509615e-06
5.1447400000000005,0.0003569408530514057,0.0,1.829186785831087e-05,0.0,-1.381555146186148e-05,0.0,1.3033018274806133e-05
5.14799,0.0003625721320305798,0.0,1.4087244830886632e-05,0.0,-1.585620442655142e-05,0.0,1.1665470212293982e-05
5.15001,0.00037366350951858915,0.0,2.4553423204059504e-05,0.0,-1.5474305399291368e-06,0.0,1.8126850406758544e-05
5.150980000000001,0.0003777508722923102,0.0,1.4211107319993793e-05,0.0,-1.2243627722949046e-05,0.0,7.508272881309004e-06
5.15704,0.0003637070045891758,0.0,1.4803780487590605e-05,0.0,-9.987200219959645e-06,0.0,8.46497364409737e-06
5.15937,0.00033515822463335196,0.0,2.2489065135759014e-05,0.0,-1.848265373508634e-05,0.0,1.654939873255597e-05
5.17005,0.00021064265760624572,0.0,7.881088028100118e-06,0.0,-7.061303678197098e-07,0.0,1.639077982728119e-05
5.18984,0.0001372905357579122,0.0,4.201664574037369e-06,0.0,2.702566413622834e-06,0.0,1.362169403974631e-05
5.210030000000001,0.00012583239065305668,0.0,6.1955608863965675e-06,0.0,-2.3406629792241545e-06,0.0,8.345691136470088e-06
5.23003,0.00014536948709578743,0.0,1.0681295750672257e-05,0.0,-1.7965617450416525e-06,0.0,8.566659169661433e-06
5.2395,0.00020346711049152406,0.0,1.4858054649347641e-05,0.0,-1.597263988418518e-05,0.0,5.576226678068637e-06
5.24306,0.00022633224554615046,0.0,8.336268605567798e-07,0.0,3.862760980831346e-06,0.0,1.3955087097506556e-05
5.25013,0.0003434948324484416,0.0,1.1119164148724666e-05,0.0,-1.1024922668472529e-05,0.0,1.642762849538987e-05
5.25994,0.00046262076636538365,0.0,5.7947708052213885e-05,0.0,-2.609319118484622e-05,0.0,4.3624082687815567e-05
5.26504,0.0004820283507557763,0.0,7.863276622243406e-06,0.0,-1.346561489062775e-05,0.0,3.104722343805027e-06
5.26998,0.0004601909054411363,0.0,3.088110704087358e-05,0.0,-2.8777554974892003e-05,0.0,2.7214372795777203e-05
5.27496,0.0004100971391378156,0.0,1.8034112938561945e-05,0.0,-4.709081205762637e-06,0.0,1.3554884068200675e-05
5.27502,0.0004139710026553944,0.0,5.257210891985787e-05,0.0,-1.5250541730669366e-05,0.0,4.960838504312544e-07
5.2798099999999994,0.0003682387870073001,0.0,1.0182287996871107e-05,0.0,-1.995679710264375e-05,0.0,6.680707394910727e-06
5.28495,0.00031126828892715067,0.0,4.511795394570873e-06,0.0,-1.271782658389222e-05,0.0,4.574730491861524e-05
5.29016,0.000285562016441584,0.0,1.1373129624680413e-05,0.0,-2.8873863953890704e-05,0.0,2.7871960208791965e-05
5.29294,0.0002898561521956743,0.0,3.255694820679737e-05,0.0,-1.5330601949661707e-05,0.0,2.2112707893082752e-05
5.29767,0.0002820675590170312,0.0,2.0872519023048345e-05,0.0,-2.1528817793903818e-05,0.0,4.1010847541680015e-05
5.29972,0.00027881099883791195,0.0,3.826704257898797e-05,0.0,-2.9500727264849975e-05,0.0,-5.489276735030954e-06
5.30238,0.0002644088351622493,0.0,-1.0331596789926183e-05,0.0,3.297802184917591e-06,0.0,7.25839866754869e-05
5.30823,0.00029691033710351004,0.0,6.1281700195392235e-06,0.0,-1.7129022538987784e-05,0.0,4.025654113353648e-05
5.312880000000001,0.0003430308157525512,0.0,1.5539040961451084e-05,0.0,-1.9710864499885658e-05,0.0,4.4372181714153214e-05
5.31752,0.0003901916073366628,0.0,-3.7066309603188447e-06,0.0,-1.8127229581765624e-05,0.0,5.594577705531293e-05
5.32281,0.0004395045746920579,0.0,1.322724316400577e-05,0.0,5.599250350176049e-06,0.0,3.067789296561373e-05
5.32768,0.0005099881554831811,0.0,3.423035829146056e-05,0.0,3.6551911102515207e-07,0.0,3.44595053842099e-05
5.33288,0.0005757039755459789,0.0,5.614112717576325e-05,0.0,-2.5521424197091927e-05,0.0,1.1053621033693722e-05
5.33291,0.0005519306005362532,0.0,3.065108985385862e-05,0.0,-3.300933021256192e-07,0.0,5.4967060827828374e-05
5.33747,0.0005498806827174328,0.0,2.925199319479786e-05,0.0,-9.49971346778391e-06,0.0,4.981863329763463e-05
5.34274,0.0005006380160029091,0.0,4.4142212840288077e-05,0.0,-2.2247894379094865e-05,0.0,6.61784638626617e-06
5.34293,0.0004924352213217651,0.0,2.837819960485946e-05,0.0,-8.997224980962087e-06,0.0,4.515286658406336e-05
5.34694,0.0004377089698953079,0.0,3.9319412364480054e-05,0.0,-2.709404647267086e-05,0.0,9.883431926160669e-06
5.34826,0.00041997109911889977,0.0,2.7448115071061107e-05,0.0,-1.654153597111761e-05,0.0,3.111087244706663e-05
5.34858,0.00040854787366215314,0.0,2.8131909524795467e-05,0.0,-2.020800624345994e-05,0.0,1.3524399933025537e-05
5.35205,0.0005219581815557469,0.0,2.95835025805471e-05,0.0,-1.8489218487036953e-05,0.0,2.4875247657221548e-05
5.3536,0.0004554537438181247,0.0,2.3557660826171454e-05,0.0,-3.2218510101263167e-06,0.0,3.3792161389977755e-05
5.3579,0.00048221039721920036,0.0,1.6276236185696453e-05,0.0,-8.421828446976628e-06,0.0,1.1879393243277543e-05
5.35797,0.0005248231069023977,0.0,2.3846874677875947e-05,0.0,-1.3073776665662179e-06,0.0,5.269213781004111e-05
5.3598300000000005,0.00043767913924332543,0.0,2.6883009948848182e-05,0.0,-2.2041412099305192e-05,0.0,2.4044756783794562e-05
5.36189,0.00041220950855587013,0.0,2.0604015136018823e-05,0.0,-1.2419820510231472e-05,0.0,2.2894551927841932e-05
5.36386,0.00039211408269994275,0.0,1.9679596599588673e-05,0.0,-1.0032233422755515e-05,0.0,2.3387309675610714e-05
5.36605,0.00036711964343001376,0.0,1.4512621021866728e-05,0.0,-8.281811623164331e-07,0.0,6.803053601948576e-06
5.368040000000001,0.00034073400935608875,0.0,2.146545532199642e-05,0.0,-1.515859968338652e-05,0.0,7.4501421747547495e-06
5.36827,0.00036666230171606437,0.0,1.709279399817408e-05,0.0,-1.0485598445193002e-05,0.0,3.435932312403715e-05
5.36965,0.00034636572088545686,0.0,1.4195390073808722e-05,0.0,-2.551605376552898e-05,0.0,1.8902144977739818e-05
5.3714900000000005,0.00041301827634029285,0.0,1.7329502869207392e-05,0.0,-5.077792298777994e-06,0.0,3.7518293691642175e-05
5.373419999999999,0.0002864967940531645,0.0,2.0291137913340297e-05,0.0,-1.0402199390199853e-05,0.0,2.857072630828449e-05
5.3748,0.00017833278606084677,0.0,1.3929884203059816e-05,0.0,-1.4645036138435107e-05,0.0,1.271829393566942e-05
5.38009,7.328334606196075e-05,0.0,4.548330183220637e-06,0.0,-1.9254884077293326e-06,0.0,5.981524404787757e-06
5.3829199999999995,4.554636350960799e-05,0.0,7.768037287409102e-07,0.0,1.6714870828327799e-06,0.0,1.791262701024155e-06
5.3833400000000005,6.432469636265099e-05,0.0,2.790176200546253e-06,0.0,2.140944237800953e-06,0.0,6.753024071713482e-06
5.383859999999999,4.0166432074841984e-05,0.0,2.18511820930521e-06,0.0,-6.461796553087194e-07,0.0,1.0200631776604806e-06
