,a0,a1,a2,a3,a4,a5,a6
4.94675,8.097386133857674e-05,0.0,1.0119996380617694e-06,0.0,2.9376685444775944e-07,0.0,5.972425567222914e-06
4.95027,8.071880954966736e-05,0.0,8.242908337081338e-06,0.0,-3.391870555492494e-06,0.0,8.759725971866073e-06
4.95676,8.595719828715024e-05,0.0,3.3847488803410907e-06,0.0,4.040323206579304e-06,0.0,2.4607882324523333e-06
4.961869999999999,9.045731681162979e-05,0.0,8.46290944233573e-06,0.0,1.6448721533512752e-06,0.0,1.8703050521537234e-06
4.96475,9.49405534294755e-05,0.0,6.3571181465390315e-06,0.0,2.2421034671170634e-06,0.0,2.9864080637729633e-06
4.96787,9.616298280553394e-05,0.0,9.805464253981158e-06,0.0,6.730916535763753e-08,0.0,7.65324711315201e-06
4.97004,0.00010046264388679214,0.0,8.988708046404977e-06,0.0,-4.9253687811143745e-06,0.0,1.4897585183407526e-05
4.9728,9.784161529512042e-05,0.0,1.1776144819948058e-05,0.0,1.460784906106051e-06,0.0,7.334893168535493e-06
4.97463,9.752957110166353e-05,0.0,1.4287428395868349e-05,0.0,7.146443102461308e-07,0.0,-1.8298554341924408e-06
4.98471,8.091289886194177e-05,0.0,6.388552312786393e-06,0.0,1.8880358642252968e-06,0.0,5.501902667668977e-06
4.990069999999999,7.979773738108327e-05,0.0,1.1523907341348019e-05,0.0,-7.182370802053926e-07,0.0,5.201594413061722e-06
4.994669999999999,6.340362326948312e-05,0.0,7.0965268751004944e-06,0.0,9.86114851317888e-07,0.0,2.2711399477709494e-06
5.00464,5.026154659551699e-05,0.0,5.392508735997753e-06,0.0,2.537631309859038e-07,0.0,-6.36465073389797e-08
5.00999,5.3650499916729666e-05,0.0,5.926884398951131e-06,0.0,1.7913852006338083e-06,0.0,6.627508452872745e-07
5.01484,6.805687658746776e-05,0.0,1.0660933621570033e-05,0.0,-2.7964590979225197e-07,0.0,5.6819293702034906e-06
5.01774,9.250258901170388e-05,0.0,1.1570757874564271e-05,0.0,2.5183473950864094e-06,0.0,5.259105238189115e-06
5.01786,8.94225360242748e-05,0.0,1.1061875550566747e-05,0.0,-3.285492748928573e-07,0.0,1.3206400877495819e-07
5.019819999999999,0.00014441299331797243,0.0,2.4456566924404422e-05,0.0,-2.6293385584266737e-06,0.0,3.820874817084042e-06
5.0248,0.00026550669064512495,0.0,4.706472728842403e-05,0.0,-1.417650972326022e-05,0.0,-2.7321770339024343e-06
5.027830000000001,0.0002924037023651953,0.0,5.2817905651210803e-05,0.0,-2.028585809054052e-05,0.0,2.027592248377605e-06
5.0301,0.00030942191056272894,0.0,4.40809716106471e-05,0.0,5.558745800752266e-06,0.0,2.8900457599499127e-05
5.032780000000001,0.00034892316724552115,0.0,6.479667269815032e-05,0.0,3.479936065706197e-06,0.0,-1.2181493675566233e-06
5.0359,0.0003996737942841669,0.0,6.60658527557429e-05,0.0,-8.514186815978331e-06,0.0,7.401071263612906e-06
5.03871,0.00041934837655223373,0.0,8.22550497534753e-05,0.0,-5.60157791336795e-06,0.0,-8.138182798405663e-06
5.041980000000001,0.0004065587044103542,0.0,8.005804262086327e-05,0.0,1.545162799216105e-06,0.0,5.80436238431206e-06
5.04479,0.0003708435375736908,0.0,7.082491021110452e-05,0.0,-5.4593366234655665e-06,0.0,3.039028665991919e-06
5.04997,0.0002960871177688159,0.0,7.282577599568639e-05,0.0,-9.214401021095214e-06,0.0,1.3856418607021008e-05
5.05484,0.00021065194541238386,0.0,5.56459734766412e-05,0.0,-1.3208511476614995e-05,0.0,4.38713605719198e-06
5.0648800000000005,0.00014274119671333892,0.0,3.0559989555698264e-05,0.0,-3.280824375076813e-06,0.0,3.289100546827618e-07
5.06991,0.00011619188517770911,0.0,2.075808399154159e-05,0.0,5.501837215495761e-06,0.0,5.435140327062458e-06
