,a0,a1,a2,a3,a4,a5,a6,a7,a8
4.32908,0.00015175916236830175,0.0,4.643176742147421e-05,0.0,-1.1043090465504478e-05,0.0,2.181130622367254e-05,0.0,5.23133076102273e-06
4.33012,0.00021437235987504253,0.0,6.15161932594387e-05,0.0,-1.221905492807961e-05,0.0,1.1372873079230976e-05,0.0,1.1066509562293313e-05
4.33119,0.00010764911731177198,0.0,3.24409847606197e-05,0.0,-6.834699487346034e-06,0.0,8.738979848875022e-06,0.0,3.1631003185700192e-06
4.33324,7.332509218136327e-05,0.0,1.3646604018912272e-05,0.0,-3.911996181833434e-06,0.0,4.262259093068984e-06,0.0,2.4085064868449106e-06
4.33515,5.585531295482172e-05,0.0,1.058686568378672e-05,0.0,-2.9276827122146817e-06,0.0,6.602970754789835e-06,0.0,-2.466005119694275e-06
4.34004,3.3358573177853604e-05,0.0,7.282218286090584e-06,0.0,-2.8461575562619887e-06,0.0,2.4077859118995484e-06,0.0,2.774952566482398e-06
4.34488,2.9843338017064095e-05,0.0,2.4651852940124835e-06,0.0,-6.178859238954507e-06,0.0,3.8457295438903405e-06,0.0,2.7283793962625597e-06
4.34998,2.8258003180679478e-05,0.0,2.4411185774723354e-06,0.0,-3.658149582888194e-06,0.0,1.6196939093332625e-06,0.0,2.6561803971114336e-06
4.37005,3.100308892417787e-05,0.0,1.1764044375563642e-06,0.0,-6.345185932002282e-06,0.0,8.723903904682929e-08,0.0,4.428072497719768e-06
4.39015,3.985950693929436e-05,0.0,-2.977445411431129e-06,0.0,9.805987344025563e-07,0.0,7.064433692980971e-07,0.0,2.6987872060597945e-06
4.41003,5.462559388498519e-05,0.0,-4.364245081883465e-06,0.0,-3.907373572465029e-06,0.0,6.305306559003466e-06,0.0,2.5992533762695124e-06
4.42024,8.003962545490566e-05,0.0,-3.996035268520268e-06,0.0,-5.8602792840917585e-06,0.0,8.507883492268846e-06,0.0,-2.0164050139558463e-06
4.43018,0.00010004084769687913,0.0,-7.816053129155593e-06,0.0,-5.069346619574556e-06,0.0,6.853045612924479e-06,0.0,-2.802498827400191e-07
4.44004,0.00018859749284124772,0.0,-1.5826828051882054e-05,0.0,-8.760405925069382e-06,0.0,1.051578841946659e-05,0.0,5.892727407083626e-06
4.44994,0.00029572340263988407,0.0,-3.5780200777889085e-05,0.0,-1.3476485653523637e-05,0.0,1.5564017246760286e-05,0.0,2.5315990748872398e-06
4.4549900000000004,0.0006942137354679209,0.0,-9.068833153317031e-05,0.0,-4.527073881215013e-06,0.0,2.467599926338527e-05,0.0,2.217562662421131e-06
4.46012,0.0010358166089943876,0.0,-0.00011267197224939755,0.0,-4.093580367607139e-05,0.0,8.931583915964347e-05,0.0,1.2917857676252865e-06
4.4699599999999995,0.0010955691334525262,0.0,-0.00015867436656904135,0.0,-6.378863775896991e-05,0.0,0.00012978762670703197,0.0,-2.5869465668267252e-06
4.4779800000000005,0.0008066322544014956,0.0,-0.00010467234240697555,0.0,-2.1029544351035447e-05,0.0,6.548278501827122e-05,0.0,7.10424046104126e-07
4.48613,0.00038573223647132355,0.0,-3.956681969699043e-05,0.0,-3.0021110781482657e-05,0.0,4.516415489519809e-05,0.0,-9.296325376314998e-06
4.48819,0.0002838256752101624,0.0,-3.130234729948039e-05,0.0,-6.417518407164371e-06,0.0,1.707535296163234e-05,0.0,-5.133030021712366e-06
4.490069999999999,0.00037514692215335344,0.0,-5.428446284610612e-05,0.0,-1.5992000802881804e-05,0.0,3.596820793593224e-05,0.0,8.072837014363876e-06
4.49222,0.00014457578666824617,0.0,-1.2308916541751565e-05,0.0,-8.439100467816687e-06,0.0,1.8872148667964622e-05,0.0,-4.001800824582859e-08
4.4949900000000005,9.735952147096412e-05,0.0,-2.9518961151083644e-06,0.0,-5.159919245824838e-06,0.0,1.1954404711368952e-05,0.0,-3.941463798095015e-06
4.499969999999999,5.500383191826487e-05,0.0,3.359899867316045e-06,0.0,-3.1922765555532045e-06,0.0,6.549609528734301e-06,0.0,-3.9695211070054155e-08
4.51021,4.1233014621945917e-05,0.0,2.8387754343948e-06,0.0,1.0292763547798336e-06,0.0,-1.6620482132526062e-06,0.0,4.845735312024756e-06
4.51218,9.497938680714965e-05,0.0,2.3050698036138712e-05,0.0,-1.8345496211789985e-06,0.0,7.257673900391599e-06,0.0,1.8644171891762098e-06
4.51508,0.0002746910018027315,0.0,7.320215763330362e-05,0.0,-2.655752230412738e-05,0.0,2.9856550449035687e-05,0.0,2.0819560078832828e-05
4.52007,0.0004811147292617655,0.0,0.000108458110965241,0.0,-1.4553019069994135e-05,0.0,2.687857740955783e-05,0.0,1.702494940569352e-05
4.52524,0.0008737028085954208,0.0,0.0001643165466389635,0.0,-6.678703635171703e-05,0.0,6.917383490643581e-05,0.0,6.223066342062237e-05
4.5294099999999995,0.0008731000823537398,0.0,0.0001748137340540133,0.0,-3.811284924611199e-05,0.0,5.649543255573794e-05,0.0,2.546597482652456e-05
4.53506,0.0015229377567926282,0.0,0.0002598955380553956,0.0,-4.750105544450313e-05,0.0,7.178818522302337e-05,0.0,3.391846740739398e-05
4.54024,0.0016889150206920854,0.0,0.00025737206013445017,0.0,-0.00011403724928176605,0.0,8.381461729235962e-05,0.0,0.00011315211086473774
4.5498,0.00218379684669181,0.0,0.00012547239577538635,0.0,-9.218272184243018e-05,0.0,9.18241328362069e-05,0.0,4.580893705078224e-05
4.56018,0.003308482184515974,0.0,-0.00011707216891921975,0.0,-0.00012059813278436979,0.0,0.0002511603887625079,0.0,3.992926455388956e-05
4.570130000000001,0.0030432694957270483,0.0,-0.00017337255694465818,0.0,-0.00013391558081221272,0.0,0.00016491299747835712,0.0,0.0001739520884159293
4.580030000000001,0.0015591029144124467,0.0,-9.474270503963617e-05,0.0,-8.311117159355643e-05,0.0,0.0001786395314588487,0.0,-1.6197563903552845e-05
4.59008,0.000830860925618206,0.0,-3.978742310623716e-05,0.0,-1.684161051386477e-05,0.0,6.843872061205935e-06,0.0,3.352060584166502e-05
4.60027,0.0006745192732793768,0.0,8.379775086431252e-05,0.0,-3.886411266912037e-05,0.0,4.3234053447940545e-05,0.0,1.0629483998858801e-05
4.60999,0.0015155887608672286,0.0,0.0003283493933749153,0.0,-7.451586733298836e-05,0.0,5.176356958888685e-05,0.0,8.129673173417681e-05
4.62023,0.0017051433517106826,0.0,0.00039801162125709626,0.0,-7.424054936451831e-05,0.0,0.00010331831016239809,0.0,4.9605622121656495e-05
4.62994,0.0012410064926560065,0.0,0.0003624098467314573,0.0,-7.717487919635087e-05,0.0,7.033998238026899e-05,0.0,-1.2932162976431612e-05
4.63517,0.0006581515547353524,0.0,0.00014249301479072837,0.0,-3.846408963079258e-05,0.0,3.7343598617834445e-05,0.0,-5.17472350213915e-06
4.639959999999999,0.00039102867615179295,0.0,6.925126085136748e-05,0.0,-3.036193224170981e-05,0.0,2.141960766619816e-05,0.0,-2.4169818842229694e-06
4.64996,0.0003223265031036396,0.0,2.8929122379290225e-05,0.0,-5.016139667736266e-06,0.0,2.9620006378345624e-05,0.0,-3.955857593616603e-06
4.67012,0.00016749158532374,0.0,2.107741597641422e-05,0.0,-8.267785875525829e-06,0.0,8.169064646611451e-06,0.0,-2.7467251625666014e-06
4.68015,8.762904195962564e-05,0.0,1.140053342886313e-05,0.0,-8.05415523852307e-06,0.0,6.94207970868603e-07,0.0,1.0473902198269923e-05
4.68993,6.731479038578808e-05,0.0,8.311039858490273e-06,0.0,-7.08112446953965e-06,0.0,2.8529537258019956e-06,0.0,5.469524387948801e-06
4.71002,5.419289149629676e-05,0.0,4.859460968330878e-06,0.0,4.969709389850143e-07,0.0,1.5625840538317204e-06,0.0,3.878041245760272e-07
4.73,4.992175908883785e-05,0.0,8.598696280418477e-06,0.0,-7.245779598185187e-07,0.0,1.6407944366974616e-07,0.0,-1.43301447811564e-06
4.75,6.787329101758261e-05,0.0,9.244765320038796e-06,0.0,-1.275915719841261e-06,0.0,3.566131376395603e-06,0.0,2.3066810583446124e-06
4.75518,0.00012109092243253649,0.0,1.5506605282514384e-05,0.0,5.216352968216231e-07,0.0,-9.748198555941575e-07,0.0,5.677923571723586e-06
4.75888,0.00013951839922491654,0.0,1.3058560679819978e-05,0.0,-5.919176266047977e-06,0.0,1.093762793432167e-05,0.0,-6.565548152844306e-06
4.77004,0.000168841607282749,0.0,1.9996750333162972e-05,0.0,-2.088863424239342e-06,0.0,1.5245230555011491e-05,0.0,-7.369707782237916e-06
4.77502,0.00025590755138404345,0.0,3.7342616122821716e-05,0.0,-1.129208019038837e-05,0.0,1.875151926866551e-05,0.0,1.1173420005283529e-06
4.7801800000000005,0.0005431220258439532,0.0,0.0001281971462130544,0.0,-7.93059063148593e-05,0.0,5.3618961795405404e-05,0.0,1.6209577979296053e-05
4.79012,0.0006761921083927606,0.0,0.00015039076563789879,0.0,-2.533655234941202e-05,0.0,2.511325725390268e-05,0.0,4.128354322507977e-05
4.799919999999999,0.000557903691122789,0.0,0.00011655579000920802,0.0,-1.544787107684819e-05,0.0,-4.361870760394303e-06,0.0,3.0407793728965226e-05
4.81003,0.00026647596316039444,0.0,5.569478697069382e-05,0.0,-5.1469326862169344e-06,0.0,9.343009929454155e-06,0.0,2.5245465276332168e-05
4.8121599999999995,0.00012892901595932854,0.0,3.054794016000282e-05,0.0,-2.6523788743603867e-06,0.0,6.469726969373364e-06,0.0,1.2554266709133796e-06
4.81527,7.972197466395144e-05,0.0,2.02827374570249e-05,0.0,5.632622401267234e-07,0.0,3.847881117627817e-06,0.0,1.799434486012309e-07
4.82006,4.36089141321984e-05,0.0,1.108591553973575e-05,0.0,-2.153185455624523e-06,0.0,-1.8223870284303314e-06,0.0,3.238806764986786e-07
4.82989,2.809342706253771e-05,0.0,3.405188043286024e-06,0.0,-1.6107035863982655e-06,0.0,-1.6457558626849491e-06,0.0,3.8045778067386785e-06
4.85003,2.0054783288082516e-05,0.0,2.0541254053912976e-06,0.0,2.053701833027e-06,0.0,-1.3061883033822606e-06,0.0,1.2364365881600997e-06
4.86629,1.9704998325636765e-05,0.0,3.0271392802075294e-06,0.0,4.4919980542851413e-07,0.0,3.91216428418918e-07,0.0,1.548471963972233e-06
4.88989,2.2833024295489685e-05,0.0,4.059951041393305e-06,0.0,-1.5725066374569832e-06,0.0,-7.228927507239137e-07,0.0,5.252108225104735e-06
4.89991,4.3253596233072856e-05,0.0,2.3902090609609125e-06,0.0,-2.4795519911135346e-06,0.0,4.892170059511206e-06,0.0,-5.010793719154587e-06
4.9101300000000005,6.230878945092497e-05,0.0,-3.4598422268697427e-06,0.0,-2.4960038194572757e-06,0.0,3.1619426888424924e-06,0.0,3.286316949515358e-06
4.91996,7.864315465982241e-05,0.0,-2.611132223865223e-06,0.0,-9.860949360241873e-08,0.0,3.4868187668771847e-06,0.0,-9.392922447385459e-06
4.92615,7.995879632886111e-05,0.0,-1.4763296085826564e-06,0.0,-1.9052295029487867e-06,0.0,-1.5464795098040785e-06,0.0,5.235537125223557e-06
4.9301900000000005,8.025548737056957e-05,0.0,1.4980029240126495e-06,0.0,-5.394483798664277e-06,0.0,6.782262954291342e-08,0.0,1.0641572251488676e-05
4.93692,7.715674832634449e-05,0.0,2.8013570925189565e-06,0.0,-1.5336196784105254e-06,0.0,4.987546686458044e-06,0.0,5.209666132845407e-06
4.94675,8.028270345832612e-05,0.0,1.4719550754379036e-06,0.0,-2.3757408071032257e-06,0.0,1.153788086991421e-06,0.0,1.0152803727028022e-05
4.95027,8.038239623734505e-05,0.0,8.543573505105755e-06,0.0,-4.641097018037154e-06,0.0,6.160318524315893e-06,0.0,5.120066413992491e-06
4.95676,8.566460895472349e-05,0.0,3.695315029271475e-06,0.0,2.889110427014581e-06,0.0,2.754656379912862e-07,0.0,4.525834858348172e-06
4.961869999999999,9.024263310955748e-05,0.0,8.687022296406093e-06,0.0,7.541698810825647e-07,0.0,-1.3615845320467527e-08,0.0,3.640854982560764e-06
4.96475,9.486568475247081e-05,0.0,6.426228906904654e-06,0.0,1.940802577476458e-06,0.0,2.3440047616165804e-06,0.0,1.2764496414930125e-06
4.96787,9.560864676397117e-05,0.0,1.0297157446208172e-05,0.0,-1.930099316394975e-06,0.0,3.2202818038481964e-06,0.0,8.500952934023835e-06
4.97004,0.00010017084714710947,0.0,9.28129020703399e-06,0.0,-6.2419862504544395e-06,0.0,1.233847738141241e-05,0.0,5.0509007566432936e-06
4.9728,9.727112710804301e-05,0.0,1.2321275284104522e-05,0.0,-6.274834439348877e-07,0.0,2.5769219648450084e-06,0.0,8.870344980779362e-06
4.97463,9.752980246875894e-05,0.0,1.4287125687791755e-05,0.0,7.156782910545851e-07,0.0,-1.8276356393462038e-06,0.0,-4.177622330504034e-09
4.98471,8.069980526571085e-05,0.0,6.610370892332725e-06,0.0,1.0546660891692342e-06,0.0,3.785789203257587e-06,0.0,3.400976763932215e-06
4.990069999999999,7.946062991579388e-05,0.0,1.1957173485428144e-05,0.0,-2.019074104468268e-06,0.0,2.5510506449000497e-06,0.0,5.0497264791316265e-06
4.994669999999999,6.30424654773064e-05,0.0,7.45080172832905e-06,0.0,-2.7900403053864774e-07,0.0,-5.696836942836383e-07,0.0,5.3778661483412884e-06
5.00464,5.0281951232873335e-05,0.0,5.367785539015723e-06,0.0,3.3071316404515264e-07,0.0,1.0003669842416386e-07,0.0,-3.244107830388142e-07
5.00999,5.3741976229764744e-05,0.0,5.797691595544571e-06,0.0,2.137706573403337e-06,0.0,1.4014493349761905e-06,0.0,-1.4526927096806206e-06
5.01484,6.768299748636359e-05,0.0,1.1046255892205958e-05,0.0,-1.4587342180035937e-06,0.0,2.885471058752573e-06,0.0,5.1772874449758905e-06
5.01774,9.241235345604675e-05,0.0,1.1692598709815866e-05,0.0,2.120951245878632e-06,0.0,4.442673984799163e-06,0.0,1.5564894463005672e-06
5.01786,8.946562670611838e-05,0.0,1.101514928754338e-05,0.0,-1.8292274752025509e-07,0.0,4.762018084268246e-07,0.0,-6.701853101465391e-07
5.019819999999999,0.00014466731517880844,0.0,2.4158170453739202e-05,0.0,-1.7125524532514874e-06,0.0,6.0922771949561665e-06,0.0,-4.271245005821982e-06
5.0248,0.00026600124322656587,0.0,4.6414230005032354e-05,0.0,-1.2294156618276248e-05,0.0,1.5295356633021405e-06,0.0,-8.223062545922565e-06
5.027830000000001,0.000292516896657814,0.0,5.2699850552444175e-05,0.0,-1.9951724733632928e-05,0.0,2.9026862687995626e-06,0.0,-1.6755985986213464e-06
5.0301,0.00030736399378275705,0.0,4.644893687197803e-05,0.0,-2.355857840327052e-06,0.0,1.2196666032171938e-05,0.0,3.1012403192026235e-05
5.032780000000001,0.00034791100072392896,0.0,6.597841003786533e-05,0.0,5.446919169934628e-07,0.0,-8.915854720917058e-06,0.0,1.4049332608710374e-05
5.0359,0.00039958031628790935,0.0,6.617680952942196e-05,0.0,-8.860672536200458e-06,0.0,6.569607569204807e-06,0.0,1.5505420719493736e-06
5.03871,0.0004195151194542258,0.0,8.204518965983648e-05,0.0,-5.050646934542751e-06,0.0,-6.7237353515543125e-06,0.0,-2.599201413205669e-06
5.041980000000001,0.0004057099124925479,0.0,8.112522282272916e-05,0.0,-1.2412926742974523e-06,0.0,-1.1642913398684951e-06,0.0,1.2625089713291284e-05
5.04479,0.0003715505821062342,0.0,6.990396448824075e-05,0.0,-2.9015115799637073e-06,0.0,9.396975611327368e-06,0.0,-1.1819307911515817e-05
5.04997,0.00029432345493753435,0.0,7.479465728420306e-05,0.0,-1.4108410527991107e-05,0.0,7.56031194785057e-08,0.0,2.3908845369075308e-05
5.05484,0.0002115045913581033,0.0,5.456235830242738e-05,0.0,-1.0495566009099689e-05,0.0,1.2381862420948197e-05,0.0,-1.4278767245805716e-05
5.0648800000000005,0.00014227739234822607,0.0,3.10489913114423e-05,0.0,-4.36937891153283e-06,0.0,-2.886948936240101e-06,0.0,5.890932524945677e-06
5.06991,0.00011514826419901376,0.0,2.2056448295516516e-05,0.0,2.657825039627321e-06,0.0,-1.2294733034734343e-06,0.0,1.229377047100412e-05
5.07448,9.393636506262233e-05,0.0,2.2279159711671468e-05,0.0,3.1684607059872134e-06,0.0,-5.755617037322101e-06,0.0,-1.8376019375587585e-06
5.08419,7.990516727101555e-05,0.0,1.7425905772523358e-05,0.0,-1.1179476791168873e-06,0.0,-7.726743792072279e-07,0.0,7.443977253654441e-06
5.08999,8.870004279611134e-05,0.0,1.4699881521656882e-05,0.0,3.1934785720028653e-06,0.0,-2.735309353174333e-06,0.0,1.1185283888867169e-05
5.093719999999999,0.0003306441357019925,0.0,9.41088775180806e-05,0.0,-1.968190049401718e-06,0.0,-8.936774042968714e-06,0.0,-1.9934821414631344e-05
5.09676,0.0006261508654450321,0.0,0.00015111429051608533,0.0,1.0582369418028559e-06,0.0,9.175564896123225e-06,0.0,2.6814221105742562e-05
5.09889,0.0006974386777100695,0.0,0.00016770006937821805,0.0,7.999521535904596e-06,0.0,1.2950518812825767e-05,0.0,1.1623832728338701e-05
5.09999,0.0007336638989346846,0.0,0.0001781557440711919,0.0,-1.6098098449113317e-05,0.0,2.076650737993263e-05,0.0,2.0535140076884542e-05
5.10043,0.0007188042028918086,0.0,0.0001672668626671896,0.0,-1.757193381224438e-05,0.0,2.790382927533651e-05,0.0,1.620269893475673e-05
5.100709999999999,0.0007162268334192339,0.0,0.00015840841411394959,0.0,-1.5132765221724123e-05,0.0,2.572477119626944e-05,0.0,1.594603235928758e-05
5.10288,0.000886223084296466,0.0,0.00021778570851385012,0.0,-3.250191390426104e-05,0.0,-4.0703236854690005e-06,0.0,5.565348665552923e-05
5.1048599999999995,0.0009272248188614429,0.0,0.0002114105482102776,0.0,-3.8563905731988565e-05,0.0,2.01653515191968e-05,0.0,3.6631363155113344e-05
5.1069,0.000924949463981436,0.0,0.00020021863935027062,0.0,-6.972260682992021e-06,0.0,2.7240992093357256e-06,0.0,3.620956845751552e-05
5.10878,0.0009353000038839992,0.0,0.00024183427563108533,0.0,-2.6042469307040013e-05,0.0,3.227914888113688e-05,0.0,5.671434812969953e-05
5.110040000000001,0.0009431755953804566,0.0,0.00022282476067745036,0.0,-6.4662197288005076e-06,0.0,-8.341764652544725e-06,0.0,9.798419448104055e-05
5.11075,0.0009313241656165209,0.0,0.00020359429385866313,0.0,-7.0308320303559665e-06,0.0,2.3474784211145768e-05,0.0,2.7122749809166598e-05
5.11384,0.0009146392187192537,0.0,0.00019574784896256905,0.0,-2.1229180997136444e-05,0.0,1.804822040184772e-05,0.0,4.500138979387217e-05
5.1188,0.000766412593529742,0.0,0.000170316786721691,0.0,-9.1019014491871e-06,0.0,1.7322384214637554e-05,0.0,2.620224118956313e-05
5.1237699999999995,0.0005623379652772748,0.0,0.0001332230585271534,0.0,-1.7682705538715627e-05,0.0,1.8633868591123586e-06,0.0,2.0173041879519046e-05
5.12852,0.00041052559481460254,0.0,8.544884373082632e-05,0.0,-2.1810800999821073e-06,0.0,1.0577025642260275e-05,0.0,1.6640977790216506e-06
5.12994,0.00042840553037160766,0.0,0.00010516363078291047,0.0,-6.6263312178668015e-06,0.0,9.59454930679545e-06,0.0,4.1855572768448764e-05
5.1338099999999995,0.0003307043987375624,0.0,8.134016411701246e-05,0.0,-1.506075989207365e-06,0.0,-1.6763808526105487e-06,0.0,7.43874037612093e-06
5.13888,0.00033038731714860335,0.0,7.019737100807541e-05,0.0,2.5844345979551734e-06,0.0,5.853590285264341e-06,0.0,6.187880432301312e-06
5.14165,0.0003177103558642801,0.0,7.631766527849991e-05,0.0,-5.570212171407826e-06,0.0,8.81905683073573e-06,0.0,3.749733610101685e-06
5.1447400000000005,0.0002927432776490646,0.0,6.304547506830939e-05,0.0,-2.72233898327905e-07,0.0,1.8905766930393167e-06,0.0,-2.299448859179685e-07
5.14799,0.00027179484802141276,0.0,6.093047041474412e-05,0.0,-1.638201440866349e-05,0.0,7.157359563891165e-06,0.0,4.067969823793435e-06
5.15001,0.00026094970887096953,0.0,6.280706872517292e-05,0.0,-1.214926804173976e-05,0.0,9.099136404184313e-06,0.0,2.030392783399163e-05
5.150980000000001,0.00024913245752717007,0.0,5.711801190746076e-05,0.0,-3.100867203401379e-06,0.0,-5.117471234489294e-06,0.0,1.705463867126013e-05
5.15704,0.00021032868611103398,0.0,4.087315917104316e-05,0.0,-9.2939404042306e-06,0.0,9.333995706496722e-06,0.0,5.51082505757316e-06
5.15937,0.00018817270943898224,0.0,3.74287932664505e-05,0.0,3.1085824822398378e-06,0.0,4.6134275530508635e-06,0.0,7.957474255083037e-06
5.17005,0.0001194857751738008,0.0,2.520428116350077e-05,0.0,-2.6386547830238307e-06,0.0,6.3059362382590206e-06,0.0,4.797397293584111e-06
5.18984,8.867835746245394e-05,0.0,1.7481247902804385e-05,0.0,2.6402251970794e-06,0.0,-2.555565499274051e-06,0.0,9.460015626651055e-06
5.210030000000001,9.675934753207774e-05,0.0,2.2085564542610125e-05,0.0,3.994592425403268e-06,0.0,-6.8179303886886845e-06,0.0,1.0433827990587746e-05
5.23003,0.00013104993113735187,0.0,2.1735506684864334e-05,0.0,3.102377480617867e-06,0.0,-3.782275367511721e-06,0.0,9.343111037742554e-06
5.2395,0.00016959000287966976,0.0,3.848025422034551e-05,0.0,-6.959906297221521e-07,0.0,4.018592896976309e-06,0.0,-1.6210001961458441e-07
5.24306,0.00018550924786464603,0.0,3.9010729735668994e-05,0.0,-2.8669801712933436e-06,0.0,-8.412236675706536e-06,0.0,2.0784792894403447e-05
5.25013,0.0002556787343905097,0.0,4.44772286512373e-05,0.0,6.763261530618687e-06,0.0,-8.095375413624784e-06,0.0,2.489039796535094e-05
