,a0,a1,a2,a3,a4
4.51021,6.432048811603389e-05,0.0,3.3640977478318024e-05,0.0,-3.049573011469871e-05
4.51218,7.512152356629029e-05,0.0,4.036866186776871e-05,0.0,-4.76709931178125e-05
4.51508,7.478284035232428e-05,0.0,5.0517595666027765e-05,0.0,-6.396543530830286e-05
4.52007,6.796221365150527e-05,0.0,3.725762719558301e-05,0.0,-6.181140699096854e-05
4.52524,6.785761692942337e-05,0.0,3.688799798044878e-05,0.0,-6.965717563143348e-05
4.5294099999999995,6.696860531993167e-05,0.0,4.600150009913597e-05,0.0,-7.429228939886399e-05
4.53506,5.9551234450812496e-05,0.0,2.915061390653901e-05,0.0,-6.837134251793125e-05
4.54024,4.309803223062206e-05,0.0,2.00978694630162e-05,0.0,-3.987933044365668e-05
4.5498,5.475789089903471e-05,0.0,2.691039524200063e-05,0.0,-4.4631674470890624e-05
4.56018,2.1483733963608936e-05,0.0,7.144340569597889e-06,0.0,-1.761024353884561e-05
4.570130000000001,1.67496378382883e-05,0.0,1.1290097129946434e-05,0.0,-1.0809420263443345e-05
4.580030000000001,2.3987721156150932e-05,0.0,6.293364712146069e-06,0.0,-1.2761950512758045e-05
4.59008,5.098948791610806e-05,0.0,3.3660505791281396e-05,0.0,-5.935754792227015e-05
4.60027,0.00014526230318851824,0.0,0.00010805455674988868,0.0,-0.00022385082784440348
4.60999,0.0004330996091561407,0.0,0.00028940931335593925,0.0,-0.0007008159030866183
4.62023,0.00047937784365804654,0.0,0.00033233595290566817,0.0,-0.00083152015050007
4.62994,0.0003591482632845858,0.0,0.00028136246437280037,0.0,-0.0006295214890419196
4.63517,0.00019304665224904036,0.0,0.00012429976464293864,0.0,-0.0002929702122811014
4.639959999999999,0.0001731512388977348,0.0,0.00010542858902674419,0.0,-0.00018340776467054177
4.64996,0.00020227225052584752,0.0,0.00012150370671220403,0.0,-0.0002306455927001365
4.67012,0.00021661755081805136,0.0,0.00010023729080062644,0.0,-0.0002463488803874376
4.68015,0.0001484853689271049,0.0,6.086406721580528e-05,0.0,-0.00013094939109393254
4.68993,0.00010536077685284241,0.0,5.031224079469865e-05,0.0,-8.84069568370034e-05
4.71002,8.931439041497608e-05,0.0,4.2049989976273765e-05,0.0,-5.73097697802858e-05
4.73,9.743646243574819e-05,0.0,4.838901754790906e-05,0.0,-6.762604994298781e-05
4.75,0.00015885158330019387,0.0,7.727604902708253e-05,0.0,-0.00013545286470151446
4.75518,0.0003259456166399051,0.0,0.00016862682294841846,0.0,-0.00036561952985794525
