,a0,a1,a2,a3,a4
4.9301900000000005,0.00010490393041822307,0.0,5.512061204647764e-05,0.0,-4.281916541915163e-05
4.93692,0.00010624485489610678,0.0,4.5018740396667256e-05,0.0,-4.209453060317235e-05
4.94675,0.00010729760227565041,0.0,4.735047923667302e-05,0.0,-5.1155276120445865e-05
4.95027,0.00011167951912079245,0.0,5.693304464435477e-05,0.0,-5.518478968836998e-05
4.95676,0.00010778013666719518,0.0,5.08271771012377e-05,0.0,-5.395451387763499e-05
4.961869999999999,0.00011204276881018631,0.0,5.2701700891554955e-05,0.0,-5.641319677231779e-05
4.96475,0.00011222857777244326,0.0,5.213159725547436e-05,0.0,-5.859633720188177e-05
4.96787,0.0001161535364611242,0.0,5.815417236365328e-05,0.0,-6.704181987579745e-05
4.97004,0.00012196723673688667,0.0,5.961270798645702e-05,0.0,-5.5795135399652316e-05
4.9728,0.00011569183219049201,0.0,5.421797696605075e-05,0.0,-5.8590650326358973e-05
4.97463,0.00011711014576504082,0.0,5.799357350861747e-05,0.0,-6.519961944031931e-05
4.98471,0.00011869616140723906,0.0,5.922601814298211e-05,0.0,-6.405856795880698e-05
4.990069999999999,0.0001262676210666496,0.0,6.495754227060371e-05,0.0,-6.097140422290314e-05
4.994669999999999,0.00012195023280779581,0.0,6.398487001888479e-05,0.0,-6.289187887318372e-05
5.00464,0.0001264042569246916,0.0,6.815684132277664e-05,0.0,-7.254930687780982e-05
5.00999,0.00013568015738934676,0.0,6.465185551118682e-05,0.0,-5.7732681161781394e-05
5.01484,0.0001464791374139633,0.0,7.932055392075493e-05,0.0,-8.054885592871812e-05
5.01774,0.00016459564562335598,0.0,8.025856910590122e-05,0.0,-8.900574117821423e-05
5.01786,0.00016353163376799017,0.0,7.577809489823523e-05,0.0,-8.976949005748575e-05
5.019819999999999,0.00020137823977808806,0.0,8.791619428404999e-05,0.0,-0.00011551778611684133
5.0248,0.00032132770783384513,0.0,0.00012664444696667605,0.0,-0.00014989381990803118
5.027830000000001,0.00043583547304112795,0.0,0.00018014948499103689,0.0,-0.0001690524623940195
5.0301,0.00043377518119487157,0.0,0.00017652160349293874,0.0,-0.0001647755211194846
5.032780000000001,0.0004097119086863409,0.0,0.00017294531192113967,0.0,-0.0001756681647659792
5.0359,0.0003999243056973386,0.0,0.0001561095898216957,0.0,-0.0001516101777526357
5.03871,0.00039469686902791955,0.0,0.0001631186829358853,0.0,-0.000161267057081953
5.041980000000001,0.0003728094417934033,0.0,0.0001459767904349436,0.0,-0.00014043346447019386
5.04479,0.0003363798160873701,0.0,0.00013597268510718067,0.0,-0.00012180474050743086
5.04997,0.0002533369754966303,0.0,0.00012788681125079754,0.0,-8.769483329920319e-05
5.05484,0.00018184636009403423,0.0,9.06175078661247e-05,0.0,-9.088344114132333e-05
5.0648800000000005,0.0003558601508971837,0.0,0.00017229942944043728,0.0,-0.0001849008765409761
5.06991,0.00034763958405234534,0.0,0.00017013038689150662,0.0,-0.00015715733673009007
5.07448,0.00035586397177689327,0.0,0.00017309331651856586,0.0,-0.00019893214478365823
5.08419,0.0003216812105484949,0.0,0.0001820766546578712,0.0,-0.00021175392088805257
5.08999,0.0003210493696663315,0.0,0.00018172543470752818,0.0,-0.0002114812386403193
5.093719999999999,0.0005728942653775673,0.0,0.0003600280743058513,0.0,-0.00046530595745825
5.09676,0.0007533507219919058,0.0,0.0004721837673812516,0.0,-0.0005948118731688705
5.09889,0.0007327376284990213,0.0,0.00046594716474958857,0.0,-0.0005952172574712763
5.09999,0.0007332289476608192,0.0,0.00048591317916489053,0.0,-0.0005819478913606442
5.10043,0.0007249372477553011,0.0,0.00047424198084056965,0.0,-0.0005817989715883907
5.100709999999999,0.0007241830900608794,0.0,0.00045477534512946026,0.0,-0.0005738925709045298
5.10288,0.0012123990480118413,0.0,0.0007219993949851886,0.0,-0.0006915605934028601
