,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
4.48613,3.821506250129499e-05,2.6526868813977674e-05,-1.972288432020929e-05,2.3783105821188538e-06,4.439331463044736e-06,5.481732174753246e-06,4.495659667438114,0.3430624412620763,1.1239149168595286
4.48819,4.430516678239419e-05,2.737885058138119e-05,-2.7147625823285802e-05,2.288405206123077e-06,3.845768677858675e-06,5.0322546186010076e-06,5.62198488814326,0.22921317692558096,1.405496222035815
4.490069999999999,4.290453802664195e-05,3.199215558372329e-05,-2.5159006748636095e-05,2.3916792262531537e-06,4.034929993359558e-06,5.283997935961393e-06,5.4895987378126545,0.2406452729115669,1.3723996844531636
4.49222,4.9341142502802e-05,2.8343831582183244e-05,-2.409687030758901e-05,1.872987120622544e-06,3.230142252386645e-06,4.245951542980289e-06,8.486426972232586,0.07529971605437513,2.1216067430581464
4.4949900000000005,5.440138573776089e-05,3.134291424980376e-05,-2.5323364667026774e-05,1.678628876389402e-06,2.802203182458842e-06,3.860571843103778e-06,12.748394503550982,0.012572917253339866,3.1870986258877454
4.499969999999999,5.813836212068943e-05,3.336738782815502e-05,-3.081797124795714e-05,1.6499870471022017e-06,2.657896383678653e-06,3.718989502275131e-06,7.57918549057344,0.10826781430195509,1.89479637264336
4.51021,6.35235379367098e-05,3.495863234938287e-05,-3.206961256473905e-05,1.6611968354917627e-06,2.5901689136985747e-06,3.8062598896125572e-06,11.57746035924928,0.02078619387114944,2.89436508981232
4.51218,7.453847728203698e-05,4.510874959014536e-05,-5.006323566205973e-05,2.2573567541824253e-06,3.4341388750549732e-06,4.962701097166917e-06,11.316500079943255,0.023228080944271312,2.829125019985814
4.51508,7.464044729512447e-05,5.308700203631935e-05,-6.161330591522803e-05,3.147082251957228e-06,4.9737370866012955e-06,6.877432711575305e-06,7.590250462140263,0.1077948488400281,1.8975626155350658
4.52007,6.791109141908622e-05,4.116015085969488e-05,-6.189804614785826e-05,3.5281220080943374e-06,5.564475866105834e-06,7.498996700860614e-06,6.110312973045008,0.19106010612332258,1.527578243261252
4.52524,6.743796834185158e-05,4.057756287268437e-05,-6.775197486665826e-05,4.768437094615379e-06,7.692840614576245e-06,1.017322971075685e-05,2.1101447179811617,0.7155088575949322,0.5275361794952904
4.5294099999999995,6.879977870281649e-05,4.501967689431813e-05,-7.180227254391382e-05,4.163575038982867e-06,7.504673687529648e-06,8.958566183538643e-06,1.450207278677875,0.8354234893011501,0.36255181966946876
4.53506,5.7852761495356254e-05,3.307695971908427e-05,-7.353006837710326e-05,5.82531541570388e-06,8.802628232638754e-06,1.1439685660245967e-05,1.042574566240406,0.9032730323261315,0.2606436415601015
4.54024,4.530007009933908e-05,2.4572973356194904e-05,-4.213371266527789e-05,6.810363285436232e-06,1.1646015889241303e-05,1.4806666509490264e-05,1.326094047355634,0.8569329963024809,0.3315235118389085
4.5498,5.5256098941181895e-05,2.738992852210386e-05,-4.1988453768840325e-05,3.685737980599794e-06,6.389031621984821e-06,7.998877872851912e-06,4.431125648460557,0.35079249246600197,1.1077814121151393
4.56018,2.0576580519421942e-05,1.2055533153817038e-05,-1.4965446712743134e-05,4.5663064339020864e-06,6.622767255101048e-06,9.003506858115715e-06,1.2884732573970827,0.8633281578951364,0.3221183143492707
4.570130000000001,1.616989580530704e-05,1.3186008668940449e-05,-1.1129734525361214e-05,4.216350554449061e-06,6.394228124803856e-06,9.519450506795582e-06,0.4060424285963954,0.9819792089843016,0.10151060714909885
4.580030000000001,1.9893212123380436e-05,1.9255307825012473e-05,-2.0509877409260708e-05,4.751442972779787e-06,4.539566245001206e-06,9.028930909030846e-06,1.3520122469563778,0.8524911357733331,0.33800306173909445
4.59008,5.093663289267909e-05,3.8674489944054175e-05,-5.806400012669365e-05,3.6813819768271902e-06,6.0129248422090195e-06,8.139003503460622e-06,3.2312218560945913,0.5199028907915673,0.8078054640236478
4.60027,0.0001443362492090448,0.00010797592607500436,-0.00021252215091784992,6.070137185906307e-06,8.542634911167163e-06,1.2551580977236811e-05,2.576234593173548,0.6310387812202173,0.644058648293387
4.60999,0.00042712120793698206,0.0003082613942600923,-0.0007098879158200765,1.4243561907813108e-05,1.21870406415735e-05,2.5474408074324004e-05,0.4089373804675509,0.9817386549927961,0.10223434511688773
4.62023,0.00047107297757286717,0.00033874333406302536,-0.0007789178045952485,1.724294122590262e-05,1.5510002010045507e-05,3.17881662174071e-05,2.652037987360284,0.61763304647822,0.663009496840071
4.62994,0.00036263654196999054,0.00025868215501412923,-0.0005919773563991877,1.2202300793423375e-05,1.261699331409815e-05,2.286275278491484e-05,1.1524413777045317,0.8858650300904979,0.2881103444261329
4.63517,0.00018951072006586926,0.00013369616911140138,-0.0002777233447162355,7.1704084363947585e-06,8.961392437342574e-06,1.4258906451559562e-05,4.668170531725405,0.3230697912180164,1.1670426329313512
4.639959999999999,0.00017114307234393202,0.00010906943298336444,-0.00016952547613929028,5.795482444277467e-06,8.792313481732068e-06,1.253927889745412e-05,7.127722054065501,0.1292906839978334,1.7819305135163752
4.64996,0.00019862850178332933,0.00013471561282872086,-0.0002275280728737281,6.13295516082437e-06,7.679113542649018e-06,1.2571451711540755e-05,11.227002657883371,0.02412785942205886,2.806750664470843
4.67012,0.00021435962019553828,0.00010749313074382395,-0.00023760934793408688,5.715810075297204e-06,7.010400110469605e-06,1.1304816243021955e-05,2.665310370113862,0.6152983530581266,0.6663275925284655
4.68015,0.00014801406992735467,6.285638211782574e-05,-0.00012931534911735424,3.908034353300126e-06,5.354473277338693e-06,8.036428522315658e-06,1.2288673415606928,0.8733233136754037,0.3072168353901732
4.68993,0.00010351041625059679,5.5682900179121754e-05,-8.667760753680806e-05,2.809863560398243e-06,3.869404067622252e-06,5.973304719937422e-06,5.276006597799348,0.26013142055043825,1.319001649449837
4.71002,8.820420325260118e-05,4.361158967956437e-05,-5.612420471156479e-05,2.240833096631176e-06,3.2601647766026634e-06,4.932130357422825e-06,5.938824852537776,0.20376368856390925,1.484706213134444
4.73,9.63016491376634e-05,5.029893188380963e-05,-6.622657656162745e-05,2.527997945883369e-06,3.6549898354747177e-06,5.538125444702597e-06,6.015180768633927,0.19801742932281385,1.5037951921584818
4.75,0.00015665562699875767,8.466022099320589e-05,-0.0001354244831795262,4.012946324980183e-06,5.15798149496343e-06,8.36328427816765e-06,5.654376356636444,0.2264892488009651,1.413594089159111
4.75518,0.0003219776331451081,0.00017425695654269533,-0.0003465620864170582,8.198352003525949e-06,9.528120593739993e-06,1.6314947625488458e-05,3.483686952298743,0.48036311068940907,0.8709217380746858
4.75888,0.00032833110862751715,0.00017028023835685935,-0.00033766067830975183,8.322962404928011e-06,9.903578925950202e-06,1.6662071741055148e-05,2.883783536867469,0.5774584919398817,0.7209458842168672
4.77004,0.0003111155445297561,0.0001708040025730083,-0.0002952806240772932,8.042990345358802e-06,9.993120664458835e-06,1.6559264384813974e-05,5.298777841916882,0.2579913591480385,1.3246944604792206
4.77502,0.00024867367962460977,0.00013313710966278652,-0.00019997243371213432,6.910536007215614e-06,9.823414967131358e-06,1.4784376962986418e-05,6.355992226082358,0.1740932192784872,1.5889980565205895
4.7801800000000005,0.0001761230762134161,0.00011028119971545343,-0.00012011518269406182,6.528834348389634e-06,1.0619804555978761e-05,1.441225656119474e-05,5.842662719556306,0.21121047495789735,1.4606656798890765
4.79012,0.00027681170370028973,0.00014878587098171058,-0.00010544438689989494,8.400899966068844e-06,1.4289021925884819e-05,1.936356986493933e-05,6.625477200276284,0.15705401444633704,1.656369300069071
4.799919999999999,0.0005779308048517445,0.00030138086967656575,-0.00017659195026960392,1.41401995222401e-05,2.3441281835671037e-05,3.3048056981922984e-05,3.2454423823122305,0.5176226434226772,0.8113605955780576
4.81003,0.0005064140692622108,0.000272827540557809,-0.00013056498245859224,1.2190445584371465e-05,2.038621676794738e-05,2.881804922173164e-05,4.658816632531624,0.32412899462517064,1.164704158132906
4.8121599999999995,0.00033486902605160007,0.00018687992951694246,-8.654011485530048e-05,7.97570061199765e-06,1.339717150269914e-05,1.8992689125781847e-05,6.366424640965663,0.17340370096243007,1.5916061602414158
4.81527,0.00021291216030467296,0.00010415195124831094,-3.949010586874291e-05,5.083672745679498e-06,8.720484656586503e-06,1.2129555374232444e-05,8.404129260128261,0.07784706835399813,2.1010323150320653
4.82006,0.00010416544610044721,4.7751833781363834e-05,-1.3520147303262787e-05,2.5921077198653236e-06,4.573656597271556e-06,6.196077242492489e-06,12.644858901649094,0.01314797814086277,3.1612147254122736
4.82989,7.564998114962568e-05,2.7439782613184456e-05,-8.487231985576096e-06,1.826624221679718e-06,3.2194610996269156e-06,4.329253795498945e-06,4.899358253156669,0.29778071869449874,1.2248395632891673
4.85003,7.983011701780326e-05,2.695157425030307e-05,-1.8665556577127524e-05,1.9185052223028804e-06,3.176115255079561e-06,4.373956171441749e-06,10.212319545893276,0.03699909920564903,2.553079886473319
4.86629,8.526316117597789e-05,2.76550181833157e-05,-2.152889009513978e-05,2.0868246476716275e-06,3.4167896863175316e-06,4.730095488064546e-06,13.839420495171144,0.007825594059197138,3.459855123792786
4.88989,9.170484010215096e-05,3.7450546891576264e-05,-2.652922010039211e-05,2.1586897724318063e-06,3.4978609458128358e-06,5.0117349999452196e-06,9.52363585942538,0.04926384214840629,2.380908964856345
4.89991,9.790443955508839e-05,4.2170157813096044e-05,-2.7942438424992014e-05,2.516353508032782e-06,4.230927728460389e-06,5.813819673265356e-06,4.723873622788177,0.3168206077221394,1.1809684056970442
4.9101300000000005,9.780791071983686e-05,4.9785224758989196e-05,-3.0448675535094067e-05,2.4860058445117096e-06,4.166504764024509e-06,5.84374412573105e-06,6.6669618571825975,0.15456975437055676,1.6667404642956494
4.91996,9.823221345396264e-05,4.126327158211197e-05,-2.815796403870182e-05,2.674924071240158e-06,4.544877127122944e-06,6.1309624202315965e-06,4.928289212862014,0.29473492936624046,1.2320723032155034
4.92615,0.0001028737381645135,4.0831880744677686e-05,-3.350477305500595e-05,2.5193926123202423e-06,4.1019735357991875e-06,5.7447425248308605e-06,4.518317607945532,0.34038100784399217,1.129579401986383
4.9301900000000005,0.00010467311535008181,5.437724665391472e-05,-4.148279928122857e-05,2.746844804958198e-06,4.460946225163331e-06,6.3348338021295845e-06,6.306188143631948,0.177419116450362,1.576547035907987
4.93692,0.00010598331991590927,4.3965387600988296e-05,-3.876004878002466e-05,2.6396923517825337e-06,4.210963944848242e-06,6.007864451385002e-06,14.702435997708708,0.005359896560482746,3.675608999427177
4.94675,0.00010692154364276423,4.588077535899155e-05,-4.901285710702424e-05,2.697035062580076e-06,4.255651511620456e-06,6.0302795204805946e-06,8.918794130677282,0.06316160304145735,2.2296985326693206
4.95027,0.00011133776251494738,5.55841369215467e-05,-5.328219921560455e-05,2.931021222057099e-06,4.595076898364647e-06,6.599865734319681e-06,8.025458581333352,0.09065005316397201,2.006364645333338
4.95676,0.00010719866622981972,4.8353565205643894e-05,-5.033500421603075e-05,2.753835505160261e-06,4.254476497597963e-06,6.123908026288414e-06,12.901720837789624,0.011766121918004524,3.225430209447406
4.961869999999999,0.00011148172152602202,5.1320982831214325e-05,-5.4550775638949794e-05,2.832056957545499e-06,4.448193432383957e-06,6.306832813028394e-06,4.015727081299817,0.4038816049331433,1.0039317703249542
4.96475,0.0001117146794260659,5.0227615679311114e-05,-5.662116328559831e-05,2.891096408515941e-06,4.498387544127665e-06,6.4176990610731255e-06,6.513983027258956,0.1639114689656721,1.628495756814739
4.96787,0.00011531279259570365,5.575202875136098e-05,-6.40471207098324e-05,2.9870174664192597e-06,4.522168627111058e-06,6.554985356572447e-06,5.842799659253941,0.21119970156938428,1.4606999148134852
4.97004,0.00012176259713437044,5.858153905096013e-05,-5.446160526672894e-05,3.2310826853211153e-06,5.155631524872876e-06,7.33571755127119e-06,6.8724214991840284,0.1427857288198371,1.7181053747960071
4.9728,0.00011527836718184513,5.2484371777772434e-05,-5.585863281285696e-05,2.8755117477145864e-06,4.406381267827618e-06,6.425734705011809e-06,10.45601206422705,0.03340833665836085,2.6140030160567624
4.97463,0.00011672639660823735,5.657288016069937e-05,-6.38671934539787e-05,3.0312499463700767e-06,4.682074137860359e-06,6.750213585180213e-06,4.60070773561489,0.3307725921779845,1.1501769339037224
4.98471,0.00011787020280581468,5.683807771691633e-05,-6.077492956855151e-05,2.9709897825009188e-06,4.533532099504624e-06,6.601458562426853e-06,7.697327422051585,0.10331625401685052,1.9243318555128963
4.990069999999999,0.0001259204163923138,6.420498649471445e-05,-5.782952830313487e-05,3.252902011127548e-06,5.089129300979668e-06,7.424626147357175e-06,12.345476045002679,0.014958874118179422,3.0863690112506696
4.994669999999999,0.00012122907753250948,6.230229930518624e-05,-5.953383179523755e-05,2.986163755542509e-06,4.555992201773295e-06,6.7397349587066084e-06,8.935585906826025,0.06272984797183401,2.2338964767065064
