,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
4.2942,7.223744269128079e-06,0.0,3.136563788975349e-06,0.0,-3.5067820179224717e-06,0.0,1.5465986941118897e-06,0.0,-1.5418639456432986e-06,0.0,4.769640618498638e-06
4.29515,9.06690206717098e-06,0.0,2.1929555225812952e-06,0.0,-8.48582336400876e-07,0.0,-2.2015426905237875e-06,0.0,-4.407783847960471e-06,0.0,5.097090058251901e-06
4.29615,8.262655339953368e-06,0.0,1.996949063301524e-06,0.0,-4.450616762529298e-07,0.0,4.336002619362902e-06,0.0,-6.185544310277564e-06,0.0,1.4630521291589955e-07
4.297219999999999,9.15197350470918e-06,0.0,2.464911589417978e-06,0.0,-1.596168586405889e-06,0.0,3.3295946189730537e-06,0.0,-7.115628301544273e-06,0.0,5.6123355517337e-06
4.298080000000001,1.5474156700986725e-05,0.0,3.027497083072436e-06,0.0,-6.855463194070908e-06,0.0,-6.139957945750892e-06,0.0,4.532160181959296e-06,0.0,3.021645183184152e-06
4.2990900000000005,1.7631728037558955e-05,0.0,2.1074164008441286e-06,0.0,6.941726501186045e-07,0.0,-7.756320395786941e-06,0.0,5.569384950409183e-06,0.0,5.858242759718397e-06
4.30105,3.121528516523461e-05,0.0,3.1776697885609672e-06,0.0,-1.0897486365020695e-05,0.0,5.990335188945594e-06,0.0,-1.124694501019149e-05,0.0,1.4134447467221766e-05
4.3031,2.7893565596444915e-05,0.0,1.3222533109446017e-06,0.0,-1.7413471007539158e-05,0.0,9.560173500513803e-07,0.0,1.8645224862903057e-06,0.0,1.5025301212290939e-05
4.30523,3.0324582163369235e-05,0.0,-1.253196229581991e-06,0.0,-7.915446543746683e-06,0.0,-5.808122205175925e-06,0.0,-9.533250111194813e-06,0.0,1.654091001567803e-05
4.30725,2.8745466787948975e-05,0.0,1.6825607708939874e-06,0.0,-3.7786629155110766e-06,0.0,7.458217438314033e-06,0.0,-1.157073408956902e-05,0.0,5.5910831692404845e-06
