,a0,a0_err,Chi2,Pval,Chi2NDF
4.600268,46250859840293.06,2393913879735.475,293.65746289098166,1.868958791042305e-60,48.942910481830275
4.609989,37967551700728.12,2937503501389.395,780.406662723452,2.634051733261205e-165,130.06777712057533
4.620227,6772827908172.797,1358687351142.431,743.428795639438,2.5598449034824998e-157,123.90479927323968
4.629939,49727825616866.11,3152531242372.6597,667.7655418851906,5.563069209592108e-141,111.2942569808651
4.635173,52058375052169.63,2650402491718.974,392.5391442528889,1.1228176461535823e-81,65.42319070881481
4.639959999999999,80409496764550.1,2689021293818.4854,224.73097609869492,1.0191875353037899e-45,37.45516268311582
4.649962,77885167031953.75,2487027585611.2573,381.997229099646,2.0698249844690012e-79,63.666204849941
4.670119000000001,77443124844820.58,2076208111343.7202,431.6673088998286,4.323818778065591e-90,71.94455148330476
4.680153,67080877244360.41,1671662213811.8567,266.7126095908271,1.0954759923976782e-54,44.45210159847119
4.689928,49425970074692.19,1254894022850.1162,272.64496358635324,5.893519426305522e-56,45.440827264392205
4.71002,46266907739483.836,1071823829456.147,221.08664744916635,6.102904393114431e-45,36.847774574861056
4.730004,50718157172523.555,1219622007035.5889,221.62224418872404,4.691545087777407e-45,36.937040698120676
4.749999,71264704704884.3,1707092133052.083,331.5478663100024,1.4077889378714276e-68,55.257977718333734
4.755179,118053455096362.14,2922725027852.931,468.6327163973277,4.7860882138554185e-98,78.10545273288795
4.758876,127232960535828.25,3101903228616.5293,433.95668232022496,1.3909437665732731e-90,72.3261137200375
4.770038,130929021544222.23,3216375142748.514,388.42214039986806,8.61378788818133e-81,64.73702339997801
4.775016,123998434263570.16,3194553864806.679,236.62130397962923,2.9559401773773e-48,39.43688399660487
4.780179,101352798731734.31,3470003855153.48,110.0572536251656,1.982893154192749e-21,18.342875604194266
4.790118,171444290287122.4,4678424384571.93,112.64623921821762,5.687766206179178e-22,18.77437320303627
4.799915,343755692926333.8,7685190821602.1045,165.47946697182434,4.0877600449095913e-33,27.579911161970724
4.810027,301314846724447.25,6674805726010.587,187.00608891603278,1.1016762335463056e-37,31.167681486005463
4.8121599999999995,198120241891229.62,4357431187914.253,202.79378874826057,4.824732989375731e-41,33.79896479137676
4.81527,130579000794986.25,2851695533398.5186,154.68480419455102,7.900527300220537e-31,25.780800699091838
4.820058,66246876042160.93,1492766737622.0554,115.67619140034695,1.3171852094786423e-22,19.279365233391157
4.829886,47997704948348.22,1042597272767.8267,76.23147062179682,2.1404408695875078e-14,12.705245103632803
4.85003,49535059001346.695,1061085260202.0718,78.68812492338319,6.6663295439696756e-15,13.114687487230531
4.866293,52970883364021.42,1148947663602.637,92.47823565450224,9.25495720147863e-18,15.413039275750373
4.889892,55488798132065.23,1170794432825.4744,125.40007016783213,1.1942001241320096e-24,20.90001169463869
4.899914,59704157609137.18,1379067786016.003,101.89920680242764,1.0073114222745248e-19,16.98320113373794
4.9101300000000005,58891541612717.766,1364071484288.039,146.42892638312537,4.399350758537816e-29,24.40482106385423
4.919957,60925248117081.48,1483675550838.655,92.8167446702005,7.86997335474621e-18,15.469457445033418
4.926154,62019954217763.875,1364163365357.947,111.6578065989124,9.16343653100388e-22,18.609634433152067
4.930194999999999,62448979657904.516,1481364084965.2488,142.89781868943464,2.4504699145792426e-28,23.816303114905775
4.936923,63234923112934.5,1408108251808.1826,122.47176728256143,4.9289847597188466e-24,20.41196121376024
4.946745,62125421978107.375,1411158895733.0637,139.08134458330068,1.5660521437520131e-27,23.18022409721678
4.9502690000000005,63408483361262.88,1519473611230.9792,167.51256923293025,1.5152421544003051e-33,27.91876153882171
4.956763,61386144893006.52,1425825791287.0833,157.33987961433715,2.166240389844763e-31,26.22331326905619
