,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
34,run0162,det_h1-0,0.00300364,0.00012075,2262.69,90.9632,1943.46,0,1.00348,-1.96722,9.891169999999999,2.25478,-0.060534500000000005,133.606,753317.0,5404.6,162
35,run0162,det_h1-1,0.00270723,0.000118357,2039.4,89.1602,1943.46,0,1.0085,-2.3225,9.28415,2.91526,-0.0545707,133.143,753317.0,5404.6,162
36,run0162,det_h1-2,0.00188478,0.00010922,1419.84,82.2775,1943.46,0,1.0016200000000002,2.1425400000000003,11.7995,5.10113,-0.07650119999999999,103.84,753317.0,5404.6,162
37,run0162,det_h1-3,0.00294316,0.000161106,2217.13,121.36399999999999,1943.46,0,1.0063,3.91435,12.8813,3.75492,-0.173191,214.997,753317.0,5404.6,162
38,run0162,det_h1-4,0.00335706,0.0001402,2528.93,105.615,1943.46,0,1.00595,-1.82853,10.739,2.16257,-0.03413719999999999,114.36,753317.0,5404.6,162
39,run0167,det_h0-0,0.00876235,0.000209608,4110.03,98.3177,441.13300000000004,1,0.0,0.0,9.86634,1.23749,-0.101325,141.45,469056.0,5394.8,167
40,run0167,det_h0-1,0.00907171,0.000213592,4255.14,100.18700000000001,441.13300000000004,0,0.0,0.0,10.2261,1.72705,-0.10128999999999999,133.13299999999998,469056.0,5394.8,167
41,run0167,det_h0-2,0.00355684,0.000142214,1668.36,66.7062,441.13300000000004,0,0.0,0.0,10.3514,2.36643,-0.0691019,84.6797,469056.0,5394.8,167
42,run0167,det_h0-3,0.00619588,0.00019684900000000003,2906.21,92.3332,441.13300000000004,0,0.0,0.0,10.4243,1.70963,-0.0588789,103.226,469056.0,5394.8,167
43,run0167,det_h0-4,0.00648742,0.00020035700000000002,3042.96,93.9788,441.13300000000004,1,0.0,0.0,9.75245,1.3963299999999998,-0.0899952,139.205,469056.0,5394.8,167
44,run0167,det_h0-5,0.00755532,0.000287524,3543.87,134.865,441.13300000000004,1,0.0,0.0,12.5144,1.21049,-0.07975589999999999,124.271,469056.0,5394.8,167
45,run0167,det_h0-6,0.00777686,0.00021595700000000002,3647.78,101.296,441.13300000000004,0,0.0,0.0,10.0805,1.9998200000000002,-0.112598,160.196,469056.0,5394.8,167
