,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
4.37005,1.545340681810531e-05,0.0,2.2022049018531046e-06,0.0,-1.5088018360241182e-06,0.0,1.7531621496251137e-06,0.0,-4.406251222365627e-08,0.0,1.227630476086592e-07
4.39015,2.0408219647281393e-05,0.0,9.051609978880239e-07,0.0,1.224560382302068e-06,0.0,9.66737704268178e-08,0.0,-2.506479009814888e-06,0.0,2.0087958175659566e-06
4.41003,3.0238158569768408e-05,0.0,9.719108042642522e-07,0.0,-2.979035812634511e-07,0.0,4.910627136012748e-07,0.0,7.207317068333768e-06,0.0,-2.2566852688995543e-06
4.42024,4.491424598859825e-05,0.0,1.9073615192915644e-06,0.0,-4.17622914413092e-06,0.0,9.450211011973912e-06,0.0,-3.1918593076289285e-06,0.0,3.800228202481624e-06
4.43018,6.116672678023807e-05,0.0,7.102879999992588e-08,0.0,-2.0903164898216657e-06,0.0,-5.028463315367907e-09,0.0,1.5967760108939087e-06,0.0,2.584953531734976e-06
4.44004,0.0001263303464138857,0.0,7.653178787149525e-06,0.0,-2.6336803564700992e-06,0.0,9.954897978558011e-06,0.0,1.2195941929495596e-05,0.0,-9.226837959579198e-06
4.44994,0.00021797733439533152,0.0,1.0724693031393248e-05,0.0,-2.9411472957923414e-07,0.0,-5.266941528007107e-06,0.0,5.885909286065768e-06,0.0,-1.3428028164942022e-05
4.4549900000000004,0.000593325491843432,0.0,4.965462395635506e-05,0.0,-4.4094838501379355e-05,0.0,4.357900640859874e-05,0.0,7.793476611631771e-06,0.0,3.4406363697807137e-05
4.46012,0.0009586613568819184,0.0,5.1433982924379896e-05,0.0,-3.9107715915037366e-05,0.0,7.03414810907836e-05,0.0,2.7067184240956493e-05,0.0,-1.3966563643266686e-05
4.4699599999999995,0.0010634447475847766,0.0,2.5690656366105835e-05,0.0,-3.743038492043999e-05,0.0,4.9403733126835763e-05,0.0,4.479603968233231e-06,0.0,5.429441153017209e-05
4.4779800000000005,0.0008580764822063583,0.0,6.110305090924271e-05,0.0,-1.3206315251742727e-05,0.0,1.5458538996936754e-05,0.0,-1.830419766480167e-05,0.0,7.13229060216686e-05
4.48613,0.0004424037196736696,0.0,2.5853036394203e-05,0.0,-2.7835536942629214e-05,0.0,3.226758565341093e-05,0.0,-1.1397166451181575e-05,0.0,1.797424919032497e-05
4.48819,0.00034207596900508907,0.0,2.128860104602717e-05,0.0,-2.0909114525898604e-05,0.0,3.175201825691171e-05,0.0,-2.0469669958027423e-05,0.0,1.6107070236647814e-05
4.490069999999999,0.0004327434445999061,0.0,1.2300952965794061e-05,0.0,-1.6803917367908442e-05,0.0,3.8587578957425385e-05,0.0,-1.0182328664756787e-05,0.0,4.074111378521229e-05
4.49222,0.00019089341762151013,0.0,1.3977209527237766e-05,0.0,-3.269092940933973e-06,0.0,5.535277434451352e-06,0.0,2.16095966249254e-06,0.0,8.109826545425702e-06
4.4949900000000005,0.00013688995169059516,0.0,6.835068189935975e-06,0.0,-8.199694936781386e-07,0.0,-4.802014831765301e-07,0.0,-3.880347908213639e-07,0.0,5.063585118373282e-06
4.499969999999999,7.895217562738109e-05,0.0,3.4651717666791266e-06,0.0,-2.894993172682187e-06,0.0,-7.749613392979811e-07,0.0,4.691515903660546e-06,0.0,5.236525626337595e-06
4.51021,4.227485163436939e-05,0.0,-4.069381587122299e-07,0.0,-1.8496795745379324e-07,0.0,2.888269376567425e-06,0.0,5.81779412776459e-07,0.0,9.030292617476704e-07
4.51218,3.2378086529570964e-05,0.0,1.4759855451554046e-06,0.0,-4.762357375650947e-07,0.0,3.5468963726646945e-06,0.0,-5.2517491414066956e-06,0.0,6.0955771557159495e-06
4.51508,3.159988011335687e-05,0.0,1.9794443466764064e-06,0.0,-2.670555374427586e-06,0.0,3.1494033349476942e-06,0.0,1.9779892701704126e-06,0.0,6.94816031681261e-07
4.52007,3.868568996238265e-05,0.0,9.459215930609888e-07,0.0,-2.719187912157882e-06,0.0,-1.5495757704308265e-06,0.0,-6.565664197393454e-06,0.0,1.3143743419267758e-05
4.52524,5.3489461666968423e-05,0.0,5.073043912359977e-06,0.0,-9.387923688014617e-06,0.0,1.3738194345281887e-05,0.0,1.1876535629212487e-05,0.0,-7.578343252515702e-06
4.5294099999999995,5.02406324805606e-05,0.0,6.6863152894966465e-06,0.0,-1.343291917453302e-05,0.0,1.0935404597333977e-05,0.0,-1.0374240080262514e-05,0.0,1.946817362947017e-05
4.53506,9.919853137182883e-05,0.0,1.563420818971254e-05,0.0,-4.6069897058186865e-06,0.0,-2.220665994401969e-06,0.0,1.451780873251519e-05,0.0,-4.7392051274319546e-06
4.54024,0.00015397386750260256,0.0,2.4518495133032198e-05,0.0,-2.47185377646756e-05,0.0,4.09069024838588e-05,0.0,-5.9337511222843326e-05,0.0,4.985219115372946e-05
4.5498,0.00037908850283108723,0.0,2.1421579755934917e-05,0.0,-3.1044300490853963e-05,0.0,1.420811286575923e-05,0.0,-6.664115118333901e-06,0.0,4.131992509500414e-05
4.56018,0.0009651379229771578,0.0,4.2375400532498905e-05,0.0,-4.3352531435583326e-05,0.0,3.822649049798445e-05,0.0,-1.6291799214345705e-05,0.0,0.0001277489362141878
4.570130000000001,0.0009568037910861058,0.0,1.662155787961226e-05,0.0,-1.2932806593155823e-05,0.0,7.770878810675066e-05,0.0,-7.418427982248192e-05,0.0,6.620546788705269e-05
4.580030000000001,0.0005181520425541279,0.0,3.3721892409622034e-05,0.0,-1.613818030413706e-05,0.0,1.870054742697374e-05,0.0,-4.474660872639622e-05,0.0,1.4594082918998681e-05
4.59008,0.00027523103285712465,0.0,2.407880587165365e-05,0.0,-2.2336411455124848e-05,0.0,3.315220113355386e-05,0.0,-3.5767476651406636e-05,0.0,1.4434584173385956e-05
4.60027,0.00013591577974267246,0.0,1.8984694424673556e-05,0.0,-2.1688081513678348e-05,0.0,2.49351669639795e-06,0.0,1.692972566313006e-05,0.0,-7.01910539204807e-06
4.60999,0.00013748996620122628,0.0,-3.335686990692129e-06,0.0,-1.3883216453434565e-05,0.0,1.8743548101810337e-05,0.0,-1.3334689172750434e-05,0.0,-1.7134078331151297e-06
4.62023,9.45011493555224e-05,0.0,1.0749786820557487e-05,0.0,-2.5786009210070037e-05,0.0,2.5214671916373018e-05,0.0,-5.005601150484004e-05,0.0,2.351131307178229e-05
4.62994,8.738420820526659e-05,0.0,-4.084959592454638e-06,0.0,6.457515463463743e-07,0.0,4.513882022943205e-06,0.0,-1.4676089239683119e-05,0.0,5.843727726543809e-06
4.63517,5.355840174358357e-05,0.0,7.640575939909997e-06,0.0,-2.1637443664443877e-06,0.0,8.997621535739412e-06,0.0,-1.584872126843239e-05,0.0,1.4778553739743486e-05
4.639959999999999,6.442101919713479e-05,0.0,3.090424195294021e-08,0.0,-4.384529494240024e-06,0.0,1.7677407641623246e-06,0.0,-1.1430649110353907e-06,0.0,1.2638082613086287e-05
4.64996,0.00013797878547236887,0.0,-9.325182678216577e-07,0.0,-4.2018327367268715e-06,0.0,8.491810109463767e-06,0.0,2.0050043710192302e-05,0.0,-1.4698358235727382e-05
4.67012,9.290043533336831e-05,0.0,5.0276323252632555e-06,0.0,-4.748280960479358e-06,0.0,-2.544453815522562e-06,0.0,-4.259008161398798e-06,0.0,9.867331157668452e-06
4.68015,4.218418515951647e-05,0.0,1.5421400096637297e-06,0.0,4.973048233250599e-06,0.0,-1.936458587373059e-06,0.0,2.2271746138012866e-06,0.0,-2.457134842379255e-06
4.68993,3.631517272745018e-05,0.0,4.845971727707946e-07,0.0,-1.4690138520593839e-06,0.0,5.759227676452508e-06,0.0,-4.552402495796909e-06,0.0,-3.6815666710607665e-06
4.71002,3.347375155324938e-05,0.0,1.5715099410310032e-06,0.0,2.2615003372596183e-06,0.0,3.363434254261099e-06,0.0,-2.222374503472776e-06,0.0,-1.1582655712288928e-06
4.73,4.228228124000341e-05,0.0,2.8484248918002266e-06,0.0,2.1263677318753493e-06,0.0,-5.189319210567181e-06,0.0,4.793911116654348e-06,0.0,-1.8329291782329076e-06
4.75,7.709498083848506e-05,0.0,8.498763071138376e-07,0.0,-5.668057637609101e-06,0.0,2.4808682359760898e-06,0.0,4.715986897357595e-06,0.0,6.866067911123471e-06
4.75518,0.00017725835534539074,0.0,7.17286519082489e-06,0.0,-4.0186065661895484e-06,0.0,5.872190466058856e-06,0.0,-3.2661002436377545e-06,0.0,1.2405666400109756e-05
4.75888,0.00019950521005489822,0.0,4.835442548071642e-07,0.0,-5.40437407975725e-06,0.0,7.670362260119833e-06,0.0,9.260990306717285e-06,0.0,-3.369467332858402e-06
4.77004,0.00023439782003693203,0.0,1.1066076065466223e-05,0.0,-1.642522044065894e-05,0.0,1.4656148208800347e-05,0.0,1.0179587328497166e-05,0.0,1.5414476419529656e-05
4.77502,0.000242241279112331,0.0,1.3004077868511045e-05,0.0,-4.1125193340700836e-06,0.0,-5.2446319653435874e-06,0.0,5.690763708319273e-06,0.0,4.558373041715581e-06
4.7801800000000005,0.0002160796141912369,0.0,1.0208409985804003e-05,0.0,-1.5575118152037093e-05,0.0,-4.4940736910931595e-06,0.0,2.10974580705878e-05,0.0,-3.870585325655435e-06
4.79012,0.00018802422364985557,0.0,6.4398055825375354e-06,0.0,-4.893871579250731e-06,0.0,1.6080855924365416e-05,0.0,1.4699563612843661e-05,0.0,-1.4007244983119077e-05
4.799919999999999,0.00014245583952174646,0.0,1.3429710609225397e-06,0.0,-1.592916164265719e-06,0.0,8.680379245829258e-06,0.0,8.477462837373093e-06,0.0,-7.448168749460368e-06
4.81003,0.00013262813011760848,0.0,5.4688885559809696e-06,0.0,-3.1665138904799973e-06,0.0,9.5106405712185e-06,0.0,-1.128326695251889e-05,0.0,2.3309541777093692e-06
4.8121599999999995,0.00012385221825484576,0.0,1.050479482899205e-05,0.0,-6.6895067618990276e-06,0.0,4.980369172390554e-06,0.0,7.691416485279449e-06,0.0,-3.712290282263584e-06
4.81527,0.00012180264640786964,0.0,8.411911166588633e-06,0.0,-3.6792556982309737e-06,0.0,-4.7343613616048966e-06,0.0,9.49265831895904e-06,0.0,-5.09477781037079e-06
4.82006,0.00012082379902076965,0.0,1.183955218124432e-05,0.0,-4.546520471236531e-06,0.0,4.204811232101153e-06,0.0,-3.110337490683628e-06,0.0,9.506877187698399e-06
4.82989,0.00012080603434956282,0.0,5.421184178792089e-06,0.0,-4.106271257123396e-06,0.0,1.510253404528561e-06,0.0,9.336879572921123e-06,0.0,1.1803675582377545e-06
4.85003,0.0001424262946426353,0.0,5.516616905699799e-06,0.0,-1.7310675789316898e-06,0.0,4.870300502733044e-06,0.0,7.898524049890611e-06,0.0,1.2287422384445575e-06
4.86629,0.00019043681920201305,0.0,1.5567456344325902e-05,0.0,-6.046129163122148e-06,0.0,1.0893957452672627e-05,0.0,9.878014558494396e-07,0.0,2.4286270568037367e-06
4.88989,0.00031172076314951464,0.0,1.6962253394160748e-05,0.0,-9.766715435062754e-06,0.0,1.8573662234871212e-05,0.0,1.8080725807610226e-06,0.0,9.774396298917261e-06
4.89991,0.0004761707060799088,0.0,2.37814192235683e-05,0.0,-1.7134597479124304e-05,0.0,1.943884113058075e-05,0.0,9.220170871645648e-06,0.0,6.761092767857688e-06
4.9101300000000005,0.0006303175037831661,0.0,4.1056974066372965e-05,0.0,-2.1051509258762868e-05,0.0,2.199199650377614e-05,0.0,8.45907506266987e-06,0.0,1.9248577033811283e-05
4.91996,0.0008394517697208844,0.0,2.7039290705625713e-05,0.0,-1.7466235414965244e-05,0.0,4.0014960372466685e-05,0.0,-4.267556100885291e-06,0.0,-9.96195810748565e-07
4.92615,0.0010458284624619521,0.0,5.852493442729258e-05,0.0,-3.187828989261305e-05,0.0,4.698693433618681e-05,0.0,9.037323515651709e-06,0.0,4.320307918379903e-05
4.9301900000000005,0.0011294831098484302,0.0,9.18347347767051e-05,0.0,-3.210277144392991e-05,0.0,3.360089373776778e-05,0.0,2.649780214676929e-05,0.0,2.1382934911889157e-05
4.93692,0.0014102060502140365,0.0,9.776123367119128e-05,0.0,-4.81837373642171e-05,0.0,6.172177268551307e-05,0.0,1.6530631518920517e-05,0.0,3.131801215520019e-05
4.94675,0.0017304623983275134,0.0,7.38834164874771e-05,0.0,-5.347101016465475e-05,0.0,6.645617520640917e-05,0.0,-8.077478523447703e-07,0.0,6.0939302872170825e-05
4.95027,0.0017500921758159978,0.0,7.48597936774208e-05,0.0,-4.9528385010931005e-05,0.0,7.289230340901927e-05,0.0,3.574002047546399e-06,0.0,8.123023770051382e-05
4.95676,0.0019635873680801216,0.0,4.338421462483771e-05,0.0,-6.500183780492369e-05,0.0,0.00012302247455493826,0.0,3.7026127730463204e-05,0.0,1.1739257091283443e-05
4.961869999999999,0.002004425710738984,0.0,7.163838113622282e-05,0.0,-6.36065938304407e-05,0.0,8.160582117224209e-05,0.0,1.5853484543265753e-06,0.0,4.560427390491354e-05
4.96475,0.0019938676053742567,0.0,5.512307399585966e-05,0.0,-7.702681902558553e-05,0.0,0.00013086378342527086,0.0,2.8832757850876622e-05,0.0,3.7840807840884536e-05
4.96787,0.001959857800849957,0.0,7.528078977333123e-05,0.0,-6.510441214658543e-05,0.0,8.700096383264724e-05,0.0,-1.3652182525221295e-05,0.0,7.036092664505345e-05
4.97004,0.001959255421254561,0.0,4.5201761464851056e-05,0.0,-1.1728403271371007e-05,0.0,9.848131871254683e-05,0.0,-4.288835487989961e-06,0.0,0.00010326906605646493
4.9728,0.001861709841209515,0.0,7.36328639326906e-05,0.0,-7.376039983747277e-05,0.0,0.00010822094229571374,0.0,2.9197886592872003e-05,0.0,4.036234615779155e-05
4.97463,0.0018154661816838762,0.0,6.906377968233822e-05,0.0,-6.542928342646294e-05,0.0,7.115357723158237e-05,0.0,4.1069023851892815e-06,0.0,3.7766680278645146e-05
4.98471,0.0014936095541654897,0.0,3.916151281360963e-05,0.0,-6.619819650999523e-05,0.0,8.71835538020129e-05,0.0,1.626713469170321e-05,0.0,1.678177543298233e-05
4.990069999999999,0.0013865334546921161,0.0,4.601387658978523e-05,0.0,-1.8242029226756377e-05,0.0,7.508553276076693e-05,0.0,8.513883281781729e-06,0.0,6.346943998646348e-05
4.994669999999999,0.0011677652714059306,0.0,6.516330102674975e-05,0.0,-4.866377710187538e-05,0.0,5.5006141497372184e-05,0.0,1.0546472560288766e-05,0.0,3.4158280964935176e-05
5.00464,0.0009061517887722422,0.0,3.868628938262758e-05,0.0,-3.322263711987455e-05,0.0,2.9053622911027285e-05,0.0,9.00731687228635e-06,0.0,8.587324764530582e-06
5.00999,0.0008282060567616548,0.0,2.1698678040026833e-05,0.0,-2.02691381034882e-05,0.0,4.02080996181482e-05,0.0,-6.619943070533627e-06,0.0,3.926988717053531e-05
5.01484,0.0007138774762875637,0.0,4.592472541788451e-05,0.0,-3.1245224438113964e-05,0.0,3.616088478581418e-05,0.0,8.952846748749686e-06,0.0,1.6549538179488933e-05
5.01774,0.0006786678908930392,0.0,3.053216912339761e-05,0.0,-2.6139201934447596e-05,0.0,1.2509892191430491e-05,0.0,4.869378889257433e-06,0.0,1.0986541454647167e-05
5.01786,0.0006824398359939125,0.0,2.7687920621940895e-05,0.0,-2.6189282261825793e-05,0.0,2.378853694160857e-05,0.0,-4.092917132721765e-06,0.0,8.432754991460355e-06
5.019819999999999,0.0006746271524415776,0.0,5.5217732371508765e-05,0.0,-4.930970305458894e-05,0.0,1.9731941219601845e-05,0.0,2.7467671709524435e-06,0.0,-2.6060052626249076e-05
5.0248,0.000653918267399634,0.0,4.247900543497951e-05,0.0,-4.192166638987849e-05,0.0,2.2726874459514297e-06,0.0,2.7323613372969284e-05,0.0,-2.853388117826866e-05
5.027830000000001,0.0006594585536777163,0.0,3.4957922958313066e-05,0.0,-4.823300557193306e-05,0.0,3.1096970369272865e-05,0.0,5.8002180760642296e-06,0.0,-1.027325976518874e-05
5.0301,0.0006686690495887927,0.0,-1.1067406572152498e-06,0.0,-5.438616377244171e-06,0.0,2.68060911709336e-05,0.0,-8.094231289779784e-06,0.0,5.4231189423204894e-05
5.032780000000001,0.0007426883788589313,0.0,4.936353593727263e-05,0.0,-3.7599177228236146e-05,0.0,3.2083227281925516e-05,0.0,-5.879955411268965e-06,0.0,-2.0162380612862307e-05
5.0359,0.0008110195160904708,0.0,3.12245177913826e-05,0.0,-3.971008783900304e-05,0.0,1.944736165630119e-05,0.0,9.492458645719622e-06,0.0,-3.683082030175604e-05
5.03871,0.0008511414887738267,0.0,4.058281579971838e-05,0.0,-3.4452245156575604e-05,0.0,2.2549154709262308e-05,0.0,-1.2421677045917626e-05,0.0,-4.392247212981583e-05
5.041980000000001,0.0008625160613715065,0.0,4.926144343753454e-05,0.0,-4.278929356763147e-05,0.0,3.344110500762942e-05,0.0,2.7400587201660013e-05,0.0,-4.48376470409004e-05
5.04479,0.0008423112945963642,0.0,5.187166533314536e-05,0.0,-5.124049084811212e-05,0.0,-6.270556008223787e-07,0.0,1.2995714185117568e-05,0.0,-3.367249458490048e-05
5.04997,0.0007997688229647436,0.0,4.008640997916949e-05,0.0,-2.6253728584332908e-05,0.0,1.9498415268192383e-05,0.0,7.935282994351498e-06,0.0,3.352541562374449e-05
5.05484,0.0006893150064722075,0.0,4.0726628720435824e-05,0.0,-4.145243228206842e-05,0.0,7.511033698286563e-06,0.0,1.7659904194467717e-05,0.0,-2.392782213943792e-05
5.0648800000000005,0.0004305424416288869,0.0,1.9117978441206298e-05,0.0,-2.2512236989473934e-05,0.0,5.082941113755298e-06,0.0,8.48705738135542e-06,0.0,-4.3022616433622855e-06
5.06991,0.0003607732891601279,0.0,7.369134738586527e-06,0.0,-2.8426891980055433e-06,0.0,3.422470389495558e-06,0.0,1.596507706433442e-05,0.0,1.5028712212217742e-05
5.07448,0.00029179136336426897,0.0,1.856750853587837e-05,0.0,-1.8076669274261822e-05,0.0,8.456588437943413e-06,0.0,-3.858854230262206e-06,0.0,-4.60263671031474e-06
5.08419,0.00022483429739040105,0.0,2.1463790786335683e-05,0.0,-1.0954062589732727e-05,0.0,8.424786601711998e-06,0.0,1.9446049768754185e-06,0.0,-4.3357286257268456e-06
5.08999,0.00021161855277229433,0.0,2.052071810580893e-06,0.0,3.5298951521619405e-06,0.0,-3.9777252514895704e-07,0.0,1.5144948683021455e-05,0.0,-6.177066932288212e-06
5.093719999999999,0.00020495826428614745,0.0,6.84963946145666e-06,0.0,-1.4419139284988611e-05,0.0,3.817387281922672e-07,0.0,1.8003525412673323e-05,0.0,-1.4895882241438747e-05
5.09676,0.00021362051263344796,0.0,1.0757563794031382e-05,0.0,-2.926582024434196e-06,0.0,4.999383268654215e-06,0.0,2.0975323615939033e-06,0.0,-4.256100865771793e-06
