,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
3.6932702682253193,0.00014897109770671115,5.032281786909713e-05,4.108684035119056e-06,3.7949769105282233e-06,7.0887674075358955e-06,9.040338285324544e-06,1.69278504324567,0.7920278096838423,0.4231962608114175
3.694127255014865,0.0002368254579795994,8.462626850608999e-05,-6.7525343722603685e-06,5.956832562013413e-06,1.094769038872667e-05,1.4126138924529283e-05,3.1583345299357157,0.5316868006162596,0.7895836324839289
3.6958412285939564,0.0003536084412688356,0.00010692525259880289,-1.499933191881521e-05,8.766171806419906e-06,1.612486020741236e-05,2.0548592169198385e-05,1.962349197109493,0.7426839475742041,0.49058729927737327
3.6975552021730476,0.0003562557472264524,0.00011528059913636373,-7.099696320022253e-06,8.62833333550474e-06,1.5879008892147057e-05,2.0429939520689244e-05,2.299782741315887,0.6808086098956563,0.5749456853289717
3.699354874431093,0.00033197396986883444,9.732866074099221e-05,-4.919652949646647e-06,8.219057478694586e-06,1.5011258745706487e-05,1.9286666815381687e-05,3.673718915761313,0.45195988988827196,0.9184297289403283
3.7010688480101837,0.00031588833082269753,0.00010088522549112178,-5.988299788868925e-06,7.971257480356986e-06,1.4648302380769076e-05,1.8799637605652918e-05,3.407547524481408,0.49207443889328084,0.851886881120352
3.70286852026823,0.0003165450168351961,9.782648471596994e-05,-1.0337414721692175e-05,7.99293017772673e-06,1.4635178981497142e-05,1.8767547074929298e-05,2.856585720839348,0.5821050341235813,0.714146430209837
3.7034684110209115,0.0003231029115490132,9.178748639011245e-05,-9.259680273221123e-06,7.994349901808716e-06,1.463192450008153e-05,1.8627126133819582e-05,2.3800467957768388,0.6662360977410267,0.5950116989442097
3.704496795168366,0.0003108034755382158,8.98202967492723e-05,-1.1785921546176713e-05,7.73293128639239e-06,1.4057383996838487e-05,1.792729251906397e-05,3.4660472787203496,0.48305967470353295,0.8665118196800874
3.7061250700685027,0.0003130878222275883,0.00010208125887161402,-8.181180887211251e-06,7.800282470488079e-06,1.4311232952052312e-05,1.8352737834056646e-05,2.4137659946753414,0.6601409634284048,0.6034414986688353
3.7078390436475934,0.00031122429385970564,0.00011078359960256572,-1.3578481662642752e-05,7.839956150355129e-06,1.4239368817504735e-05,1.8574384046823364e-05,4.50853993957544,0.34153606466433095,1.12713498489386
3.709638715905639,0.00030410930724763223,8.98089887250613e-05,-1.009747457850175e-06,7.517892281119834e-06,1.3847695001824825e-05,1.7650462121058202e-05,2.6955324034660504,0.6099966106800263,0.6738831008665126
3.7113526894847304,0.00029495544708205704,9.403278792213262e-05,-6.688028720139359e-06,7.465179106742239e-06,1.3823765045072364e-05,1.763172888224546e-05,2.0522516584999355,0.7261488060704195,0.5130629146249839
