Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0167,det_h1-3,0.0219807,0.000240279,10310.2,112.704,441.133,1,0,0,14,2.15795,-0.0397357,72.0544,469056
run0167,det_h1-4,0.0337106,0.000290857,15812.2,136.428,441.133,1,0,0,13.5429,1.64234,-0.00243725,14.9368,469056
run0168,det_h0-0,0.0434023,0.000438432,11012.3,111.242,236.839,0,0,0,12.6696,1.24606,0.030536,-35.281,253727
run0168,det_h0-1,0.033401,0.000389554,8474.74,98.8404,236.839,1,0,0,13.1437,1.47454,-0.000121957,5.89141,253727
run0168,det_h0-2,0.0130493,0.000264748,3310.95,67.1736,236.839,0,0,0,13.5994,1.11285,0.0193302,-21.3697,253727
run0168,det_h0-3,0.0403561,0.000436778,10239.4,110.822,236.839,0,0,0,13.8863,1.32977,-0.0439558,68.0975,253727
run0168,det_h0-4,0.0443804,0.000443154,11260.5,112.44,236.839,0,0,0,14,0.988959,-0.054847,82.8261,253727
run0168,det_h0-5,0.0423589,0.000434036,10747.6,110.127,236.839,1,0,0,14,1.98616,-0.00997352,21.5847,253727
run0168,det_h0-6,0.0427549,0.000441086,10848.1,111.916,236.839,0,0,0,13.2121,1.39247,-0.0146141,27.3636,253727
run0168,det_h0-7,0.0370929,0.000423018,9411.47,107.331,236.839,0,0,0,13.983,1.28297,-0.0374668,59.0683,253727
run0168,det_h1-0,0.0435933,0.000442294,11060.8,112.222,236.839,0,0,0,13.2555,1.18528,-0.0257263,42.1605,253727
run0168,det_h1-1,0.0440224,0.000441197,11169.7,111.944,236.839,1,0,0,12.3316,1.73176,-0.0136088,25.7696,253727
run0168,det_h1-2,0.012885,0.00025351,3269.27,64.3223,236.839,1,0,0,14,1.8678,-0.0122731,23.3187,253727
run0168,det_h1-3,0.0277641,0.000364615,7044.51,92.5128,236.839,1,0,0,14,1.6587,-0.0287007,50.0614,253727
run0168,det_h1-4,0.0454065,0.000450291,11520.8,114.251,236.839,1,0,0,13.2271,1.43738,0.0201,-20.9817,253727
run0169,det_h0-0,0.0467092,0.000544412,8138.47,94.8568,178.397,1,0,0,12.3052,1.52793,0.0187782,-21.3092,174237
run0169,det_h0-1,0.0341803,0.0004705,5955.48,81.9784,178.397,1,0,0,13.3963,1.62207,-0.00505527,9.92801,174237
run0169,det_h0-2,0.0132735,0.000317907,2312.74,55.3911,178.397,0,0,0,13.3541,1.32428,0.0128416,-14.3143,174237
run0169,det_h0-3,0.0422828,0.000532035,7367.24,92.7001,178.397,1,0,0,13.5561,1.45017,-0.0283107,43.7208,174237
run0169,det_h0-4,0.0459978,0.000561214,8014.51,97.7842,178.397,0,0,0,13.9249,1.26208,-0.0247026,39.28,174237
run0169,det_h0-5,0.0439215,0.000537235,7652.75,93.6063,178.397,1,0,0,14,1.95388,0.017844,-18.5601,174237
run0169,det_h0-6,0.0451688,0.000538979,7870.07,93.91,178.397,1,0,0,13.2413,1.45088,-0.0126143,21.3864,174237
run0169,det_h0-7,0.0405472,0.00051346,7064.82,89.4637,178.397,0,0,0,14,1.22572,-0.0333855,50.9459,174237
run0169,det_h1-0,0.044651,0.000545485,7779.85,95.0437,178.397,0,0,0,13.1722,1.20544,-0.00563642,13.1303,174237
run0169,det_h1-1,0.0449319,0.000538201,7828.79,93.7745,178.397,0,0,0,12.3717,1.06324,0.00379939,-0.187708,174237
run0169,det_h1-2,0.0139217,0.000310653,2425.68,54.1272,178.397,1,0,0,14,1.44786,-0.00845532,15.0391,174237
run0169,det_h1-3,0.0295844,0.000446589,5154.7,77.8123,178.397,1,0,0,14,2.31835,-0.0128876,24.0545,174237
run0169,det_h1-4,0.0464098,0.000546441,8086.3,95.2103,178.397,0,0,0,13.2542,1.3014,-0.0060599,12.2419,174237
run0170,det_h0-0,0.0464724,0.000545618,8128.08,95.4291,162.556,0,0,0,12.1596,1.15586,0.0327212,-39.4898,174901
run0170,det_h0-1,0.0333849,0.000476572,5839.05,83.353,162.556,0,0,0,13.1294,1.37505,0.0188137,-20.8844,174901
run0170,det_h0-2,0.0137101,0.000321677,2397.92,56.2617,162.556,0,0,0,12.7648,1.35582,0.00504388,-3.15889,174901
run0170,det_h0-3,0.0417773,0.000533329,7306.89,93.2798,162.556,0,0,0,13.8001,1.23401,-0.0372387,56.6776,174901
run0170,det_h0-4,0.0474844,0.000550109,8305.07,96.2145,162.556,1,0,0,14,1.58649,-0.0064186,13.8833,174901
run0170,det_h0-5,0.0452148,0.000542099,7908.12,94.8136,162.556,1,0,0,14,1.69453,-0.0282195,44.5822,174901
run0170,det_h0-6,0.0469909,0.000560505,8218.76,98.0329,162.556,0,0,0,13.3301,1.24559,-0.0315208,48.9788,174901
run0170,det_h0-7,0.0408123,0.000515229,7138.11,90.114,162.556,0,0,0,14,1.35556,-0.0235322,37.6406,174901
run0170,det_h1-0,0.0461213,0.000545913,8066.66,95.4807,162.556,1,0,0,13.1156,1.50744,-0.00614952,12.9943,174901
