5.440816 	 90 	 0.00026477 	 0.00000459 
5.414078 	 90 	 0.00028956 	 0.00000364 
5.403415 	 90 	 0.00028274 	 0.00000342 
5.393084 	 90 	 0.00026689 	 0.00000338 
5.383343 	 90 	 0.00028022 	 0.00000467 
5.383343 	 90 	 0.00027409 	 0.00000417 
5.373418 	 90 	 0.00031441 	 0.00000622 
5.368266 	 90 	 0.00032580 	 0.00000758 
5.371486 	 90 	 0.00033344 	 0.00000767 
5.357969 	 90 	 0.00036298 	 0.00000829 
5.353596 	 90 	 0.00033373 	 0.00000615 
5.348261 	 90 	 0.00035705 	 0.00000715 
5.342928 	 90 	 0.00038204 	 0.00000862 
5.337469 	 90 	 0.00040114 	 0.00001008 
5.332912 	 90 	 0.00041676 	 0.00001160 
5.327683 	 90 	 0.00046429 	 0.00001377 
5.322809 	 90 	 0.00063389 	 0.00001511 
5.317521 	 90 	 0.00085582 	 0.00001829 
5.312876 	 90 	 0.00110802 	 0.00002098 
5.308233 	 90 	 0.00142112 	 0.00002152 
5.302376 	 90 	 0.00176609 	 0.00003317 
5.297674 	 90 	 0.00169385 	 0.00002834 
5.292942 	 90 	 0.00163183 	 0.00003722 
5.290161 	 90 	 0.00146172 	 0.00003406 
5.284953 	 90 	 0.00108307 	 0.00003783 
5.279812 	 90 	 0.00081068 	 0.00003055 
5.274960 	 90 	 0.00047207 	 0.00002092 
5.269983 	 90 	 0.00038604 	 0.00001831 
5.265040 	 90 	 0.00034238 	 0.00001817 
5.259940 	 90 	 0.00032945 	 0.00001383 
5.250129 	 90 	 0.00025754 	 0.00001212 
5.243064 	 90 	 0.00020862 	 0.00000851 
5.230028 	 90 	 0.00016637 	 0.00000637 
5.210028 	 90 	 0.00014591 	 0.00000436 
5.189844 	 90 	 0.00012505 	 0.00000368 
5.170048 	 90 	 0.00011070 	 0.00000503 
5.150006 	 90 	 0.00012243 	 0.00000747 
5.129939 	 90 	 0.00024347 	 0.00001018 
5.110037 	 90 	 0.00065685 	 0.00001846 
5.089986 	 90 	 0.00016185 	 0.00000481 
5.069912 	 90 	 0.00021405 	 0.00000599 
5.049971 	 90 	 0.00016308 	 0.00000821 
5.030101 	 90 	 0.00029659 	 0.00001089 
5.009990 	 90 	 0.00008877 	 0.00000304 
4.990074 	 90 	 0.00007684 	 0.00000314 
4.970043 	 90 	 0.00007510 	 0.00000336 
4.950269 	 90 	 0.00006549 	 0.00000293 
4.930195 	 90 	 0.00006402 	 0.00000294 
4.910130 	 90 	 0.00006510 	 0.00000270 
4.889892 	 90 	 0.00006859 	 0.00000157 
4.866293 	 90 	 0.00006655 	 0.00000185 
4.850030 	 90 	 0.00006118 	 0.00000166 
4.829886 	 90 	 0.00006234 	 0.00000178 
4.810027 	 90 	 0.00033556 	 0.00001057 
4.790118 	 90 	 0.00015646 	 0.00001151 
4.770038 	 90 	 0.00012129 	 0.00000538 
4.749999 	 90 	 0.00006650 	 0.00000279 
4.730004 	 90 	 0.00004706 	 0.00000231 
4.710020 	 90 	 0.00004858 	 0.00000184 
4.689928 	 90 	 0.00004681 	 0.00000250 
4.670119 	 90 	 0.00007916 	 0.00000434 
4.649962 	 90 	 0.00004498 	 0.00000557 
4.629939 	 90 	 0.00001505 	 0.00000784 
4.609989 	 90 	 0.00000892 	 0.00000721 
4.590082 	 90 	 0.00001001 	 0.00000600 
4.570129 	 90 	 0.00000359 	 0.00026090 
