,a0,a1,a2,a3,a4
4.30996,0.0004490792413274638,0.0,0.00012440124839460884,0.0,-1.0922246577258969e-05
4.31117,0.0004316818742603781,0.0,0.00012629957312758187,0.0,-1.740283494108576e-05
4.31311,0.00043758163586051413,0.0,0.00014289713653446352,0.0,-1.8570199837129202e-05
4.31513,0.00043431959684098106,0.0,0.0001561052094259903,0.0,-2.326352822909609e-05
4.3172,0.0004225456404208289,0.0,0.00012122617960498477,0.0,-2.0980653248183785e-06
4.31917,0.0004129999454240049,0.0,0.0001273960095386345,0.0,-6.060866539695934e-06
4.32116,0.00038427559302419643,0.0,0.0001213009145278884,0.0,-1.4281581031168417e-05
4.32298,0.000349407078520444,0.0,0.00011361162181670393,0.0,-1.274954348550666e-05
4.32521,0.00028348737202032483,0.0,9.263541308462649e-05,0.0,-1.0936480556766406e-05
4.32711,0.00022632260221853943,0.0,6.699262178494348e-05,0.0,-8.850588419933016e-06
4.32908,0.0001524053000863543,0.0,5.2980228483488684e-05,0.0,-5.61153170390262e-06
4.33012,0.00021536038082177917,0.0,6.539263039061742e-05,0.0,-5.505395260787173e-06
4.33119,0.00010824703721398418,0.0,3.471268042915766e-05,0.0,-3.4869211787547732e-06
4.33324,7.32178174818692e-05,0.0,1.570759029777731e-05,0.0,-1.9081479846384706e-06
4.33515,5.585146925150745e-05,0.0,1.1978681781760794e-05,0.0,-1.556214651551317e-06
4.34004,3.356349423420047e-05,0.0,8.064875320804794e-06,0.0,-6.850182817372557e-07
4.34488,2.9953336450593263e-05,0.0,3.244147981182869e-06,0.0,-2.7366309616041583e-06
4.34998,2.8318945606446324e-05,0.0,3.2083102129092188e-06,0.0,-1.5519125646570432e-06
4.37005,3.063531991494212e-05,0.0,5.763502774685686e-07,0.0,-2.1275102976021815e-06
4.39015,3.984673354432587e-05,0.0,-2.336938406866212e-06,0.0,2.4764681965003425e-06
4.41003,5.4523733636920636e-05,0.0,-3.422328225010883e-06,0.0,1.2633084487272085e-06
4.42024,7.967588378182359e-05,0.0,-3.122118679548253e-06,0.0,-2.372656762824105e-06
4.43018,9.987566162019207e-05,0.0,-6.739170169847284e-06,0.0,-1.142820172858278e-06
4.44004,0.00018852740854308033,0.0,-1.4634931962722004e-05,0.0,2.1465144035665216e-07
4.44994,0.0002952726547063229,0.0,-3.328808854316344e-05,0.0,-2.0640081183007578e-06
4.4549900000000004,0.0006945385589279013,0.0,-8.894377183758605e-05,0.0,1.4027908450429462e-05
4.46012,0.0010338800755520926,0.0,-0.00010327634158004121,0.0,1.2026424740592593e-05
4.4699599999999995,0.0010885946628090256,0.0,-0.00014433141277248493,0.0,1.2513379468771371e-05
4.4779800000000005,0.0008054759293198736,0.0,-9.870466741384614e-05,0.0,1.9287238681339402e-05
4.48613,0.0003840345442235,0.0,-3.362233426160983e-05,0.0,-7.454601798291475e-06
4.48819,0.00028359865697654655,0.0,-3.0979964707681e-05,0.0,2.4047459562894264e-06
4.490069999999999,0.00037418462832190005,0.0,-5.0697773834326905e-05,0.0,1.0275784954222938e-05
4.49222,0.0001442983961668411,0.0,-1.0057986398301671e-05,0.0,2.810311196661262e-06
4.4949900000000005,9.702979900588223e-05,0.0,-1.1141443385461096e-06,0.0,-7.468692430802806e-07
4.499969999999999,5.513967727302481e-05,0.0,4.434724098806882e-06,0.0,-1.756704171956467e-07
4.51021,4.1198134063195096e-05,0.0,3.4449721409303143e-06,0.0,2.3072394154194584e-06
4.51218,9.52995402151083e-05,0.0,2.5332653936221292e-05,0.0,8.524395340675216e-07
4.51508,0.0002763360792365213,0.0,8.16291768757424e-05,0.0,-1.1357380552125634e-05
4.52007,0.0004825883017085533,0.0,0.00011592287061663862,0.0,-1.3988417770418325e-06
4.52524,0.0008766832710567427,0.0,0.0001806294652657412,0.0,-2.783164318250907e-05
4.5294099999999995,0.0008748113213622015,0.0,0.00018979782925844082,0.0,-1.4668924668439498e-05
4.53506,0.0015255371043536134,0.0,0.00027680264448567743,0.0,-1.2312837898736876e-05
4.54024,0.001694219238277504,0.0,0.0002776849130769557,0.0,-3.968325593940802e-05
4.5498,0.002182388741767498,0.0,0.0001500018113410926,0.0,-3.8793302035134065e-05
4.56018,0.003297136219062464,0.0,-7.985015752264708e-05,0.0,-6.571770879716006e-06
4.570130000000001,0.0030406149043033315,0.0,-0.00015030407631161184,0.0,1.2640146203192948e-05
4.580030000000001,0.0015525430777360621,0.0,-6.897452399729352e-05,0.0,-2.981748845406525e-07
4.59008,0.0008305644266285884,0.0,-3.54009469807304e-05,0.0,1.6636269331281553e-06
4.60027,0.0006753380533807299,0.0,9.19760054588689e-05,0.0,-1.8737006121475167e-05
4.60999,0.0015194225872806018,0.0,0.0003426776393047743,0.0,-3.596856623035407e-05
4.62023,0.0017016955005644983,0.0,0.0004281140177424518,0.0,-3.382386724529479e-05
4.62994,0.0012417025073855423,0.0,0.0003811057344366132,0.0,-6.66377957797719e-05
4.63517,0.0006587636069162418,0.0,0.00014986241672989236,0.0,-2.914162747813032e-05
4.639959999999999,0.0003910738747937273,0.0,7.413851898333149e-05,0.0,-2.344433176091062e-05
4.64996,0.0003219884051023899,0.0,3.21886415498563e-05,0.0,4.79017623645217e-06
4.67012,0.00016754138852440457,0.0,2.262420284360608e-05,0.0,-6.253053835068288e-06
4.68015,8.785461660611898e-05,0.0,1.1914171141726104e-05,0.0,-2.121422458318941e-06
4.68993,6.747427297100956e-05,0.0,8.988176348947368e-06,0.0,-2.3517212009509848e-06
