,Run,Detector,Yield,Yield err,Fit Status,Ea
31,run0161,det_h0-5,0.00311419,0.00123766,0,5403.41451924703
32,run0161,det_h0-6,0.00489724,0.000449943,0,5403.41451924703
33,run0161,det_h0-7,0.00423599,0.000694163,0,5403.41451924703
34,run0161,det_h1-0,0.00458501,0.000651279,0,5403.41451924703
35,run0161,det_h1-1,0.00326425,0.000253142,0,5403.41451924703
36,run0161,det_h1-2,0.00198199,0.000495166,0,5403.41451924703
37,run0161,det_h1-3,0.00457638,0.000442551,0,5403.41451924703
38,run0161,det_h1-4,0.00558384,0.000496721,0,5403.41451924703
39,run0162,det_h0-0,0.00293496,0.00031053900000000003,0,5393.08387099751
40,run0162,det_h0-1,0.00281474,0.000480949,0,5393.08387099751
41,run0162,det_h0-2,0.00199615,0.00040245,0,5393.08387099751
42,run0162,det_h0-3,0.00251275,0.000557977,0,5393.08387099751
43,run0162,det_h0-4,0.00298531,0.0006195840000000001,0,5393.08387099751
44,run0162,det_h0-5,0.00331251,0.000357057,0,5393.08387099751
45,run0162,det_h0-6,0.00255651,0.000381361,0,5393.08387099751
46,run0162,det_h0-7,0.00296423,0.000270325,0,5393.08387099751
47,run0162,det_h1-0,0.00273286,0.000413946,0,5393.08387099751
48,run0162,det_h1-1,0.00240692,0.000251229,0,5393.08387099751
49,run0162,det_h1-2,0.00163261,0.000420248,0,5393.08387099751
50,run0162,det_h1-3,0.00225752,0.000458391,0,5393.08387099751
51,run0162,det_h1-4,0.0027463,0.00039143800000000003,0,5393.08387099751
52,run0165,det_h0-0,0.0108288,0.0005317119999999999,0,5383.34338821273
53,run0165,det_h0-1,0.00602491,0.00104846,0,5383.34338821273
54,run0165,det_h0-2,0.00645006,0.0007014769999999999,0,5383.34338821273
55,run0165,det_h0-3,0.00968471,0.0007430830000000001,0,5383.34338821273
56,run0165,det_h0-4,0.00861003,0.00136188,0,5383.34338821273
57,run0165,det_h0-5,0.00954661,0.00087333,0,5383.34338821273
58,run0165,det_h0-6,0.00752011,0.000692178,0,5383.34338821273
59,run0165,det_h0-7,0.00721587,0.000623654,0,5383.34338821273
60,run0165,det_h1-0,0.00832488,0.000620884,0,5383.34338821273
61,run0165,det_h1-1,0.00796643,0.00045415900000000004,0,5383.34338821273
62,run0165,det_h1-2,0.00453441,0.000264855,0,5383.34338821273
63,run0165,det_h1-3,0.00767226,0.000738572,0,5383.34338821273
64,run0165,det_h1-4,0.011481700000000001,0.000797422,0,5383.34338821273
65,run0167,det_h0-0,0.00885683,0.0005187319999999999,0,5383.34338821273
66,run0167,det_h0-1,0.00813947,0.000585431,0,5383.34338821273
67,run0167,det_h0-2,0.00421143,0.000764583,0,5383.34338821273
68,run0167,det_h0-3,0.00682614,0.000654354,0,5383.34338821273
69,run0167,det_h0-4,0.00644213,0.00047801800000000003,0,5383.34338821273
70,run0167,det_h0-5,0.00763992,0.00129177,0,5383.34338821273
71,run0167,det_h0-6,0.00728122,0.000590519,0,5383.34338821273
72,run0167,det_h0-7,0.00711404,0.000539225,0,5383.34338821273
73,run0167,det_h1-0,0.006775399999999999,0.000495739,0,5383.34338821273
74,run0167,det_h1-1,0.00577004,0.00039339400000000004,0,5383.34338821273
75,run0167,det_h1-2,0.00371753,0.000898493,0,5383.34338821273
76,run0167,det_h1-3,0.00648416,0.00103739,0,5383.34338821273
77,run0167,det_h1-4,0.00882265,0.0006278669999999999,0,5383.34338821273
78,run0168,det_h0-0,0.023408500000000002,0.00108441,1,5373.41845414069
79,run0168,det_h0-1,0.0382105,0.00107115,0,5373.41845414069
80,run0168,det_h0-2,0.012863399999999999,0.00218833,0,5373.41845414069
81,run0168,det_h0-3,0.0268923,0.000701377,0,5373.41845414069
82,run0168,det_h0-4,0.0312857,0.000697638,1,5373.41845414069
83,run0168,det_h0-5,0.0313236,0.00136278,0,5373.41845414069
84,run0168,det_h0-6,0.0315497,0.00226903,0,5373.41845414069
85,run0168,det_h0-7,0.028295099999999997,0.0008832730000000001,0,5373.41845414069
86,run0168,det_h1-0,0.0294774,0.000856596,0,5373.41845414069
87,run0168,det_h1-1,0.0272055,0.000924982,0,5373.41845414069
88,run0168,det_h1-2,0.0160633,0.000556314,0,5373.41845414069
89,run0168,det_h1-3,0.0312646,0.00104779,0,5373.41845414069
90,run0168,det_h1-4,0.0386161,0.00109538,0,5373.41845414069
91,run0169,det_h0-0,0.047095,0.00154836,0,5368.26625840007
92,run0169,det_h0-1,0.0477185,0.0020126,0,5368.26625840007
93,run0169,det_h0-2,0.0205305,0.000623622,0,5368.26625840007
94,run0169,det_h0-3,0.0356654,0.000839314,1,5368.26625840007
95,run0169,det_h0-4,0.0346029,0.00204414,0,5368.26625840007
96,run0169,det_h0-5,0.041115,0.00097895,0,5368.26625840007
97,run0169,det_h0-6,0.0391658,0.00269058,0,5368.26625840007
98,run0169,det_h0-7,0.034852999999999995,0.00175764,0,5368.26625840007
99,run0169,det_h1-0,0.0359486,0.0009568910000000001,0,5368.26625840007
100,run0169,det_h1-1,0.034685,0.00148478,0,5368.26625840007
101,run0169,det_h1-2,0.021115900000000003,0.0007275319999999999,0,5368.26625840007
102,run0169,det_h1-3,0.0384407,0.00194491,0,5368.26625840007
103,run0169,det_h1-4,0.051183,0.000919916,0,5368.26625840007
104,run0170,det_h0-0,1.8725799999999998e-14,0.000150072,1,5371.48609114125
105,run0170,det_h0-1,0.025817900000000005,0.00158885,0,5371.48609114125
106,run0170,det_h0-2,3.64323e-10,0.00194565,0,5371.48609114125
107,run0170,det_h0-3,0.030815499999999996,0.00450181,0,5371.48609114125
108,run0170,det_h0-4,0.043296,0.0009829510000000001,0,5371.48609114125
109,run0170,det_h0-5,0.0421217,0.00173168,0,5371.48609114125
110,run0170,det_h0-6,0.025996699999999998,0.00172154,0,5371.48609114125
111,run0170,det_h0-7,0.039336300000000005,0.000978247,0,5371.48609114125
112,run0170,det_h1-0,0.040416900000000006,0.000943264,0,5371.48609114125
113,run0170,det_h1-1,0.0325114,0.00290982,0,5371.48609114125
114,run0170,det_h1-2,0.0239267,0.00177579,0,5371.48609114125
115,run0170,det_h1-3,0.047100699999999995,0.00132743,0,5371.48609114125
116,run0170,det_h1-4,0.055921900000000004,0.00138939,0,5371.48609114125
117,run0171,det_h0-0,0.029017400000000002,0.00194749,0,5357.96928059456
118,run0171,det_h0-1,0.034199900000000005,0.00170028,0,5357.96928059456
119,run0171,det_h0-2,4.54464e-11,0.000389558,0,5357.96928059456
120,run0171,det_h0-3,0.050091500000000004,0.000940075,0,5357.96928059456
121,run0171,det_h0-4,4.80072e-13,0.000350494,0,5357.96928059456
122,run0171,det_h0-5,0.0559129,0.00104493,0,5357.96928059456
123,run0171,det_h0-6,0.06291559999999999,0.000913572,1,5357.96928059456
124,run0171,det_h0-7,0.0264131,0.00418031,0,5357.96928059456
125,run0171,det_h1-0,0.0517295,0.00106777,0,5357.96928059456
126,run0171,det_h1-1,0.0430045,0.00256436,0,5357.96928059456
127,run0171,det_h1-2,2.04798e-13,0.00185392,0,5357.96928059456
128,run0171,det_h1-3,0.032382,0.0081666,0,5357.96928059456
129,run0171,det_h1-4,0.073622,0.00111303,0,5357.96928059456
130,run0172,det_h0-0,0.0598148,0.000991132,0,5353.59605829881
131,run0172,det_h0-1,0.059789699999999994,0.00103102,0,5353.59605829881
132,run0172,det_h0-2,0.0248949,0.000556807,0,5353.59605829881
