Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0167,det_h1-0,0.00637516,0.000116582,2990.3,54.6837,441.133,1,0,0,9.54775,1.63377,9.54775,-0.103186,469056
run0167,det_h1-1,0.00583446,0.000111529,2736.69,52.3134,441.133,1,0,0,9.41313,2.26348,9.41313,-0.0885763,469056
run0167,det_h1-2,0.00344511,8.57016e-05,1615.95,40.1989,441.133,1,0,0,12.822,2.4837,12.822,-0.107561,469056
run0167,det_h1-3,0.00745058,0.000126033,3494.74,59.1163,441.133,1,0,0,12.6313,1.78886,12.6313,-0.125502,469056
run0167,det_h1-4,0.00833811,0.000133328,3911.04,62.5383,441.133,1,0,0,10.8808,1.83106,10.8808,-0.0526471,469056
run0168,det_h0-0,0.0373402,0.000383624,9474.23,97.3356,236.839,1,0,0,9.13689,1.46982,9.13689,-0.216764,253727
run0168,det_h0-1,0.037449,0.000384182,9501.82,97.4773,236.839,1,0,0,9.57758,1.71437,9.57758,-0.198328,253727
run0168,det_h0-2,0.0138743,0.000233842,3520.29,59.332,236.839,1,0,0,9.77661,1.62871,9.77661,-0.159394,253727
run0168,det_h0-3,0.0262109,0.000321408,6650.4,81.55,236.839,1,0,0,10.0312,1.50263,10.0312,-0.191728,253727
run0168,det_h0-4,0.0287439,0.000336581,7293.1,85.3997,236.839,0,0,0,10.1033,1.1842,10.1033,-0.155141,253727
run0168,det_h0-5,0.0296872,0.000342059,7532.44,86.7896,236.839,0,0,0,10.5472,1.3184,10.5472,-0.201824,253727
run0168,det_h0-6,0.0321122,0.000355755,8147.73,90.2648,236.839,1,0,0,9.70133,1.43105,9.70133,-0.275863,253727
run0168,det_h0-7,0.0274203,0.00032874,6957.26,83.4102,236.839,1,0,0,9.96676,1.63259,9.96676,-0.201482,253727
run0168,det_h1-0,0.0284594,0.000334911,7220.93,84.976,236.839,0,0,0,9.62005,1.09405,9.62005,-0.166252,253727
run0168,det_h1-1,0.0282649,0.000333765,7171.58,84.6852,236.839,0,0,0,9.26956,1.38551,9.26956,-0.193815,253727
run0168,det_h1-2,0.0153493,0.000245958,3894.52,62.4061,236.839,1,0,0,10.7593,1.79055,10.7593,-0.179819,253727
run0168,det_h1-3,0.0321359,0.000355887,8153.74,90.298,236.839,0,0,0,10.9366,0.902429,10.9366,-0.282785,253727
run0168,det_h1-4,0.037321,0.000383525,9469.35,97.3106,236.839,1,0,0,9.42519,1.4664,9.42519,-0.181809,253727
run0169,det_h0-0,0.0459301,0.000513427,8002.73,89.458,178.397,0,0,0,9.27684,1.36542,9.27684,-0.185766,174237
run0169,det_h0-1,0.0477176,0.000523322,8314.18,91.1821,178.397,0,0,0,9.90113,1.29166,9.90113,-0.144471,174237
run0169,det_h0-2,0.0192596,0.000332471,3355.73,57.9287,178.397,1,0,0,9.90568,2.21727,9.90568,-0.11602,174237
run0169,det_h0-3,0.03438,0.000444204,5990.26,77.3968,178.397,1,0,0,9.73145,1.43829,9.73145,-0.17563,174237
run0169,det_h0-4,0.0369231,0.00046034,6433.37,80.2083,178.397,0,0,0,10.1756,1.32619,10.1756,-0.198491,174237
run0169,det_h0-5,0.0382727,0.000468678,6668.52,81.661,178.397,1,0,0,10.2908,1.68355,10.2908,-0.188229,174237
run0169,det_h0-6,0.0406297,0.000482894,7079.2,84.138,178.397,0,0,0,9.36733,1.34918,9.36733,-0.19876,174237
run0169,det_h0-7,0.0336734,0.000439616,5867.15,76.5973,178.397,0,0,0,10.2699,1.23523,10.2699,-0.157636,174237
run0169,det_h1-0,0.0342572,0.00044341,5968.87,77.2584,178.397,1,0,0,9.41215,1.49235,9.41215,-0.198538,174237
run0169,det_h1-1,0.0362746,0.00045628,6320.38,79.5008,178.397,1,0,0,9.41313,1.51629,9.41313,-0.136386,174237
run0169,det_h1-2,0.0197313,0.000336517,3437.91,58.6337,178.397,1,0,0,11.3023,1.70248,11.3023,-0.133262,174237
run0169,det_h1-3,0.0405463,0.000482398,7064.66,84.0516,178.397,0,0,0,11.2189,1.27812,11.2189,-0.227404,174237
run0169,det_h1-4,0.0490156,0.000530392,8540.33,92.4139,178.397,1,0,0,9.48631,1.40845,9.48631,-0.181807,174237
