,a0
4.86629,9.143042480450015e-05
4.88989,0.00010190891998144966
4.89991,0.00010788880505624856
4.9101300000000005,0.00011153017308188223
4.91996,0.00010685511715985684
4.92615,0.0001118220177086957
4.9301900000000005,0.00011822110007672874
4.93692,0.00011595629855050781
4.94675,0.00011559100126893718
4.95027,0.00012375532481557903
4.95676,0.00011645680015645486
4.961869999999999,0.00012134139141461596
4.96475,0.00012085512814811645
4.96787,0.0001261201012129364
4.97004,0.00013439394879122496
4.9728,0.00012638342658553785
4.97463,0.0001278544623893372
4.98471,0.00012930146839900279
4.990069999999999,0.00014175069537180447
4.994669999999999,0.0001359346932890479
5.00464,0.00014035414374893732
5.00999,0.0001501509964905492
5.01484,0.0001624965417693685
5.01774,0.00017924676560912296
5.01786,0.00017713483538681153
5.019819999999999,0.0002181509585748909
5.0248,0.0003400772993814256
5.027830000000001,0.00047109872539619215
5.0301,0.00046759157458401215
5.032780000000001,0.0004428108481654441
5.0359,0.00042960717333338913
5.03871,0.0004229606002026126
5.041980000000001,0.0004000592568101035
5.04479,0.00036238654997518483
5.04997,0.00028224612356598925
5.05484,0.0001974496772716506
5.0648800000000005,0.00039242258144602855
5.06991,0.0003883872435483902
5.07448,0.0003938346264359204
5.08419,0.0003656812854830962
5.08999,0.00037287051740843025
5.093719999999999,0.0006861140647554693
5.09676,0.0008914759387542232
5.09889,0.0008628629009490268
5.09999,0.0008800916332187599
5.10043,0.0008502548562435658
5.100709999999999,0.0008505279734790684
5.10288,0.0014050752361799278
5.1048599999999995,0.0014750892650324146
5.1069,0.0013887723666515988
5.10878,0.001348146049208307
5.110040000000001,0.0013579438256119218
5.11075,0.001271270851388551
5.11384,0.0011876326604682895
5.1188,0.0009716647696680712
5.1237699999999995,0.0006848026576301179
5.12852,0.0003918500252002759
5.12994,0.00042017611377863823
5.1338099999999995,0.00021431451257302367
5.13888,0.00018301626586297333
5.14165,0.00019770707703052216
5.1447400000000005,0.00019550456481207628
5.14799,0.00020239869592476368
5.15001,0.0002133995569467057
5.150980000000001,0.00021708646792809895
5.15704,0.0002293366572792906
5.15937,0.00024600894193438095
5.17005,0.00024843410729087086
5.18984,0.000290618322317418
5.210030000000001,0.0003874783351598166
5.23003,0.0005858486603633049
5.2395,0.0008839328559110155
5.24306,0.0009550099273360469
5.25013,0.0013744312421239537
5.25994,0.001798199430461034
5.26504,0.0018665255331146186
5.26998,0.0019771580960613946
5.27496,0.0021815441933997733
5.27502,0.0022472788518316223
5.2798099999999994,0.0028562710722210343
5.28495,0.0033591934601855424
5.29016,0.0042960124419876514
5.29294,0.005013859556278743
5.29767,0.004798074129708399
5.29972,0.004733599807702772
5.30238,0.004579558507928805
5.30823,0.0036251184695156105
5.312880000000001,0.002693782329534419
5.31752,0.001871887876023789
5.32281,0.0012765335264903642
5.32768,0.0009038035044844248
5.33288,0.0006893892819971799
5.33291,0.0007078058201144355
5.33747,0.0006447279156221493
5.34274,0.0005931063100775224
5.34293,0.0006031348255107168
5.34694,0.0005255399732404634
5.34826,0.0005442562706331599
5.34858,0.0005137998588831004
5.35205,0.0005173649522941988
5.3536,0.0005187929093665463
5.3579,0.0005992940055927369
5.35797,0.0006342757574919171
5.3598300000000005,0.0005775967445307708
5.36189,0.0005752088723323694
5.36386,0.000572690103417266
5.36605,0.0005603315544267913
5.368040000000001,0.0005638103691989936
5.36827,0.000580879262632254
5.36965,0.0005531583599214457
5.3714900000000005,0.0005960440215729023
5.373419999999999,0.0005566951981843644
5.3748,0.0005006327079449387
5.38009,0.00042494873145670773
5.3829199999999995,0.00040951337189531545
5.3833400000000005,0.00042668373689983615
5.383859999999999,0.0004082705947021708
5.38596,0.000395414966856499
5.38986,0.0003893347769285376
5.39308,0.0004071702682531872
5.40341,0.00041744655217646734
5.41408,0.0004244904646605739
5.42436,0.00042407644894335895
5.43541,0.00044316266309453765
5.43926,0.00047128143700190644
5.4408199999999995,0.00045849977765438524
