1280.83,1394.81,1409.36,1390.82,1356.01,1424.74,1402.13,1417.47,1394.43,1417.85,1427.26,1402.88,1401,
1376.66,1494.29,1508.32,1489.12,1454.41,1524.44,1501.4,1516.99,1493.63,1517.9,1526.48,1503.75,1500.16,
116.135,122.872,109.007,117.429,119.605,124.21,122.773,122.415,119.931,119.042,122.594,121.445,124.188,
137.014,145.073,158.868,152.247,144.8,152.063,149.812,150.321,149.054,151.417,151.87,146.39,146.701,
