,a0,a2,a0_err,a2_err,Chi2,Pval,Chi2NDF
5.2395,0.00035111750337521924,0.00011037025893359839,8.382144224418489e-06,1.239765576127568e-05,550.5476622725588,0.0,110.10953245451176
5.24306,0.0003758024382341697,0.00014675786794840804,9.662095318381906e-06,1.4408354706825825e-05,534.0595044497582,0.0,106.81190088995163
5.25013,0.00045903317763037,0.00013172140522724822,1.278477220956144e-05,1.8071355569497962e-05,635.6102127736999,0.0,127.12204255473998
5.25994,0.0005817893128146547,0.00018659712007951707,1.565817955901463e-05,2.2455162854055112e-05,667.1749663215619,0.0,133.43499326431237
5.26504,0.0006541201257898389,0.00022993197474410892,1.8319415061910943e-05,2.6386710643599808e-05,594.80007722954,0.0,118.960015445908
5.26998,0.0007305809380761751,0.0003334587898535889,1.952014401028251e-05,2.9343112196819466e-05,553.56336629058,0.0,110.712673258116
5.27496,0.0009278296524924444,0.0005036673247838531,2.350816480720635e-05,3.688814059428071e-05,471.91205376362655,0.0,94.3824107527253
5.27502,0.0009475324135831998,0.0004913513104166817,2.2184404038862832e-05,3.5172194887403444e-05,485.7738680828404,0.0,97.15477361656808
5.2798099999999994,0.0015221099606681657,0.0008500911148935874,3.600760792104248e-05,5.859375748583898e-05,320.80055656868205,0.0,64.16011131373641
5.28495,0.0019479046849612432,0.0010849338280519204,4.510629541016871e-05,7.458005017880533e-05,259.2439990389673,0.0,51.848799807793455
5.29016,0.002550229505458432,0.0014897088102126992,5.478901858212608e-05,9.281639683773163e-05,249.79680388932823,0.0,49.95936077786565
5.29294,0.0029352952132841123,0.0018919168432722517,6.248865456671661e-05,0.00010782187104611536,247.81667785387,0.0,49.563335570774
5.29767,0.002900051989875964,0.001758520492805355,6.015249927756015e-05,0.0001035624457992828,236.9550822197424,0.0,47.39101644394848
5.29972,0.0028364131609840085,0.001588129116545376,5.966277145750616e-05,0.0001011279427831862,242.55787947326863,0.0,48.511575894653724
5.30238,0.002916666691138078,0.0016833027531848298,6.0898363498124665e-05,0.00010470815045977921,201.3647191906787,0.0,40.27294383813574
