,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
4.48613,0.0003862944220001734,0.0,-4.291489420689324e-05,0.0,-3.0174732064170683e-05,0.0,3.574760717498469e-05,0.0,-2.1747790777604873e-05,0.0,3.2244560093126126e-05
4.48819,0.0002843210932988137,0.0,-3.492959978704481e-05,0.0,-6.609081673673189e-06,0.0,8.276606256970822e-06,0.0,-1.7470323825516617e-05,0.0,3.189507073934335e-05
4.490069999999999,0.0003754120820650378,0.0,-5.6424442060534615e-05,0.0,-1.6541562376957224e-05,0.0,2.8143786198503098e-05,0.0,-2.686554878921501e-06,0.0,2.6162300932974094e-05
4.49222,0.00014482649314350718,0.0,-1.3567887710743137e-05,0.0,-8.039164529365355e-06,0.0,1.5480833230684706e-05,0.0,-4.585606388896155e-06,0.0,1.1018362799001946e-05
4.4949900000000005,9.750960351107996e-05,0.0,-3.9102987666659835e-06,0.0,-5.062694318930839e-06,0.0,9.566173267437081e-06,0.0,-7.768779340763933e-06,0.0,8.925541694534985e-06
4.499969999999999,5.5168285991570816e-05,0.0,2.5155537230505387e-06,0.0,-3.0666525989999393e-06,0.0,4.837840543442051e-06,0.0,-3.3219461955603846e-06,0.0,7.0569511183830676e-06
4.51021,4.1239766094616783e-05,0.0,2.957719843818311e-06,0.0,7.776451589144491e-07,0.0,-1.4956507891313388e-06,0.0,4.7705138087833916e-06,0.0,1.3412989810440197e-07
4.51218,9.498730768934302e-05,0.0,2.3049725890699375e-05,0.0,-1.8924762803270534e-06,0.0,7.529777585790096e-06,0.0,7.516211042369778e-07,0.0,1.1634568530693375e-06
4.51508,0.00027562238364394994,0.0,7.03056170769358e-05,0.0,-2.533629724829678e-05,0.0,2.4803679385329745e-05,0.0,6.491303275527224e-06,0.0,2.39737244602121e-05
4.52007,0.0004816486399090409,0.0,0.00010546654673455,0.0,-1.4022551345294297e-05,0.0,2.3711975259989768e-05,0.0,2.124753757146701e-06,0.0,2.2884764289518057e-05
4.52524,0.0008765930812420457,0.0,0.00015085229158094023,0.0,-6.57842599396193e-05,0.0,4.497313627285701e-05,0.0,5.033101409668863e-06,0.0,0.00010606481196277248
4.5294099999999995,0.0008744468698353546,0.0,0.00016763423313729937,0.0,-3.6413295351574976e-05,0.0,4.565048074466876e-05,0.0,-7.780998177231461e-06,0.0,5.589801015158227e-05
4.53506,0.001524638477840133,0.0,0.0002485842177818871,0.0,-4.582974008323811e-05,0.0,5.580918521848365e-05,0.0,-1.4677931608266266e-05,0.0,8.623451264239413e-05
4.54024,0.0016936749444138558,0.0,0.00023749313167160434,0.0,-0.00011033100516855396,0.0,4.3910741011050566e-05,0.0,2.8080370397842242e-05,0.0,0.0001652487316767451
4.5498,0.0021840732441632303,0.0,0.00011909436544288764,0.0,-9.260487636522199e-05,0.0,7.259197607466936e-05,0.0,1.8241824265773898e-05,0.0,6.308432724643901e-05
4.56018,0.003313470939024099,0.0,-0.0001618959247204987,0.0,-0.00012227500639490986,0.0,0.00014492651185552522,0.0,-0.00011898252065481567,0.0,0.0003682677680151487
4.570130000000001,0.003046521319163883,0.0,-0.00019823973115138782,0.0,-0.00014159522928740368,0.0,8.952568076150311e-05,0.0,7.451780338098178e-05,0.0,0.00024164290803173599
4.580030000000001,0.0015613664267785509,0.0,-0.00011277028630331708,0.0,-8.296824026447364e-05,0.0,0.00013136197204589476,0.0,-8.486551339888343e-05,0.0,0.00016349006925029356
4.59008,0.0008301211241511937,0.0,-4.122316421289407e-05,0.0,-2.1032256488698523e-05,0.0,1.2118873871803434e-06,0.0,2.192388167513866e-05,0.0,3.0127086093690575e-05
4.60027,0.000675923875333678,0.0,7.520133990778851e-05,0.0,-3.8415880658013884e-05,0.0,2.8030580340616618e-05,0.0,-2.1656514774856877e-05,0.0,6.692470215257142e-05
4.60999,0.0015182672073581127,0.0,0.0003114337323285749,0.0,-7.480680123654719e-05,0.0,3.032796137709454e-05,0.0,1.638780409479982e-05,0.0,0.00011621416924940056
4.62023,0.0016985132069486943,0.0,0.0003900891139012001,0.0,-7.873483122506317e-05,0.0,0.00010608928330158551,0.0,3.229251024328639e-05,0.0,2.6782607204013814e-05
4.62994,0.0012408617276925779,0.0,0.0003563264866219982,0.0,-7.404337317010176e-05,0.0,6.147050279565244e-05,0.0,-2.9351307810587817e-05,0.0,3.272239627728073e-05
4.63517,0.0006588800341163241,0.0,0.00013553228077429685,0.0,-3.802030985795014e-05,0.0,2.9912819528643808e-05,0.0,-2.9338671032874583e-05,0.0,4.657831863823399e-05
4.639959999999999,0.00039083523002614914,0.0,6.668160834292928e-05,0.0,-3.148385220811901e-05,0.0,1.8839256359952408e-05,0.0,-8.837349139272164e-06,0.0,1.7619052161497593e-05
4.64996,0.0003230508294483624,0.0,2.2237410773502643e-05,0.0,-4.368901269560635e-06,0.0,1.8718054177868856e-05,0.0,-2.748962722141558e-05,0.0,4.839473939420113e-05
4.67012,0.0001674692121772039,0.0,2.081241079294053e-05,0.0,-7.76098838716878e-06,0.0,7.940825520508333e-06,0.0,-3.403847471551348e-06,0.0,2.3037082045826407e-07
4.68015,8.791519746801712e-05,0.0,1.0373517434612207e-05,0.0,-8.183310483320202e-06,0.0,-1.3364783570899979e-06,0.0,6.871560296129316e-06,0.0,8.360934169207377e-06
4.68993,6.746229882306354e-05,0.0,7.399306486741322e-06,0.0,-6.284896300716261e-06,0.0,1.1072558826443168e-06,0.0,1.8642632845624876e-06,0.0,6.63773765617714e-06
4.71002,5.423643259681813e-05,0.0,4.2962908392260445e-06,0.0,4.0835912674487177e-07,0.0,9.61326967900044e-07,0.0,-1.5700569498093082e-06,0.0,4.153517530425505e-06
4.73,4.999017287455939e-05,0.0,8.188265361798916e-06,0.0,-8.091269654580098e-07,0.0,-1.820829774335841e-07,0.0,-2.60397720022965e-06,0.0,2.920398119346311e-06
4.75,6.801473024137844e-05,0.0,8.51822168089092e-06,0.0,-1.202186109227933e-06,0.0,2.5068019672780376e-06,0.0,-1.7105493069430386e-07,0.0,5.320546809029287e-06
4.75518,0.00012150481257394297,0.0,1.2513043361598084e-05,0.0,-2.599816921988586e-08,0.0,-4.736118609788518e-06,0.0,-2.2678985893724516e-06,0.0,1.9531709530019143e-05
4.75888,0.0001396935820133604,0.0,1.1343143925038565e-05,0.0,-3.966611545138073e-06,0.0,6.9529294781378245e-06,0.0,-1.5017610408417277e-05,0.0,1.457244759378184e-05
4.77004,0.00016920201320353657,0.0,1.8075459163539278e-05,0.0,-1.635377985188254e-06,0.0,1.1990552876187617e-05,0.0,-1.4767913582588011e-05,0.0,1.5376418863867937e-05
4.77502,0.00025656364365390585,0.0,3.410780881503773e-05,0.0,-1.0580600046401015e-05,0.0,1.2943477432330183e-05,0.0,-1.2128446158001157e-05,0.0,2.6271482490001463e-05
4.7801800000000005,0.0005440979284507584,0.0,0.0001243019353184316,0.0,-7.98143634294684e-05,0.0,4.617717768691937e-05,0.0,-2.7239479120174073e-07,0.0,3.396519714294798e-05
4.79012,0.0006776897049011451,0.0,0.00014295310734444477,0.0,-2.4556724326829798e-05,0.0,1.5636424360055058e-05,0.0,9.843041242293914e-06,0.0,5.312876181073885e-05
4.799919999999999,0.000558727622985929,0.0,0.00011192233719280927,0.0,-1.582100981012022e-05,0.0,-8.970866697955514e-06,0.0,1.304257156186454e-05,0.0,3.1627753362674375e-05
4.81003,0.00026730185802797913,0.0,5.3031196173249514e-05,0.0,-4.3760048109681235e-06,0.0,5.065153691927574e-06,0.0,1.2837263721843411e-05,0.0,2.1453907622918408e-05
4.8121599999999995,0.0001290424852516051,0.0,3.002562624266188e-05,0.0,-2.2326258590926623e-06,0.0,5.493170022205174e-06,0.0,-5.652070202910714e-07,0.0,3.3946749389059227e-06
4.81527,7.980542582486819e-05,0.0,1.9588302785399427e-05,0.0,7.608293369956559e-07,0.0,3.981898985249175e-06,0.0,-2.5684803726722414e-06,0.0,4.264057882473777e-06
4.82006,4.36126055885194e-05,0.0,1.1010230610775706e-05,0.0,-2.4127038263335975e-06,0.0,-1.4024276992888201e-06,0.0,1.6232753306170518e-07,0.0,7.203247581266594e-07
4.82989,2.8118424240318674e-05,0.0,3.3358675553498494e-06,0.0,-1.5720974692902557e-06,0.0,-1.7793884430977503e-06,0.0,3.528827569970312e-06,0.0,5.587316093559182e-07
4.85003,2.0030344682626255e-05,0.0,1.5331526399031049e-06,0.0,1.9672905983612144e-06,0.0,-9.039573873589976e-07,0.0,3.243024910993062e-09,0.0,2.3072902333833074e-06
4.86629,1.9743854295866904e-05,0.0,2.648561972886428e-06,0.0,1.0513574114650846e-06,0.0,-6.974175757634076e-07,0.0,5.291660152533001e-07,0.0,2.1368472465727566e-06
4.88989,2.2846220025248595e-05,0.0,3.4406922483169743e-06,0.0,-8.248637983073524e-07,0.0,-1.5233396360909778e-06,0.0,3.545346007830384e-06,0.0,2.8404457527938464e-06
4.89991,4.309242199319206e-05,0.0,2.7133587990716445e-06,0.0,-2.9503041684531214e-06,0.0,5.4948445640652205e-06,0.0,-4.120519646259387e-06,0.0,-8.702493672480237e-07
4.9101300000000005,6.23811296101082e-05,0.0,-4.157183866386288e-06,0.0,-1.8352028638539027e-06,0.0,1.4655642150728998e-06,0.0,1.151560590091074e-06,0.0,4.848672467252227e-06
4.91996,7.875595909334896e-05,0.0,-3.321501164453372e-06,0.0,1.9208822951013716e-07,0.0,1.86656000143355e-06,0.0,-1.1832458224572848e-05,0.0,6.26304209861085e-06
4.92615,7.99373355878509e-05,0.0,-1.4276886193718312e-06,0.0,-2.4267643869019478e-06,0.0,-1.7104892781947888e-06,0.0,4.8725790900471915e-06,0.0,1.4783661042453674e-06
4.9301900000000005,8.048451633819849e-05,0.0,4.7682857312375244e-07,0.0,-5.038918478165347e-06,0.0,-2.2954751114301173e-06,0.0,7.042797697823973e-06,0.0,8.11228440658685e-06
4.93692,7.732556481915563e-05,0.0,2.2046051286641196e-06,0.0,-1.4762596353217312e-06,0.0,3.402572617385336e-06,0.0,2.252014987401411e-06,0.0,5.9542987152237205e-06
4.94675,8.046278985896387e-05,0.0,7.072769438616436e-07,0.0,-2.9334482733762595e-06,0.0,-7.911604703288546e-07,0.0,7.043775268712668e-06,0.0,7.3810837372393835e-06
4.95027,8.063672186914808e-05,0.0,7.279193019427633e-06,0.0,-4.699791177202704e-06,0.0,3.7911456708537362e-06,0.0,4.5403500469644726e-07,0.0,1.0008982985321262e-05
4.95676,8.560315644271321e-05,0.0,3.795800067030745e-06,0.0,2.8772557411618153e-06,0.0,6.096952529986961e-07,0.0,5.400315448737126e-06,0.0,-1.6137289839869648e-06
4.961869999999999,9.042066146483938e-05,0.0,7.418516105899971e-06,0.0,6.86962280328872e-07,0.0,-1.78033376991015e-06,0.0,-6.57555782058679e-07,0.0,8.988112578146281e-06
4.96475,9.499097478238527e-05,0.0,5.4647777390519125e-06,0.0,2.6943971506939165e-06,0.0,-5.573505245864907e-07,0.0,-3.1269737670658277e-06,0.0,9.304911220502671e-06
4.96787,9.581092219908589e-05,0.0,9.56275675968983e-06,0.0,-1.7900761107626405e-06,0.0,1.6051240974152985e-06,0.0,5.137391574179648e-06,0.0,6.541183762620401e-06
4.97004,0.00010025226885752713,0.0,8.1256504041228e-06,0.0,-6.486527352918375e-06,0.0,9.963571589237988e-06,0.0,2.9160414846567235e-07,0.0,9.966488506508442e-06
4.9728,9.745426894962535e-05,0.0,1.1715412493971886e-05,0.0,-4.7004156677400495e-07,0.0,1.240331023454134e-06,0.0,5.822267991821637e-06,0.0,5.506933640383438e-06
4.97463,9.749491201954264e-05,0.0,1.2019414259292124e-05,0.0,3.599516589070555e-07,0.0,-2.799787395705646e-06,0.0,-4.801602765320823e-06,0.0,1.0819557277767961e-05
4.98471,8.077693642787306e-05,0.0,6.303986689246822e-06,0.0,1.2543547712496189e-06,0.0,3.0819361309251756e-06,0.0,2.0993426236345544e-06,0.0,2.548261536024898e-06
4.990069999999999,7.894212066506314e-05,0.0,1.2053746068176827e-05,0.0,-3.3140830825072592e-06,0.0,3.330300454622844e-06,0.0,5.695933444567374e-06,0.0,4.4372186791342387e-07
4.994669999999999,6.325344869502558e-05,0.0,6.166269319450738e-06,0.0,-2.8065814481857546e-07,0.0,-2.591185885598278e-06,0.0,1.0331429057644782e-06,0.0,9.174489031940941e-06
5.00464,5.033623659143172e-05,0.0,5.109766278264598e-06,0.0,3.8393726953644574e-07,0.0,-2.9537488940302805e-07,0.0,-1.3310429791576659e-06,0.0,2.105073888787733e-06
5.00999,5.382261790069743e-05,0.0,5.261300566374598e-06,0.0,2.1877891668954175e-06,0.0,1.0317821417111682e-06,0.0,-3.334628481051648e-06,0.0,3.913141751072039e-06
5.01484,6.787907077020361e-05,0.0,1.0432507110154834e-05,0.0,-1.5502446717593944e-06,0.0,1.7972837021253955e-06,0.0,2.2890677004249873e-06,0.0,5.445184699309302e-06
5.01774,9.237932392914798e-05,0.0,1.1540511075617752e-05,0.0,2.0619698176396323e-06,0.0,4.506157772753607e-06,0.0,7.929355474843576e-08,0.0,2.0451798182935915e-06
5.01786,8.948816529098329e-05,0.0,1.0801471283944464e-05,0.0,7.412896318617199e-08,0.0,-5.810973463242802e-08,0.0,-1.4411401989464668e-06,0.0,1.4148012807625126e-06
5.019819999999999,0.0001446851844861984,0.0,2.3864185469196307e-05,0.0,-1.4746212471790735e-06,0.0,5.407630968892857e-06,0.0,-5.0704739001678605e-06,0.0,1.6408025047076026e-06
5.0248,0.0002654474544384712,0.0,4.7318402229295955e-05,0.0,-1.35565020048957e-05,0.0,4.112874590748179e-06,0.0,-3.8918253259060415e-06,0.0,-5.919663840195389e-06
5.027830000000001,0.00029242009918690435,0.0,5.2559784420682776e-05,0.0,-1.9352341516862625e-05,0.0,2.727056814053754e-06,0.0,-1.5699214658538457e-06,0.0,-1.4240348845621918e-06
5.0301,0.00030771244582044,0.0,4.161645069223022e-05,0.0,-4.355920213167323e-06,0.0,6.935063821714153e-06,0.0,1.348826956351228e-05,0.0,3.2385991641913145e-05
5.032780000000001,0.0003475767232582575,0.0,6.628830980934705e-05,0.0,7.169998963583099e-07,0.0,-8.418322497372448e-06,0.0,1.7529755611445732e-05,0.0,-5.767702878124333e-06
5.0359,0.00039973283604846963,0.0,6.55979701032262e-05,0.0,-8.81171965894421e-06,0.0,5.825976671294722e-06,0.0,-1.385726623053901e-06,0.0,5.436893270493787e-06
5.03871,0.0004191209218597113,0.0,8.346648041623196e-05,0.0,-5.941708601150626e-06,0.0,-4.252821972786516e-06,0.0,3.5299833117287763e-06,0.0,-1.1069255892842843e-05
5.041980000000001,0.00040558643837512373,0.0,8.181736464024327e-05,0.0,-2.207927202676373e-06,0.0,6.852180079186446e-07,0.0,1.3883069021244331e-05,0.0,-2.9170044232397237e-06
5.04479,0.0003711482102684069,0.0,7.09869172614742e-05,0.0,-3.693693479829568e-06,0.0,1.1324643739013315e-05,0.0,-5.524650653335678e-06,0.0,-1.0866249694729236e-05
5.04997,0.0002950148144014279,0.0,7.207958747772216e-05,0.0,-1.4390459005018889e-05,0.0,-2.7983182561014124e-06,0.0,1.3215962379964309e-05,0.0,1.935809988118813e-05
5.05484,0.000211457054881452,0.0,5.4468480480022476e-05,0.0,-1.0483345172298812e-05,0.0,1.1936790586009902e-05,0.0,-1.3878288448166333e-05,0.0,-5.691843288631184e-07
5.0648800000000005,0.00014211726451551613,0.0,3.070823019037566e-05,0.0,-3.6294403027968084e-06,0.0,-3.4353682513486653e-06,0.0,5.788628042025277e-06,0.0,-2.9757965310465416e-07
5.06991,0.00011519119910849058,0.0,2.2375361333914126e-05,0.0,1.6999696410787672e-06,0.0,-4.667693081493708e-07,0.0,1.157182186185422e-05,0.0,9.639609743391902e-07
5.07448,9.378881060112254e-05,0.0,2.1879072728756996e-05,0.0,2.4502854031429806e-06,0.0,-4.0543573832144355e-06,0.0,-1.6762205707339284e-06,0.0,3.9424991551095916e-07
5.08419,8.006645126770894e-05,0.0,1.6115426238016498e-05,0.0,3.612203195532479e-07,0.0,-3.6064641861784152e-06,0.0,2.210932430439138e-06,0.0,9.52656918352536e-06
5.08999,8.886156645343242e-05,0.0,1.4574412784109545e-05,0.0,2.7232226100524607e-06,0.0,-2.935929512973989e-06,0.0,9.877600444025274e-06,0.0,2.7841559200756144e-06
5.093719999999999,0.00033089333646952235,0.0,9.309702012541905e-05,0.0,-1.107286250251037e-06,0.0,-1.112713835981049e-05,0.0,-2.4797690699016543e-05,0.0,8.474890309616663e-06
5.09676,0.0006267617957309282,0.0,0.00014670348899582946,0.0,1.8720018388796227e-06,0.0,6.9790948387796065e-06,0.0,7.760696571968318e-06,0.0,2.6390146303727352e-05
5.09889,0.0006981989774651919,0.0,0.00016383317229860605,0.0,9.46124673022325e-06,0.0,1.054268578591019e-05,0.0,-6.644706314686051e-06,0.0,2.6303411698774768e-05
