,a0,a1,a2,a3,a4,a5,a6
4.37005,3.060286829591919e-05,0.0,2.5868810510169716e-07,0.0,-3.0668132103818635e-06,0.0,1.7301184289730379e-06
4.39015,3.9785481057459356e-05,0.0,-2.5777800813205047e-06,0.0,1.018651462374386e-06,0.0,2.500793618974391e-06
4.41003,5.469337666465756e-05,0.0,-4.406062583668304e-06,0.0,-3.3641199686567505e-06,0.0,7.758291016934711e-06
4.42024,7.980664566233782e-05,0.0,-4.746649766155244e-06,0.0,-6.5690711226098065e-06,0.0,8.177061052274508e-06
4.43018,0.00010002209276771914,0.0,-7.875409671367932e-06,0.0,-5.183366505765367e-06,0.0,6.92760379732408e-06
4.44004,0.00018864302485323208,0.0,-1.6650338902714714e-05,0.0,-8.516634228004199e-06,0.0,1.4996216792310183e-05
4.44994,0.00029565543659081957,0.0,-3.542712719337438e-05,0.0,-1.354893349595713e-05,0.0,1.7615330558403265e-05
4.4549900000000004,0.0006945425625720229,0.0,-9.184625326433755e-05,0.0,-3.4420796963200625e-06,0.0,2.732971362508741e-05
4.46012,0.0010361655579526807,0.0,-0.00011628630715360476,0.0,-4.226326755938764e-05,0.0,9.18133511331388e-05
4.4699599999999995,0.0010948198180923926,0.0,-0.0001617340491568478,0.0,-6.832057660423259e-05,0.0,0.00012920921098117207
4.4779800000000005,0.0008069410292376786,0.0,-0.00010696839633475619,0.0,-2.1306594599661915e-05,0.0,6.63981686026826e-05
4.48613,0.0003855996562976885,0.0,-4.026741726183115e-05,0.0,-3.238006492131488e-05,0.0,4.1128151024293186e-05
4.48819,0.0002836326373269233,0.0,-3.3062923988390164e-05,0.0,-6.792999797427991e-06,0.0,1.5435111779770716e-05
4.490069999999999,0.00037552809463608226,0.0,-5.523009132540069e-05,0.0,-1.5951094213774274e-05,0.0,4.126586608318378e-05
4.49222,0.0001447036580091685,0.0,-1.2676346642928356e-05,0.0,-7.900217347557389e-06,0.0,1.8456053686623073e-05
4.4949900000000005,9.723578370157316e-05,0.0,-3.1702974703809856e-06,0.0,-5.941222446703481e-06,0.0,1.0120132421286992e-05
4.499969999999999,5.507640994995897e-05,0.0,2.8874713247045553e-06,0.0,-2.942463751859184e-06,0.0,6.66613440979356e-06
4.51021,4.1163084975644535e-05,0.0,3.3253673869636525e-06,0.0,2.0193798108857363e-06,0.0,6.746667595421636e-07
4.51218,9.501192964020938e-05,0.0,2.3201296700269774e-05,0.0,-1.4493479945455581e-06,0.0,8.182961378176805e-06
4.51508,0.0002756646568954725,0.0,7.207994406273388e-05,0.0,-1.9563298075068973e-05,0.0,3.568701061798479e-05
4.52007,0.00048178939776517463,0.0,0.00010718853446165976,0.0,-9.963915248156378e-06,0.0,3.30307743839083e-05
4.52524,0.0008757876012485969,0.0,0.00015722459783296054,0.0,-5.144472923410365e-05,0.0,8.824800003349073e-05
4.5294099999999995,0.0008742083281186814,0.0,0.00017153236123443926,0.0,-3.199329680064859e-05,0.0,6.600117589187345e-05
4.53506,0.0015243063448009526,0.0,0.00025410849331437564,0.0,-3.837909792996077e-05,0.0,8.634478812062662e-05
4.54024,0.0016924979643760027,0.0,0.00024769250196814775,0.0,-7.780574853951606e-05,0.0,0.00012043460231473423
4.5498,0.0021848852375501403,0.0,0.00012283444869122466,0.0,-8.225031479853749e-05,0.0,0.00010950156981683183
4.56018,0.0033064047391657904,0.0,-0.00013605817096666988,0.0,-0.00013200814308077986,0.0,0.0002686854526241812
4.570130000000001,0.003048460262724192,0.0,-0.00019247530941427245,0.0,-0.0001148881875097997,0.0,0.0002493988906345652
4.580030000000001,0.001558177860045871,0.0,-0.00010055818402729875,0.0,-9.059979266041536e-05,0.0,0.00017107101650076027
4.59008,0.0008305982910554042,0.0,-3.9926258154307674e-05,0.0,-1.4146781015085273e-05,0.0,2.9091154760882982e-05
4.60027,0.0006749723220612737,0.0,7.90100724530009e-05,0.0,-3.610475822533291e-05,0.0,4.974150265913304e-05
4.60999,0.001518008130783075,0.0,0.0003191432048438982,0.0,-5.5000502210778255e-05,0.0,8.108371856920304e-05
4.62023,0.0016996930633652347,0.0,0.0003937596160932948,0.0,-6.656942105477753e-05,0.0,0.0001246247734623935
4.62994,0.0012401306973289167,0.0,0.0003582534538622207,0.0,-8.0252070229465e-05,0.0,6.898094704175095e-05
4.63517,0.0006580122072726788,0.0,0.00013717378878958628,0.0,-4.100495626694105e-05,0.0,4.221071039170134e-05
4.639959999999999,0.0003907033484630411,0.0,6.716403639944067e-05,0.0,-3.1678313088101774e-05,0.0,2.420461106208496e-05
4.64996,0.00032177082576695425,0.0,2.5039676625365463e-05,0.0,-5.8710210246438935e-06,0.0,2.9261296851018677e-05
4.67012,0.00016743172968142583,0.0,2.0754347175491702e-05,0.0,-8.903315972188895e-06,0.0,6.6855093880856566e-06
4.68015,8.766182076067932e-05,0.0,1.0645159494469273e-05,0.0,-4.137186920694588e-06,0.0,5.314970711040651e-06
4.68993,6.731350049233885e-05,0.0,7.717429852980133e-06,0.0,-4.163677674272937e-06,0.0,4.882847721528644e-06
4.71002,5.421485181868988e-05,0.0,4.430801854658205e-06,0.0,7.42620190657243e-07,0.0,2.134749807821785e-06
4.73,4.992766454230628e-05,0.0,8.214942657421173e-06,0.0,-1.048752165968643e-06,0.0,2.3414156221817724e-07
4.75,6.797569725610231e-05,0.0,8.76473496479543e-06,0.0,-1.1940301466863838e-07,0.0,4.739989097104581e-06
4.75518,0.00012106575638486699,0.0,1.2984111565086589e-05,0.0,3.3729839958940376e-06,0.0,3.2934466122887745e-06
4.75888,0.00013923521508318602,0.0,1.2424972378049136e-05,0.0,-6.653148207236117e-06,0.0,8.012878340402586e-06
4.77004,0.00016872485014427147,0.0,1.8736647096008872e-05,0.0,-3.612716023302003e-06,0.0,1.3483065453711376e-05
4.77502,0.0002560538189010308,0.0,3.574275802984021e-05,0.0,-1.0378421176222777e-05,0.0,2.014701040850276e-05
4.7801800000000005,0.0005441696151795745,0.0,0.0001259088695012338,0.0,-7.537433042803837e-05,0.0,6.189743369546198e-05
4.79012,0.0006776690710397513,0.0,0.00014690604473283536,0.0,-1.3777133402855918e-05,0.0,3.808605241881477e-05
4.799919999999999,0.0005587880348627696,0.0,0.00011467158645095186,0.0,-6.408858557373647e-06,0.0,6.970318514973943e-06
4.81003,0.0002672725098742903,0.0,5.522138076325516e-05,0.0,3.8783843359775925e-06,0.0,1.6411926944554225e-05
4.8121599999999995,0.00012905887054066447,0.0,3.0271889720206816e-05,0.0,-1.542319712020907e-06,0.0,6.586201087450812e-06
4.81527,7.977053402511274e-05,0.0,1.963720057696108e-05,0.0,9.368212416797545e-07,0.0,4.9019512355082054e-06
4.82006,4.361506957017797e-05,0.0,1.1071973952855788e-05,0.0,-2.1486581024952764e-06,0.0,-1.0439876569436157e-06
4.82989,2.799795253206285e-05,0.0,3.641294519487715e-06,0.0,-2.5890721915999616e-07,0.0,-2.1142187650109576e-09
4.85003,2.0020130849059894e-05,0.0,1.7398462057939158e-06,0.0,2.4497807229404602e-06,0.0,3.739451262420718e-08
4.86629,1.9718473851947985e-05,0.0,2.8587819845861175e-06,0.0,2.0367708346893226e-06,0.0,2.0950131368285278e-07
4.88989,2.266242244904167e-05,0.0,3.7052577926505443e-06,0.0,1.4251345567888214e-06,0.0,8.340556720822466e-07
4.89991,4.3054463238737135e-05,0.0,2.4010142621401215e-06,0.0,-4.167968938474177e-06,0.0,2.8937093411136577e-06
4.9101300000000005,6.231615954514084e-05,0.0,-3.850656886762851e-06,0.0,-6.572424171781269e-07,0.0,4.38109734005108e-06
4.91996,7.837437351553651e-05,0.0,-3.3467372891526126e-06,0.0,-1.2891265796088837e-06,0.0,-1.2754438397427206e-06
4.92615,7.993594728166454e-05,0.0,-1.2761236683099834e-06,0.0,-1.08992687615945e-06,0.0,1.5826108905865091e-06
4.9301900000000005,8.020543640411737e-05,0.0,8.15900197679727e-07,0.0,-1.4868059258835372e-06,0.0,4.6933669435351e-06
4.93692,7.73383459480617e-05,0.0,2.6042728366559363e-06,0.0,-1.0520008612445314e-07,0.0,6.829700545370074e-06
4.94675,8.03765279034368e-05,0.0,9.329309528780811e-07,0.0,-1.7947832820278828e-07,0.0,5.533808009191571e-06
4.95027,8.05457474319424e-05,0.0,7.747918453312863e-06,0.0,-2.962179581599991e-06,0.0,8.196297798017903e-06
4.95676,8.563780172843796e-05,0.0,3.887938565480699e-06,0.0,3.945231727621065e-06,0.0,2.3590032099087807e-06
4.961869999999999,9.029262286132417e-05,0.0,7.98841305475119e-06,0.0,1.9229404599433865e-06,0.0,1.7025623602805408e-06
4.96475,9.475767184892936e-05,0.0,6.300329262112012e-06,0.0,3.4413382138156394e-06,0.0,1.96814735920015e-06
4.96787,9.579660282779451e-05,0.0,1.0093571883157014e-05,0.0,7.928171700723509e-07,0.0,6.027928460098839e-06
4.97004,0.00010030577407396403,0.0,8.600070021603357e-06,0.0,-5.241284764135366e-06,0.0,1.4392565477725277e-05
4.9728,9.749026105329713e-05,0.0,1.2241235337989366e-05,0.0,2.0527701690221768e-06,0.0,5.209261252709683e-06
4.97463,9.723521787377287e-05,0.0,1.2356844638995869e-05,0.0,7.094017988715352e-07,0.0,3.0286791507872067e-07
4.98471,8.08017212121327e-05,0.0,6.590587567260522e-06,0.0,2.2969324866089153e-06,0.0,4.92925927032039e-06
4.990069999999999,7.898786636923859e-05,0.0,1.2536762555941053e-05,0.0,-1.8351029152955934e-06,0.0,5.491168569831139e-06
4.994669999999999,6.309424222560495e-05,0.0,6.679733343185745e-06,0.0,1.6627361934040155e-06,0.0,1.3982190106253375e-06
5.00464,5.030703399791699e-05,0.0,5.187405238507611e-06,0.0,4.3151762102235774e-07,0.0,9.557710472752082e-08
5.00999,5.374680407943923e-05,0.0,5.29470545024221e-06,0.0,2.138460472421478e-06,0.0,1.4096709643772561e-06
5.01484,6.7850555863837e-05,0.0,1.0851288972311464e-05,0.0,1.824713024783865e-07,0.0,4.611054773429951e-06
5.01774,9.23976346198957e-05,0.0,1.1700920818440444e-05,0.0,2.4114186872864615e-06,0.0,5.349227142414811e-06
5.01786,8.945964603941772e-05,0.0,1.0860624667062979e-05,0.0,-9.449480778153905e-08,0.0,2.1918980585787812e-11
5.019819999999999,0.0001445690745602171,0.0,2.3780214479437414e-05,0.0,-2.837196081775924e-06,0.0,4.364736995899107e-06
5.0248,0.0002653248864127211,0.0,4.665670500062241e-05,0.0,-1.5867311118719795e-05,0.0,-6.813650189587451e-08
5.027830000000001,0.0002924118694003405,0.0,5.2377094649342803e-05,0.0,-2.023021575513696e-05,0.0,1.5060169057917948e-06
5.0301,0.0003078199818570444,0.0,4.3714832411629e-05,0.0,3.8375270470111415e-06,0.0,2.3107906985342578e-05
5.032780000000001,0.0003476765034549919,0.0,6.699451968008644e-05,0.0,5.112688384793947e-06,0.0,-4.847223141316662e-06
5.0359,0.00039970891776635334,0.0,6.596166573158744e-05,0.0,-8.277829133537207e-06,0.0,7.666436981119e-06
5.03871,0.00041914434157426365,0.0,8.279696687087163e-05,0.0,-7.041796608512223e-06,0.0,-7.800788403068635e-06
5.041980000000001,0.0004057537844038106,0.0,8.265155171317488e-05,0.0,1.4926342752300464e-06,0.0,3.779607833799459e-06
5.04479,0.0003709520156483553,0.0,6.954369954706095e-05,0.0,-7.64415935624297e-06,0.0,4.963833250342343e-06
5.04997,0.0002949891831238841,0.0,7.400539684847512e-05,0.0,-6.291323085863112e-06,0.0,8.073782433590138e-06
5.05484,0.0002111027611750841,0.0,5.337331920961346e-05,0.0,-1.5758580659841374e-05,0.0,7.83811009747308e-06
5.0648800000000005,0.0001420915033335331,0.0,3.104679173284205e-05,0.0,-1.5824078618266676e-06,0.0,-1.558838538035625e-06
5.06991,0.00011501988302227289,0.0,2.3609167141937037e-05,0.0,5.050125419783446e-06,0.0,4.051817368527306e-06
5.07448,9.376316137039028e-05,0.0,2.168339340591269e-05,0.0,2.0395396593264064e-06,0.0,-4.391319991027176e-06
5.08419,7.982777451230459e-05,0.0,1.684890039220907e-05,0.0,3.832407107653627e-06,0.0,7.747339119260726e-07
5.08999,8.86720616198327e-05,0.0,1.547678975901664e-05,0.0,6.558549314156702e-06,0.0,1.8167601534008546e-06
5.093719999999999,0.0003301982870909198,0.0,9.141379420117259e-05,0.0,-8.68946393801711e-06,0.0,-1.3593220035065594e-05
5.09676,0.0006269350823082083,0.0,0.00014930510726583865,0.0,7.942658483212587e-06,0.0,1.834115738387223e-05
5.09889,0.0006979289192083582,0.0,0.00016574452306574822,0.0,1.1366958424788588e-05,0.0,1.914367425813028e-05
5.09999,0.0007344607294165623,0.0,0.00017795269372728535,0.0,-9.955871694136819e-06,0.0,2.800984118316617e-05
5.10043,0.0007196050420946806,0.0,0.00016536684011261008,0.0,-1.2141849534714517e-05,0.0,3.4765828085267034e-05
5.100709999999999,0.0007161945119330251,0.0,0.0001599495339847024,0.0,-1.1327324940477222e-05,0.0,3.1043021082799935e-05
5.10288,0.0008877383016482199,0.0,0.00021694880375951983,0.0,-1.1086543609836618e-05,0.0,1.0906127388129495e-05
5.1048599999999995,0.0009282496519616588,0.0,0.00020951396956321014,0.0,-2.8953033743416128e-05,0.0,3.3652276603043796e-05
5.1069,0.0009259897300990142,0.0,0.0001960163561871396,0.0,5.186504280801323e-06,0.0,1.569496306684316e-05
5.10878,0.0009374298276261675,0.0,0.000240252895819947,0.0,-9.937986250611049e-06,0.0,4.770675226460489e-05
5.110040000000001,0.0009454662597278938,0.0,0.00021806279029208523,0.0,1.760727597133644e-05,0.0,1.7264304913646276e-05
5.11075,0.0009312783474126031,0.0,0.00020191173345678834,0.0,-1.0101088099580294e-06,0.0,3.48360841340944e-05
5.11384,0.0009162715809051101,0.0,0.0001950218887526556,0.0,-6.938575138913555e-06,0.0,3.110009385889094e-05
5.1188,0.0007674795212148466,0.0,0.00016936414680632515,0.0,-9.89670751106969e-07,0.0,2.5404619356546264e-05
5.1237699999999995,0.0005625233795607932,0.0,0.0001317363551293618,0.0,-1.3163108575446952e-05,0.0,1.1567312955075088e-05
5.12852,0.000410426167161011,0.0,8.4038287953309e-05,0.0,-3.4236224743769533e-07,0.0,1.1711361321945085e-05
5.12994,0.0004295271792382212,0.0,0.00010088221053145588,0.0,4.086979732066662e-06,0.0,2.108974079674661e-05
5.1338099999999995,0.0003310638092038166,0.0,8.025316994104972e-05,0.0,1.3547406038086358e-06,0.0,1.6634759354056344e-06
5.13888,0.0003307332281727207,0.0,6.959487028805095e-05,0.0,4.915903796041042e-06,0.0,8.31116313751199e-06
5.14165,0.0003179488072131108,0.0,7.557934972860953e-05,0.0,-4.3290444589645135e-06,0.0,1.1029006673117551e-05
5.1447400000000005,0.00029287085576150634,0.0,6.24929948160376e-05,0.0,3.39954670421999e-07,0.0,1.8308426911694588e-06
5.14799,0.00027202795277531333,0.0,6.0528785436438376e-05,0.0,-1.4971286296553091e-05,0.0,9.230258668724118e-06
5.15001,0.00026106834649951456,0.0,6.36350183755934e-05,0.0,-7.73499128943104e-06,0.0,1.6376298953851712e-05
5.150980000000001,0.0002492769152500877,0.0,5.738792183932162e-05,0.0,7.945309523229476e-07,0.0,1.2229074678092962e-06
5.15704,0.0002105325621550271,0.0,4.088575746936252e-05,0.0,-7.44344562612824e-06,0.0,1.1286685636046637e-05
5.15937,0.0001884322950749979,0.0,3.747536661887723e-05,0.0,5.32682568920847e-06,0.0,7.248301625323015e-06
5.17005,0.00011946811832809011,0.0,2.5856469438925474e-05,0.0,-1.6228941865961126e-06,0.0,8.388498116434432e-06
5.18984,8.883124219236073e-05,0.0,1.7058979707643806e-05,0.0,5.249655633301792e-06,0.0,1.1614719799676379e-06
5.210030000000001,9.686005894360518e-05,0.0,2.1846537672624902e-05,0.0,6.997508668729915e-06,0.0,-2.129033125748846e-06
5.23003,0.00013067712460840738,0.0,2.2219601971638256e-05,0.0,4.437231215346795e-06,0.0,2.740897855785902e-06
5.2395,0.00016951360619898393,0.0,3.627084415193321e-05,0.0,-9.72428838057488e-07,0.0,7.332471860424753e-06
5.24306,0.00018533105689924552,0.0,3.4678054699420526e-05,0.0,5.951851483052084e-06,0.0,3.508817858971732e-06
5.25013,0.00025555147912341506,0.0,4.282608684345318e-05,0.0,1.5474718599645085e-05,0.0,5.9626961587166275e-06
5.25994,0.00038500793201488143,0.0,7.165667129505736e-05,0.0,1.3100097759437369e-05,0.0,1.1538116433628962e-05
5.26504,0.0004552083337227726,0.0,8.436466615608352e-05,0.0,-5.614609874640161e-06,0.0,1.3676632311075384e-05
5.26998,0.0005544305750496352,0.0,0.00012288914837066457,0.0,6.811457251325399e-06,0.0,1.301959353091819e-05
5.27496,0.0007473005733288348,0.0,0.0001951845429312751,0.0,2.0163932187425046e-05,0.0,6.852445532881123e-05
5.27502,0.0007427900827562654,0.0,0.0002092685987781266,0.0,1.0471177089164266e-05,0.0,-1.2698796437510698e-05
5.2798099999999994,0.0011216056975306527,0.0,0.0002508713480967329,0.0,1.310891178217423e-05,0.0,3.452961259347173e-05
5.28495,0.0014359351697624781,0.0,0.00028760083197594246,0.0,-2.6770966075585092e-05,0.0,0.00013397562362195336
5.29016,0.0018695625089324324,0.0,0.0003573143140323961,0.0,6.591018180613365e-05,0.0,0.00011791803916738868
5.29294,0.0022015773759407925,0.0,0.0006141282573328525,0.0,5.4613669959449375e-05,0.0,1.019099653796351e-05
5.29767,0.0021435413124888674,0.0,0.0004639945799125808,0.0,7.244539423315559e-06,0.0,0.0001244952413878944
5.29972,0.0021118882804941133,0.0,0.0005446885711842893,0.0,-1.2891245575447148e-05,0.0,3.853777680896494e-05
5.30238,0.0019851033741506343,0.0,0.0004353277728602969,0.0,-9.157790210402637e-06,0.0,0.00011505890830126647
5.30823,0.0017224322923169908,0.0,0.0003943453855881199,0.0,3.05064745065343e-05,0.0,8.304282953372335e-05
5.312880000000001,0.0016362699023887413,0.0,0.00037409694504504274,0.0,3.0304455705726935e-05,0.0,8.893689528616959e-05
5.31752,0.001403953629064721,0.0,0.00034355973216725457,0.0,7.0087480615495635e-06,0.0,8.484682222271421e-05
5.32281,0.0011158973583433375,0.0,0.00028870494662663226,0.0,1.2028531983076849e-05,0.0,4.3851580329484796e-05
5.32768,0.0009383184480380791,0.0,0.00021463131386242125,0.0,2.889352258885404e-05,0.0,3.9969113364742496e-05
5.33288,0.000691844222897171,0.0,0.00021015114990119305,0.0,4.640101097057437e-06,0.0,-2.4149048445565626e-05
5.33291,0.0007154812662635239,0.0,0.0001740309139435172,0.0,7.279557659396081e-06,0.0,3.906795104494505e-05
5.33747,0.00047979906414714603,0.0,0.0001030491964590997,0.0,1.1555517606728224e-05,0.0,2.7448778424976884e-05
5.34274,0.0002974554417131769,0.0,7.61315593486856e-05,0.0,-1.2364459414312488e-05,0.0,-7.110928101078398e-06
5.34293,0.0002972852872034175,0.0,6.253949963999589e-05,0.0,7.908170955245048e-06,0.0,4.819800355338703e-06
5.34694,0.00022522993266881443,0.0,4.554319282088289e-05,0.0,-8.981625858411124e-06,0.0,-5.546192379390743e-06
5.34826,0.00021241333096079035,0.0,4.0865979138367955e-05,0.0,8.983744515044208e-06,0.0,4.800321470867916e-06
5.34858,0.0002002524918579757,0.0,4.212004667886231e-05,0.0,-3.033225395119059e-06,0.0,-4.495230628546837e-06
5.35205,0.00033779286998200105,0.0,8.089116414902301e-05,0.0,-1.1913420491228926e-05,0.0,7.291692951002959e-06
5.3536,0.00026018158600543836,0.0,6.0117699613810746e-05,0.0,1.1690656035383398e-06,0.0,8.14091559481203e-06
5.3579,0.00040989068061082794,0.0,8.78217433738312e-05,0.0,-3.6677994658157625e-06,0.0,1.9064713961063056e-05
5.35797,0.0004345652265432973,0.0,0.00010124509785379918,0.0,1.1523653383255858e-05,0.0,1.7667670090481406e-05
5.3598300000000005,0.0003889966887853364,0.0,8.474403057447184e-05,0.0,-3.1040142805172783e-06,0.0,1.1152896315253012e-05
5.36189,0.0003750253075446953,0.0,8.907465123281338e-05,0.0,-6.843418729642594e-06,0.0,5.576428120494443e-06
5.36386,0.0003688569248285221,0.0,8.949848746280165e-05,0.0,1.891435473613121e-07,0.0,9.047315053707406e-06
5.36605,0.00035922905485293564,0.0,8.10557539791779e-05,0.0,-9.831671782823206e-06,0.0,1.273955610150383e-05
5.368040000000001,0.0003436539087387772,0.0,7.951725293913378e-05,0.0,-8.731832869345202e-06,0.0,-1.2168787470534239e-06
5.36827,0.000351804356959663,0.0,7.955894527763363e-05,0.0,5.7633407399521015e-06,0.0,2.079927839448649e-05
5.36965,0.00034986495196311996,0.0,6.702392499813497e-05,0.0,3.559231294209299e-06,0.0,1.0688946519697567e-05
5.3714900000000005,0.0003745577349352023,0.0,7.797626151805297e-05,0.0,1.4389498629984781e-06,0.0,2.5362778304668465e-05
5.373419999999999,0.0003039246776919754,0.0,7.164639749593786e-05,0.0,5.257765259851616e-06,0.0,1.710854669897964e-05
5.3748,0.0002052451078228528,0.0,4.923373499154536e-05,0.0,1.2850060268867694e-06,0.0,3.059022381373937e-06
5.38009,8.956284487942397e-05,0.0,1.9450650560121163e-05,0.0,-3.2736007679019366e-06,0.0,4.155822810032604e-06
5.3829199999999995,5.784656433524454e-05,0.0,7.86902055845646e-06,0.0,-3.4575724308454006e-06,0.0,-4.367260207914301e-07
5.3833400000000005,8.101791932968181e-05,0.0,1.6074916036049988e-05,0.0,9.53289126194379e-07,0.0,4.0826715829874e-06
5.383859999999999,5.0862840247801426e-05,0.0,7.71546531146849e-06,0.0,-2.3747756615993425e-06,0.0,3.1685256639778223e-06
5.38596,3.930244717447632e-05,0.0,4.306098944033974e-06,0.0,1.9387385327633196e-06,0.0,1.2720294286023144e-06
5.38986,3.4349219994472745e-05,0.0,3.531750221953425e-06,0.0,-1.4477661852895497e-06,0.0,-1.88839551545306e-06
5.39308,3.169285135862636e-05,0.0,6.487377106188523e-08,0.0,9.973611532513515e-07,0.0,4.7258620323201796e-06
