,a0,a0_err,Chi2,Pval,Chi2NDF
3.9960199999999997,1.5018642037811681e-06,7.216290010223415e-08,511.6216330933581,0.0,85.27027218222635
4.00097,2.666334657922322e-06,1.1720347162743994e-07,424.94786025816325,0.0,70.82464337636054
4.00294,1.8116962441869775e-06,9.124862462760914e-08,377.9736002393048,0.0,62.99560003988413
4.00497,5.593580416685502e-06,1.9040753767475934e-07,84.04145571974469,5.551115123125783e-16,14.006909286624115
4.00697,6.404701707829142e-06,2.1230167452862005e-07,181.04306133567542,0.0,30.173843555945904
4.0090900000000005,3.880285883556722e-06,1.71260810832909e-07,315.9568642000144,0.0,52.65947736666907
4.01003,7.017511120439605e-06,2.4142557495816907e-07,82.54875389443606,1.1102230246251565e-15,13.758125649072676
4.01507,4.394809526351679e-06,1.7231768497669033e-07,443.0792129004427,0.0,73.84653548340712
4.0191099999999995,7.20963821976893e-06,2.137193932958447e-07,185.6672284393115,0.0,30.94453807321858
4.01992,6.828129571055143e-06,2.310667743613459e-07,110.26192510812169,0.0,18.376987518020282
4.02504,4.779603030487158e-06,1.879128011493438e-07,266.59513093942866,0.0,44.43252182323811
4.02998,4.551499185979907e-06,1.7608404976671177e-07,468.2174893537408,0.0,78.03624822562347
4.03514,6.443096704531504e-06,2.0234280924750734e-07,68.29672159959247,9.134915046615788e-13,11.382786933265413
4.26996,9.844171025098483e-06,2.505617610425587e-07,18.327547877300507,0.005463707451731081,3.0545913128834177
4.29005,8.64603529398419e-06,2.3593902504836285e-07,84.21381186811645,4.440892098500626e-16,14.035635311352742
4.291119999999999,7.382688773484436e-06,2.2660444156658518e-07,21.969269661033795,0.0012264970785560436,3.6615449435056324
4.29319,8.226555310773875e-06,2.45246128326143e-07,16.916938155199556,0.009593405531966415,2.8194896925332595
4.2942,5.921141379116635e-06,2.1904443226417138e-07,241.80348314626463,0.0,40.30058052437744
4.29515,8.27609705521603e-06,2.682024834512244e-07,51.57468778759753,2.270559962269658e-09,8.595781297932922
4.29615,7.789501007014715e-06,2.7639622988921126e-07,64.44928536954683,5.5885296390556505e-12,10.741547561591139
4.297219999999999,8.067388093189967e-06,3.1250548108961646e-07,135.10192505908367,0.0,22.51698750984728
4.298080000000001,1.3888469807401085e-05,6.208112838404696e-07,25.212288918931023,0.0003118895291479573,4.202048153155171
4.2990900000000005,1.6885962070525454e-05,8.231068862402694e-07,38.11742346561349,1.0655180012753007e-06,6.352903910935582
4.30105,2.960140306487469e-05,1.2999447924916148e-06,23.079400912199603,0.0007703166160770714,3.8465668186999338
4.3031,2.5202252687586777e-05,1.1098346903542283e-06,37.32696406636563,1.5204262606705043e-06,6.221160677727606
4.30523,2.5726374102779263e-05,1.1458565152453387e-06,28.847356420901466,6.501953297499696e-05,4.807892736816911
4.30725,2.8088548620017762e-05,1.2497373566769556e-06,8.760287670921318,0.18751489380319075,1.460047945153553
4.3093,2.24077435121928e-05,1.0959506540369754e-06,58.654962393084325,8.440170784496104e-11,9.775827065514054
4.30996,3.0309021655900787e-05,1.267569564760745e-06,37.88434607737409,1.1833805048100388e-06,6.314057679562349
4.31117,2.203698186426292e-05,1.0541016850072668e-06,95.9012153642802,0.0,15.983535894046701
4.31311,2.2255639259749383e-05,1.0632279803664793e-06,67.12788668160132,1.5847323453499484e-12,11.187981113600221
4.31513,2.772700043341617e-05,1.2305015261908708e-06,27.28215315787498,0.00012820147645709046,4.547025526312496
4.3172,2.7055307102625805e-05,1.1468382977298092e-06,11.578481113300146,0.07206068638064467,1.929746852216691
4.31917,2.8079704180224436e-05,1.2292435303558902e-06,10.768866142126916,0.0957880150337097,1.7948110236878192
4.32116,2.7227618587634212e-05,1.1427080824368578e-06,34.941345447208505,4.423741915227097e-06,5.8235575745347505
4.32298,2.567713493827408e-05,1.044678394432919e-06,14.151583360648672,0.027987975125969178,2.3585972267747786
4.32521,2.054561913792185e-05,8.233436343777079e-07,15.68793774739015,0.015530639501669441,2.6146562912316917
4.32711,2.0384545496025317e-05,7.474646531110838e-07,15.385481816242155,0.017461367086567425,2.5642469693736927
4.32908,1.4228679403766485e-05,5.435666155732713e-07,159.27305186900537,0.0,26.54550864483423
4.33012,1.7446244911586978e-05,7.026630346138378e-07,23.904701697284686,0.0005437612209207021,3.9841169495474476
4.33119,2.6022728004551813e-05,7.477357591886425e-07,8.819856552319319,0.1839655543530483,1.4699760920532199
4.33324,2.610269751972903e-05,6.818588038820985e-07,51.79081216657541,2.054443615229218e-09,8.631802027762568
4.33515,2.5291298058424515e-05,6.267960809882539e-07,8.315927923768527,0.2158591864779158,1.3859879872947545
4.34004,2.267349750620803e-05,5.505713609181454e-07,7.708954533810546,0.26021082045652166,1.284825755635091
4.34488,2.3744856308485344e-05,5.708464748426488e-07,13.9155598973141,0.0305937617064711,2.3192599828856832
4.34998,2.2280017634733666e-05,5.213853716529587e-07,1.5246076471805456,0.9578432319058927,0.25410127453009096
4.37005,1.5862727071290843e-05,3.9962378197886614e-07,14.414358460652611,0.02533493847364998,2.4023930767754353
4.39015,2.075433781651459e-05,5.042272169053438e-07,5.240146881396019,0.5134019984711751,0.8733578135660031
4.41003,3.1075520734365374e-05,7.274496806501692e-07,14.555103528336195,0.024014074077868375,2.4258505880560324
4.42024,4.546804444489276e-05,1.0557399994060446e-06,16.67019664273066,0.010574889821289402,2.7783661071217765
4.43018,6.133894136077053e-05,1.3513977233302473e-06,1.9683886418958405,0.9225827986897054,0.32806477364930675
4.44004,0.00012940057285901362,2.927497742286042e-06,7.962795065075202,0.24084173004367437,1.327132510845867
4.44994,0.00021905057350909426,4.776253211927552e-06,2.0446846519926964,0.9155433960314447,0.3407807753321161
4.4549900000000004,0.0006046543598615645,1.319018529122246e-05,10.694156434471097,0.0983014574579193,1.7823594057451828
4.46012,0.0009737335620607875,2.0655864544795716e-05,5.166134013739055,0.5226887698880514,0.8610223356231758
4.4699599999999995,0.001074998766168235,2.2321082796132487e-05,4.3943976817814825,0.6234649582428209,0.7323996136302471
4.4779800000000005,0.0008747589732324203,1.8363150854745928e-05,7.858836838963989,0.24862882157563881,1.3098061398273315
4.48613,0.0004468438714731958,9.388148611223297e-06,6.406818099912459,0.3791927187321882,1.0678030166520764
4.48819,0.00034489141318891174,7.266222047356527e-06,7.166318790694637,0.3057397685781247,1.194386465115773
4.490069999999999,0.00043898369529276986,9.137993554916692e-06,10.11176145301277,0.12002371895610742,1.6852935755021283
4.49222,0.00019501642646953233,4.1029116052728875e-06,7.369083785328139,0.2880584245038913,1.2281806308880232
4.4949900000000005,0.0001387808487904896,2.8680103654958994e-06,3.185711005812951,0.785203164456604,0.5309518343021585
4.499969999999999,8.021951649532607e-05,1.6990228644359084e-06,5.4188575709223485,0.4913176072903349,0.9031429284870581
4.51021,4.27692793148761e-05,9.344031495171508e-07,4.3926404760183075,0.6237006189181631,0.7321067460030513
4.51218,3.322875723047233e-05,8.92121868192345e-07,13.776878135365823,0.032230329010426106,2.296146355894304
4.51508,3.2547361221019505e-05,1.1738603630688934e-06,4.589375219934292,0.5974480758633516,0.7648958699890486
4.52007,3.8726076374151606e-05,1.4784496180958993e-06,5.629057829532095,0.4659975562668114,0.9381763049220159
4.52524,5.554043868670901e-05,2.328192572125552e-06,10.959311923816037,0.08964211600181637,1.8265519873026728
4.5294099999999995,5.093088337483514e-05,1.9674210509075546e-06,23.32178695488024,0.0006955652833502413,3.8869644924800397
4.53506,0.00010342776347427502,3.8931386102516214e-06,6.9319339078656785,0.32718784466899054,1.155322317977613
4.54024,0.00015565928509258018,5.718631283534737e-06,26.555457418454587,0.00017537559633751254,4.425909569742431
4.5498,0.0003830922333231627,8.67953797735425e-06,6.852326255540758,0.3347202720520426,1.1420543759234596
4.56018,0.0009808683569417732,2.1756903397817406e-05,8.379551580068188,0.21159387596915968,1.3965919300113647
4.570130000000001,0.0009662527948512235,2.1536435558720464e-05,4.896908444361586,0.5571018955623166,0.8161514073935976
4.580030000000001,0.0005206626010852295,1.2733242250068973e-05,2.5263518692213554,0.8655068923648908,0.4210586448702259
4.59008,0.00027695806708715875,6.724203681805539e-06,9.201924984949661,0.16253637063125348,1.5336541641582768
4.60027,0.0001375758883200647,3.882281158678076e-06,7.885442349233864,0.2466168392950876,1.3142403915389773
4.60999,0.00013386864613283372,4.346693384677245e-06,5.886240626251818,0.43605351958564265,0.9810401043753031
4.62023,8.715233431720999e-05,3.7998866595098573e-06,22.09351573901765,0.0011645192869979004,3.6822526231696084
4.62994,8.59890584212231e-05,3.0949448969731337e-06,9.991234936853045,0.12502162093079117,1.6652058228088409
4.63517,5.5611819637437606e-05,2.090005374149964e-06,15.438456984623544,0.017107362784726687,2.573076164103924
4.639959999999999,6.527588292924321e-05,2.0187946660711444e-06,6.0354610845399,0.4192294599555966,1.00591018075665
4.64996,0.00013928333394478673,3.3839391040710367e-06,5.747573258359087,0.45205282564309657,0.9579288763931811
4.67012,9.322583464414208e-05,2.1690313201077058e-06,3.1878178884688344,0.784931380904586,0.5313029814114724
4.68015,4.333194813704498e-05,1.0806620444777715e-06,7.75183318588504,0.2568542829050747,1.2919721976475067
4.68993,3.557860740062252e-05,8.830602475563784e-07,6.788358240161643,0.340864066980042,1.1313930400269405
4.71002,3.4240082796382866e-05,7.775793818430726e-07,7.458208268258606,0.28054063188957645,1.2430347113764344
4.73,4.3086428926117443e-05,9.90483291683188e-07,7.493609751863289,0.2775971803307524,1.2489349586438816
4.75,7.792729020815657e-05,1.7065180991702034e-06,8.57327641466162,0.19903681033579368,1.4288794024436033
4.75518,0.00017984937331935939,3.8142623034072325e-06,5.42982875985292,0.4899780948163325,0.9049714599754867
