,a0,a1,a2,a3,a4,a5,a6,a7,a8
4.32521,0.0002827636531642431,0.0,8.484105595781307e-05,0.0,-1.3763716863560023e-05,0.0,2.62057352569553e-05,0.0,-3.7432716655919242e-06
4.32711,0.00022575090952942556,0.0,6.132120490147723e-05,0.0,-1.3864973818866301e-05,0.0,1.810951734000967e-05,0.0,3.1646519356825377e-06
4.32908,0.00015216811238692593,0.0,4.610248058905063e-05,0.0,-9.419180414636487e-06,0.0,2.387462753617958e-05,0.0,-6.085407474810155e-07
4.33012,0.00021473891623693755,0.0,6.072633351558338e-05,0.0,-1.1071964581117616e-05,0.0,1.3364137942485316e-05,0.0,6.858121660764509e-06
4.33119,0.00010790728239034965,0.0,3.174634396803194e-05,0.0,-4.9291946881051096e-06,0.0,1.0452030395610949e-05,0.0,-1.5070985201430252e-06
4.33324,7.306851383256913e-05,0.0,1.421265342798471e-05,0.0,-4.823613561168573e-06,0.0,4.061429260055042e-06,0.0,3.3868008612629253e-06
4.33515,5.581939030155603e-05,0.0,1.0449178463647395e-05,0.0,-1.902804786728346e-06,0.0,6.787603124912255e-06,0.0,-3.753541114958962e-06
4.34004,3.343497716327224e-05,0.0,7.11378157976795e-06,0.0,-2.392280988973346e-06,0.0,2.5227925397177778e-06,0.0,2.2046404686631856e-06
4.34488,2.9961118436202228e-05,0.0,2.0841549762341314e-06,0.0,-6.087831120711611e-06,0.0,3.956578042505631e-06,0.0,2.8915310841807694e-06
4.34998,2.8291134010086405e-05,0.0,2.4178300059691733e-06,0.0,-3.848841931689145e-06,0.0,1.6941731471326088e-06,0.0,2.9458355454009497e-06
4.37005,3.072919233502879e-05,0.0,3.9990636522631856e-07,0.0,-4.338557714158559e-06,0.0,-1.0842143657393152e-08,0.0,3.2648759573445724e-06
4.39015,3.98066550807559e-05,0.0,-2.7262988498082105e-06,0.0,6.404458510148068e-07,0.0,9.936238272069918e-07,0.0,2.582764305621708e-06
4.41003,5.466620684832284e-05,0.0,-4.3585650098776325e-06,0.0,-3.9211069680497635e-06,0.0,6.124764497791151e-06,0.0,2.7880909561136933e-06
4.42024,7.976674774766666e-05,0.0,-4.6889374811339574e-06,0.0,-6.810195921653133e-06,0.0,7.548162957690409e-06,0.0,1.1393616492937664e-06
4.43018,0.00010000562323146812,0.0,-7.863951429990015e-06,0.0,-5.284067213492947e-06,0.0,6.587166632508852e-06,0.0,5.679296510052018e-07
4.44004,0.00018848370672232875,0.0,-1.656475995847576e-05,0.0,-9.953346009183192e-06,0.0,9.204551539854658e-06,0.0,9.56144689026508e-06
4.44994,0.0002955764060992757,0.0,-3.536307163764555e-05,0.0,-1.4034763600408473e-05,0.0,1.537096843899226e-05,0.0,3.3903605940170416e-06
4.4549900000000004,0.0006943489968919253,0.0,-9.181116259677124e-05,0.0,-4.928671976612812e-06,0.0,2.0338716692855007e-05,0.0,1.0743697579097199e-05
4.46012,0.001035430750123058,0.0,-0.00011542240475831533,0.0,-4.563930659009372e-05,0.0,7.832679079371135e-05,0.0,2.187347283893381e-05
4.4699599999999995,0.0010937806428769027,0.0,-0.00016037469982888166,0.0,-7.073861862425909e-05,0.0,0.00011454928537876155,0.0,2.1977444638084445e-05
4.4779800000000005,0.0008063129823096759,0.0,-0.00010616903794629952,0.0,-2.4171594274237594e-05,0.0,5.4262295608066633e-05,0.0,1.9195606075481372e-05
4.48613,0.000385638426010176,0.0,-4.032417748421604e-05,0.0,-3.220479676590484e-05,0.0,4.176290322696242e-05,0.0,-1.0075577062425485e-06
4.48819,0.00028352002847517116,0.0,-3.2976132729738825e-05,0.0,-7.440903528710671e-06,0.0,1.278924225527298e-05,0.0,4.241850260869399e-06
4.490069999999999,0.00037506916321410126,0.0,-5.4620994714150386e-05,0.0,-1.7730046317993072e-05,0.0,3.164237234147145e-05,0.0,1.4633073283917727e-05
4.49222,0.0001446563719487018,0.0,-1.2606222178644856e-05,0.0,-8.291641011830285e-06,0.0,1.7309490492481896e-05,0.0,1.962880109837848e-06
4.4949900000000005,9.734685194760627e-05,0.0,-3.2389439778797955e-06,0.0,-5.321004007297832e-06,0.0,1.1665284992890345e-05,0.0,-2.908558739431128e-06
4.499969999999999,5.5078875759592005e-05,0.0,2.889277957099835e-06,0.0,-2.909886920710425e-06,0.0,6.718413884727856e-06,0.0,-1.222935759406993e-07
4.51021,4.1241058355838825e-05,0.0,2.960319781926535e-06,0.0,7.966791112815411e-07,0.0,-1.4700525901881865e-06,0.0,4.8290206941876675e-06
4.51218,9.499622719903481e-05,0.0,2.3107595684127964e-05,0.0,-1.7573018173634602e-06,0.0,7.901427904382691e-06,0.0,1.0333936769672264e-06
4.51508,0.00027555927928718836,0.0,7.169341292480998e-05,0.0,-2.3331435199633137e-05,0.0,3.29065495380242e-05,0.0,1.1205759439632507e-05
4.52007,0.00048161785030467557,0.0,0.00010668808268814647,0.0,-1.2283556859141934e-05,0.0,3.103318149969055e-05,0.0,7.846682876830882e-06
4.52524,0.0008750764768328302,0.0,0.0001568234762546398,0.0,-6.268001721644632e-05,0.0,7.7848983499396e-05,0.0,3.6431159882379014e-05
4.5294099999999995,0.0008740023860309104,0.0,0.00017128565665537387,0.0,-3.414420712425587e-05,0.0,6.416576315171242e-05,0.0,7.026231107178415e-06
4.53506,0.001523970622226512,0.0,0.0002535918308294929,0.0,-4.196948391353375e-05,0.0,8.258568770754018e-05,0.0,1.2465357419244797e-05
4.54024,0.001691342495831959,0.0,0.00024686525762824613,0.0,-0.00010400977742873303,0.0,9.122444646766651e-05,0.0,8.595198674502338e-05
4.5498,0.0021833274160652813,0.0,0.00012363919877207826,0.0,-9.404485405693484e-05,0.0,9.180387101259391e-05,0.0,4.3661163783952425e-05
4.56018,0.003302754203743022,0.0,-0.00013154337264206266,0.0,-0.0001482797756750512,0.0,0.0002296042102703721,0.0,7.839677119409673e-05
4.570130000000001,0.0030423027980212253,0.0,-0.0001820256014190159,0.0,-0.0001551147110761235,0.0,0.00013819402588230057,0.0,0.00020839749364730728
4.580030000000001,0.0015578082196217645,0.0,-0.00010015811384594886,0.0,-9.218498204215725e-05,0.0,0.00016627600392694623,0.0,8.620993870062127e-06
4.59008,0.0008299516330481247,0.0,-4.020679145078702e-05,0.0,-2.0895278031166004e-05,0.0,6.930310632279699e-06,0.0,3.944298518777913e-05
4.60027,0.0006748538103981585,0.0,7.895568796099254e-05,0.0,-3.745671199392205e-05,0.0,4.804800446606666e-05,0.0,4.675420964257626e-06
4.60999,0.0015169089254555867,0.0,0.00031755484651322193,0.0,-6.973335582392091e-05,0.0,7.00615545433364e-05,0.0,4.587490397707429e-05
4.62023,0.001698712221311198,0.0,0.0003908398494102845,0.0,-7.746520226304978e-05,0.0,0.00011593251566168798,0.0,3.8438026096972247e-05
4.62994,0.0012406646542016024,0.0,0.00035938333470296035,0.0,-7.038582408664063e-05,0.0,7.424766496483376e-05,0.0,-2.4570963536257685e-05
4.63517,0.0006584613921205382,0.0,0.00013792189702638218,0.0,-3.599715096239369e-05,0.0,4.650419308774813e-05,0.0,-1.56273494047606e-05
4.639959999999999,0.00039076548029563356,0.0,6.729147946308976e-05,0.0,-3.0820969684196654e-05,0.0,2.5132770907818738e-05,0.0,-2.782889071415642e-06
4.64996,0.00032199097149449084,0.0,2.5129996012237858e-05,0.0,-4.289094571807493e-06,0.0,3.1638752046115524e-05,0.0,-6.313991932617694e-06
4.67012,0.00016746753760362378,0.0,2.0827767742051325e-05,0.0,-7.746160499306496e-06,0.0,8.015447420064726e-06,0.0,-3.3173164796788077e-06
4.68015,8.785537217949147e-05,0.0,1.048865063136926e-05,0.0,-7.549546726359338e-06,0.0,9.729205433134421e-07,0.0,1.0392461752530224e-05
4.68993,6.735915997023868e-05,0.0,7.709785929492925e-06,0.0,-5.816240584326591e-06,0.0,3.0011292225694436e-06,0.0,4.589859795148655e-06
4.71002,5.421130012282633e-05,0.0,4.416377629774889e-06,0.0,6.85496833018011e-07,0.0,2.0455630318164315e-06,0.0,2.273908451369844e-07
4.73,4.994629273772509e-05,0.0,8.302424095349483e-06,0.0,-5.563181330943064e-07,0.0,7.61054948737506e-07,0.0,-1.4442985118654863e-06
4.75,6.796798720248398e-05,0.0,8.637885642095504e-06,0.0,-7.209987485475309e-07,0.0,3.960144463942803e-06,0.0,2.048247863694476e-06
4.75518,0.00012106284731549827,0.0,1.273189577186999e-05,0.0,1.2902093994966834e-06,0.0,7.810835304412286e-07,0.0,6.607008801859931e-06
4.75888,0.00013933262193027766,0.0,1.2410454379184062e-05,0.0,-3.308462193892745e-06,0.0,1.1603966790306735e-05,0.0,-8.769119136913397e-06
4.77004,0.00016894124231268704,0.0,1.9010526238331556e-05,0.0,-1.0077879256188618e-06,0.0,1.6653730773577598e-05,0.0,-8.462075140565261e-06
4.77502,0.0002561107956082041,0.0,3.5792846697997236e-05,0.0,-9.65502228619146e-06,0.0,2.0948603452652933e-05,0.0,-2.324703621758722e-06
4.7801800000000005,0.000544075385841569,0.0,0.00012571425139419997,0.0,-7.835900487888548e-05,0.0,5.944473310110916e-05,0.0,8.394473826856067e-06
4.79012,0.0006771950198681014,0.0,0.00014575209325179986,0.0,-2.09502722676898e-05,0.0,3.2301046012945056e-05,0.0,2.346799052439776e-05
4.799919999999999,0.0005583992142673567,0.0,0.00011341176357312057,0.0,-1.3336511826816846e-05,0.0,9.546319688987016e-07,0.0,2.21768725686699e-05
4.81003,0.00026720379799963044,0.0,5.397665156944792e-05,0.0,-1.7928683166617067e-06,0.0,1.0857135428493506e-05,0.0,1.8923731864404503e-05
4.8121599999999995,0.0001290572791521116,0.0,3.0237609981654433e-05,0.0,-1.6581326017898676e-06,0.0,6.4727306003748755e-06,0.0,3.5453381670990796e-07
4.81527,7.980040101475655e-05,0.0,1.9791791192941035e-05,0.0,1.3201531266078466e-06,0.0,5.250424906150178e-06,0.0,-1.2957458954305418e-06
4.82006,4.361532729935538e-05,0.0,1.1018963563965242e-05,0.0,-2.2808177980453906e-06,0.0,-1.1805985577921983e-06,0.0,4.037335751658649e-07
4.82989,2.812482255568215e-05,0.0,3.339861380105848e-06,0.0,-1.4626481598354554e-06,0.0,-1.649900427239111e-06,0.0,3.746483775096347e-06
4.85003,1.9988522373223127e-05,0.0,1.6238627767256054e-06,0.0,2.1745303979317398e-06,0.0,-3.628292694405292e-07,0.0,1.1005367319539192e-06
4.86629,1.9756960092620845e-05,0.0,2.6461909255091724e-06,0.0,1.6062728954072986e-06,0.0,-3.77205109005499e-07,0.0,1.4673226128096025e-06
4.88989,2.284336524112875e-05,0.0,3.555483187408445e-06,0.0,-1.9368017350164403e-07,0.0,-7.953656897813568e-07,0.0,4.253558115200987e-06
4.89991,4.3086868380974584e-05,0.0,2.7018499601686587e-06,0.0,-3.0124206168045576e-06,0.0,5.252578635254483e-06,0.0,-4.566467144468391e-06
4.9101300000000005,6.232988608272609e-05,0.0,-3.8361682244671655e-06,0.0,-1.6631200937196014e-06,0.0,2.2373290844367063e-06,0.0,3.948601577679518e-06
4.91996,7.860989526076246e-05,0.0,-2.979394802012008e-06,0.0,4.16983035678682e-07,0.0,3.151398078406809e-06,0.0,-7.930714107956247e-06
4.92615,7.993571256458477e-05,0.0,-1.3879186847693123e-06,0.0,-2.3705671430897403e-06,0.0,-1.4073117592708403e-06,0.0,5.67966882431233e-06
4.9301900000000005,8.044984572805084e-05,0.0,6.45353430642066e-07,0.0,-4.486142999451974e-06,0.0,-9.300931279714654e-07,0.0,1.1392253839526464e-05
4.93692,7.726686977995874e-05,0.0,2.590830706417447e-06,0.0,-1.3161308101552632e-06,0.0,4.7593247258175445e-06,0.0,4.830476826418072e-06
4.94675,8.03913954164982e-05,0.0,9.524598570003594e-07,0.0,-2.769970605091527e-06,0.0,7.098862979583071e-07,0.0,1.0645613375085887e-05
4.95027,8.051227587114225e-05,0.0,7.64908071060252e-06,0.0,-4.2649924569570324e-06,0.0,6.362255728478911e-06,0.0,4.6950928286871775e-06
4.95676,8.56068658803603e-05,0.0,3.688343336050328e-06,0.0,2.734927031790927e-06,0.0,2.7206742004021774e-07,0.0,4.700120689845135e-06
4.961869999999999,9.022415156250336e-05,0.0,7.891897974960001e-06,0.0,1.0316601709003595e-06,0.0,5.319911668240529e-07,0.0,3.2132179940253765e-06
4.96475,9.473547054758662e-05,0.0,6.28562359771918e-06,0.0,3.1159970000500033e-06,0.0,1.5335289023967395e-06,0.0,1.0936433954172528e-06
4.96787,9.572315861436451e-05,0.0,9.962964338418242e-06,0.0,-1.4240612761154152e-06,0.0,3.2455403534480214e-06,0.0,7.609104536310822e-06
4.97004,0.00010022721929367077,0.0,8.498399550099478e-06,0.0,-6.268213345863265e-06,0.0,1.2849092129070532e-05,0.0,4.0888085111891134e-06
4.9728,9.739769419000313e-05,0.0,1.2066011756122545e-05,0.0,-1.3044930641645262e-07,0.0,2.65085537273202e-06,0.0,7.653908576139517e-06
4.97463,9.724040869299486e-05,0.0,1.2366789279359264e-05,0.0,7.547934956610835e-07,0.0,3.5716721927937533e-07,0.0,-1.673724381808879e-07
4.98471,8.076351635763e-05,0.0,6.488873814701067e-06,0.0,1.4455563980277638e-06,0.0,3.697327647434067e-06,0.0,3.0815706400445964e-06
4.990069999999999,7.894680784916949e-05,0.0,1.2051959284666923e-05,0.0,-3.280734671182288e-06,0.0,3.4678419351207634e-06,0.0,5.851482583692352e-06
4.994669999999999,6.304909970054617e-05,0.0,6.515538755809178e-06,0.0,2.4995926970618047e-07,0.0,-3.4966216821379286e-07,0.0,4.9376018543088715e-06
5.00464,5.031338408864126e-05,0.0,5.213073678985074e-06,0.0,5.558554553630535e-07,0.0,2.6460239074780935e-07,0.0,-4.276773208690543e-07
5.00999,5.377506902916631e-05,0.0,5.437205299350333e-06,0.0,2.5945698315775753e-06,0.0,2.023475698180112e-06,0.0,-1.59914845920272e-06
5.01484,6.784346917758472e-05,0.0,1.065661901999267e-05,0.0,-1.0312739626427838e-06,0.0,3.2106611970368525e-06,0.0,4.137835504812728e-06
5.01774,9.237900074703348e-05,0.0,1.1648702331968717e-05,0.0,2.2076866574579266e-06,0.0,5.073219976484659e-06,0.0,7.972671010134091e-07
5.01786,8.94715714775986e-05,0.0,1.0900591297407656e-05,0.0,1.9899959297990467e-07,0.0,3.4226476691804594e-07,0.0,-8.96307940365227e-07
5.019819999999999,0.00014467171444934362,0.0,2.4002038762157036e-05,0.0,-1.3315857473029752e-06,0.0,5.9135523764979525e-06,0.0,-4.536754083646966e-06
5.0248,0.00026544553462898285,0.0,4.710644434452228e-05,0.0,-1.4001094531270992e-05,0.0,2.0480787385699893e-06,0.0,-5.9911074637706846e-06
5.027830000000001,0.0002924268274984072,0.0,5.2475708177398804e-05,0.0,-1.9495504774478796e-05,0.0,2.247786766419842e-06,0.0,-2.039551591276238e-06
5.0301,0.00030756594875794974,0.0,4.2306839302329755e-05,0.0,-2.230008092400329e-06,0.0,1.517626545177836e-05,0.0,2.4892546286699906e-05
5.032780000000001,0.00034759225683561417,0.0,6.592584070973015e-05,0.0,-5.175197127036463e-08,0.0,-1.0065666124611243e-05,0.0,1.581227503961491e-05
5.0359,0.00039970099357372396,0.0,6.594145651419415e-05,0.0,-8.395576243533464e-06,0.0,7.54394519334508e-06,0.0,3.7389999740512063e-07
5.03871,0.00041913975126434697,0.0,8.277751101291378e-05,0.0,-7.129906678214847e-06,0.0,-7.884670228584821e-06,0.0,2.655527070701386e-07
5.041980000000001,0.0004055864582523638,0.0,8.166431175632552e-05,0.0,-2.5334544331719635e-06,0.0,-2.0414219529700085e-07,0.0,1.3041329030945022e-05
5.04479,0.00037115178320268783,0.0,7.013312111078721e-05,0.0,-4.7888488167820975e-06,0.0,7.797642701292565e-06,0.0,-8.711146313864846e-06
5.04997,0.0002948844923964315,0.0,7.275491875614586e-05,0.0,-1.2162317548433256e-05,0.0,3.2635889354335985e-06,0.0,1.819526334856631e-05
5.05484,0.00021145803450542972,0.0,5.442220540110055e-05,0.0,-1.0546192359506384e-05,0.0,1.1723985289270144e-05,0.0,-1.4013872559005273e-05
5.0648800000000005,0.0001421187270762406,0.0,3.06908456974094e-05,0.0,-3.6759343658119186e-06,0.0,-3.5266249044417857e-06,0.0,5.702099533997783e-06
5.06991,0.00011520293552367612,0.0,2.2383333877112764e-05,0.0,1.8704339513934467e-06,0.0,-2.490064639102195e-07,0.0,1.189795903718422e-05
5.07448,9.378652407213207e-05,0.0,2.1885119992782825e-05,0.0,2.5069895453626575e-06,0.0,-3.9355468715633025e-06,0.0,-1.5359248343607503e-06
5.08419,7.989369384320116e-05,0.0,1.6613460824338976e-05,0.0,1.86540872608835e-06,0.0,-1.0506363284185383e-06,0.0,5.295058839711966e-06
5.08999,8.886852545831089e-05,0.0,1.4630973985134414e-05,0.0,3.1921332995765784e-06,0.0,-2.257053875611666e-06,0.0,1.0849963128399034e-05
5.093719999999999,0.00033077069120402564,0.0,9.367518973094257e-05,0.0,7.71153452654987e-08,0.0,-8.023090944999421e-06,0.0,-2.266008605025588e-05
5.09676,0.0006265283669144316,0.0,0.00014846913571842755,0.0,3.768856806309505e-06,0.0,1.5869141810334204e-05,0.0,1.3121158941681922e-05
5.09889,0.0006979571762426432,0.0,0.00016580555821124366,0.0,1.1650859379890347e-05,0.0,1.932381664834359e-05,0.0,-8.740907340928119e-07
5.09999,0.0007341689434166333,0.0,0.0001771458250585533,0.0,-1.4255280621169905e-05,0.0,2.509536669862562e-05,0.0,1.2765477495593694e-05
5.10043,0.0007195978396468109,0.0,0.00016535509737519873,0.0,-1.2231695902302765e-05,0.0,3.4705623088628884e-05,0.0,2.6042347882519285e-07
5.100709999999999,0.000715844298231404,0.0,0.00015896766362560663,0.0,-1.621529750135349e-05,0.0,2.7305790034712323e-05,0.0,1.514240190339501e-05
5.10288,0.0008871662921784954,0.0,0.0002151498137737894,0.0,-2.4707469863029746e-05,0.0,1.9275295115550804e-06,0.0,3.822682211051266e-05
5.1048599999999995,0.0009276589401713444,0.0,0.00020826561598965714,0.0,-3.716552770852024e-05,0.0,2.801307463208593e-05,0.0,2.4607047699526058e-05
5.1069,0.0009256363595693188,0.0,0.00019538742278251068,0.0,1.081438791761879e-06,0.0,1.2738314309031883e-05,0.0,1.2624770350812527e-05
5.10878,0.0009366529148881446,0.0,0.00023868397507111205,0.0,-2.03050181294786e-05,0.0,4.200410874140498e-05,0.0,3.095550760747516e-05
5.110040000000001,0.0009442481895641325,0.0,0.00021401424305732768,0.0,-2.8923808182975823e-06,0.0,3.4138359002217143e-06,0.0,6.87058637368814e-05
5.11075,0.0009307866598190169,0.0,0.0002008086610244106,0.0,-5.940675232268069e-06,0.0,3.1214166265565514e-05,0.0,1.62438699445706e-05
5.11384,0.0009155912382806422,0.0,0.000193758869327461,0.0,-1.692302825229147e-05,0.0,2.3856431158160935e-05,0.0,3.004835675134621e-05
5.1188,0.0007671179180086876,0.0,0.0001687775155013162,0.0,-5.085508223812718e-06,0.0,2.2620385810513366e-05,0.0,1.2454767789642661e-05
5.1237699999999995,0.000562200955895887,0.0,0.0001306570139541141,0.0,-1.7773615937391596e-05,0.0,8.08725929974066e-06,0.0,1.4626203823818135e-05
5.12852,0.00041071218586627157,0.0,8.444142782756802e-05,0.0,2.3628084006097062e-06,0.0,1.377482893119916e-05,0.0,-8.285181835495345e-06
5.12994,0.00042905848640926216,0.0,9.950582549249079e-05,0.0,-2.6199796522740857e-06,0.0,1.6466718136586823e-05,0.0,2.2809698214917864e-05
5.1338099999999995,0.00033102107464451363,0.0,8.012604022336901e-05,0.0,8.317718373553463e-07,0.0,1.2855530240233312e-06,0.0,1.628959076287381e-06
5.13888,0.0003306889761799477,0.0,6.946959378200594e-05,0.0,4.382518740657925e-06,0.0,7.845189409924216e-06,0.0,1.7574811604238737e-06
5.14165,0.00031796625625856383,0.0,7.562166870590956e-05,0.0,-4.122908451045677e-06,0.0,1.1175650378731348e-05,0.0,-6.268341108290477e-07
5.1447400000000005,0.0002929215905197628,0.0,6.265417613592689e-05,0.0,1.1016309023222349e-06,0.0,2.4786355341053203e-06,0.0,-2.3184923245160375e-06
5.14799,0.00027199463555808046,0.0,6.039637560114816e-05,0.0,-1.5719271712454467e-05,0.0,8.55986902241226e-06,0.0,2.2528062764735276e-06
5.15001,0.0002610220815292698,0.0,6.221855176368005e-05,0.0,-1.2997047985730333e-05,0.0,1.1310463706909747e-05,0.0,1.806190197266061e-05
5.150980000000001,0.0002490886592997582,0.0,5.6228520001120564e-05,0.0,-3.895357002629569e-06,0.0,-2.730029982784477e-06,0.0,1.540986272698917e-05
5.15704,0.00021047472896455229,0.0,4.06803760466793e-05,0.0,-8.855682789617674e-06,0.0,9.92347979816225e-06,0.0,4.348921737197385e-06
5.15937,0.00018831630133880778,0.0,3.7099099097184457e-05,0.0,3.70201459635203e-06,0.0,5.757671031519626e-06,0.0,5.555182033904867e-06
5.17005,0.00011948835174456581,0.0,2.5452258633647376e-05,0.0,-3.090447149554457e-06,0.0,6.738321729063133e-06,0.0,4.81308476088651e-06
5.18984,8.879179051921241e-05,0.0,1.646396257307291e-05,0.0,2.802901719411501e-06,0.0,-1.1258421518643285e-06,0.0,8.084139111065387e-06
5.210030000000001,9.685104917088046e-05,0.0,2.0855675623268594e-05,0.0,4.108389916992376e-06,0.0,-4.740966775063894e-06,0.0,9.423005177063874e-06
5.23003,0.00013090212705383914,0.0,2.115262983068889e-05,0.0,6.91727746951642e-07,0.0,-1.5438541964859341e-06,0.0,1.1841803331263643e-05
5.2395,0.00016957754973596096,0.0,3.6429576276164564e-05,0.0,7.792181792182406e-08,0.0,8.06545814125822e-06,0.0,-2.874711987404859e-06
5.24306,0.00018550189668083746,0.0,3.409728334485483e-05,0.0,-1.5711447840980304e-06,0.0,-2.7506423932236043e-06,0.0,1.948002687914244e-05
5.25013,0.00025603373221340364,0.0,4.142849343898466e-05,0.0,5.643922822723416e-06,0.0,-3.872525702956464e-06,0.0,2.7053724942371107e-05
