Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0172,det_h1-0,0.00392632,0.000262099,1012.47,67.5867,233.152,0,0,0,9.81798,1.88065,-0.164394,177.637,257867
run0172,det_h1-1,0.00417215,0.000235832,1075.86,60.8133,233.152,0,0,0,9.12042,1.83521,-0.182727,191.719,257867
run0172,det_h1-2,0.00205102,0.000238441,528.89,61.4862,233.152,0,0,0,11.336,2.28746,-0.15259,147.583,257867
run0172,det_h1-3,0.00454531,0.000332606,1172.09,85.768,233.152,0,0,0,11.4036,2.34932,-0.272029,266.363,257867
run0172,det_h1-4,0.00627594,0.000284024,1618.36,73.2403,233.152,0,0,0,9.72219,1.88835,-0.19118,197.643,257867
run0173,det_h0-0,0.00548596,0.000295225,1126.22,60.607,189.258,0,0,0,9.62382,1.61641,-0.121222,128.692,205291
run0173,det_h0-1,0.00579316,0.000313226,1189.28,64.3024,189.258,0,0,0,9.93652,1.44123,-0.137574,141.926,205291
run0173,det_h0-2,0.00232593,0.000212189,477.493,43.5606,189.258,0,0,0,10.1819,2.03227,-0.0907764,88.499,205291
run0173,det_h0-3,0.0032144,0.000276561,659.888,56.7756,189.258,0,0,0,10.1165,1.62389,-0.149581,153.417,205291
run0173,det_h0-4,0.00350933,0.000294025,720.433,60.3607,189.258,0,0,0,10.1901,1.72,-0.136148,143.751,205291
run0173,det_h0-5,0.00479129,0.000363382,983.61,74.5991,189.258,0,0,0,10.7483,1.49393,-0.141197,151.653,205291
run0173,det_h0-6,0.00529534,0.000333079,1087.09,68.3781,189.258,1,0,0,9.80183,1.23565,-0.137928,155.428,205291
run0173,det_h0-7,0.00311747,0.000303315,639.989,62.2679,189.258,0,0,0,10.4514,1.85788,-0.143156,152.717,205291
run0173,det_h1-0,0.00417238,0.00028479,856.551,58.4649,189.258,0,0,0,9.61919,1.93035,-0.115879,127.3,205291
run0173,det_h1-1,0.00475632,0.000269761,976.43,55.3795,189.258,0,0,0,9.24756,1.40814,-0.15783,161.778,205291
run0173,det_h1-2,0.00129372,0.000233664,265.589,47.9691,189.258,0,0,0,11.1188,2.55522,-0.123599,119.743,205291
run0173,det_h1-3,0.0039818,0.000359997,817.427,73.9041,189.258,0,0,0,11.4577,2.00052,-0.184552,182.226,205291
run0173,det_h1-4,0.00541453,0.000307678,1111.55,63.1635,189.258,1,0,0,9.92008,1.24729,-0.13292,139.221,205291
run0174,det_h0-0,0.00574907,0.000359128,870.237,54.3612,139.253,1,0,0,9.55503,1.36608,-0.120171,124.874,151370
run0174,det_h0-1,0.00570764,0.000351601,863.966,53.2219,139.253,0,0,0,9.58774,1.98291,-0.178893,174.082,151370
run0174,det_h0-2,0.00180847,0.000232345,273.747,35.17,139.253,0,0,0,10.083,1.9878,-0.05795,59.1997,151370
run0174,det_h0-3,0.00318631,0.000363026,482.312,54.9513,139.253,1,0,0,10.2026,1.36927,-0.15059,152.682,151370
run0174,det_h0-4,0.00370619,0.000386758,561.005,58.5436,139.253,1,0,0,10.2052,1.30395,-0.127915,136.172,151370
run0174,det_h0-5,0.00349362,0.000424933,528.829,64.3221,139.253,0,0,0,10.8873,1.42081,-0.122591,133.729,151370
run0174,det_h0-6,0.00472457,0.000400988,715.158,60.6976,139.253,1,0,0,9.92696,1.18576,-0.155834,165.945,151370
run0174,det_h0-7,0.00313545,0.000377343,474.613,57.1184,139.253,1,0,0,10.4141,1.21011,-0.152791,156.921,151370
run0174,det_h1-0,0.00406523,0.000343065,615.354,51.9298,139.253,1,0,0,9.44109,1.33998,-0.155258,159.858,151370
run0174,det_h1-1,0.0043487,0.000334885,658.263,50.6915,139.253,0,0,0,9.58612,1.69363,-0.111709,118.216,151370
run0174,det_h1-2,0.00133493,0.000325909,202.068,49.3328,139.253,0,0,0,11.5537,2.1424,-0.081706,80.7441,151370
run0174,det_h1-3,0.00354405,0.000452236,536.462,68.455,139.253,0,0,0,11.5799,1.67323,-0.198765,193.641,151370
run0174,det_h1-4,0.00562082,0.000378114,850.823,57.2351,139.253,0,0,0,9.71227,1.53075,-0.10269,110.061,151370
run0175,det_h0-0,0.00525773,0.000422387,628.788,50.5145,109.58,0,0,0,9.51428,1.51622,-0.146387,147.785,119593
run0175,det_h0-1,0.00592635,0.000451964,708.75,54.0517,109.58,1,0,0,9.7317,1.32292,-0.138034,139.369,119593
run0175,det_h0-2,0.00159914,0.000295597,191.245,35.3514,109.58,0,0,0,9.87145,1.74787,-0.0824051,81.7867,119593
run0175,det_h0-3,0.00317032,0.000454751,379.148,54.385,109.58,0,0,0,10.653,1.44218,-0.124836,128.345,119593
run0175,det_h0-4,0.00392506,0.000445652,469.41,53.2969,109.58,0,0,0,10.2005,1.79143,-0.167199,168.149,119593
run0175,det_h0-5,0.00349954,0.000501763,418.521,60.0073,109.58,0,0,0,10.7913,1.43751,-0.187879,188.769,119593
run0175,det_h0-6,0.0045543,0.000456597,544.662,54.6058,109.58,1,0,0,9.92895,1.18782,-0.16406,168.851,119593
run0175,det_h0-7,0.00361067,0.000481865,431.81,57.6276,109.58,1,0,0,10.6699,1.31913,-0.169378,169.747,119593
run0175,det_h1-0,0.00380328,0.000426018,454.846,50.9488,109.58,1,0,0,9.774,1.25177,-0.151618,155.391,119593
run0175,det_h1-1,0.0032486,0.000386521,388.51,46.2252,109.58,0,0,0,9.44336,1.47754,-0.124529,130.107,119593
run0175,det_h1-2,0.00101218,0.00043908,121.05,52.5109,109.58,0,0,0,11.5304,2.18866,-0.102934,98.0935,119593
run0175,det_h1-3,0.00314645,0.000550431,376.294,65.8277,109.58,0,0,0,11.6555,1.62573,-0.176102,171.875,119593
run0175,det_h1-4,0.00562707,0.000433114,672.958,51.7975,109.58,0,0,0,9.54917,1.57324,-0.184777,182.181,119593
run0176,det_h0-0,0.00530445,0.000500062,499.859,47.1229,90.0006,0,0,0,9.39756,1.40719,-0.154791,154.755,94234
run0176,det_h0-1,0.00538251,0.000522301,507.216,49.2185,90.0006,0,0,0,9.83334,1.4325,-0.160878,157.881,94234
run0176,det_h0-2,0.0019813,0.000359354,186.705,33.8634,90.0006,0,0,0,10.1362,1.99236,-0.087596,84.4285,94234
run0176,det_h0-3,0.00332033,0.000480807,312.888,45.3083,90.0006,0,0,0,10.2296,1.45546,-0.154218,153.97,94234
run0176,det_h0-4,0.00241979,0.000515872,228.026,48.6127,90.0006,1,0,0,10.0702,1.36804,-0.158257,159.914,94234
run0176,det_h0-5,0.00412643,0.000615374,388.85,57.9891,90.0006,0,0,0,10.6489,1.65645,-0.17889,179.26,94234
run0176,det_h0-6,0.00344247,0.000562883,324.397,53.0427,90.0006,1,0,0,9.90363,1.33426,-0.20765,207.375,94234
run0176,det_h0-7,0.00293217,0.000500703,276.31,47.1832,90.0006,0,0,0,10.1753,1.78409,-0.168779,166.959,94234
run0176,det_h1-0,0.00292122,0.000505495,275.278,47.6349,90.0006,1,0,0,9.95877,1.31044,-0.135769,141.562,94234
run0176,det_h1-1,0.00465145,0.000510076,438.325,48.0665,90.0006,1,0,0,9.50819,1.35693,-0.160225,161.369,94234
run0176,det_h1-2,0.0010126,0.000394458,95.4209,37.1713,90.0006,0,0,0,11.221,1.71792,-0.113759,108.305,94234
run0176,det_h1-3,0.00147895,0.000656106,139.367,61.8275,90.0006,0,0,0,11.6668,1.58604,-0.190434,185.629,94234
run0176,det_h1-4,0.00504683,0.000512484,475.583,48.2934,90.0006,0,0,0,9.79908,1.82992,-0.170158,169.128,94234
run0177,det_h0-0,0.00532289,0.000595441,413.269,46.23,71.8399,1,0,0,9.47533,1.3958,-0.16528,165.466,77640
run0177,det_h0-1,0.00545392,0.000604509,423.443,46.9341,71.8399,1,0,0,9.76996,1.39544,-0.151757,151.172,77640
run0177,det_h0-2,0.00167069,0.000354956,129.712,27.5587,71.8399,0,0,0,9.03657,1.53484,-0.0947152,92.2296,77640
run0177,det_h0-3,0.00267951,0.000555248,208.037,43.1094,71.8399,0,0,0,9.69868,1.75121,-0.167056,167.993,77640
run0177,det_h0-4,0.00300801,0.000625691,233.542,48.5786,71.8399,1,0,0,9.91853,1.13602,-0.183679,186.14,77640
run0177,det_h0-5,0.00131551,0.000756855,102.136,58.7622,71.8399,1,0,0,11.0175,1.34406,-0.173368,175.905,77640
run0177,det_h0-6,0.00371467,0.000640311,288.407,49.7137,71.8399,0,0,0,9.85807,1.59975,-0.175824,178.706,77640
run0177,det_h0-7,0.00243342,0.000602109,188.931,46.7478,71.8399,1,0,0,10.1377,1.11974,-0.179965,180.21,77640
run0177,det_h1-0,0.00182556,0.000536456,141.736,41.6504,71.8399,0,0,0,9.35856,1.41365,-0.157562,162.399,77640
run0177,det_h1-1,0.00497217,0.000582277,386.039,45.208,71.8399,0,0,0,9.17931,1.49684,-0.14208,146.975,77640
run0177,det_h1-2,0.000634867,0.000569206,49.2911,44.1931,71.8399,0,0,0,12.0798,1.88194,-0.0804156,78.7578,77640
run0177,det_h1-3,0.00513303,0.000751194,398.528,58.3227,71.8399,0,0,0,10.833,1.48086,-0.180258,176.218,77640
run0177,det_h1-4,0.00479718,0.000609458,372.453,47.3183,71.8399,1,0,0,9.53042,1.38292,-0.167831,169.16,77640
run0178,det_h0-0,0.00476972,0.000620424,390.921,50.8493,74.4918,1,0,0,9.26861,1.03808,-0.209967,215.936,81959
run0178,det_h0-1,0.00410191,0.000622035,336.189,50.9814,74.4918,0,0,0,9.65777,1.45149,-0.190684,192.154,81959
run0178,det_h0-2,0.00213475,0.000453846,174.962,37.1968,74.4918,0,0,0,9.92369,1.71136,-0.111497,110.371,81959
run0178,det_h0-3,0.00216922,0.000609073,177.787,49.9191,74.4918,1,0,0,9.73505,0.946463,-0.192073,200.721,81959
run0178,det_h0-4,0.00232405,0.000713859,190.477,58.5072,74.4918,0,0,0,10.2752,1.68224,-0.159558,172.154,81959
run0178,det_h0-5,0.0033467,0.000770549,274.292,63.1534,74.4918,0,0,0,11.1608,1.4682,-0.204717,211.411,81959
run0178,det_h0-6,0.00350017,0.000649047,286.87,53.1952,74.4918,1,0,0,9.59026,1.37893,-0.240239,244.129,81959
run0178,det_h0-7,0.00316166,0.000618652,259.127,50.7041,74.4918,0,0,0,9.92586,1.55446,-0.202614,207.922,81959
run0178,det_h1-0,0.00276873,0.000654343,226.923,53.6293,74.4918,1,0,0,9.88345,1.28402,-0.194035,204.145,81959
run0178,det_h1-1,0.00398821,0.000573817,326.87,47.0295,74.4918,1,0,0,9,1.31818,-0.167356,179.218,81959
run0178,det_h1-2,0.00103515,0.000523946,84.8401,42.9421,74.4918,1,0,0,11.6152,1.31205,-0.0804493,83.7045,81959
run0178,det_h1-3,0.00263852,0.000795698,216.25,65.2146,74.4918,1,0,0,11.0526,1.39778,-0.199202,200.751,81959
run0178,det_h1-4,0.00562213,0.000699997,460.784,57.371,74.4918,1,0,0,9.76286,1.02563,-0.197803,205.315,81959
run0179,det_h0-0,0.00353925,0.00071154,262.007,52.6746,67.955,1,0,0,9.28786,1.10205,-0.209632,223.517,74029
run0179,det_h0-1,0.0027827,0.000686811,206,50.8439,67.955,1,0,0,9.74888,1.30314,-0.210927,214.597,74029
run0179,det_h0-2,0.00164486,0.000466037,121.767,34.5002,67.955,1,0,0,9.47239,1.36059,-0.102323,104.11,74029
run0179,det_h0-3,0.000954668,0.000786053,70.6732,58.1907,67.955,1,0,0,9.77206,1.2464,-0.174334,195.301,74029
run0179,det_h0-4,0.00178057,0.000955401,131.814,70.7274,67.955,0,0,0,10.6706,1.40613,-0.208813,225.641,74029
run0179,det_h0-5,0.00386815,0.000801555,286.355,59.3383,67.955,1,0,0,10.1978,1.3723,-0.25528,262.725,74029
run0179,det_h0-6,0.00273459,0.000703616,202.439,52.088,67.955,1,0,0,9.08704,1.28422,-0.257269,265.195,74029
run0179,det_h0-7,0.00164102,0.000712446,121.483,52.7417,67.955,1,0,0,9.90872,1.35228,-0.177833,192.553,74029
run0179,det_h1-0,0.00285942,0.000744531,211.68,55.1169,67.955,0,0,0,9.50165,1.43854,-0.214978,231.377,74029
run0179,det_h1-1,0.0029875,0.000736106,221.161,54.4932,67.955,1,0,0,9.19593,1.24724,-0.177602,198.267,74029
run0179,det_h1-2,0.000207847,0.000587636,15.3867,43.5021,67.955,1,0,0,11.1907,1.26608,-0.105448,108.791,74029
run0179,det_h1-3,0.00108727,0.000923997,80.4896,68.4026,67.955,1,0,0,11.1561,1.32937,-0.239525,241.033,74029
run0179,det_h1-4,0.00379115,0.000745728,280.655,55.2055,67.955,1,0,0,9.3251,1.34169,-0.216551,230.265,74029
run0180,det_h0-0,0.00570219,0.000790931,399.838,55.4601,65.797,1,0,0,9,0.951449,-0.192803,220.61,70120
run0180,det_h0-1,0.00372929,0.000763553,261.497,53.5403,65.797,1,0,0,9.3101,1.1906,-0.226158,236.586,70120
run0180,det_h0-2,0.00151909,0.000473556,106.519,33.2057,65.797,0,0,0,9.46873,1.49972,-0.126828,127.988,70120
