,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
30,run0162,det_h0-4,0.00521855,0.00012594899999999998,3931.22,94.8795,1943.46,0,1.00342,-1.4151799999999999,11.8528,6.49134,0.0307795,-18.6978,753317.0,5404.6,162
31,run0162,det_h0-5,0.00527759,0.00012657,3975.7,95.3471,1943.46,0,1.00224,-1.61127,11.7322,5.88596,0.0995827,-71.4137,753317.0,5404.6,162
32,run0162,det_h0-6,0.00601738,0.00012129799999999999,4533.0,91.3756,1943.46,0,1.00217,-0.905991,10.2968,6.46011,0.10180700000000001,-68.4513,753317.0,5404.6,162
33,run0162,det_h0-7,0.00444299,0.000104563,3346.98,78.7688,1943.46,0,1.0034299999999998,-0.20138499999999998,11.0005,5.27998,0.07434160000000001,-53.5324,753317.0,5404.6,162
34,run0162,det_h1-0,0.00449879,9.59518e-05,3389.02,72.2821,1943.46,0,1.00445,-1.65274,10.1526,6.66038,0.0395768,-25.7665,753317.0,5404.6,162
35,run0162,det_h1-1,0.00428466,9.41578e-05,3227.71,70.9307,1943.46,0,1.00843,-1.49452,9.2118,7.0186,0.156743,-121.579,753317.0,5404.6,162
36,run0162,det_h1-2,0.00018398200000000001,3.37282e-05,138.597,25.408,1943.46,0,0.9915889999999999,3.51347,13.0,10.567,0.015368200000000002,-12.5189,753317.0,5404.6,162
37,run0162,det_h1-3,0.00512545,0.000116082,3861.09,87.4465,1943.46,0,1.0081200000000001,3.3195099999999997,11.1045,5.97029,0.048960500000000004,-36.8022,753317.0,5404.6,162
38,run0162,det_h1-4,0.00748639,0.00013816799999999998,5639.62,104.084,1943.46,0,1.00875,-2.62141,11.824000000000002,7.389469999999999,0.0466866,-30.4605,753317.0,5404.6,162
39,run0167,det_h0-0,0.00627061,0.000173269,2941.27,81.273,441.13300000000004,0,0.0,0.0,9.92753,1.62216,-0.06025080000000001,90.0758,469056.0,5394.8,167
40,run0167,det_h0-1,0.00563024,0.00016446900000000001,2640.9,77.1453,441.13300000000004,0,0.0,0.0,10.2457,1.9873299999999998,-0.0633085,84.5187,469056.0,5394.8,167
41,run0167,det_h0-2,0.00288712,0.000108769,1354.22,51.0189,441.13300000000004,0,0.0,0.0,10.6685,4.64674,-0.011642,16.0163,469056.0,5394.8,167
42,run0167,det_h0-3,0.00463817,0.000164875,2175.56,77.3354,441.13300000000004,0,0.0,0.0,10.4612,2.17979,-0.0352341,67.1713,469056.0,5394.8,167
43,run0167,det_h0-4,0.00421294,0.000157418,1976.1,73.83800000000001,441.13300000000004,0,0.0,0.0,9.74986,1.6407599999999998,-0.058290699999999994,96.1735,469056.0,5394.8,167
44,run0167,det_h0-5,0.00497919,0.00023726,2335.52,111.288,441.13300000000004,0,0.0,0.0,12.9147,1.6676799999999998,-0.0305488,64.4396,469056.0,5394.8,167
45,run0167,det_h0-6,0.00496473,0.000172115,2328.74,80.7317,441.13300000000004,0,0.0,0.0,10.2033,1.84676,-0.0730155,110.76,469056.0,5394.8,167
46,run0167,det_h0-7,0.00409661,0.000158912,1921.54,74.5384,441.13300000000004,0,0.0,0.0,10.2091,1.95612,-0.0415158,74.277,469056.0,5394.8,167
47,run0167,det_h1-0,0.00450056,0.000161919,2111.02,75.949,441.13300000000004,0,0.0,0.0,9.82504,1.98317,-0.043647500000000006,80.2159,469056.0,5394.8,167
48,run0167,det_h1-1,0.00496706,0.000157885,2329.83,74.0567,441.13300000000004,0,0.0,0.0,9.528319999999999,2.14188,-0.0402958,75.1168,469056.0,5394.8,167
49,run0167,det_h1-2,0.00249469,0.000145804,1170.15,68.3905,441.13300000000004,0,0.0,0.0,11.3339,2.76611,-0.056520900000000006,60.5034,469056.0,5394.8,167
50,run0167,det_h1-3,0.00525146,0.00020590000000000002,2463.23,96.5785,441.13300000000004,0,0.0,0.0,11.5701,1.7543,-0.085719,104.92,469056.0,5394.8,167
51,run0167,det_h1-4,0.00633503,0.000188015,2971.48,88.1895,441.13300000000004,0,0.0,0.0,10.6012,1.66553,-0.0329098,68.1043,469056.0,5394.8,167
52,run0172,det_h0-0,0.00585248,0.000263857,1509.16,68.0401,233.15200000000002,1,0.0,0.0,9.44557,1.30631,-0.184839,189.718,257867.0,5365.1,172
53,run0172,det_h0-1,0.00573266,0.000266399,1478.26,68.6956,233.15200000000002,1,0.0,0.0,9.655389999999999,1.28439,-0.195113,199.149,257867.0,5365.1,172
54,run0172,det_h0-2,0.00261238,0.00018845599999999999,673.6460000000001,48.5966,233.15200000000002,0,0.0,0.0,10.0763,3.17964,-0.11926099999999999,113.589,257867.0,5365.1,172
55,run0172,det_h0-3,0.00330867,0.00025573400000000003,853.196,65.9455,233.15200000000002,0,0.0,0.0,10.1747,1.46963,-0.196949,201.572,257867.0,5365.1,172
56,run0172,det_h0-4,0.00362237,0.000280718,934.0889999999999,72.3879,233.15200000000002,0,0.0,0.0,10.2804,1.50654,-0.220847,226.627,257867.0,5365.1,172
57,run0172,det_h0-5,0.00413542,0.000305421,1066.39,78.7581,233.15200000000002,0,0.0,0.0,10.7865,1.61212,-0.23099499999999998,239.201,257867.0,5365.1,172
58,run0172,det_h0-6,0.00467895,0.000281233,1206.55,72.5207,233.15200000000002,0,0.0,0.0,9.853660000000001,1.4673100000000001,-0.237831,248.87400000000002,257867.0,5365.1,172
59,run0172,det_h0-7,0.00371893,0.000271923,958.9910000000001,70.1199,233.15200000000002,0,0.0,0.0,10.1645,1.7386,-0.212745,219.024,257867.0,5365.1,172
60,run0172,det_h1-0,0.00392632,0.000262099,1012.47,67.5867,233.15200000000002,0,0.0,0.0,9.81798,1.88065,-0.164394,177.637,257867.0,5365.1,172
61,run0172,det_h1-1,0.00417215,0.000235832,1075.86,60.8133,233.15200000000002,0,0.0,0.0,9.12042,1.8352099999999998,-0.182727,191.71900000000002,257867.0,5365.1,172
62,run0172,det_h1-2,0.00205102,0.000238441,528.89,61.4862,233.15200000000002,0,0.0,0.0,11.335999999999999,2.28746,-0.15259,147.583,257867.0,5365.1,172
63,run0172,det_h1-3,0.00454531,0.000332606,1172.09,85.76799999999999,233.15200000000002,0,0.0,0.0,11.4036,2.34932,-0.272029,266.363,257867.0,5365.1,172
64,run0172,det_h1-4,0.00627594,0.000284024,1618.36,73.2403,233.15200000000002,0,0.0,0.0,9.72219,1.88835,-0.19118,197.643,257867.0,5365.1,172
65,run0173,det_h0-0,0.00548596,0.000295225,1126.22,60.607,189.25799999999998,0,0.0,0.0,9.62382,1.6164100000000001,-0.121222,128.692,205291.0,5359.8,173
66,run0173,det_h0-1,0.00579316,0.000313226,1189.28,64.3024,189.25799999999998,0,0.0,0.0,9.93652,1.44123,-0.137574,141.92600000000002,205291.0,5359.8,173
67,run0173,det_h0-2,0.00232593,0.00021218900000000002,477.49300000000005,43.5606,189.25799999999998,0,0.0,0.0,10.1819,2.03227,-0.0907764,88.499,205291.0,5359.8,173
68,run0173,det_h0-3,0.0032143999999999996,0.000276561,659.888,56.7756,189.25799999999998,0,0.0,0.0,10.1165,1.62389,-0.149581,153.417,205291.0,5359.8,173
69,run0173,det_h0-4,0.00350933,0.000294025,720.433,60.3607,189.25799999999998,0,0.0,0.0,10.1901,1.72,-0.136148,143.751,205291.0,5359.8,173
70,run0173,det_h0-5,0.00479129,0.000363382,983.61,74.5991,189.25799999999998,0,0.0,0.0,10.7483,1.49393,-0.141197,151.653,205291.0,5359.8,173
71,run0173,det_h0-6,0.00529534,0.000333079,1087.09,68.3781,189.25799999999998,1,0.0,0.0,9.80183,1.23565,-0.137928,155.428,205291.0,5359.8,173
72,run0173,det_h0-7,0.00311747,0.000303315,639.989,62.2679,189.25799999999998,0,0.0,0.0,10.4514,1.85788,-0.143156,152.717,205291.0,5359.8,173
73,run0173,det_h1-0,0.00417238,0.00028479,856.551,58.4649,189.25799999999998,0,0.0,0.0,9.61919,1.93035,-0.115879,127.3,205291.0,5359.8,173
74,run0173,det_h1-1,0.00475632,0.000269761,976.43,55.3795,189.25799999999998,0,0.0,0.0,9.24756,1.40814,-0.15783,161.778,205291.0,5359.8,173
75,run0173,det_h1-2,0.00129372,0.00023366400000000002,265.589,47.9691,189.25799999999998,0,0.0,0.0,11.1188,2.5552200000000003,-0.123599,119.743,205291.0,5359.8,173
