,a0,a1,a2,a3,a4
5.0648800000000005,0.0004306348873474431,0.0,2.0430243301741214e-05,0.0,-1.7631657898673454e-05
5.06991,0.0003611518869145126,0.0,1.1428386701693173e-05,0.0,8.43917446322463e-06
5.07448,0.0002915241349639179,0.0,1.9519441291831338e-05,0.0,-1.7890892583344638e-05
5.08419,0.00022473255466276806,0.0,2.3120311242880124e-05,0.0,-8.036580006704756e-06
5.08999,0.0002118039187211375,0.0,3.357730362494586e-06,0.0,6.9904674532704625e-06
5.093719999999999,0.0002045571263223493,0.0,7.748298513752726e-06,0.0,-1.1753055057450885e-05
5.09676,0.00021365143037391232,0.0,1.1397643983614474e-05,0.0,-1.2200410320088919e-06
5.09889,0.00020241576921425366,0.0,8.757050448179428e-06,0.0,9.706714923672281e-06
5.09999,0.00020231406063393157,0.0,3.3621749351675006e-05,0.0,-6.666311864517679e-06
5.10043,0.00020220080134514658,0.0,1.1666994048380478e-05,0.0,-1.1295806118166306e-06
5.100709999999999,0.00019935490679645824,0.0,8.361798852310608e-06,0.0,8.512413892106732e-06
5.10288,0.000199434737875661,0.0,9.453255893764883e-06,0.0,-1.2046895771905966e-05
5.1048599999999995,0.00019220127388274032,0.0,1.4241535002520035e-05,0.0,3.979208204225162e-09
5.1069,0.00019137045849562813,0.0,-3.8069988496876065e-07,0.0,7.498833338436524e-07
5.10878,0.00017748032880275956,0.0,2.5923596281344605e-05,0.0,-9.176159852069822e-07
5.110040000000001,0.00017783510615145906,0.0,3.7775186306938914e-06,0.0,8.87148332742078e-06
5.11075,0.00018115593068265636,0.0,2.9367255180920668e-06,0.0,-1.0862352871737568e-05
5.11384,0.00017985682820081988,0.0,-4.328056579196572e-06,0.0,-2.207672392124263e-06
5.1188,0.0001576470761961545,0.0,9.828856731319954e-06,0.0,5.543781046316566e-06
5.1237699999999995,0.00013910425789387485,0.0,8.711798042059277e-06,0.0,-7.02618873972128e-06
5.12852,0.00012943284486851149,0.0,9.127418263396715e-06,0.0,-1.0693782830260426e-05
5.12994,0.00012658174816389486,0.0,9.398972187306106e-06,0.0,1.5243205379234843e-06
5.1338099999999995,0.00015856131731000042,0.0,6.406491696524648e-06,0.0,-1.1838206675608022e-05
5.13888,0.0002762820736991206,0.0,2.3611884187743755e-05,0.0,-2.6670264349585482e-05
5.14165,0.00033464366526748815,0.0,1.4018126586820816e-05,0.0,-9.30235141160059e-06
5.1447400000000005,0.0003564759785673378,0.0,2.1944983805869888e-05,0.0,-8.340840197813384e-06
5.14799,0.00036241932128444827,0.0,1.6593765057627945e-05,0.0,-1.0448964944667341e-05
5.15001,0.00037088817869509707,0.0,3.169389120909895e-05,0.0,2.5154407617665983e-06
5.150980000000001,0.00037721000340982613,0.0,1.6211356911151212e-05,0.0,-8.582172255677787e-06
5.15704,0.0003624204512817357,0.0,1.879474317167751e-05,0.0,-7.471650164739149e-06
5.15937,0.0003340695617201568,0.0,2.7560013721396625e-05,0.0,-1.1928346534409683e-05
5.17005,0.00020973512994254957,0.0,7.926127225513992e-06,0.0,2.3676362539188255e-06
5.18984,0.0001367428508875935,0.0,5.376575570980915e-06,0.0,5.096034548259344e-06
5.210030000000001,0.00012554235882276672,0.0,7.567970153669271e-06,0.0,4.874086894263946e-07
5.23003,0.0001452784153195483,0.0,1.2936593451740982e-05,0.0,1.6968038974863238e-06
5.2395,0.00020339830290518328,0.0,1.6199935355546003e-05,0.0,-1.347802025826597e-05
5.24306,0.00022462065163021772,0.0,5.178346892741702e-06,0.0,6.202743822255364e-06
5.25013,0.00034136970542122464,0.0,1.54915576389537e-05,0.0,-1.9262955137081736e-06
5.25994,0.0004603637240551044,0.0,6.238063481623983e-05,0.0,-1.3824354043120122e-05
5.26504,0.0004804358218127734,0.0,8.260842955495357e-06,0.0,-1.1553702295813766e-05
5.26998,0.0004576639616741657,0.0,4.136736754599485e-05,0.0,-1.816264751243167e-05
5.27496,0.0004093480987770159,0.0,2.3182755024512867e-05,0.0,5.055543986091499e-08
5.27502,0.0004111384721810029,0.0,5.914320900369197e-05,0.0,-1.878535674901923e-05
5.2798099999999994,0.0003640301370510128,0.0,9.414215290326545e-06,0.0,-9.433304202461712e-06
5.28495,0.00030993958516177436,0.0,1.0264509982118845e-05,0.0,1.0851770792904624e-05
5.29016,0.00028328031035235505,0.0,1.283916409718171e-05,0.0,-8.17170785691804e-06
5.29294,0.00028752988364384307,0.0,4.0609370443238825e-05,0.0,-6.556857506112356e-06
5.29767,0.0002814514015836498,0.0,2.64451525216569e-05,0.0,-7.483125003440789e-06
5.29972,0.00027898616567353875,0.0,3.3665578668088406e-05,0.0,-2.8517947668093018e-05
5.30238,0.0002628343224373148,0.0,-5.397597179623907e-06,0.0,2.482505502957051e-05
5.30823,0.0002938714191242781,0.0,1.32565665304708e-05,0.0,-5.549521116661555e-06
5.312880000000001,0.00034096996683327603,0.0,2.5900451213344275e-05,0.0,9.665796556752345e-07
5.31752,0.0003865623021523645,0.0,3.684497950188386e-06,0.0,-1.143903901773302e-06
5.32281,0.00043653453281638566,0.0,1.816133312110528e-05,0.0,7.73216937135263e-06
5.32768,0.0005082537058852176,0.0,3.903659171568038e-05,0.0,6.580781808488438e-06
5.33288,0.000575249181549383,0.0,5.7926816791783305e-05,0.0,-2.07584931495198e-05
5.33291,0.0005500049274999155,0.0,3.8897806776082454e-05,0.0,1.4415829771881746e-05
5.33747,0.0005482211568395677,0.0,3.731016560746326e-05,0.0,3.1591024071267427e-06
5.34274,0.0005004006168857894,0.0,4.625723709055213e-05,0.0,-1.9640503092908273e-05
5.34293,0.0004908284648491709,0.0,3.784209342228043e-05,0.0,4.974912218783209e-06
5.34694,0.0004359405698018502,0.0,4.3895378581482866e-05,0.0,-2.439619441421626e-05
5.34826,0.00041832163609517445,0.0,3.398874871973364e-05,0.0,-6.3395090461164925e-06
5.34858,0.00040769584917204097,0.0,3.179170859893105e-05,0.0,-1.4489594002160359e-05
5.35205,0.0005206161515946419,0.0,3.6930225247011785e-05,0.0,-8.83648951508535e-06
5.3536,0.000453822353322619,0.0,2.9980648520860624e-05,0.0,5.9861532905634905e-06
5.3579,0.0004794909175760922,0.0,2.334713266526695e-05,0.0,-6.631043109419118e-06
5.35797,0.000521857425304011,0.0,3.489921263671004e-05,0.0,1.590614173579329e-05
5.3598300000000005,0.0004369341776108421,0.0,3.298692059012781e-05,0.0,-1.1626630683892501e-05
5.36189,0.00041120285639484767,0.0,2.6662410457612275e-05,0.0,-3.6938949627895694e-06
5.36386,0.0003899970985246936,0.0,2.7422989981906093e-05,0.0,-3.1543145706701358e-06
5.36605,0.0003666066705246419,0.0,1.6786411092479964e-05,0.0,1.4697308278006213e-06
5.368040000000001,0.0003401173077484227,0.0,2.3506502273426286e-05,0.0,-1.2215140380236451e-05
5.36827,0.0003653908452413284,0.0,2.3803171322712773e-05,0.0,3.661313700171327e-07
5.36965,0.00034549991921919103,0.0,1.9406468457439107e-05,0.0,-1.680499295903938e-05
5.3714900000000005,0.0004112273929460208,0.0,2.2844648771337424e-05,0.0,4.914870698239365e-06
5.373419999999999,0.00028533272398506587,0.0,2.6479637194890878e-05,0.0,-1.621800281780997e-06
5.3748,0.00017781096404809418,0.0,1.5902354645692287e-05,0.0,-1.0634327264211243e-05
5.38009,7.307299702860557e-05,0.0,4.970910532539594e-06,0.0,-3.1148094355159904e-07
5.3829199999999995,4.524146618092841e-05,0.0,1.36048271087223e-06,0.0,2.193119094080138e-06
5.3833400000000005,6.421448133129445e-05,0.0,3.990809653408324e-06,0.0,5.0406661818737855e-06
5.383859999999999,4.010495696402273e-05,0.0,2.2930646332882297e-06,0.0,3.2545298474518035e-08
5.38596,3.243377622990645e-05,0.0,2.5868021407758903e-06,0.0,1.2813455872922393e-06
5.38986,2.762602223294131e-05,0.0,2.021660039825349e-06,0.0,1.6865820963590532e-06
5.39308,2.7626907382128347e-05,0.0,2.8151647074408236e-06,0.0,1.6707079700999034e-06
5.40341,4.071705381248864e-05,0.0,4.965541474385096e-06,0.0,1.4253339486515177e-06
5.41408,7.575226881237484e-05,0.0,5.180266983829207e-06,0.0,3.2769397090043024e-06
5.42436,8.47647729143057e-05,0.0,5.250299161318756e-06,0.0,4.858846374213464e-06
5.43541,7.472023817264616e-05,0.0,6.134803761879471e-06,0.0,1.6972816850221838e-06
5.43926,6.648659284919007e-05,0.0,6.172794110319735e-06,0.0,1.260401070485365e-06
5.4408199999999995,6.851662324559626e-05,0.0,1.5086171630745742e-06,0.0,6.325471645097019e-06
