Run,Detector,Yield,Yield err,Fit Status
run0186,det_h0-3,0.167316,0.0037095,0
run0186,det_h0-4,0.18488,0.00384353,0
run0186,det_h0-5,0.202377,0.00383258,0
run0186,det_h0-6,0.221598,0.00389806,0
run0186,det_h0-7,0.186421,0.00364893,0
run0186,det_h1-0,0.180485,0.00377613,0
run0186,det_h1-1,0.164131,0.00368335,0
run0186,det_h1-2,0.0976406,0.00257302,0
run0186,det_h1-3,0.180048,0.00362967,0
run0186,det_h1-4,0.216688,0.00402765,0
run0187,det_h0-0,0.162712,0.00441032,0
run0187,det_h0-1,0.153479,0.00411344,0
run0187,det_h0-2,0.0650695,0.0026644,0
run0187,det_h0-3,0.122216,0.00410795,0
run0187,det_h0-4,0.143574,0.00430374,0
run0187,det_h0-5,0.158576,0.00430505,0
run0187,det_h0-6,0.166242,0.00430025,0
run0187,det_h0-7,0.13342,0.00396449,0
run0187,det_h1-0,0.140707,0.00422438,0
run0187,det_h1-1,0.139291,0.00426997,0
run0187,det_h1-2,0.0687409,0.00279862,0
run0187,det_h1-3,0.147338,0.00406239,0
run0187,det_h1-4,0.168275,0.00449142,0
run0188,det_h0-0,0.123007,0.00354244,0
run0188,det_h0-1,0.129473,0.00341954,0
run0188,det_h0-2,0.0496707,0.00216725,0
run0188,det_h0-3,0.0979976,0.00334341,0
run0188,det_h0-4,0.115283,0.0035131,0
run0188,det_h0-5,0.125447,0.0035149,0
run0188,det_h0-6,0.126108,0.00339658,0
run0188,det_h0-7,0.112553,0.00329512,0
run0188,det_h1-0,0.109815,0.00339101,0
run0188,det_h1-1,0.109519,0.00348171,0
run0188,det_h1-2,0.054583,0.0023066,0
run0188,det_h1-3,0.0971904,0.00313216,0
run0188,det_h1-4,0.128854,0.00364151,0
run0189,det_h0-0,0.0847239,0.00265146,0
run0189,det_h0-1,0.084457,0.00246881,0
run0189,det_h0-2,0.0321969,0.00156113,0
run0189,det_h0-3,0.0673032,0.00251542,0
run0189,det_h0-4,0.0761476,0.0025819,0
run0189,det_h0-5,0.0904759,0.00260274,0
run0189,det_h0-6,0.0916702,0.00252921,0
run0189,det_h0-7,0.0784016,0.00242314,0
run0189,det_h1-0,0.0739126,0.00252365,0
run0189,det_h1-1,0.0696092,0.00249949,0
run0189,det_h1-2,0.0344443,0.00163656,0
run0189,det_h1-3,0.0695,0.00229228,0
run0189,det_h1-4,0.0835404,0.0026341,0
run0190,det_h0-0,0.0604019,0.00220379,0
run0190,det_h0-1,0.06081,0.00204621,0
run0190,det_h0-2,0.0239046,0.00132471,0
run0190,det_h0-3,0.0483585,0.00211934,0
run0190,det_h0-4,0.0560468,0.00221916,0
run0190,det_h0-5,0.0609644,0.00214032,0
run0190,det_h0-6,0.0609201,0.00204928,0
run0190,det_h0-7,0.0560847,0.00200896,0
run0190,det_h1-0,0.0565621,0.00215089,0
run0190,det_h1-1,0.0552068,0.00221802,0
run0190,det_h1-2,0.0291336,0.00145556,0
run0190,det_h1-3,0.0520549,0.00197164,0
run0190,det_h1-4,0.071761,0.00238433,0
run0191,det_h0-0,0.0507268,0.00204297,0
run0191,det_h0-1,0.0493396,0.0018597,0
run0191,det_h0-2,0.0208736,0.00122036,0
run0191,det_h0-3,0.0414248,0.00195108,0
run0191,det_h0-4,0.046174,0.00201777,0
run0191,det_h0-5,0.0467939,0.00185337,0
run0191,det_h0-6,0.0521167,0.00181942,0
run0191,det_h0-7,0.0429244,0.00176893,0
run0191,det_h1-0,0.042273,0.00193199,0
run0191,det_h1-1,0.0437545,0.00204182,0
run0191,det_h1-2,0.0277046,0.00132659,0
run0191,det_h1-3,0.0454895,0.00181909,0
run0191,det_h1-4,0.0525113,0.00212371,0
run0192,det_h0-0,0.0414407,0.00158922,0
run0192,det_h0-1,0.0445844,0.00149269,0
run0192,det_h0-2,0.0191138,0.0010015,0
run0192,det_h0-3,0.0331304,0.00155934,0
run0192,det_h0-4,0.0409672,0.00160165,0
run0192,det_h0-5,0.0428427,0.00149799,0
run0192,det_h0-6,0.043908,0.00143205,0
run0192,det_h0-7,0.0364803,0.00139983,0
run0192,det_h1-0,0.0370245,0.00151604,0
run0192,det_h1-1,0.0377112,0.00160448,0
run0192,det_h1-2,0.0177742,0.000982647,0
run0192,det_h1-3,0.0365207,0.00142848,0
run0192,det_h1-4,0.0435894,0.00164063,0
run0193,det_h0-0,0.0257293,0.00130053,0
run0193,det_h0-1,0.0282943,0.00119617,0
run0193,det_h0-2,0.00812113,0.00100322,0
run0193,det_h0-3,0.0220532,0.00127845,0
run0193,det_h0-4,0.0258657,0.0013167,0
run0193,det_h0-5,0.0294651,0.00124914,0
run0193,det_h0-6,0.0295246,0.00116175,0
run0193,det_h0-7,0.0241187,0.00114998,0
run0193,det_h1-0,0.0259758,0.00128905,0
run0193,det_h1-1,0.0247608,0.00133419,0
run0193,det_h1-2,0.0143661,0.000893765,0
run0193,det_h1-3,0.0258729,0.00118898,0
run0193,det_h1-4,0.0299906,0.0013868,0
run0194,det_h0-0,0.0200733,0.000890121,0
run0194,det_h0-1,0.020861,0.000820023,0
run0194,det_h0-2,0.0101827,0.000567176,0
run0194,det_h0-3,0.0169736,0.000859555,0
run0194,det_h0-4,0.0185631,0.000878826,0
run0194,det_h0-5,0.0208209,0.000836591,0
run0194,det_h0-6,0.0210282,0.000790322,0
run0194,det_h0-7,0.0166566,0.00076251,0
run0194,det_h1-0,0.0194719,0.000869708,0
run0194,det_h1-1,0.018213,0.000898695,0
run0194,det_h1-2,0.0100189,0.000585214,0
run0194,det_h1-3,0.0186112,0.000802611,0
run0194,det_h1-4,0.0208984,0.000918463,0
run0195,det_h0-0,0.0146163,0.000644291,0
run0195,det_h0-1,0.0136264,0.000586673,0
run0195,det_h0-2,0.00596108,0.000410093,0
run0195,det_h0-3,0.0108232,0.000618886,0
run0195,det_h0-4,0.0124813,0.000635878,0
run0195,det_h0-5,0.013796,0.000606547,0
run0195,det_h0-6,0.0137971,0.000592209,0
run0195,det_h0-7,0.0121612,0.000583605,0
run0195,det_h1-0,0.0131855,0.000624137,0
run0195,det_h1-1,0.0119982,0.000631415,0
run0195,det_h1-2,0.00768476,0.000446295,0
run0195,det_h1-3,0.0120145,0.00059083,0
run0195,det_h1-4,0.0154706,0.000665061,0
run0196,det_h0-0,0.0099611,0.000393254,0
run0196,det_h0-1,0.0100428,0.000377337,0
run0196,det_h0-2,0.00451496,0.00027854,0
run0196,det_h0-3,0.00836695,0.000384363,0
run0196,det_h0-4,0.0101955,0.00041,0
run0196,det_h0-5,0.0106117,0.000399313,0
run0196,det_h0-6,0.0110446,0.00038807,0
run0196,det_h0-7,0.00899453,0.000372631,0
run0196,det_h1-0,0.00951053,0.000400651,0
run0196,det_h1-1,0.00839966,0.00038153,0
run0196,det_h1-2,0.00499931,0.000286274,0
run0196,det_h1-3,0.00876395,0.00036916,0
run0196,det_h1-4,0.010226,0.000401624,0
run0197,det_h0-0,0.00927955,0.000335626,0
run0197,det_h0-1,0.00922561,0.000318199,0
run0197,det_h0-2,0.00366645,0.000229011,0
run0197,det_h0-3,0.00766417,0.000325403,0
run0197,det_h0-4,0.00890476,0.000336603,0
run0197,det_h0-5,0.00893045,0.00033487,0
run0197,det_h0-6,0.0101151,0.000331178,0
run0197,det_h0-7,0.00812952,0.000318465,0
run0197,det_h1-0,0.00848658,0.000332394,0
run0197,det_h1-1,0.00823948,0.00032856,0
run0197,det_h1-2,0.00416401,0.000257121,0
run0197,det_h1-3,0.00827454,0.000323842,0
run0197,det_h1-4,0.00969222,0.000344186,0
run0198,det_h0-0,0.0133551,0.000516124,0
run0198,det_h0-1,0.0123582,0.000488014,0
run0198,det_h0-2,0.00600797,0.000369923,0
run0198,det_h0-3,0.0103752,0.000485772,0
run0198,det_h0-4,0.0116339,0.000497182,0
run0198,det_h0-5,0.0137825,0.000521132,0
run0198,det_h0-6,0.0130473,0.000507892,0
run0198,det_h0-7,0.0117445,0.000485772,0
run0198,det_h1-0,0.011625,0.000498618,0
run0198,det_h1-1,0.0114024,0.00049521,0
run0198,det_h1-2,0.00540096,0.00036921,0
run0198,det_h1-3,0.0102187,0.00047591,0
run0198,det_h1-4,0.0136957,0.000528874,0
run0199,det_h0-0,0.0291861,0.000902358,0
run0199,det_h0-1,0.0272218,0.000869921,0
run0199,det_h0-2,0.012592,0.000620541,0
run0199,det_h0-3,0.0220386,0.000834595,0
run0199,det_h0-4,0.0252114,0.000871202,0
run0199,det_h0-5,0.0282187,0.000897126,0
run0199,det_h0-6,0.0300287,0.000906741,0
run0199,det_h0-7,0.025694,0.000856428,0
run0199,det_h1-0,0.0267405,0.000879411,0
run0199,det_h1-1,0.0245029,0.00085556,0
run0199,det_h1-2,0.0137651,0.000652654,0
run0199,det_h1-3,0.0249341,0.000856718,0
run0199,det_h1-4,0.0295301,0.00092259,0
run0200,det_h0-0,0.048637,0.00121855,0
run0200,det_h0-1,0.0454364,0.00117733,0
run0200,det_h0-2,0.0194252,0.00080864,0
run0200,det_h0-3,0.0383966,0.00111448,0
run0200,det_h0-4,0.0445914,0.00118916,0
run0200,det_h0-5,0.047885,0.00122563,0
run0200,det_h0-6,0.0504095,0.00126204,0
run0200,det_h0-7,0.0427191,0.00116552,0
run0200,det_h1-0,0.0438904,0.00118545,0
run0200,det_h1-1,0.03999,0.00113462,0
run0200,det_h1-2,0.0206799,0.000835235,0
run0200,det_h1-3,0.0398597,0.00113946,0
run0200,det_h1-4,0.0472804,0.00121571,0
run0201,det_h0-0,0.104254,0.00210786,0
run0201,det_h0-1,0.100164,0.00202056,0
run0201,det_h0-2,0.041863,0.00134948,0
run0201,det_h0-3,0.0802847,0.00192362,0
run0201,det_h0-4,0.0980583,0.00207455,0
run0201,det_h0-5,0.105894,0.00214051,0
run0201,det_h0-6,0.11021,0.00216397,0
run0201,det_h0-7,0.0887631,0.00196882,0
run0201,det_h1-0,0.0944493,0.00204194,0
run0201,det_h1-1,0.0927774,0.00203086,0
run0201,det_h1-2,0.0482212,0.00143653,0
run0201,det_h1-3,0.0890591,0.00194113,0
run0201,det_h1-4,0.104816,0.0021273,0
run0202,det_h0-0,0.00950777,0.000411602,0
run0202,det_h0-1,0.00938968,0.000384019,0
run0202,det_h0-2,0.00383116,0.000282952,0
run0202,det_h0-3,0.00736909,0.000397196,0
run0202,det_h0-4,0.00826675,0.000403268,0
run0202,det_h0-5,0.00949691,0.000416651,0
run0202,det_h0-6,0.00968668,0.000394804,0
run0202,det_h0-7,0.00863787,0.00039048,0
run0202,det_h1-0,0.00857363,0.000399528,0
run0202,det_h1-1,0.00815365,0.00039503,0
run0202,det_h1-2,0.00170604,0.000364244,0
run0202,det_h1-3,0.00795293,0.000391212,0
run0202,det_h1-4,0.0097759,0.000419558,0
run0203,det_h0-0,0.0123592,0.000501222,0
run0203,det_h0-1,0.0121217,0.000478937,0
run0203,det_h0-2,0.00467277,0.000344997,0
run0203,det_h0-3,0.00944996,0.00047153,0
run0203,det_h0-4,0.0113729,0.000498031,0
run0203,det_h0-5,0.0123234,0.000509439,0
run0203,det_h0-6,0.0130874,0.000511384,0
run0203,det_h0-7,0.0119752,0.000491708,0
run0203,det_h1-0,0.0111585,0.000490483,0
run0203,det_h1-1,0.0103293,0.000480568,0
run0203,det_h1-2,0.0065526,0.000383567,0
run0203,det_h1-3,0.00974977,0.000471402,0
run0203,det_h1-4,0.0131911,0.000519903,0
run0204,det_h0-0,0.0324227,0.000960621,0
run0204,det_h0-1,0.030785,0.000933452,0
run0204,det_h0-2,0.0132741,0.000659103,0
run0204,det_h0-3,0.0268519,0.000897988,0
run0204,det_h0-4,0.0292522,0.000933987,0
run0204,det_h0-5,0.0320749,0.000964255,0
run0204,det_h0-6,0.0337511,0.000970967,0
run0204,det_h0-7,0.0287843,0.000916437,0
run0204,det_h1-0,0.0298932,0.000936257,0
run0204,det_h1-1,0.0275853,0.000912065,0
run0204,det_h1-2,0.0150162,0.000682563,0
run0204,det_h1-3,0.028005,0.000908222,0
run0204,det_h1-4,0.0338198,0.000978017,0
run0205,det_h0-0,0.034934,0.00105866,0
run0205,det_h0-1,0.0333172,0.00102221,0
run0205,det_h0-2,0.0140044,0.000712124,0
run0205,det_h0-3,0.025425,0.000955475,0
run0205,det_h0-4,0.0295929,0.00100378,0
run0205,det_h0-5,0.0317616,0.00102758,0
run0205,det_h0-6,0.0337858,0.00105029,0
run0205,det_h0-7,0.0274613,0.000976895,0
run0205,det_h1-0,0.0293997,0.000997711,0
run0205,det_h1-1,0.0283305,0.000987065,0
run0205,det_h1-2,0.0161243,0.000752442,0
run0205,det_h1-3,0.0295694,0.00100321,0
run0205,det_h1-4,0.0361832,0.00108152,0
run0206,det_h0-0,0.00579727,0.000275363,0
run0206,det_h0-1,0.00592821,0.000271186,0
run0206,det_h0-2,0.0021998,0.000199331,0
