,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
3.434374559103622,1.8423216825216637e-15,2.937590456484044e-15,3.895950633701117e-15,1.201527610508341e-15,2.6763326467885908e-15,4.180357401409021e-15,34.618536955127475,5.563539904877566e-07,8.654634238781869
3.43865949305135,3.1558626660110195e-07,-2.835723769481491e-07,-3.2012499373568204e-08,1.1461097469635772e-07,2.1875756057409836e-07,1.6144782637620638e-07,2.5826487941647844,0.629899870871494,0.6456621985411961
3.440287767951486,2.0627412374224683e-07,-2.4144360321369547e-07,1.797172538154669e-07,1.1162537751980914e-07,2.3233113308157597e-07,1.5802980259316282e-07,13.171702453985624,0.010466596323528806,3.292925613496406
3.443801413788623,3.20210617498698e-16,3.2021061749869795e-16,3.2021061749869785e-16,2.8863394433333335e-16,2.8863394433333335e-16,2.886339443333333e-16,7.384615351208705,0.11690622369392356,1.8461538378021762
3.445601086046668,1.2927610732946238e-07,-5.30458506564635e-08,-1.1911840419598363e-07,5.8649261106463067e-08,1.0227252773726129e-07,1.5497734207171872e-07,41.80842026673068,1.827866559835589e-08,10.45210506668267
3.4463723741572587,9.2540489891507e-16,-3.697168887064983e-16,1.3273041869232713e-16,8.341486886244103e-16,3.332582940055586e-16,1.1964158048285276e-16,21.376464205553244,0.00026662974886254906,5.344116051388311
3.4507430067839415,5.620596753978658e-07,-4.4165136650489614e-07,6.990032986303022e-07,1.5331348720589736e-07,3.328997687445176e-07,3.455181559487084e-07,2.5871235668854466,0.629105814265082,0.6467808917213617
3.454170953942123,1.2059472690061158e-06,-2.5105866448694886e-07,-4.296673702706032e-07,1.5355580452526502e-07,3.5277133451732815e-07,3.032979859155161e-07,23.782063540771812,8.832389173410186e-05,5.945515885192953
3.4548565433737592,1.8439160339228484e-16,1.6586376043476891e-16,1.2625208977407546e-16,1.662083444066306e-16,1.4950757253447917e-16,1.1380209528621292e-16,17.34645823849371,0.0016551445478860248,4.336614559623428
3.459227176000442,1.6599802704631017e-07,4.652572339614025e-07,1.7768159851772047e-07,4.742339231703063e-08,1.3394454714237626e-07,5.2117519194771235e-08,16.950015581385543,0.0019766531011517147,4.237503895346386
3.4635121099481694,6.524667260730455e-07,7.35253444959916e-07,-1.022811372797392e-06,1.6975459389205635e-07,2.989027573059016e-07,4.76761702161146e-07,2.798868113253101,0.5920281131367038,0.6997170283132752
3.4678827425748513,3.3022235409735656e-07,2.0179374609696205e-07,-2.85400478500419e-08,9.683835154624463e-08,2.0815765542354405e-07,2.532050758892967e-07,5.822942030905344,0.21276702453329763,1.455735507726336
