,a0,a1,a2,a3,a4,a5,a6,a7,a8
5.26998,0.0015165324538202528,0.0,0.0009292211883240382,0.0,-0.0018254031928257454,0.0,-1.9373326503400636e-05,0.0,0.0001344380185430934
5.27496,0.001718165647825372,0.0,0.0010906028032032092,0.0,-0.0018731286280035887,0.0,-1.4146361968807685e-05,0.0,8.903799162104914e-05
5.27502,0.0017497721039162935,0.0,0.001106687005005375,0.0,-0.0019086994394955264,0.0,-7.714064654966817e-05,0.0,0.00016483533469851064
5.2798099999999994,0.0023429961781754206,0.0,0.0014225465107729745,0.0,-0.0021889399557303508,0.0,-4.273581334099492e-05,0.0,0.00024481713955807694
5.28495,0.002790810833417373,0.0,0.0017008524514562685,0.0,-0.002421148448016013,0.0,1.4633813829101092e-06,0.0,0.0002539651914883475
5.29016,0.0035807176661801212,0.0,0.002124697510580454,0.0,-0.0029568637413394986,0.0,3.696050464867893e-05,0.0,0.00040090185849578016
5.29294,0.004109632280183767,0.0,0.002631498236736269,0.0,-0.0033910254321632967,0.0,-8.482001472537831e-05,0.0,0.0005132999748792699
5.29767,0.003997588155752863,0.0,0.0024000628128169076,0.0,-0.003151892592789729,0.0,2.8548222529088992e-05,0.0,0.000425870979907606
5.29972,0.003925181868623021,0.0,0.0024132155067072116,0.0,-0.0031456815199644847,0.0,-0.00012653838922221174,0.0,0.000364407078122907
5.30238,0.003859227200730915,0.0,0.0022396935087957534,0.0,-0.002890956796231653,0.0,0.000112231065877435,0.0,0.0004421963139834652
5.30823,0.0030555776971172804,0.0,0.001777545444400373,0.0,-0.0021617753163565303,0.0,2.3313728156895174e-05,0.0,0.00037670567245712326
5.312880000000001,0.0022733016346916553,0.0,0.0013310505551764622,0.0,-0.0015287680395637709,0.0,2.633382685075348e-05,0.0,0.00028852639988733553
5.31752,0.001596925625869674,0.0,0.000901893024543983,0.0,-0.0009432077816148873,0.0,-3.697929836138072e-06,0.0,0.00020458181180068514
5.32281,0.0010830902085846596,0.0,0.0005990946533301167,0.0,-0.0005115392194602117,0.0,2.1047622790192972e-05,0.0,0.00014605298707030828
5.32768,0.0007574724018148866,0.0,0.00040921022735035883,0.0,-0.0002789974279098001,0.0,2.499616637184609e-05,0.0,0.0001127937948080843
5.33288,0.0005624585486591953,0.0,0.000326944830140827,0.0,-0.00014367581996094345,0.0,-2.451995179203266e-06,0.0,6.747643024032427e-05
5.33291,0.0005769889825955609,0.0,0.00028827261311072924,0.0,-0.00012639513820879295,0.0,3.096023830595923e-05,0.0,0.00010510231973383156
5.33747,0.0005107157272958791,0.0,0.00024388289591770605,0.0,-5.6026898381174914e-05,0.0,2.4598768748743737e-05,0.0,0.00010338612247486055
5.34274,0.0004683813236244392,0.0,0.00023344208660759972,0.0,-2.6748732206049795e-05,0.0,2.721951863434002e-05,0.0,4.6142669716516734e-05
5.34293,0.0004639006548701676,0.0,0.00021520447956303136,0.0,-1.0159292107013954e-05,0.0,2.893166148360041e-05,0.0,9.093863311296607e-05
5.34694,0.0004148047649321215,0.0,0.00019630630666280554,0.0,7.496922650399381e-06,0.0,6.474459646444254e-06,0.0,3.761550071015471e-05
5.34826,0.0004065030178146014,0.0,0.00018513146359263393,0.0,1.8310965676864637e-05,0.0,1.8061379023544686e-05,0.0,9.428636250137242e-05
5.34858,0.0004045614166471312,0.0,0.00018289930487681922,0.0,1.630282776103773e-05,0.0,8.094553600849742e-06,0.0,3.8410348101219534e-05
5.35205,0.0004269085110166046,0.0,0.00019657670821901564,0.0,-4.435851752203056e-05,0.0,2.9294072749804273e-05,0.0,3.2477061077096784e-05
5.3536,0.00039583566501982163,0.0,0.00018680237183829653,0.0,-1.0018337356255994e-05,0.0,1.7483219704017825e-05,0.0,8.629383992420259e-05
5.3579,0.0005158717648628334,0.0,0.0002533980214617218,0.0,-0.00016563291222258458,0.0,1.8421503760399733e-05,0.0,5.621241986477968e-05
5.35797,0.0005318958844672574,0.0,0.0002723130749022221,0.0,-0.0001571522731234996,0.0,4.926854837690196e-06,0.0,7.931701342724639e-05
5.3598300000000005,0.0005018565930095863,0.0,0.000250361349771808,0.0,-0.00018007755237153548,0.0,2.066762371933719e-05,0.0,3.5270964949514416e-05
5.36189,0.0004953774252659723,0.0,0.00024730640911454317,0.0,-0.0001750065857607861,0.0,1.9292953096642767e-05,0.0,5.800092865274889e-05
5.36386,0.0004930097157868323,0.0,0.00025636771875329475,0.0,-0.0001874076376569948,0.0,2.3480922291442344e-05,0.0,3.964753340696076e-05
5.36605,0.0004874220951179405,0.0,0.00025051884059254514,0.0,-0.00019277016046619167,0.0,7.904235719199457e-06,0.0,4.2118903091608506e-05
5.368040000000001,0.0004935324569360102,0.0,0.00023395639854676458,0.0,-0.00018498477723899998,0.0,4.1669184239828414e-06,0.0,5.44434068275301e-05
5.36827,0.0004913811197720225,0.0,0.00024430116140077723,0.0,-0.0001689731175384299,0.0,2.781309721150793e-05,0.0,7.210231786420355e-05
5.36965,0.0004892504620127976,0.0,0.00023249059048006767,0.0,-0.00019818171373069634,0.0,1.9055498628908013e-05,0.0,3.523719719943009e-05
5.3714900000000005,0.0004978110531440811,0.0,0.0002570268905275166,0.0,-0.00016249958358732384,0.0,1.6062182676886726e-05,0.0,8.305919463053209e-05
5.373419999999999,0.0004715102963871987,0.0,0.0002370209963813885,0.0,-0.0001673119899518345,0.0,1.3986954481986293e-05,0.0,7.375597652620005e-05
5.3748,0.00043371512774277555,0.0,0.00020542581411585293,0.0,-0.00014978126308015711,0.0,1.223220532273377e-05,0.0,4.768383171376997e-05
5.38009,0.00036674613496772486,0.0,0.00016013580536648972,0.0,-9.309586605268412e-05,0.0,1.8141612842040988e-05,0.0,3.7436775603712405e-05
5.3829199999999995,0.00034984837466558256,0.0,0.0001543812888865852,0.0,-7.767408062415682e-05,0.0,8.093607835048477e-06,0.0,4.2984017706877794e-05
5.3833400000000005,0.00036069755052722515,0.0,0.00016312546774951782,0.0,-8.651092165030055e-05,0.0,9.333410943721867e-06,0.0,5.679467302048553e-05
5.383859999999999,0.0003489260712523511,0.0,0.0001510688443775151,0.0,-7.522512683793435e-05,0.0,8.706201900789008e-06,0.0,4.3842954988463564e-05
5.38596,0.00034162517270259904,0.0,0.00014282635418529668,0.0,-7.723434807784029e-05,0.0,7.59645002474115e-06,0.0,4.304752992882052e-05
5.38986,0.0003393212512432345,0.0,0.0001408173150413924,0.0,-7.469562341467733e-05,0.0,7.49240405020774e-06,0.0,2.8259301377459215e-05
5.39308,0.00034384790371119967,0.0,0.0001360964755222671,0.0,-6.369598389144681e-05,0.0,3.893842817004733e-05,0.0,4.0854862385945545e-05
5.40341,0.0003625663382669396,0.0,0.0001321421301290658,0.0,-7.574528267960615e-05,0.0,3.75648462575582e-05,0.0,4.0130642110157705e-05
5.41408,0.0003605699590146797,0.0,0.00013749726782106878,0.0,-6.615121044881552e-05,0.0,3.0127834101874197e-05,0.0,5.613903570606225e-05
5.42436,0.0003452767406997341,0.0,0.00015269703175808006,0.0,-5.3997464526959994e-05,0.0,2.0042624367691906e-05,0.0,6.496684194615096e-05
5.43541,0.000363091412652975,0.0,0.00017799519993363244,0.0,-7.362965844633787e-05,0.0,9.806275045516672e-06,0.0,5.4003381493280106e-05
5.43926,0.00038262134362721407,0.0,0.00019103855775860678,0.0,-8.836290153884064e-05,0.0,2.025585796927617e-05,0.0,6.551533021448848e-05
5.4408199999999995,0.00038009130786932654,0.0,0.0001792580374013387,0.0,-0.00010128324516777492,0.0,3.659365928956821e-05,0.0,5.7395513669511476e-05
